osmid,oneway,lanes,highway,reversed,length,ref,geometry
183091769,False,,residential,True,105.66,,"LINESTRING (0.0148209 11.1014385, 0.0145283 11.1005327)"
183091774,False,,residential,False,176.023,,"LINESTRING (0.0148209 11.1014385, 0.0160108 11.1003696)"
183091774,False,,residential,True,118.27,,"LINESTRING (0.0148209 11.1014385, 0.013799 11.1017931)"
183091774,False,,residential,False,118.27,,"LINESTRING (0.013799 11.1017931, 0.0148209 11.1014385)"
959737377,False,,unclassified,False,125.993,,"LINESTRING (0.013799 11.1017931, 0.0138673 11.100662)"
183091774,False,,residential,True,124.8,,"LINESTRING (0.013799 11.1017931, 0.0138093 11.1026608, 0.013713 11.1028972)"
183091750,False,,residential,False,81.773,,"LINESTRING (0.0181806 11.1018415, 0.0183781 11.1011321)"
48923853,False,2,trunk,False,229.379,N1,"LINESTRING (0.0165976 11.10204, 0.0156418 11.1038773)"
48923853,False,2,trunk,True,164.802,N1,"LINESTRING (0.0165976 11.10204, 0.017281 11.1007183)"
183091759,False,,residential,False,84.358,,"LINESTRING (0.0165976 11.10204, 0.0158713 11.10178)"
183091747,False,,residential,False,225.344,,"LINESTRING (0.0173669 11.1026274, 0.0171606 11.103352, 0.0170136 11.1042279, 0.0169038 11.1045991)"
183091749,False,,residential,False,52.891,,"LINESTRING (0.013713 11.1028972, 0.0139228 11.103326)"
183091749,False,,residential,True,155.839,,"LINESTRING (0.013713 11.1028972, 0.0133216 11.1024733, 0.0127402 11.1018712)"
183091774,False,,residential,False,124.8,,"LINESTRING (0.013713 11.1028972, 0.0138093 11.1026608, 0.013799 11.1017931)"
183091761,False,,residential,False,146.875,,"LINESTRING (0.0152545 11.1031335, 0.0139228 11.103326)"
183091769,False,,residential,False,92.878,,"LINESTRING (0.0152545 11.1031335, 0.0156418 11.1038773)"
183091769,False,,residential,True,194.323,,"LINESTRING (0.0152545 11.1031335, 0.0148209 11.1014385)"
183091749,False,,residential,True,52.891,,"LINESTRING (0.0139228 11.103326, 0.013713 11.1028972)"
183091761,False,,residential,True,146.875,,"LINESTRING (0.0139228 11.103326, 0.0152545 11.1031335)"
183091749,False,,residential,False,109.97200000000001,,"LINESTRING (0.0139228 11.103326, 0.0138575 11.1038088, 0.0136854 11.1042815)"
48923853,False,2,trunk,False,67.653,N1,"LINESTRING (0.0156418 11.1038773, 0.0153511 11.1044147)"
48923853,False,2,trunk,True,229.379,N1,"LINESTRING (0.0156418 11.1038773, 0.0165976 11.10204)"
183091769,False,,residential,True,92.878,,"LINESTRING (0.0156418 11.1038773, 0.0152545 11.1031335)"
315920780,False,,residential,True,76.594,,"LINESTRING (0.0118343 11.1038398, 0.0123818 11.1042709)"
1258736778,False,,residential,False,243.05899999999997,,"LINESTRING (0.0118343 11.1038398, 0.0119841 11.1035469, 0.0120163 11.1034232, 0.0120726 11.1031889, 0.012145 11.1029784, 0.0123355 11.1025283, 0.0124642 11.1022151, 0.0126091 11.1019835, 0.0127402 11.1018712)"
183091745,False,,residential,False,116.119,,"LINESTRING (0.0123818 11.1042709, 0.0113635 11.1045743)"
315920780,False,,residential,False,76.594,,"LINESTRING (0.0123818 11.1042709, 0.0118343 11.1038398)"
315920780,False,,residential,True,126.87,,"LINESTRING (0.0123818 11.1042709, 0.0132567 11.1050224)"
183091745,False,,residential,True,147.084,,"LINESTRING (0.0123818 11.1042709, 0.0126532 11.1041498, 0.0127675 11.1041222, 0.0136854 11.1042815)"
183091745,False,,residential,False,147.084,,"LINESTRING (0.0136854 11.1042815, 0.0127675 11.1041222, 0.0126532 11.1041498, 0.0123818 11.1042709)"
183091745,False,,residential,True,185.22799999999998,,"LINESTRING (0.0136854 11.1042815, 0.0149448 11.1042545, 0.0153511 11.1044147)"
183091749,False,,residential,False,95.39500000000001,,"LINESTRING (0.0136854 11.1042815, 0.0135612 11.1045793, 0.013354 11.1049146, 0.0132567 11.1050224)"
183091749,False,,residential,True,109.97200000000001,,"LINESTRING (0.0136854 11.1042815, 0.0138575 11.1038088, 0.0139228 11.103326)"
48923853,False,2,trunk,True,67.653,N1,"LINESTRING (0.0153511 11.1044147, 0.0156418 11.1038773)"
183091745,False,,residential,False,185.22799999999998,,"LINESTRING (0.0153511 11.1044147, 0.0149448 11.1042545, 0.0136854 11.1042815)"
183091747,False,,residential,False,45.343,,"LINESTRING (0.0169038 11.1045991, 0.0167879 11.1049907)"
183091747,False,,residential,True,225.344,,"LINESTRING (0.0169038 11.1045991, 0.0170136 11.1042279, 0.0171606 11.103352, 0.0173669 11.1026274)"
183091768,False,,residential,False,258.00600000000003,,"LINESTRING (0.0169038 11.1045991, 0.0179771 11.104646, 0.0190349 11.104597, 0.019266 11.1045893)"
183091745,False,,residential,True,116.119,,"LINESTRING (0.0113635 11.1045743, 0.0123818 11.1042709)"
1258736781,False,,residential,True,79.13,,"LINESTRING (0.019266 11.1045893, 0.0192728 11.1053009)"
183091768,False,,residential,True,258.006,,"LINESTRING (0.019266 11.1045893, 0.0190349 11.104597, 0.0179771 11.104646, 0.0169038 11.1045991)"
1258736784,False,,residential,False,181.089,,"LINESTRING (0.019266 11.1045893, 0.01921 11.1039443, 0.0191858 11.1036995, 0.0191241 11.1034969, 0.0190598 11.1033548, 0.0190222 11.10326, 0.018982 11.1031152, 0.0189686 11.1029994)"
183091747,False,,residential,True,45.343,,"LINESTRING (0.0167879 11.1049907, 0.0169038 11.1045991)"
183091763,False,,residential,False,56.456,,"LINESTRING (0.0167879 11.1049907, 0.0172998 11.1050646)"
183091747,False,,residential,False,57.214,,"LINESTRING (0.0167879 11.1049907, 0.0167508 11.105116, 0.0167156 11.1054985)"
315920780,False,,residential,False,126.87,,"LINESTRING (0.0132567 11.1050224, 0.0123818 11.1042709)"
183091749,False,,residential,True,95.39500000000001,,"LINESTRING (0.0132567 11.1050224, 0.013354 11.1049146, 0.0135612 11.1045793, 0.0136854 11.1042815)"
183091763,False,,residential,False,67.564,,"LINESTRING (0.0186559 11.1052484, 0.0192728 11.1053009)"
183091763,False,,residential,True,149.373,,"LINESTRING (0.0186559 11.1052484, 0.0172998 11.1050646)"
1258736782,False,,residential,False,40.77,,"LINESTRING (0.0186559 11.1052484, 0.0187165 11.1048866)"
183091773,False,,residential,False,58.036,,"LINESTRING (0.0167156 11.1054985, 0.0172437 11.1055607)"
183091747,False,,residential,True,57.214,,"LINESTRING (0.0167156 11.1054985, 0.0167508 11.105116, 0.0167879 11.1049907)"
183091773,False,,residential,True,58.036,,"LINESTRING (0.0172437 11.1055607, 0.0167156 11.1054985)"
1187212165,False,,residential,False,55.502,,"LINESTRING (0.0172437 11.1055607, 0.0172998 11.1050646)"
203022666,False,2,tertiary,False,46.578,,"LINESTRING (0.0134424 11.1007022, 0.0138673 11.100662)"
363477071,False,,residential,True,150.888,,"LINESTRING (0.0134424 11.1007022, 0.0127402 11.1018712)"
203022666,False,2,tertiary,True,180.04399999999998,,"LINESTRING (0.0134424 11.1007022, 0.0127026 11.1007807, 0.0118053 11.1009031)"
363477071,False,,residential,False,150.888,,"LINESTRING (0.0127402 11.1018712, 0.0134424 11.1007022)"
183091749,False,,residential,False,155.839,,"LINESTRING (0.0127402 11.1018712, 0.0133216 11.1024733, 0.013713 11.1028972)"
183091749,False,,residential,True,149.436,,"LINESTRING (0.0127402 11.1018712, 0.012161 11.1013907, 0.0118053 11.1009031)"
1258736778,False,,residential,True,243.059,,"LINESTRING (0.0127402 11.1018712, 0.0126091 11.1019835, 0.0124642 11.1022151, 0.0123355 11.1025283, 0.012145 11.1029784, 0.0120726 11.1031889, 0.0120163 11.1034232, 0.0119841 11.1035469, 0.0118343 11.1038398)"
959737377,False,,unclassified,False,117.407,,"LINESTRING (0.0138593 11.0999789, 0.0138471 11.0989231)"
959737377,False,,unclassified,True,75.962,,"LINESTRING (0.0138593 11.0999789, 0.0138673 11.100662)"
203022666,False,2,tertiary,False,12.695,,"LINESTRING (0.0116961 11.1009425, 0.0118053 11.1009031)"
373973357,False,,residential,True,84.712,,"LINESTRING (0.0116961 11.1009425, 0.0117468 11.1011759, 0.0116332 11.1012651, 0.0114044 11.1015722)"
373973357,False,,residential,False,84.712,,"LINESTRING (0.0114044 11.1015722, 0.0116332 11.1012651, 0.0117468 11.1011759, 0.0116961 11.1009425)"
183091759,False,,residential,False,120.74,,"LINESTRING (0.0158713 11.10178, 0.0148209 11.1014385)"
183091759,False,,residential,True,84.358,,"LINESTRING (0.0158713 11.10178, 0.0165976 11.10204)"
460110363,False,,residential,False,68.152,,"LINESTRING (0.0158713 11.10178, 0.0155496 11.1021844, 0.0154849 11.1022615)"
460110363,False,,residential,True,68.152,,"LINESTRING (0.0154849 11.1022615, 0.0155496 11.1021844, 0.0158713 11.10178)"
48923853,False,2,trunk,False,164.802,N1,"LINESTRING (0.017281 11.1007183, 0.0165976 11.10204)"
48923853,False,2,trunk,True,65.136,N1,"LINESTRING (0.017281 11.1007183, 0.0175028 11.1003161, 0.0175671 11.1002042)"
460110370,False,,residential,False,128.516,,"LINESTRING (0.017281 11.1007183, 0.0178624 11.1009761, 0.0181292 11.1010637, 0.0183781 11.1011321)"
183091750,False,,residential,False,93.075,,"LINESTRING (0.019954 11.0985846, 0.0202118 11.0977867)"
183091750,False,,residential,True,66.119,,"LINESTRING (0.019954 11.0985846, 0.0197767 11.0991532)"
183091756,False,,residential,False,281.551,,"LINESTRING (0.0160557 11.0989282, 0.018636 11.0989341)"
183091756,False,,residential,True,240.993,,"LINESTRING (0.0160557 11.0989282, 0.0138471 11.0989231)"
183091763,False,,residential,False,149.373,,"LINESTRING (0.0172998 11.1050646, 0.0186559 11.1052484)"
183091763,False,,residential,True,56.456,,"LINESTRING (0.0172998 11.1050646, 0.0167879 11.1049907)"
1187212165,False,,residential,True,55.502,,"LINESTRING (0.0172998 11.1050646, 0.0172437 11.1055607)"
1258736776,False,,residential,True,195.888,,"LINESTRING (0.0196579 11.1006517, 0.0196069 11.1007385, 0.0195667 11.1008675, 0.0194769 11.1014518, 0.0194688 11.1015545, 0.019442 11.1016518, 0.019336 11.1018769, 0.0192918 11.1019637, 0.0192368 11.1019914, 0.0191389 11.1020058, 0.0189055 11.1020072)"
183091763,False,,residential,True,67.564,,"LINESTRING (0.0192728 11.1053009, 0.0186559 11.1052484)"
1258736781,False,,residential,False,79.13,,"LINESTRING (0.0192728 11.1053009, 0.019266 11.1045893)"
1258736782,False,,residential,True,40.77,,"LINESTRING (0.0187165 11.1048866, 0.0186559 11.1052484)"
1258736783,False,,residential,True,167.043,,"LINESTRING (0.0174773 11.1026599, 0.0189686 11.1029994)"
1258736776,False,,residential,False,195.888,,"LINESTRING (0.0189055 11.1020072, 0.0191389 11.1020058, 0.0192368 11.1019914, 0.0192918 11.1019637, 0.019336 11.1018769, 0.019442 11.1016518, 0.0194688 11.1015545, 0.0194769 11.1014518, 0.0195667 11.1008675, 0.0196069 11.1007385, 0.0196579 11.1006517)"
1258736784,False,,residential,False,131.117,,"LINESTRING (0.0189055 11.1020072, 0.0188479 11.1016413, 0.0187822 11.1012662, 0.018746 11.1012228, 0.0187111 11.1012149, 0.0183781 11.1011321)"
1258736784,False,,residential,True,111.148,,"LINESTRING (0.0189055 11.1020072, 0.0189981 11.1026889, 0.0189686 11.1029994)"
1258736783,False,,residential,False,167.043,,"LINESTRING (0.0189686 11.1029994, 0.0174773 11.1026599)"
1258736784,False,,residential,False,111.148,,"LINESTRING (0.0189686 11.1029994, 0.0189981 11.1026889, 0.0189055 11.1020072)"
1258736784,False,,residential,True,181.089,,"LINESTRING (0.0189686 11.1029994, 0.018982 11.1031152, 0.0190222 11.10326, 0.0190598 11.1033548, 0.0191241 11.1034969, 0.0191858 11.1036995, 0.01921 11.1039443, 0.019266 11.1045893)"
