osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
75390907,проспект Металлургов,residential,RU:urban,False,False,162.943,"LINESTRING (34.2624769 63.8904442, 34.2623101 63.8905869, 34.2622154 63.8906679, 34.2620279 63.8908283, 34.2616296 63.8911691, 34.2613145 63.8914388, 34.2609538 63.8917473)",
117942514,улица 50 лет Октября,residential,RU:urban,False,False,205.52300000000002,"LINESTRING (34.2624769 63.8904442, 34.2642424 63.8908673, 34.2651779 63.8910915, 34.2661412 63.8913467)",
75390907,проспект Металлургов,residential,RU:urban,False,False,333.349,"LINESTRING (34.2609538 63.8917473, 34.2577922 63.8944028)",
75390907,проспект Металлургов,residential,RU:urban,False,True,162.94299999999998,"LINESTRING (34.2609538 63.8917473, 34.2613145 63.8914388, 34.2616296 63.8911691, 34.2620279 63.8908283, 34.2622154 63.8906679, 34.2623101 63.8905869, 34.2624769 63.8904442)",
117974084,улица Ленина,residential,60,False,False,206.38400000000001,"LINESTRING (34.2609538 63.8917473, 34.2624884 63.892107, 34.2646833 63.8926141)",
75390907,проспект Металлургов,residential,RU:urban,False,True,333.349,"LINESTRING (34.2577922 63.8944028, 34.2609538 63.8917473)",
75391566,улица Спиридонова,tertiary,60,False,True,1082.2179999999998,"LINESTRING (34.2735752 63.8880362, 34.2727994 63.8888348, 34.2713969 63.890041, 34.2695305 63.8916153, 34.269204 63.8919225, 34.2688827 63.8922249, 34.2672821 63.8932888, 34.2662667 63.8939128, 34.2650842 63.8946763, 34.263746 63.8954867, 34.2628741 63.8959283, 34.2620015 63.8962585)",86К-321
75391564,улица Мира,residential,60,False,True,445.643,"LINESTRING (34.2620015 63.8962585, 34.261645 63.8960757, 34.2615627 63.8959955, 34.2616262 63.895842, 34.2621059 63.8951998, 34.2627219 63.8946089, 34.2639397 63.8936563, 34.2640796 63.8934659, 34.2643176 63.8928994, 34.2644832 63.892774, 34.2646833 63.8926141)",
75391566,улица Спиридонова,tertiary,60,False,False,1082.218,"LINESTRING (34.2620015 63.8962585, 34.2628741 63.8959283, 34.263746 63.8954867, 34.2650842 63.8946763, 34.2662667 63.8939128, 34.2672821 63.8932888, 34.2688827 63.8922249, 34.269204 63.8919225, 34.2695305 63.8916153, 34.2713969 63.890041, 34.2727994 63.8888348, 34.2735752 63.8880362)",86К-321
75391564,улица Мира,residential,60,False,False,445.64300000000003,"LINESTRING (34.2646833 63.8926141, 34.2644832 63.892774, 34.2643176 63.8928994, 34.2640796 63.8934659, 34.2639397 63.8936563, 34.2627219 63.8946089, 34.2621059 63.8951998, 34.2616262 63.895842, 34.2615627 63.8959955, 34.261645 63.8960757, 34.2620015 63.8962585)",
75391564,улица Мира,residential,60,False,True,157.961,"LINESTRING (34.2646833 63.8926141, 34.2656583 63.8917777, 34.2661412 63.8913467)",
117974084,улица Ленина,residential,60,False,True,206.38400000000001,"LINESTRING (34.2646833 63.8926141, 34.2624884 63.892107, 34.2609538 63.8917473)",
75391564,улица Мира,residential,60,False,False,157.961,"LINESTRING (34.2661412 63.8913467, 34.2656583 63.8917777, 34.2646833 63.8926141)",
117942514,улица 50 лет Октября,residential,RU:urban,False,True,205.523,"LINESTRING (34.2661412 63.8913467, 34.2651779 63.8910915, 34.2642424 63.8908673, 34.2624769 63.8904442)",
