osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed
747378092,True,1,tertiary,False,24.895,"LINESTRING (37.6079146 55.6213364, 37.6080948 55.6212667, 37.608262 55.6212321)",,
208550779,True,1,tertiary,False,47.009,"LINESTRING (37.6088472 55.6215859, 37.6087524 55.6216906, 37.6087064 55.621765, 37.6086752 55.6218497, 37.6086361 55.6219878)",,
281806030,True,1,tertiary,False,34.297,"LINESTRING (37.6094698 55.6229269, 37.6095413 55.6229827, 37.6095898 55.6230296, 37.6096254 55.6230807, 37.6096423 55.6231403, 37.6096535 55.62321)",,
446702555,True,1,tertiary,False,41.685,"LINESTRING (37.6094698 55.6229269, 37.6095815 55.6229612, 37.6096535 55.6229699, 37.6097524 55.6229773, 37.6099008 55.622974, 37.610114 55.6229589)",,
418890615,False,4,tertiary,False,89.33,"LINESTRING (37.6093064 55.6234297, 37.6089449 55.6226527)",Кировоградская улица,
45751694,False,,tertiary,True,27.237,"LINESTRING (37.6093064 55.6234297, 37.609391 55.6236051, 37.6094237 55.6236655)",Кировоградская улица,
418890614,True,,tertiary,False,21.772,"LINESTRING (37.6093064 55.6234297, 37.6091989 55.6234423, 37.609084 55.6234439, 37.608965 55.6234286)",,
45751536,False,4,tertiary,True,87.251,"LINESTRING (37.608262 55.6212321, 37.6083362 55.6213848, 37.6086361 55.6219878)",Кировоградская улица,
747378092,True,1,tertiary,False,19.868000000000002,"LINESTRING (37.608262 55.6212321, 37.6084033 55.621222, 37.6085735 55.6212424)",,
747397453,True,,tertiary,False,10.689,"LINESTRING (37.6085735 55.6212424, 37.6087102 55.6212997)",,
747390574,True,,tertiary,False,11.756,"LINESTRING (37.6096535 55.62321, 37.6096264 55.6232607, 37.6095857 55.6233082)",,
