osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,access
730656969,False,tertiary,True,11.326,"LINESTRING (36.5921135 50.5947592, 36.5922701 50.594737)",4,Гражданский проспект,,
42650535,True,tertiary,False,255.011,"LINESTRING (36.5921135 50.5947592, 36.592077 50.5946465, 36.5919094 50.5941294, 36.5914424 50.5926886, 36.5914333 50.5925093)",2,улица Николая Чумичова,,
730656969,False,tertiary,False,281.25600000000003,"LINESTRING (36.5921135 50.5947592, 36.5920207 50.5947724, 36.5919021 50.5947892, 36.5911212 50.5948999, 36.5910185 50.5949145, 36.5902088 50.5950294, 36.5893308 50.5951539, 36.5888727 50.5952188, 36.588437 50.5952806, 36.5882248 50.5953107)",4,Гражданский проспект,,
28798583,False,secondary,False,106.55100000000002,"LINESTRING (36.5882248 50.5953107, 36.5882598 50.5954271, 36.5884588 50.5960887, 36.5885081 50.5962519)",4,улица Попова,,
28798583,False,secondary,True,247.668,"LINESTRING (36.5882248 50.5953107, 36.5881785 50.5951699, 36.5879476 50.5944701, 36.5879335 50.5944271, 36.5877742 50.5939411, 36.5877451 50.5938522, 36.587737 50.5938275, 36.587574 50.5933196, 36.5875129 50.5931297)",4,улица Попова,,
730656969,False,tertiary,True,281.25600000000003,"LINESTRING (36.5882248 50.5953107, 36.588437 50.5952806, 36.5888727 50.5952188, 36.5893308 50.5951539, 36.5902088 50.5950294, 36.5910185 50.5949145, 36.5911212 50.5948999, 36.5919021 50.5947892, 36.5920207 50.5947724, 36.5921135 50.5947592)",4,Гражданский проспект,,
38608326,False,tertiary,True,5.412,"LINESTRING (36.5914333 50.5925093, 36.5914159 50.5924619)",4,улица Николая Чумичова,,
28798584,False,tertiary,True,285.463,"LINESTRING (36.5914333 50.5925093, 36.5912529 50.5925369, 36.5904601 50.5926604, 36.5898521 50.5927541, 36.5892161 50.5928581, 36.5887387 50.5929287, 36.5880159 50.59303, 36.5876712 50.5930828, 36.5875129 50.5931297)",2,улица Победы,,
42650532,True,tertiary,False,255.177,"LINESTRING (36.5914333 50.5925093, 36.5915579 50.5926716, 36.5918678 50.5935667, 36.591985 50.5939075, 36.5920697 50.594154, 36.5922312 50.594624, 36.5922701 50.594737)",2,улица Николая Чумичова,,
28798583,False,secondary,False,247.66799999999998,"LINESTRING (36.5875129 50.5931297, 36.587574 50.5933196, 36.587737 50.5938275, 36.5877451 50.5938522, 36.5877742 50.5939411, 36.5879335 50.5944271, 36.5879476 50.5944701, 36.5881785 50.5951699, 36.5882248 50.5953107)",4,улица Попова,,
28798584,False,tertiary,False,285.46299999999997,"LINESTRING (36.5875129 50.5931297, 36.5876712 50.5930828, 36.5880159 50.59303, 36.5887387 50.5929287, 36.5892161 50.5928581, 36.5898521 50.5927541, 36.5904601 50.5926604, 36.5912529 50.5925369, 36.5914333 50.5925093)",2,улица Победы,,
709139337,False,tertiary,True,137.12099999999998,"LINESTRING (36.5875129 50.5931297, 36.5873255 50.5932096, 36.5858468 50.593419, 36.5856499 50.5934469)",5,улица Победы,,
28798589,False,tertiary,False,102.577,"LINESTRING (36.5863083 50.5955918, 36.5863451 50.5956993, 36.5866166 50.5964933)",,Соборная площадь,,
28798589,False,tertiary,True,139.365,"LINESTRING (36.5870356 50.5977181, 36.5869963 50.5976032, 36.5868219 50.5970934, 36.5866884 50.5967029, 36.5866577 50.5966132, 36.5866166 50.5964933)",,Соборная площадь,,
445894086,True,primary,False,133.799,"LINESTRING (36.5870356 50.5977181, 36.5872353 50.5976897, 36.5874058 50.5976654, 36.5884243 50.5975207, 36.5887311 50.597477, 36.5888854 50.5974551)",3,проспект Славы,,
28798588,False,residential,False,136.182,"LINESTRING (36.5866166 50.5964933, 36.586856 50.5964627, 36.5875897 50.5963677, 36.5883411 50.5962725, 36.5885081 50.5962519)",,,,destination
28798589,False,tertiary,False,139.365,"LINESTRING (36.5866166 50.5964933, 36.5866577 50.5966132, 36.5866884 50.5967029, 36.5868219 50.5970934, 36.5869963 50.5976032, 36.5870356 50.5977181)",,Соборная площадь,,
28798589,False,tertiary,True,102.577,"LINESTRING (36.5866166 50.5964933, 36.5863451 50.5956993, 36.5863083 50.5955918)",,Соборная площадь,,
28798583,False,secondary,False,136.415,"LINESTRING (36.5885081 50.5962519, 36.5885544 50.5964002, 36.588654 50.5967191, 36.5888492 50.5973443, 36.5888854 50.5974551)",4,улица Попова,,
28798583,False,secondary,True,106.55099999999999,"LINESTRING (36.5885081 50.5962519, 36.5884588 50.5960887, 36.5882598 50.5954271, 36.5882248 50.5953107)",4,улица Попова,,
28798588,False,residential,True,136.182,"LINESTRING (36.5885081 50.5962519, 36.5883411 50.5962725, 36.5875897 50.5963677, 36.586856 50.5964627, 36.5866166 50.5964933)",,,,destination
"[28798608, 704557385]",False,tertiary,True,201.27799999999996,"LINESTRING (36.5856499 50.5934469, 36.5857126 50.5936232, 36.5857907 50.5938594, 36.5858606 50.5940635, 36.5860379 50.5945954, 36.58619 50.5950235, 36.5861988 50.5950595, 36.5861896 50.5950941, 36.5861671 50.5951225, 36.5861298 50.5951474, 36.5860887 50.5951625, 36.5860448 50.5951699)",2,"['Театральный проезд', 'Свято-Троицкий бульвар']",,
709139337,False,tertiary,False,137.12099999999998,"LINESTRING (36.5856499 50.5934469, 36.5858468 50.593419, 36.5873255 50.5932096, 36.5875129 50.5931297)",5,улица Победы,,
28936494,True,primary_link,False,132.84900000000002,"LINESTRING (36.5941341 50.5916022, 36.5936556 50.5916936, 36.5933422 50.5917421, 36.5930137 50.5917864, 36.5926425 50.5918179, 36.5922932 50.5918213)",2,,60,
38608326,False,tertiary,False,52.73,"LINESTRING (36.5912468 50.592, 36.5914159 50.5924619)",4,улица Николая Чумичова,,
28936502,True,tertiary,False,70.041,"LINESTRING (36.5912468 50.592, 36.5911088 50.591623, 36.5910887 50.591561, 36.591036 50.5913846)",2,,,
28936488,True,primary_link,False,131.45,"LINESTRING (36.5922981 50.5914608, 36.5928261 50.5915457, 36.593383 50.5916087, 36.5937558 50.5916151, 36.5941341 50.5916022)",2,,60,
28936492,True,primary_link,False,54.905,"LINESTRING (36.5922981 50.5914608, 36.5924222 50.5915239, 36.5925002 50.5915843, 36.5925249 50.5916483, 36.5925145 50.5917126, 36.5924494 50.5917748, 36.5922932 50.5918213)",1,,,
47245412,True,tertiary,False,81.18,"LINESTRING (36.5922932 50.5918213, 36.5919226 50.5918169, 36.5914296 50.5918797, 36.5913458 50.5919025, 36.5912892 50.5919402, 36.5912468 50.592)",2,,,
220434699,True,primary,False,102.10000000000001,"LINESTRING (36.5922932 50.5918213, 36.5920018 50.59177, 36.5916739 50.5916567, 36.5914794 50.5915861, 36.5912421 50.5914857, 36.59113 50.5914396, 36.591036 50.5913846)",1,,60,
28936488,True,primary_link,False,72.37100000000001,"LINESTRING (36.5913928 50.591166, 36.5916095 50.5912675, 36.5918265 50.5913472, 36.5920588 50.5914129, 36.5922981 50.5914608)",2,,60,
29088812,True,residential,False,9.86,"LINESTRING (36.5939522 50.5998962, 36.5940889 50.5998779)",2,Народный бульвар,,
42650535,True,tertiary,False,198.153,"LINESTRING (36.5939522 50.5998962, 36.5939321 50.5998372, 36.5936542 50.5990203, 36.5934748 50.5984784, 36.5933987 50.5982533, 36.5933615 50.5981541)",2,улица Николая Чумичова,,
730656969,False,tertiary,False,11.326,"LINESTRING (36.5922701 50.594737, 36.5921135 50.5947592)",4,Гражданский проспект,,
42650532,True,tertiary,False,244.311,"LINESTRING (36.5922701 50.594737, 36.5923064 50.5948418, 36.5923864 50.5950693, 36.5926547 50.5958364, 36.5927897 50.5962224, 36.5929914 50.5967989, 36.5930204 50.5968819)",2,улица Николая Чумичова,,
42650532,True,tertiary,False,143.489,"LINESTRING (36.5930204 50.5968819, 36.5930662 50.5970017, 36.593135 50.5971812, 36.5932998 50.5976143, 36.5934634 50.5980434, 36.5934987 50.5981361)",2,улица Николая Чумичова,,
28790090,True,primary,False,9.888,"LINESTRING (36.5934987 50.5981361, 36.5933615 50.5981541)",3,Преображенская улица,,
42650532,True,tertiary,False,198.118,"LINESTRING (36.5934987 50.5981361, 36.5935319 50.5982391, 36.5936033 50.5984614, 36.593793 50.5989971, 36.5939846 50.5995616, 36.5940664 50.5998198, 36.5940889 50.5998779)",2,улица Николая Чумичова,,
"[28798608, 704557385]",False,tertiary,False,201.278,"LINESTRING (36.5860448 50.5951699, 36.5860887 50.5951625, 36.5861298 50.5951474, 36.5861671 50.5951225, 36.5861896 50.5950941, 36.5861988 50.5950595, 36.58619 50.5950235, 36.5860379 50.5945954, 36.5858606 50.5940635, 36.5857907 50.5938594, 36.5857126 50.5936232, 36.5856499 50.5934469)",2,"['Театральный проезд', 'Свято-Троицкий бульвар']",,
38608326,False,tertiary,False,5.412,"LINESTRING (36.5914159 50.5924619, 36.5914333 50.5925093)",4,улица Николая Чумичова,,
38608326,False,tertiary,True,52.73,"LINESTRING (36.5914159 50.5924619, 36.5912468 50.592)",4,улица Николая Чумичова,,
