osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction,width
202064476,2,улица Карла Маркса,residential,False,True,159.804,"LINESTRING (40.5319206 64.5436162, 40.531857 64.543628, 40.530822 64.5437326, 40.5297473 64.5438463, 40.5289856 64.5439269, 40.5286752 64.5439601)",,,
186667192,,Новгородский проспект,residential,False,False,116.426,"LINESTRING (40.5289984 64.5413458, 40.5291115 64.5412486, 40.529144 64.5412206, 40.5293596 64.5410353, 40.5295542 64.5408679, 40.5300288 64.5404599, 40.5300877 64.5404093)",,,
244217511,4,Воскресенская улица,primary,False,False,186.844,"LINESTRING (40.5289984 64.5413458, 40.5291843 64.541384, 40.5297277 64.5414956, 40.5301837 64.5415893, 40.5304784 64.5416518, 40.5323905 64.542047, 40.5325228 64.5420726)",,,
"[179077341, 531165901]",,Новгородский проспект,residential,False,True,140.007,"LINESTRING (40.5289984 64.5413458, 40.5288812 64.5414375, 40.5288197 64.5414855, 40.5284501 64.5418552, 40.5283136 64.541969, 40.5281202 64.5422015, 40.5280751 64.5422557, 40.5280434 64.5423165, 40.5280167 64.5423677, 40.5280022 64.5424313, 40.5280295 64.5425166)",20,,
195607392,2,Поморская улица,residential,False,True,44.461999999999996,"LINESTRING (40.5320382 64.5388264, 40.5321443 64.5388851, 40.5325999 64.5391451)",,,
186667190,,Новгородский проспект,residential,False,False,163.546,"LINESTRING (40.5286752 64.5439601, 40.528639 64.5438785, 40.5285375 64.5436703, 40.5284514 64.5434764, 40.5282564 64.5430928, 40.5282309 64.5430327, 40.5280316 64.5425635, 40.5280295 64.5425166)",,,
186667191,,Новгородский проспект,residential,False,True,230.28000000000003,"LINESTRING (40.5286752 64.5439601, 40.5286937 64.5439991, 40.5287769 64.5441872, 40.5291432 64.5450047, 40.5293057 64.5453676, 40.5295588 64.5459324, 40.5295863 64.5459937)",40,,
202064476,2,улица Карла Маркса,residential,False,False,159.804,"LINESTRING (40.5286752 64.5439601, 40.5289856 64.5439269, 40.5297473 64.5438463, 40.530822 64.5437326, 40.531857 64.543628, 40.5319206 64.5436162)",,,
186649071,,улица Попова,residential,False,False,173.51899999999998,"LINESTRING (40.5295863 64.5459937, 40.5298391 64.5459659, 40.5309457 64.545844, 40.5315237 64.5457803, 40.5329452 64.5456238, 40.5331035 64.5456064)",,,
186667191,,Новгородский проспект,residential,False,False,230.28,"LINESTRING (40.5295863 64.5459937, 40.5295588 64.5459324, 40.5293057 64.5453676, 40.5291432 64.5450047, 40.5287769 64.5441872, 40.5286937 64.5439991, 40.5286752 64.5439601)",40,,
99253452,2,проспект Советских Космонавтов,residential,True,False,76.143,"LINESTRING (40.5332084 64.5414545, 40.5326315 64.5419718, 40.5325228 64.5420726)",,,
195519573,,улица Карла Либкнехта,residential,False,True,190.736,"LINESTRING (40.5332084 64.5414545, 40.5331466 64.5414262, 40.5326161 64.5412297, 40.5317798 64.5409426, 40.5312666 64.5407615, 40.5306564 64.5405873, 40.5304683 64.5405501, 40.5301623 64.5404787, 40.5300877 64.5404093)",,,
"[99248473, 1070678747]",,Новгородский проспект,residential,False,False,192.774,"LINESTRING (40.5300877 64.5404093, 40.5302184 64.5402668, 40.5303118 64.5401686, 40.5307455 64.5397126, 40.5312553 64.5395475, 40.5315061 64.5394633, 40.5315894 64.539436, 40.5318777 64.539381, 40.532445 64.5391932, 40.5325999 64.5391451)",,,
186667192,,Новгородский проспект,residential,False,True,116.42599999999999,"LINESTRING (40.5300877 64.5404093, 40.5300288 64.5404599, 40.5295542 64.5408679, 40.5293596 64.5410353, 40.529144 64.5412206, 40.5291115 64.5412486, 40.5289984 64.5413458)",,,
195519573,,улица Карла Либкнехта,residential,False,False,190.736,"LINESTRING (40.5300877 64.5404093, 40.5301623 64.5404787, 40.5304683 64.5405501, 40.5306564 64.5405873, 40.5312666 64.5407615, 40.5317798 64.5409426, 40.5326161 64.5412297, 40.5331466 64.5414262, 40.5332084 64.5414545)",,,
167440445,,улица Володарского,residential,False,True,176.29399999999998,"LINESTRING (40.5382233 64.5388826, 40.5389982 64.5392993, 40.5396432 64.5396517, 40.5399005 64.5398001, 40.540476 64.5401376)",,,
395934339,,проспект Советских Космонавтов,residential,False,False,232.40700000000004,"LINESTRING (40.5382233 64.5388826, 40.5377848 64.5390376, 40.5359352 64.5397038, 40.5357271 64.5397851, 40.5354112 64.5399046, 40.5346294 64.5401891, 40.5345133 64.5402332)",,,
99253452,2,проспект Советских Космонавтов,residential,True,False,149.453,"LINESTRING (40.5345133 64.5402332, 40.5344808 64.54027, 40.5339826 64.5407266, 40.5332084 64.5414545)",,,
195607392,2,Поморская улица,residential,False,False,151.673,"LINESTRING (40.5345133 64.5402332, 40.5340201 64.539954, 40.5337622 64.539808, 40.5336665 64.5397538, 40.5332637 64.5395208, 40.5325999 64.5391451)",,,
195607392,2,Поморская улица,residential,False,True,269.26699999999994,"LINESTRING (40.5345133 64.5402332, 40.5351493 64.5405794, 40.5353321 64.5406789, 40.5357063 64.5408826, 40.535829 64.5409493, 40.5358978 64.5409868, 40.5361904 64.5411461, 40.5363978 64.541259, 40.5369947 64.5415839, 40.5373395 64.5417715, 40.5374185 64.5418145, 40.5378569 64.5420513, 40.5380047 64.5421336)",,,
395934339,,проспект Советских Космонавтов,residential,False,True,232.407,"LINESTRING (40.5345133 64.5402332, 40.5346294 64.5401891, 40.5354112 64.5399046, 40.5357271 64.5397851, 40.5359352 64.5397038, 40.5377848 64.5390376, 40.5382233 64.5388826)",,,
178434472,,улица Попова,residential,False,False,163.687,"LINESTRING (40.5331035 64.5456064, 40.5333004 64.5455843, 40.5344673 64.545453, 40.5350368 64.545389, 40.5358892 64.5453013, 40.5362226 64.5452619, 40.5364209 64.5452406)",,,
186649071,,улица Попова,residential,False,True,173.519,"LINESTRING (40.5331035 64.5456064, 40.5329452 64.5456238, 40.5315237 64.5457803, 40.5309457 64.545844, 40.5298391 64.5459659, 40.5295863 64.5459937)",,,
116204052,,улица Г. Суфтина,residential,False,False,29.492,"LINESTRING (40.5431013 64.5463925, 40.5434665 64.5461787)",,,
78446689,2,,primary,True,False,31.568,"LINESTRING (40.5375449 64.5432852, 40.5368895 64.5433204)",,roundabout,
78446687,2,проспект Обводный Канал,secondary,True,False,69.838,"LINESTRING (40.536165 64.5436518, 40.5361134 64.5434398, 40.536118 64.5434192, 40.5361305 64.5434004, 40.5363752 64.5430408)",,,
96412388,4,проспект Обводный Канал,secondary,False,False,162.562,"LINESTRING (40.536165 64.5436518, 40.5361661 64.5436714, 40.536185 64.5439991, 40.5361883 64.5440322, 40.536227 64.544416, 40.5363836 64.54511)",,,
78446691,1,проспект Обводный Канал,secondary,True,False,76.111,"LINESTRING (40.5367417 64.5427383, 40.5378087 64.5422302)",,,6
78446689,2,,primary,True,False,38.362,"LINESTRING (40.5367417 64.5427383, 40.5368786 64.5427112, 40.5370124 64.5426899, 40.5371472 64.5426863, 40.5372572 64.5426919, 40.5373566 64.5427066, 40.5374969 64.5427381)",,roundabout,
96412382,2,проспект Обводный Канал,secondary,True,False,62.284,"LINESTRING (40.5378087 64.5422302, 40.5375045 64.5424455, 40.5374427 64.542511, 40.5374037 64.5425811, 40.5374044 64.5426491, 40.5374969 64.5427381)",,,
99351767,4,проспект Обводный Канал,secondary,False,True,14.322,"LINESTRING (40.5378087 64.5422302, 40.5378622 64.5421948, 40.5380047 64.5421336)",,,
96412386,2,Воскресенская улица,primary,True,False,36.427,"LINESTRING (40.5358854 64.5427568, 40.536103 64.5427857, 40.5362489 64.5427926, 40.5363864 64.5427926, 40.5366365 64.542793)",,,
"[170611834, 380355829]",4,Воскресенская улица,primary,False,True,177.818,"LINESTRING (40.5358854 64.5427568, 40.5352987 64.5426374, 40.5349052 64.5425574, 40.5343928 64.5424531, 40.5342079 64.5424155, 40.533405 64.5422508, 40.5326901 64.5421066, 40.5325228 64.5420726)",,,
99351767,4,проспект Обводный Канал,secondary,False,False,14.322,"LINESTRING (40.5380047 64.5421336, 40.5378622 64.5421948, 40.5378087 64.5422302)",,,
195607392,2,Поморская улица,residential,False,False,269.26700000000005,"LINESTRING (40.5380047 64.5421336, 40.5378569 64.5420513, 40.5374185 64.5418145, 40.5373395 64.5417715, 40.5369947 64.5415839, 40.5363978 64.541259, 40.5361904 64.5411461, 40.5358978 64.5409868, 40.535829 64.5409493, 40.5357063 64.5408826, 40.5353321 64.5406789, 40.5351493 64.5405794, 40.5345133 64.5402332)",,,
199900572,4,проспект Обводный Канал,secondary,False,True,226.05,"LINESTRING (40.5380047 64.5421336, 40.5381957 64.5420373, 40.5412398 64.5408432, 40.541475 64.5407539)",,,
78446686,2,Воскресенская улица,primary,True,False,43.699,"LINESTRING (40.5384473 64.5432785, 40.5381335 64.5432515, 40.5379704 64.5432579, 40.5377548 64.5432685, 40.5375449 64.5432852)",,,
"[96412384, 498941549, 669073368]",4,Воскресенская улица,primary,False,False,363.56100000000004,"LINESTRING (40.5384473 64.5432785, 40.5387999 64.5433522, 40.539691 64.5435408, 40.5399089 64.5435869, 40.5401136 64.5436295, 40.5420425 64.5440306, 40.5443073 64.5445043, 40.5452871 64.5447093)",,,
116204052,,улица Г. Суфтина,residential,False,True,29.492,"LINESTRING (40.5434665 64.5461787, 40.5431013 64.5463925)",,,
"[116204052, 199900574]",,улица Г. Суфтина,residential,False,False,185.37199999999999,"LINESTRING (40.5434665 64.5461787, 40.5437629 64.5460023, 40.5447438 64.5451702, 40.5449266 64.5450145, 40.5451502 64.5448296, 40.5452871 64.5447093)",,,
"[199962721, 97593731]",,улица Попова,residential,False,True,391.9150000000001,"LINESTRING (40.5434665 64.5461787, 40.5429967 64.5460683, 40.5428605 64.5459408, 40.5416555 64.5456957, 40.54062 64.5454851, 40.540274 64.5454147, 40.5397384 64.5453057, 40.5383986 64.5450295, 40.5381332 64.5449792, 40.5375791 64.5448609, 40.5373464 64.5450601, 40.5370157 64.5450666, 40.5368325 64.5450817, 40.5363836 64.54511)",,,
"[531165901, 179077341]",,Новгородский проспект,residential,False,False,140.007,"LINESTRING (40.5280295 64.5425166, 40.5280022 64.5424313, 40.5280167 64.5423677, 40.5280434 64.5423165, 40.5280751 64.5422557, 40.5281202 64.5422015, 40.5283136 64.541969, 40.5284501 64.5418552, 40.5288197 64.5414855, 40.5288812 64.5414375, 40.5289984 64.5413458)",20,,
186667190,,Новгородский проспект,residential,False,True,163.546,"LINESTRING (40.5280295 64.5425166, 40.5280316 64.5425635, 40.5282309 64.5430327, 40.5282564 64.5430928, 40.5284514 64.5434764, 40.5285375 64.5436703, 40.528639 64.5438785, 40.5286752 64.5439601)",,,
186667194,,улица Свободы,residential,False,False,187.971,"LINESTRING (40.5280295 64.5425166, 40.5292498 64.5425947, 40.531794 64.5428132, 40.5318966 64.5428218)",20,,
"[152510568, 26327683]",,улица Володарского,residential,False,False,377.286,"LINESTRING (40.5471464 64.5430046, 40.5470543 64.542986, 40.5451218 64.5425961, 40.5446955 64.5424878, 40.5440942 64.5421588, 40.5435018 64.5418346, 40.5429197 64.5415242, 40.5428088 64.5414651, 40.5422193 64.5411508, 40.5418611 64.5409586, 40.5417587 64.5409058, 40.541475 64.5407539)",,,
116204057,,улица Г. Суфтина,residential,False,True,209.35399999999998,"LINESTRING (40.5471464 64.5430046, 40.5469718 64.5431647, 40.5461981 64.5438851, 40.5457718 64.5442649, 40.5456495 64.544377, 40.5454335 64.5445751, 40.5452871 64.5447093)",,,
96412388,4,проспект Обводный Канал,secondary,False,True,259.10699999999997,"LINESTRING (40.5376505 64.5475088, 40.5375888 64.5474097, 40.5374073 64.5471181, 40.5369506 64.5463842, 40.536704 64.5458743, 40.5364209 64.5452406)",,,
"[92287849, 226072743]",,улица Логинова,residential,False,False,77.425,"LINESTRING (40.5376505 64.5475088, 40.5380109 64.5474669, 40.5388284 64.5473858, 40.5392143 64.5474425)",,,
"[92287849, 226072743]",,улица Логинова,residential,False,True,77.425,"LINESTRING (40.5392143 64.5474425, 40.5388284 64.5473858, 40.5380109 64.5474669, 40.5376505 64.5475088)",,,
186751570,,улица Логинова,residential,False,False,209.62900000000002,"LINESTRING (40.5392143 64.5474425, 40.5396727 64.5474058, 40.5398745 64.547389, 40.5427733 64.5471527, 40.5429573 64.5471356, 40.5430658 64.547126, 40.5435052 64.5471918)",20,,
195607392,2,Поморская улица,residential,False,False,44.461999999999996,"LINESTRING (40.5325999 64.5391451, 40.5321443 64.5388851, 40.5320382 64.5388264)",,,
195607392,2,Поморская улица,residential,False,True,151.673,"LINESTRING (40.5325999 64.5391451, 40.5332637 64.5395208, 40.5336665 64.5397538, 40.5337622 64.539808, 40.5340201 64.539954, 40.5345133 64.5402332)",,,
"[99248473, 1070678747]",,Новгородский проспект,residential,False,True,192.774,"LINESTRING (40.5325999 64.5391451, 40.532445 64.5391932, 40.5318777 64.539381, 40.5315894 64.539436, 40.5315061 64.5394633, 40.5312553 64.5395475, 40.5307455 64.5397126, 40.5303118 64.5401686, 40.5302184 64.5402668, 40.5300877 64.5404093)",,,
186667194,,улица Свободы,residential,False,True,187.971,"LINESTRING (40.5318966 64.5428218, 40.531794 64.5428132, 40.5292498 64.5425947, 40.5280295 64.5425166)",20,,
312539273,2,проспект Советских Космонавтов,primary,True,False,88.765,"LINESTRING (40.5318966 64.5428218, 40.5318664 64.5429182, 40.5318437 64.5430149, 40.5318253 64.5431233, 40.5318278 64.5432337, 40.5318619 64.5434265, 40.5318789 64.5434814, 40.5319206 64.5436162)",,,
78446689,2,,primary,True,False,24.056,"LINESTRING (40.5364082 64.5429858, 40.5366365 64.542793)",,roundabout,
156017696,2,Воскресенская улица,primary,True,False,35.935,"LINESTRING (40.5364082 64.5429858, 40.5363026 64.5429159, 40.5362171 64.5428798, 40.5360578 64.5428223, 40.5358854 64.5427568)",,,
78446689,2,,primary,True,False,41.867,"LINESTRING (40.5368895 64.5433204, 40.5367463 64.5432849, 40.5366558 64.543265, 40.5365637 64.5432312, 40.5364759 64.5431785, 40.5364393 64.5431423, 40.5364017 64.5430964, 40.5363752 64.5430408)",,roundabout,
195808308,1,проспект Обводный Канал,secondary,True,False,57.357000000000006,"LINESTRING (40.5368895 64.5433204, 40.5365698 64.5433504, 40.5364504 64.5433703, 40.5363572 64.543397, 40.5363018 64.5434266, 40.5362539 64.5434702, 40.5362346 64.5434967, 40.5362248 64.5435264, 40.536165 64.5436518)",,,6
78446689,2,,primary,True,False,37.695,"LINESTRING (40.5374969 64.5427381, 40.5378606 64.5430389)",,roundabout,
78446689,2,,primary,True,False,7.892,"LINESTRING (40.5366365 64.542793, 40.5367417 64.5427383)",,roundabout,
1228544191,,улица Г. Суфтина,residential,False,False,10.118,"LINESTRING (40.5435052 64.5471918, 40.543458 64.5471031)",,,
186751570,,улица Логинова,residential,False,True,209.62900000000002,"LINESTRING (40.5435052 64.5471918, 40.5430658 64.547126, 40.5429573 64.5471356, 40.5427733 64.5471527, 40.5398745 64.547389, 40.5396727 64.5474058, 40.5392143 64.5474425)",20,,
78446689,2,,primary,True,False,32.903000000000006,"LINESTRING (40.5378606 64.5430389, 40.5378607 64.5430961, 40.5378339 64.5431437, 40.5377444 64.5432047, 40.5375449 64.5432852)",,roundabout,
199900552,2,Воскресенская улица,primary,True,False,38.748999999999995,"LINESTRING (40.5378606 64.5430389, 40.5379576 64.5430886, 40.5380453 64.5431267, 40.5382156 64.5431907, 40.5384473 64.5432785)",,,
78446689,2,,primary,True,False,6.316,"LINESTRING (40.5363752 64.5430408, 40.5364082 64.5429858)",,roundabout,
"[152510568, 26327683]",,улица Володарского,residential,False,True,377.28599999999994,"LINESTRING (40.541475 64.5407539, 40.5417587 64.5409058, 40.5418611 64.5409586, 40.5422193 64.5411508, 40.5428088 64.5414651, 40.5429197 64.5415242, 40.5435018 64.5418346, 40.5440942 64.5421588, 40.5446955 64.5424878, 40.5451218 64.5425961, 40.5470543 64.542986, 40.5471464 64.5430046)",,,
199900572,4,проспект Обводный Канал,secondary,False,False,226.05,"LINESTRING (40.541475 64.5407539, 40.5412398 64.5408432, 40.5381957 64.5420373, 40.5380047 64.5421336)",,,
"[604840249, 199900572, 244301389]",4,проспект Обводный Канал,secondary,False,True,118.357,"LINESTRING (40.541475 64.5407539, 40.5415817 64.5407115, 40.5418529 64.540606, 40.5429128 64.5401939, 40.5433028 64.5400359)",,,
240341256,2,,primary,True,False,9.741,"LINESTRING (40.5462742 64.539312, 40.5462519 64.5393547, 40.5462112 64.5393949)",30,roundabout,
240341256,2,,primary,True,False,33.566,"LINESTRING (40.5462112 64.5393949, 40.5461731 64.5394202, 40.5461277 64.5394433, 40.5460756 64.5394635, 40.5460178 64.5394806, 40.5459552 64.5394944, 40.5458891 64.5395044, 40.5458204 64.5395107, 40.5457504 64.5395131, 40.5456802 64.5395114, 40.5456112 64.5395059)",30,roundabout,
240341256,2,,primary,True,False,6.013,"LINESTRING (40.5456112 64.5395059, 40.5455513 64.5394976, 40.5454941 64.5394864)",30,roundabout,
"[316645699, 316667307]",2,улица Выучейского,primary,True,False,214.12699999999998,"LINESTRING (40.5475297 64.5412177, 40.5474253 64.5411052, 40.5465254 64.5401583, 40.5461988 64.5398177, 40.5461165 64.5397276, 40.5460511 64.5396719, 40.5459629 64.5396198, 40.545826 64.5395681, 40.5456112 64.5395059)",60,,
244301387,2,,secondary,True,False,28.521,"LINESTRING (40.5433028 64.5400359, 40.5436885 64.5398402)",,,
"[604840249, 199900572, 244301389]",4,проспект Обводный Канал,secondary,False,False,118.357,"LINESTRING (40.5433028 64.5400359, 40.5429128 64.5401939, 40.5418529 64.540606, 40.5415817 64.5407115, 40.541475 64.5407539)",,,
240341256,2,,primary,True,False,31.590000000000003,"LINESTRING (40.5452891 64.5391628, 40.5453377 64.5391341, 40.5453961 64.5391089, 40.5454628 64.539088, 40.5455361 64.5390717, 40.5456145 64.5390604, 40.545696 64.5390545, 40.5457786 64.5390541, 40.5458603 64.5390591)",30,roundabout,
240341256,2,,primary,True,False,4.711,"LINESTRING (40.5452453 64.5392007, 40.5452652 64.5391813, 40.5452891 64.5391628)",30,roundabout,
240341256,2,,primary,True,False,37.078,"LINESTRING (40.5454941 64.5394864, 40.545443 64.5394732, 40.5453956 64.5394576, 40.5453526 64.5394398, 40.5453145 64.53942, 40.5452817 64.5393986, 40.5452547 64.5393757, 40.5452338 64.5393517, 40.5452192 64.5393268, 40.5452112 64.5393014, 40.5452099 64.5392758, 40.5452151 64.5392502, 40.545227 64.5392251, 40.5452453 64.5392007)",30,roundabout,
244530847,2,проспект Обводный Канал,secondary,True,False,124.366,"LINESTRING (40.5454941 64.5394864, 40.5453932 64.5394908, 40.545277 64.539495, 40.5451738 64.5394976, 40.5450265 64.539506, 40.5449067 64.5395208, 40.5447823 64.5395451, 40.544663 64.5395748, 40.5443328 64.5396862, 40.5437634 64.5398878, 40.5433028 64.5400359)",,,
244301387,2,,secondary,True,False,102.978,"LINESTRING (40.5436885 64.5398402, 40.5445373 64.5395063, 40.5449253 64.5393442, 40.5450284 64.5393026, 40.5451333 64.5392531, 40.5452453 64.5392007)",,,
240341256,2,,primary,True,False,3.402,"LINESTRING (40.5458603 64.5390591, 40.5459286 64.5390677)",30,roundabout,
1228544191,,улица Г. Суфтина,residential,False,True,10.118,"LINESTRING (40.543458 64.5471031, 40.5435052 64.5471918)",,,
167440445,,улица Володарского,residential,False,False,176.29399999999998,"LINESTRING (40.540476 64.5401376, 40.5399005 64.5398001, 40.5396432 64.5396517, 40.5389982 64.5392993, 40.5382233 64.5388826)",,,
240341256,2,,primary,True,False,34.263000000000005,"LINESTRING (40.5459286 64.5390677, 40.5460209 64.5390868, 40.5461029 64.5391131, 40.5461718 64.5391457, 40.5462251 64.5391833, 40.5462606 64.5392245, 40.5462772 64.539268, 40.5462742 64.539312)",30,roundabout,
96412388,4,проспект Обводный Канал,secondary,False,False,14.634,"LINESTRING (40.5363836 64.54511, 40.5363957 64.5451637, 40.5364209 64.5452406)",,,
96412388,4,проспект Обводный Канал,secondary,False,True,162.562,"LINESTRING (40.5363836 64.54511, 40.536227 64.544416, 40.5361883 64.5440322, 40.536185 64.5439991, 40.5361661 64.5436714, 40.536165 64.5436518)",,,
"[199962721, 97593731]",,улица Попова,residential,False,False,391.915,"LINESTRING (40.5363836 64.54511, 40.5368325 64.5450817, 40.5370157 64.5450666, 40.5373464 64.5450601, 40.5375791 64.5448609, 40.5381332 64.5449792, 40.5383986 64.5450295, 40.5397384 64.5453057, 40.540274 64.5454147, 40.54062 64.5454851, 40.5416555 64.5456957, 40.5428605 64.5459408, 40.5429967 64.5460683, 40.5434665 64.5461787)",,,
