osmid,oneway,lanes,highway,maxspeed,reversed,length,name,geometry,bridge
707058470,False,2,primary,30,True,33.78,,"LINESTRING (38.9336179 52.3885371, 38.9339978 52.3883408)",
"[707058472, 707058473]",False,2,primary,30,True,24.352,улица Коммуны,"LINESTRING (38.9336179 52.3885371, 38.9335556 52.3885667, 38.9333564 52.3886867)",
51137745,False,,secondary,,True,265.174,Советская улица,"LINESTRING (38.921405 52.3875314, 38.9251965 52.3869549)",
51190175,False,,tertiary,,False,95.073,,"LINESTRING (38.921405 52.3875314, 38.921074 52.3867006)",
51190168,False,,residential,,False,264.759,улица Урицкого,"LINESTRING (38.9243848 52.3849405, 38.9206152 52.3855535)",
51190168,False,,residential,,True,282.438,улица Урицкого,"LINESTRING (38.9243848 52.3849405, 38.928446 52.3843861)",
51190331,False,,residential,,True,144.444,улица Бебеля,"LINESTRING (38.9243848 52.3849405, 38.9249154 52.3861985)",
51190168,False,,residential,,True,264.759,улица Урицкого,"LINESTRING (38.9206152 52.3855535, 38.9243848 52.3849405)",
51190175,False,,tertiary,,True,131.297,,"LINESTRING (38.9206152 52.3855535, 38.921074 52.3867006)",
375207900,False,,tertiary,,False,88.265,улица Крупской,"LINESTRING (38.9206107 52.3895202, 38.9209092 52.3902928)",
375207900,False,,tertiary,,True,104.349,улица Крупской,"LINESTRING (38.9206107 52.3895202, 38.9202051 52.388615)",
51190171,False,,residential,,True,402.298,улица Ленина,"LINESTRING (38.9206107 52.3895202, 38.9227798 52.389184, 38.9230639 52.3890524, 38.9254953 52.3876606)",
51137745,False,,secondary,,True,14.749,Советская улица,"LINESTRING (38.9326697 52.3856447, 38.9328463 52.3855674)",
51137745,False,,secondary,,False,251.10199999999998,Советская улица,"LINESTRING (38.9326697 52.3856447, 38.932346 52.3857643, 38.9320055 52.3858631, 38.9317394 52.3859301, 38.9314847 52.3859887, 38.9310686 52.3860738, 38.9306654 52.386149, 38.9303363 52.3862035, 38.9291845 52.3863683)",
51240771,False,,residential,,False,111.77799999999999,,"LINESTRING (38.9326697 52.3856447, 38.9332777 52.3864823, 38.933361 52.3865555)",
51137745,False,,secondary,,False,121.375,Советская улица,"LINESTRING (38.9291845 52.3863683, 38.9274355 52.3865963)",
51190157,False,,residential,,True,103.431,улица Володарского,"LINESTRING (38.9291845 52.3863683, 38.9288515 52.3854606)",
51137745,False,,secondary,,True,251.10200000000003,Советская улица,"LINESTRING (38.9291845 52.3863683, 38.9303363 52.3862035, 38.9306654 52.386149, 38.9310686 52.3860738, 38.9314847 52.3859887, 38.9317394 52.3859301, 38.9320055 52.3858631, 38.932346 52.3857643, 38.9326697 52.3856447)",
"[51234561, 51190157]",False,,residential,,"[False, True]",400.348,"['переулок Бебеля', 'улица Володарского']","LINESTRING (38.9291845 52.3863683, 38.9294645 52.3871029, 38.9295018 52.3873223, 38.9294161 52.3873996, 38.9288494 52.3876271, 38.9264801 52.3887504, 38.9260766 52.3888983)",
51137745,False,,secondary,,False,144.178,Советская улица,"LINESTRING (38.9272596 52.3866455, 38.9251965 52.3869549)",
51137745,False,,secondary,,True,13.131,Советская улица,"LINESTRING (38.9272596 52.3866455, 38.9274355 52.3865963)",
51190171,False,,residential,,False,164.55,улица Ленина,"LINESTRING (38.9272596 52.3866455, 38.9254953 52.3876606)",
51137745,False,,secondary,,False,265.174,Советская улица,"LINESTRING (38.9251965 52.3869549, 38.921405 52.3875314)",
51137745,False,,secondary,,True,144.178,Советская улица,"LINESTRING (38.9251965 52.3869549, 38.9272596 52.3866455)",
51190331,False,,residential,,False,86.244,улица Бебеля,"LINESTRING (38.9251965 52.3869549, 38.9249154 52.3861985)",
51190331,False,,residential,,True,81.048,улица Бебеля,"LINESTRING (38.9251965 52.3869549, 38.9254953 52.3876606)",
