osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes
258043212,False,,2-я Новогодняя улица,residential,True,438.89100000000013,,"LINESTRING (35.9317767 51.6504451, 35.9324589 51.6505077, 35.9330165 51.6505688, 35.9340979 51.6508137, 35.9353338 51.6511666, 35.9352972 51.6514141, 35.9353203 51.6515687, 35.9354055 51.6516248, 35.9354933 51.6516794, 35.9356162 51.6517252, 35.9358848 51.6517995, 35.9368343 51.6519186, 35.9370177 51.6520568)",
258043211,False,,1-я Новогодняя улица,residential,True,447.635,,"LINESTRING (35.9305608 51.6509924, 35.9330206 51.6518549, 35.9346455 51.652432, 35.9361937 51.6529903)",
148072695,False,,1-я Новогодняя улица,residential,False,139.376,,"LINESTRING (35.9361937 51.6529903, 35.9359045 51.6533278, 35.9355625 51.653684, 35.9351623 51.6540672)",
148072695,False,,1-я Новогодняя улица,residential,True,118.34700000000001,,"LINESTRING (35.9361937 51.6529903, 35.9364511 51.6527013, 35.9370177 51.6520568)",
258043211,False,,1-я Новогодняя улица,residential,False,447.635,,"LINESTRING (35.9361937 51.6529903, 35.9346455 51.652432, 35.9330206 51.6518549, 35.9305608 51.6509924)",
299638434,False,,Почтовая улица,residential,False,158.562,,"LINESTRING (35.94058 51.6552394, 35.9410546 51.6552072, 35.9418852 51.6552578, 35.9428512 51.6553819)",
130361543,False,38Н-552,Коммунистическая улица,tertiary,False,2.039,,"LINESTRING (35.9428512 51.6553819, 35.9428414 51.6553992)",2
130361543,False,38Н-552,Коммунистическая улица,tertiary,True,240.599,,"LINESTRING (35.9428512 51.6553819, 35.9434247 51.6543313, 35.94397 51.6533325)",2
299638434,False,,Почтовая улица,residential,True,158.562,,"LINESTRING (35.9428512 51.6553819, 35.9418852 51.6552578, 35.9410546 51.6552072, 35.94058 51.6552394)",
299638437,False,,,primary_link,True,13.304,,"LINESTRING (35.9334508 51.6567419, 35.9334362 51.6568612)",
46926059,True,38К-017,Октябрьская улица,primary,False,112.143,,"LINESTRING (35.9334508 51.6567419, 35.934397 51.6568053, 35.9350673 51.6568489)",
46926058,True,38К-017,Октябрьская улица,primary,False,17.375,40,"LINESTRING (35.9334362 51.6568612, 35.9331899 51.6568285)",
299638437,False,,,primary_link,False,13.304,,"LINESTRING (35.9334362 51.6568612, 35.9334508 51.6567419)",
46926059,True,38К-017,Октябрьская улица,primary,False,56.932,,"LINESTRING (35.9350673 51.6568489, 35.9358892 51.6568954)",
148074520,False,,Сеймская улица,residential,False,14.376,,"LINESTRING (35.9358892 51.6568954, 35.9358537 51.6570228)",
46926059,True,38К-017,Октябрьская улица,primary,False,228.636,,"LINESTRING (35.9358892 51.6568954, 35.9383612 51.6570369, 35.9383723 51.6570375, 35.9391894 51.6570857)",
46926058,True,38К-017,Октябрьская улица,primary,False,112.133,40,"LINESTRING (35.9350505 51.6569795, 35.9347755 51.6569606, 35.9343697 51.6569322, 35.9334362 51.6568612)",
299638443,True,,,primary_link,False,15.203,,"LINESTRING (35.9350505 51.6569795, 35.9350275 51.6569125, 35.9350673 51.6568489)",
46926059,True,38К-017,Октябрьская улица,primary,False,33.242,,"LINESTRING (35.9391894 51.6570857, 35.939298 51.6570915, 35.9396695 51.6571115)",
299638442,True,,,primary_link,False,18.191,,"LINESTRING (35.9391894 51.6570857, 35.9392518 51.6571639, 35.9391634 51.657217)",
46926059,True,38К-017,Октябрьская улица,primary,False,152.036,,"LINESTRING (35.9396695 51.6571115, 35.9403701 51.6571549, 35.941346 51.657207, 35.9418645 51.6572347)",
46926058,True,38К-017,Октябрьская улица,primary,False,40.017,40,"LINESTRING (35.9391634 51.657217, 35.9385857 51.6571842)",
46926058,True,38К-017,Октябрьская улица,primary,False,34.434,40,"LINESTRING (35.9396608 51.6572431, 35.9391634 51.657217)",
299638439,True,,,primary_link,False,16.222,,"LINESTRING (35.9396608 51.6572431, 35.939615 51.6571717, 35.9396695 51.6571115)",
