osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry
81684678,2,улица Генерала Шпигуна,secondary,40,False,False,152.44,,"LINESTRING (46.7775129 43.5972923, 46.7778424 43.5986423)"
81684678,2,улица Генерала Шпигуна,secondary,40,False,True,79.54,,"LINESTRING (46.7775129 43.5972923, 46.7773506 43.5965867)"
619446943,,улица Гасанова,tertiary,,False,False,59.804,82К-017,"LINESTRING (46.7775129 43.5972923, 46.7767709 43.5973148)"
"[82767324, 81684703]",,"['улица Казакова', 'улица Боявова']",residential,,False,True,210.227,,"LINESTRING (46.7775129 43.5972923, 46.7780449 43.5972338, 46.7786904 43.5971612, 46.7790916 43.597137, 46.7793775 43.5971878, 46.7795035 43.5972325, 46.7795518 43.5972791, 46.7794794 43.5976385)"
81684678,2,улица Генерала Шпигуна,secondary,40,False,False,181.588,,"LINESTRING (46.778059 43.5996957, 46.7785084 43.601296)"
81684678,2,улица Генерала Шпигуна,secondary,40,False,True,118.424,,"LINESTRING (46.778059 43.5996957, 46.7778424 43.5986423)"
81684745,2,улица Дж. Алиева,residential,30,False,True,147.668,,"LINESTRING (46.778059 43.5996957, 46.7798141 43.5993108)"
81684745,2,улица Дж. Алиева,residential,30,False,False,241.367,,"LINESTRING (46.778059 43.5996957, 46.7761161 43.600221, 46.7752691 43.6004876)"
81684678,2,улица Генерала Шпигуна,secondary,40,False,False,117.016,,"LINESTRING (46.7786238 43.6017214, 46.7788271 43.6027634)"
81684678,2,улица Генерала Шпигуна,secondary,40,False,True,48.206,,"LINESTRING (46.7786238 43.6017214, 46.7785084 43.601296)"
503788348,,улица А. Карагишиева,residential,,False,True,181.752,,"LINESTRING (46.7786238 43.6017214, 46.7796743 43.6014945, 46.7807347 43.6011523)"
81684696,,улица Ленина,residential,,False,False,42.451,,"LINESTRING (46.7738951 43.5978082, 46.7740848 43.5981644)"
81684696,,улица Ленина,residential,,False,True,180.866,,"LINESTRING (46.7738951 43.5978082, 46.773105 43.5962856)"
619446943,,улица Гасанова,tertiary,,False,True,237.991,82К-017,"LINESTRING (46.7738951 43.5978082, 46.7767709 43.5973148)"
81684696,,улица Ленина,residential,,False,False,140.08,,"LINESTRING (46.7746475 43.599311, 46.7752691 43.6004876)"
81684696,,улица Ленина,residential,,False,True,135.309,,"LINESTRING (46.7746475 43.599311, 46.7740848 43.5981644)"
503788351,,Ганакаева улица,residential,,False,False,268.577,,"LINESTRING (46.7746475 43.599311, 46.7754302 43.5990864, 46.7760237 43.598935, 46.7766507 43.5988503, 46.7770686 43.5987897, 46.7778424 43.5986423)"
81684696,,улица Ленина,residential,,False,False,124.756,,"LINESTRING (46.7752691 43.6004876, 46.7757808 43.6015466)"
81684696,,улица Ленина,residential,,False,True,140.08,,"LINESTRING (46.7752691 43.6004876, 46.7746475 43.599311)"
81684749,2,улица Дж. Алиева,residential,30,False,False,225.07,,"LINESTRING (46.7752691 43.6004876, 46.7727042 43.601292)"
81684745,2,улица Дж. Алиева,residential,30,False,True,241.367,,"LINESTRING (46.7752691 43.6004876, 46.7761161 43.600221, 46.778059 43.5996957)"
619446943,,улица Гасанова,tertiary,,False,False,237.991,82К-017,"LINESTRING (46.7767709 43.5973148, 46.7738951 43.5978082)"
619446943,,улица Гасанова,tertiary,,False,True,59.804,82К-017,"LINESTRING (46.7767709 43.5973148, 46.7775129 43.5972923)"
82767326,,улица Эльмара Герейханова,residential,,False,True,119.968,,"LINESTRING (46.7823851 43.6006534, 46.7827662 43.6016964)"
82767326,,улица Эльмара Герейханова,residential,,False,False,205.643,,"LINESTRING (46.7823851 43.6006534, 46.7820587 43.5997544, 46.7817244 43.598867)"
503788348,,улица А. Карагишиева,residential,,False,False,144.136,,"LINESTRING (46.7823851 43.6006534, 46.7818329 43.6007927, 46.7807347 43.6011523)"
82767324,,улица Казакова,residential,,False,True,124.148,,"LINESTRING (46.7807347 43.6011523, 46.7813617 43.6021723)"
82767324,,улица Казакова,residential,,False,False,218.30300000000003,,"LINESTRING (46.7807347 43.6011523, 46.7803892 43.6006358, 46.7802519 43.6003635, 46.7801939 43.600226, 46.7801324 43.6000821, 46.7799859 43.5997179, 46.7799702 43.5996788, 46.7798925 43.5994938, 46.7798141 43.5993108)"
503788348,,улица А. Карагишиева,residential,,False,False,181.752,,"LINESTRING (46.7807347 43.6011523, 46.7796743 43.6014945, 46.7786238 43.6017214)"
503788348,,улица А. Карагишиева,residential,,False,True,144.136,,"LINESTRING (46.7807347 43.6011523, 46.7818329 43.6007927, 46.7823851 43.6006534)"
81684745,2,улица Дж. Алиева,residential,30,False,False,161.55,,"LINESTRING (46.7817244 43.598867, 46.7798141 43.5993108)"
82767326,,улица Эльмара Герейханова,residential,,False,True,205.643,,"LINESTRING (46.7817244 43.598867, 46.7820587 43.5997544, 46.7823851 43.6006534)"
82767426,,улица Эльмара Герейханова,residential,,False,False,115.55699999999999,,"LINESTRING (46.7817244 43.598867, 46.7816563 43.5988054, 46.7815467 43.5985749, 46.7813485 43.5981263, 46.7813059 43.5978827)"
81684745,2,улица Дж. Алиева,residential,30,False,False,147.668,,"LINESTRING (46.7798141 43.5993108, 46.778059 43.5996957)"
81684745,2,улица Дж. Алиева,residential,30,False,True,161.55,,"LINESTRING (46.7798141 43.5993108, 46.7817244 43.598867)"
82767324,,улица Казакова,residential,,False,False,189.38900000000004,,"LINESTRING (46.7798141 43.5993108, 46.7795276 43.5983805, 46.7794365 43.5980483, 46.7794472 43.5978269, 46.7794794 43.5976385)"
82767324,,улица Казакова,residential,,False,True,218.303,,"LINESTRING (46.7798141 43.5993108, 46.7798925 43.5994938, 46.7799702 43.5996788, 46.7799859 43.5997179, 46.7801324 43.6000821, 46.7801939 43.600226, 46.7802519 43.6003635, 46.7803892 43.6006358, 46.7807347 43.6011523)"
81684749,2,улица Дж. Алиева,residential,30,False,True,225.07,,"LINESTRING (46.7727042 43.601292, 46.7752691 43.6004876)"
82767427,,улица Горького,residential,,False,False,297.373,,"LINESTRING (46.7727042 43.601292, 46.7733768 43.6021937, 46.7738306 43.6028324, 46.7740589 43.6032233, 46.7742695 43.6037066)"
83715946,,улица Горького,residential,,False,False,247.535,,"LINESTRING (46.7727042 43.601292, 46.7721183 43.6005414, 46.7715604 43.599784, 46.7712922 43.5993173)"
82767324,,улица Казакова,residential,,False,False,51.304,,"LINESTRING (46.7825528 43.6046536, 46.7823637 43.604213)"
82767324,,улица Казакова,residential,,False,False,128.796,,"LINESTRING (46.7819242 43.6032566, 46.7813617 43.6021723)"
82767334,,улица Казбекова,residential,,False,False,233.473,,"LINESTRING (46.7819242 43.6032566, 46.7791095 43.6037609)"
