osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,width
95093502,False,Аэрофлотский переулок,residential,False,64.935,"LINESTRING (34.0693749 44.9157874, 34.0696991 44.915601, 34.0700057 44.9154114)",,,
"[1036277496, 95093502]",False,Аэрофлотский переулок,residential,"[False, True]",494.22399999999993,"LINESTRING (34.0693749 44.9157874, 34.0692458 44.9156438, 34.0680453 44.9147418, 34.0676739 44.914439, 34.0658931 44.9130257, 34.0657443 44.9130598, 34.0653432 44.9133174, 34.0651542 44.9134549, 34.0651756 44.9135063)",,,
782351346,False,Севастопольская улица,primary,True,10.247,"LINESTRING (34.0762046 44.9188278, 34.0761208 44.9187573)",4,60,
708042817,False,Севастопольская улица,primary,True,61.712,"LINESTRING (34.0754328 44.9181824, 34.0749261 44.917759)",4,60,
782351344,False,Севастопольская улица,primary,False,83.792,"LINESTRING (34.0754328 44.9181824, 34.0761208 44.9187573)",4,60,
95093502,False,Аэрофлотский переулок,residential,False,5.762,"LINESTRING (34.0700057 44.9154114, 34.0700575 44.9153748)",,,
95093502,False,Аэрофлотский переулок,residential,True,64.935,"LINESTRING (34.0700057 44.9154114, 34.0696991 44.915601, 34.0693749 44.9157874)",,,
95093502,False,Аэрофлотский переулок,residential,True,5.762,"LINESTRING (34.0700575 44.9153748, 34.0700057 44.9154114)",,,
1021111074,True,Аэрофлотский переулок,residential,False,105.132,"LINESTRING (34.0700575 44.9153748, 34.0710876 44.9147733)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,False,463.553,"LINESTRING (34.0700575 44.9153748, 34.0682735 44.9139039, 34.0671563 44.9130603, 34.0661109 44.9122832)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,False,32.028,"LINESTRING (34.0661109 44.9122832, 34.0658547 44.9120595)",,,
95490458,False,,residential,False,136.263,"LINESTRING (34.0661109 44.9122832, 34.0664854 44.9120526, 34.0671074 44.9116697, 34.0674168 44.9114792)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,True,463.553,"LINESTRING (34.0661109 44.9122832, 34.0671563 44.9130603, 34.0682735 44.9139039, 34.0700575 44.9153748)",,,
95493840,False,улица 1-й Конной Армии,residential,False,144.814,"LINESTRING (34.0712438 44.9146821, 34.0713373 44.9146157, 34.0725422 44.9137598)",,,
301402111,False,Севастопольская улица,primary,False,72.25,"LINESTRING (34.0712438 44.9146821, 34.0713203 44.9147461, 34.071837 44.9151778)",4,60,
386251931,False,Севастопольская улица,primary,True,105.4,"LINESTRING (34.0712438 44.9146821, 34.0711566 44.9146091, 34.0703792 44.9139585)",4,60,
1021111073,False,Аэрофлотский переулок,residential,True,15.942,"LINESTRING (34.0712438 44.9146821, 34.0712053 44.9147046, 34.0711523 44.9147355, 34.0710876 44.9147733)",,,
95490458,False,,residential,True,136.263,"LINESTRING (34.0674168 44.9114792, 34.0671074 44.9116697, 34.0664854 44.9120526, 34.0661109 44.9122832)",,,
904696722,False,Севастопольская улица,primary,False,192.029,"LINESTRING (34.0674168 44.9114792, 34.0689271 44.9127432, 34.0689856 44.9127921, 34.068992 44.9127975)",4,60,
386251932,False,Севастопольская улица,primary,True,138.829,"LINESTRING (34.0703792 44.9139585, 34.0692404 44.9130054)",4,60,
95491229,False,,unclassified,False,190.93600000000004,"LINESTRING (34.0703792 44.9139585, 34.0701965 44.9138934, 34.0697978 44.9137513, 34.0688979 44.913089, 34.0688556 44.9130076, 34.0688494 44.9129266, 34.0688847 44.912861, 34.068992 44.9127975)",,,
386251931,False,Севастопольская улица,primary,False,105.4,"LINESTRING (34.0703792 44.9139585, 34.0711566 44.9146091, 34.0712438 44.9146821)",4,60,
386251932,False,Севастопольская улица,primary,False,30.283,"LINESTRING (34.068992 44.9127975, 34.0692404 44.9130054)",4,60,
95491229,False,,unclassified,True,190.93599999999998,"LINESTRING (34.068992 44.9127975, 34.0688847 44.912861, 34.0688494 44.9129266, 34.0688556 44.9130076, 34.0688979 44.913089, 34.0697978 44.9137513, 34.0701965 44.9138934, 34.0703792 44.9139585)",,,
904696722,False,Севастопольская улица,primary,True,192.029,"LINESTRING (34.068992 44.9127975, 34.0689856 44.9127921, 34.0689271 44.9127432, 34.0674168 44.9114792)",4,60,
95493834,False,улица Дружбы,residential,False,359.665,"LINESTRING (34.0737391 44.9167672, 34.0738262 44.916703, 34.0739588 44.9166052, 34.0769027 44.9144341)",,,
708042817,False,Севастопольская улица,primary,False,144.566,"LINESTRING (34.0737391 44.9167672, 34.0748238 44.9176691, 34.0749261 44.917759)",4,60,
708042817,False,Севастопольская улица,primary,True,147.001,"LINESTRING (34.0737391 44.9167672, 34.0736547 44.9166965, 34.0725322 44.9157586)",4,60,
95493834,False,улица Дружбы,residential,True,359.665,"LINESTRING (34.0769027 44.9144341, 34.0739588 44.9166052, 34.0738262 44.916703, 34.0737391 44.9167672)",,,
782351344,False,Севастопольская улица,primary,True,83.792,"LINESTRING (34.0761208 44.9187573, 34.0754328 44.9181824)",4,60,
782351346,False,Севастопольская улица,primary,False,10.247,"LINESTRING (34.0761208 44.9187573, 34.0762046 44.9188278)",4,60,
708042817,False,Севастопольская улица,primary,False,61.712,"LINESTRING (34.0749261 44.917759, 34.0754328 44.9181824)",4,60,
708042817,False,Севастопольская улица,primary,True,144.566,"LINESTRING (34.0749261 44.917759, 34.0748238 44.9176691, 34.0737391 44.9167672)",4,60,
708042818,False,Севастопольская улица,primary,True,84.661,"LINESTRING (34.0725322 44.9157586, 34.071837 44.9151778)",4,60,
95493838,False,Днепровская улица,residential,False,506.4200000000001,"LINESTRING (34.0725322 44.9157586, 34.0726204 44.9156918, 34.0738293 44.9147756, 34.0746211 44.9141031, 34.075415 44.9135637, 34.0766857 44.9126305, 34.0769535 44.9124558)",,60,
708042817,False,Севастопольская улица,primary,False,147.001,"LINESTRING (34.0725322 44.9157586, 34.0736547 44.9166965, 34.0737391 44.9167672)",4,60,
95493838,False,Днепровская улица,residential,False,13.171,"LINESTRING (34.0769535 44.9124558, 34.0770819 44.9123799)",,60,
1070428389,False,улица Красных Зорь,residential,True,41.896,"LINESTRING (34.0769535 44.9124558, 34.0773508 44.9127064)",,,
95493838,False,Днепровская улица,residential,True,506.41999999999996,"LINESTRING (34.0769535 44.9124558, 34.0766857 44.9126305, 34.075415 44.9135637, 34.0746211 44.9141031, 34.0738293 44.9147756, 34.0726204 44.9156918, 34.0725322 44.9157586)",,60,
95493840,False,улица 1-й Конной Армии,residential,True,227.546,"LINESTRING (34.0770263 44.9102536, 34.0766923 44.9104727, 34.0756445 44.9111439, 34.0754796 44.9112921, 34.0750124 44.9117121)",,,
95493840,False,улица 1-й Конной Армии,residential,False,100.434,"LINESTRING (34.0725422 44.9137598, 34.0734079 44.9130965)",,,
95493840,False,улица 1-й Конной Армии,residential,True,144.814,"LINESTRING (34.0725422 44.9137598, 34.0713373 44.9146157, 34.0712438 44.9146821)",,,
95493846,False,улица Димитрова,residential,False,245.142,"LINESTRING (34.0725422 44.9137598, 34.0706463 44.9121819, 34.0705249 44.9120807)",,,
95493840,False,улица 1-й Конной Армии,residential,True,100.434,"LINESTRING (34.0734079 44.9130965, 34.0725422 44.9137598)",,,
95493840,False,улица 1-й Конной Армии,residential,False,199.154,"LINESTRING (34.0734079 44.9130965, 34.0736485 44.912894, 34.0750124 44.9117121)",,,
708042818,False,Севастопольская улица,primary,False,84.661,"LINESTRING (34.071837 44.9151778, 34.0725322 44.9157586)",4,60,
95493841,False,Аянская улица,residential,False,512.295,"LINESTRING (34.071837 44.9151778, 34.0719338 44.9151159, 34.0721652 44.9150061, 34.0729712 44.914421, 34.0746365 44.9131771, 34.0749724 44.9129657, 34.075258 44.9127885, 34.0756262 44.912504, 34.0759118 44.9122537, 34.0763354 44.9118647)",,,
301402111,False,Севастопольская улица,primary,True,72.25,"LINESTRING (34.071837 44.9151778, 34.0713203 44.9147461, 34.0712438 44.9146821)",4,60,
95493841,False,Аянская улица,residential,True,512.295,"LINESTRING (34.0763354 44.9118647, 34.0759118 44.9122537, 34.0756262 44.912504, 34.075258 44.9127885, 34.0749724 44.9129657, 34.0746365 44.9131771, 34.0729712 44.914421, 34.0721652 44.9150061, 34.0719338 44.9151159, 34.071837 44.9151778)",,,
1070428388,False,улица Красных Зорь,residential,True,82.09,"LINESTRING (34.0763354 44.9118647, 34.0765648 44.9120296, 34.0770819 44.9123799)",,,
95493851,False,улица Димитрова,residential,False,59.391,"LINESTRING (34.0705249 44.9120807, 34.0700048 44.9124675)",,,3
95493846,False,улица Димитрова,residential,True,245.142,"LINESTRING (34.0705249 44.9120807, 34.0706463 44.9121819, 34.0725422 44.9137598)",,,
95493851,False,улица Димитрова,residential,True,59.391,"LINESTRING (34.0700048 44.9124675, 34.0705249 44.9120807)",,,3
95493851,False,улица Димитрова,residential,False,84.857,"LINESTRING (34.0700048 44.9124675, 34.0693365 44.9129378, 34.0692404 44.9130054)",,,3
95493852,False,Ключевой переулок,residential,False,219.44600000000003,"LINESTRING (34.0700048 44.9124675, 34.0697064 44.9122177, 34.0693524 44.9119196, 34.0681528 44.9109934)",,,
95493852,False,Ключевой переулок,residential,True,219.44600000000003,"LINESTRING (34.0681528 44.9109934, 34.0693524 44.9119196, 34.0697064 44.9122177, 34.0700048 44.9124675)",,,
1070428389,False,улица Красных Зорь,residential,False,41.896,"LINESTRING (34.0773508 44.9127064, 34.0769535 44.9124558)",,,
95493838,False,Днепровская улица,residential,True,13.171,"LINESTRING (34.0770819 44.9123799, 34.0769535 44.9124558)",,60,
1070428388,False,улица Красных Зорь,residential,False,82.09,"LINESTRING (34.0770819 44.9123799, 34.0765648 44.9120296, 34.0763354 44.9118647)",,,
95493840,False,улица 1-й Конной Армии,residential,False,227.54600000000002,"LINESTRING (34.0750124 44.9117121, 34.0754796 44.9112921, 34.0756445 44.9111439, 34.0766923 44.9104727, 34.0770263 44.9102536)",,,
95493840,False,улица 1-й Конной Армии,residential,True,199.154,"LINESTRING (34.0750124 44.9117121, 34.0736485 44.912894, 34.0734079 44.9130965)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,True,15.797,"LINESTRING (34.0657967 44.9119235, 34.0658547 44.9120595)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,False,15.797,"LINESTRING (34.0658547 44.9120595, 34.0657967 44.9119235)",,,
156609997,False,улица 2-й Гвардейской Армии,residential,True,32.028,"LINESTRING (34.0658547 44.9120595, 34.0661109 44.9122832)",,,
638682128,False,,residential,False,68.27,"LINESTRING (34.0658547 44.9120595, 34.0652285 44.9124841)",,,
638682128,False,,residential,True,68.27,"LINESTRING (34.0652285 44.9124841, 34.0658547 44.9120595)",,,
386251932,False,Севастопольская улица,primary,False,138.829,"LINESTRING (34.0692404 44.9130054, 34.0703792 44.9139585)",4,60,
386251932,False,Севастопольская улица,primary,True,30.283,"LINESTRING (34.0692404 44.9130054, 34.068992 44.9127975)",4,60,
95493851,False,улица Димитрова,residential,True,84.857,"LINESTRING (34.0692404 44.9130054, 34.0693365 44.9129378, 34.0700048 44.9124675)",,,3
1021111073,False,Аэрофлотский переулок,residential,False,15.942,"LINESTRING (34.0710876 44.9147733, 34.0711523 44.9147355, 34.0712053 44.9147046, 34.0712438 44.9146821)",,,
"[1036277496, 95093502]",False,Аэрофлотский переулок,residential,"[False, True]",494.224,"LINESTRING (34.0651756 44.9135063, 34.0651542 44.9134549, 34.0653432 44.9133174, 34.0657443 44.9130598, 34.0658931 44.9130257, 34.0676739 44.914439, 34.0680453 44.9147418, 34.0692458 44.9156438, 34.0693749 44.9157874)",,,
