osmid,name,highway,width,oneway,reversed,length,geometry,lanes
144559977,улица Декабристов,secondary,,False,True,154.809,"LINESTRING (59.8514164 58.6249184, 59.8507292 58.6249942, 59.8502526 58.6250455, 59.8500046 58.6250733, 59.8496155 58.6251169, 59.8489844 58.6251824, 59.848799 58.6252034)",2
40118123,улица Строителей,secondary,,False,True,57.691,"LINESTRING (59.8449203 58.6205393, 59.8455312 58.6203701, 59.8458074 58.6203034)",
562198839,Рыболовная улица,living_street,,False,False,73.437,"LINESTRING (59.8449203 58.6205393, 59.8448323 58.6204884, 59.8443285 58.6201968, 59.8442327 58.6201679, 59.8439965 58.6200968)",
562198839,Рыболовная улица,living_street,,False,True,138.133,"LINESTRING (59.8419314 58.6194748, 59.8439965 58.6200968)",
562198840,Спортивная улица,living_street,,False,True,135.492,"LINESTRING (59.8419314 58.6194748, 59.8431517 58.6184351)",
562198839,Рыболовная улица,living_street,,False,False,245.85199999999998,"LINESTRING (59.8419314 58.6194748, 59.8413707 58.6192855, 59.8409455 58.619016, 59.8403724 58.6185026, 59.8396699 58.6178255, 59.8395618 58.6176856)",
562198840,Спортивная улица,living_street,,False,False,288.23900000000003,"LINESTRING (59.8419314 58.6194748, 59.8415031 58.6198743, 59.8406928 58.6205642, 59.8399657 58.6210182, 59.8391554 58.6216198)",
66668643,Сиреневая улица,residential,,False,False,55.838,"LINESTRING (59.8431517 58.6184351, 59.8439491 58.6187175)",
66668643,Сиреневая улица,residential,,False,True,12.121,"LINESTRING (59.8431517 58.6184351, 59.8429786 58.6183738)",
562198840,Спортивная улица,living_street,,False,False,135.492,"LINESTRING (59.8431517 58.6184351, 59.8419314 58.6194748)",
562198840,Спортивная улица,living_street,,False,True,288.239,"LINESTRING (59.8391554 58.6216198, 59.8399657 58.6210182, 59.8406928 58.6205642, 59.8415031 58.6198743, 59.8419314 58.6194748)",
562198839,Рыболовная улица,living_street,,False,True,123.291,"LINESTRING (59.8387883 58.6166527, 59.8390475 58.6170201, 59.8395618 58.6176856)",
562198871,,residential,,False,True,137.683,"LINESTRING (59.8387883 58.6166527, 59.8391127 58.616797, 59.8394641 58.6170009, 59.8398262 58.617202, 59.8402446 58.6172886, 59.8406895 58.617299)",
562198839,Рыболовная улица,living_street,,False,False,123.291,"LINESTRING (59.8395618 58.6176856, 59.8390475 58.6170201, 59.8387883 58.6166527)",
562198839,Рыболовная улица,living_street,,False,True,245.85199999999998,"LINESTRING (59.8395618 58.6176856, 59.8396699 58.6178255, 59.8403724 58.6185026, 59.8409455 58.619016, 59.8413707 58.6192855, 59.8419314 58.6194748)",
562198872,,residential,,False,False,82.715,"LINESTRING (59.8395618 58.6176856, 59.8396706 58.6175903, 59.8399335 58.6175568, 59.8402687 58.6175247, 59.8406895 58.617299)",
562198871,,residential,,False,False,137.683,"LINESTRING (59.8406895 58.617299, 59.8402446 58.6172886, 59.8398262 58.617202, 59.8394641 58.6170009, 59.8391127 58.616797, 59.8387883 58.6166527)",
"[66668625, 562198871]",Сиреневая улица,residential,,False,True,67.808,"LINESTRING (59.8406895 58.617299, 59.8407815 58.6173012, 59.8418333 58.617176)",
562198872,,residential,,False,True,82.715,"LINESTRING (59.8406895 58.617299, 59.8402687 58.6175247, 59.8399335 58.6175568, 59.8396706 58.6175903, 59.8395618 58.6176856)",
562198878,улица Степана Разина,living_street,,False,False,116.17499999999998,"LINESTRING (59.8429469 58.6209018, 59.8433485 58.6207923, 59.843498 58.6207121, 59.843582 58.6206367, 59.84354 58.6205151, 59.843568 58.6204373, 59.8439965 58.6200968)",
562198839,Рыболовная улица,living_street,,False,False,138.133,"LINESTRING (59.8439965 58.6200968, 59.8419314 58.6194748)",
562198839,Рыболовная улица,living_street,,False,True,73.437,"LINESTRING (59.8439965 58.6200968, 59.8442327 58.6201679, 59.8443285 58.6201968, 59.8448323 58.6204884, 59.8449203 58.6205393)",
562198878,улица Степана Разина,living_street,,False,False,63.364999999999995,"LINESTRING (59.8439965 58.6200968, 59.8442125 58.6199023, 59.8444086 58.6197516, 59.8445581 58.6196908, 59.8446795 58.6197029)",
562198878,улица Степана Разина,living_street,,False,True,116.175,"LINESTRING (59.8439965 58.6200968, 59.843568 58.6204373, 59.84354 58.6205151, 59.843582 58.6206367, 59.843498 58.6207121, 59.8433485 58.6207923, 59.8429469 58.6209018)",
562198878,улица Степана Разина,living_street,,False,True,63.36500000000001,"LINESTRING (59.8446795 58.6197029, 59.8445581 58.6196908, 59.8444086 58.6197516, 59.8442125 58.6199023, 59.8439965 58.6200968)",
"[66668651, 562198879]","['улица Стахановцев', 'Сиреневая улица']","['living_street', 'residential']",,False,"[False, True]",210.44199999999998,"LINESTRING (59.8446795 58.6197029, 59.8447122 58.6196251, 59.8447075 58.6193795, 59.8446374 58.6191023, 59.8445581 58.6187083, 59.8445207 58.6185722, 59.8444335 58.6184381, 59.8438155 58.6180245, 59.8436739 58.6179757)",
562198880,,living_street,,False,False,94.51299999999999,"LINESTRING (59.8446795 58.6197029, 59.8448476 58.6197808, 59.8451605 58.6199777, 59.8457069 58.620199, 59.8457494 58.620242, 59.8458074 58.6203034)",
40118123,улица Строителей,secondary,,False,False,57.691,"LINESTRING (59.8458074 58.6203034, 59.8455312 58.6203701, 59.8449203 58.6205393)",
40118123,улица Строителей,secondary,,False,True,49.672,"LINESTRING (59.8458074 58.6203034, 59.8460591 58.6202436, 59.8464327 58.6201638, 59.846595 58.6201265)",
562198880,,living_street,,False,True,94.513,"LINESTRING (59.8458074 58.6203034, 59.8457494 58.620242, 59.8457069 58.620199, 59.8451605 58.6199777, 59.8448476 58.6197808, 59.8446795 58.6197029)",
153530585,улица Строителей,tertiary,,False,False,113.684,"LINESTRING (59.8484447 58.6197885, 59.8484085 58.6197983, 59.8473936 58.6200099, 59.8472876 58.6200254, 59.846595 58.6201265)",2
153530585,улица Строителей,tertiary,,False,True,158.264,"LINESTRING (59.8484447 58.6197885, 59.8487065 58.6197172, 59.8507388 58.6191639, 59.850867 58.6191291)",2
1073410326,,unclassified,,False,False,125.13799999999999,"LINESTRING (59.8484447 58.6197885, 59.8484281 58.6197774, 59.8483598 58.6196927, 59.8481691 58.6194563, 59.8478595 58.6189854, 59.8477048 58.6187326)",
1073410326,,unclassified,,False,True,125.138,"LINESTRING (59.8477048 58.6187326, 59.8478595 58.6189854, 59.8481691 58.6194563, 59.8483598 58.6196927, 59.8484281 58.6197774, 59.8484447 58.6197885)",
144559973,улица Скорынина,tertiary,,False,True,20.366,"LINESTRING (59.8547305 58.6221039, 59.8549279 58.6222555)",1
1107534603,улица Скорынина,unclassified,,False,False,49.924,"LINESTRING (59.8547305 58.6221039, 59.8548725 58.6220511, 59.8549445 58.6220243, 59.8551296 58.6221784, 59.855068 58.6222019, 59.8549279 58.6222555)",
144559973,улица Скорынина,tertiary,,False,False,399.35200000000003,"LINESTRING (59.8547305 58.6221039, 59.8539791 58.6215317, 59.8539199 58.621481, 59.8538015 58.6213913, 59.8529571 58.6207411, 59.8528884 58.6206876, 59.8527927 58.6206144, 59.8526899 58.6205358, 59.8516472 58.6197545, 59.8509866 58.619225, 59.850867 58.6191291)",1
144559973,улица Скорынина,tertiary,,False,False,20.366,"LINESTRING (59.8549279 58.6222555, 59.8547305 58.6221039)",1
1107534603,улица Скорынина,unclassified,,False,True,49.92400000000001,"LINESTRING (59.8549279 58.6222555, 59.855068 58.6222019, 59.8551296 58.6221784, 59.8549445 58.6220243, 59.8548725 58.6220511, 59.8547305 58.6221039)",
