osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,access
31010249,False,residential,False,127.125,"LINESTRING (39.7215189 43.5862519, 39.7214593 43.5862775, 39.7211361 43.586416, 39.7208713 43.5865295, 39.7205921 43.5866492, 39.7204947 43.586691, 39.7202536 43.5867949, 39.7201611 43.5868348)",Парковая улица,,,
59460935,True,residential,False,219.664,"LINESTRING (39.7215189 43.5862519, 39.7215759 43.5863209, 39.7218316 43.5866307, 39.7229116 43.5879504)",,,,
"[51235464, 59480453]",False,residential,False,266.234,"LINESTRING (39.7215189 43.5862519, 39.7214886 43.5862129, 39.7212936 43.585962, 39.7211991 43.5858405, 39.7208339 43.5853705, 39.720549 43.5850039, 39.7203244 43.5847083, 39.7200712 43.5848234, 39.7195939 43.5850404)",Шкиперский переулок,,,
60133986,False,residential,False,29.869,"LINESTRING (39.7191807 43.5872562, 39.7188604 43.5873916)",,,,
60133986,False,residential,True,91.821,"LINESTRING (39.7191807 43.5872562, 39.7197585 43.5870066, 39.7198388 43.5869714, 39.7200659 43.5868751, 39.7201611 43.5868348)",,,,
89726416,False,residential,False,153.17999999999998,"LINESTRING (39.7191807 43.5872562, 39.7191223 43.5871793, 39.7190926 43.5871059, 39.7190656 43.5870128, 39.7190092 43.5867681, 39.7188223 43.5859582, 39.7188111 43.5859099)",улица Роз,,,
257738477,False,residential,True,19.215,"LINESTRING (39.72033 43.5835484, 39.7205088 43.5836628)",Советская улица,,А-147,
1130675317,True,primary,False,69.772,"LINESTRING (39.72033 43.5835484, 39.7209067 43.5830802)",Курортный проспект,2,А-147,
367989029,False,residential,False,48.504999999999995,"LINESTRING (39.72033 43.5835484, 39.7199942 43.5833532, 39.7198532 43.5832823)",Советская улица,,,
257738477,False,residential,False,19.215,"LINESTRING (39.7205088 43.5836628, 39.72033 43.5835484)",Советская улица,,А-147,
938870240,True,primary,False,204.70600000000002,"LINESTRING (39.7205088 43.5836628, 39.7202486 43.5838415, 39.7199198 43.5841176, 39.7188055 43.5850279)",,3,А-147,
51105514,False,residential,True,26.839,"LINESTRING (39.7267329 43.5894069, 39.7266523 43.5894064, 39.726493 43.589416, 39.7264012 43.5894258)",улица Карла Либкнехта,,,
"[445318480, 832522518]",False,primary,True,117.21300000000001,"LINESTRING (39.7267329 43.5894069, 39.7266935 43.5892083, 39.7265508 43.5883611)",улица Горького,4,,
"[1132186626, 1132186627, 58431716, 31010251]",False,residential,False,503.93800000000005,"LINESTRING (39.7228926 43.5863371, 39.722962 43.5863098, 39.7235602 43.5860714, 39.7236275 43.5860689, 39.7236837 43.5860786, 39.7237397 43.5861048, 39.7238014 43.5861729, 39.7240654 43.5865302, 39.7242599 43.5867691, 39.7245967 43.5871912, 39.724664 43.5872719, 39.7249155 43.5876078, 39.7251108 43.5878513, 39.7252951 43.5880963, 39.7254613 43.5883012, 39.7255701 43.5884238, 39.7257849 43.5886642, 39.7259329 43.5888435, 39.7260864 43.5890402, 39.7261835 43.5891669, 39.7263632 43.5893756, 39.7264012 43.5894258)",Советская улица,,,
31010322,False,secondary,True,75.446,"LINESTRING (39.7201244 43.5827071, 39.7202832 43.58278, 39.7208085 43.583033, 39.7209067 43.5830802)",,2,,
83385319,True,secondary,False,132.90200000000002,"LINESTRING (39.7201244 43.5827071, 39.7191502 43.582264, 39.7188261 43.5821175, 39.7187257 43.5820731)",,2,,
31010320,True,residential,False,59.92,"LINESTRING (39.7204517 43.5822357, 39.7204614 43.5822648, 39.7204451 43.582328, 39.7201554 43.582668, 39.7201244 43.5827071)",,,,
"[31010321, 102014397]",True,residential,False,128.74,"LINESTRING (39.719099 43.5816191, 39.7191833 43.5816567, 39.7197848 43.5819297, 39.7203156 43.5821763, 39.7204517 43.5822357)",Электрический переулок,,,
102146760,True,primary,False,14.238,"LINESTRING (39.7209067 43.5830802, 39.7210216 43.5829829)",Курортный проспект,2,А-147,
31010322,False,secondary,False,75.446,"LINESTRING (39.7209067 43.5830802, 39.7208085 43.583033, 39.7202832 43.58278, 39.7201244 43.5827071)",,2,,
32133526,False,tertiary,True,15.524,"LINESTRING (39.7188055 43.5850279, 39.7187096 43.5849068)",улица Воровского,,,
32133537,True,tertiary,False,228.68599999999998,"LINESTRING (39.7188055 43.5850279, 39.7191511 43.5855083, 39.7193019 43.5857148, 39.7193269 43.5857488, 39.7201077 43.5867652, 39.7201611 43.5868348)",,2,,
83531543,True,primary,False,58.144000000000005,"LINESTRING (39.7188055 43.5850279, 39.7185404 43.5851599, 39.7183591 43.5852591, 39.7182357 43.5853469)",Курортный проспект,,А-147,
32133526,False,tertiary,False,15.524,"LINESTRING (39.7187096 43.5849068, 39.7188055 43.5850279)",улица Воровского,,,
31010309,False,secondary,False,128.287,"LINESTRING (39.7187096 43.5849068, 39.7186007 43.5847284, 39.718528 43.5846218, 39.7184228 43.5844615, 39.718205 43.5841304, 39.7181183 43.5840067, 39.7180159 43.5838686)",улица Воровского,2,,
101995449,True,primary,False,199.662,"LINESTRING (39.7187096 43.5849068, 39.7189113 43.584755, 39.72033 43.5835484)",,2,А-147,
102014396,True,secondary,False,58.759,"LINESTRING (39.7187257 43.5820731, 39.7189088 43.5818505, 39.719099 43.5816191)",Несебрская улица,2,,
32133460,True,secondary,False,155.598,"LINESTRING (39.7179215 43.5833314, 39.7179608 43.5831213, 39.7180067 43.5830208, 39.7183456 43.5825657, 39.7186914 43.5821209, 39.7187257 43.5820731)",Несебрская улица,2,,
31010311,True,secondary,False,42.556,"LINESTRING (39.7176236 43.5840462, 39.7176881 43.5839716, 39.7177077 43.5839272, 39.7177383 43.5838998, 39.7177837 43.5838775, 39.7178342 43.5838626, 39.7178988 43.5838562, 39.7179744 43.5838591, 39.7180159 43.5838686)",,1,,
1133973049,True,secondary,False,83.079,"LINESTRING (39.7176236 43.5840462, 39.7176469 43.5839606, 39.7179215 43.5833314)",Несебрская улица,2,,
31010309,False,secondary,True,128.287,"LINESTRING (39.7180159 43.5838686, 39.7181183 43.5840067, 39.718205 43.5841304, 39.7184228 43.5844615, 39.718528 43.5846218, 39.7186007 43.5847284, 39.7187096 43.5849068)",улица Воровского,2,,
31010312,True,secondary,False,60.721,"LINESTRING (39.7180159 43.5838686, 39.7179994 43.5838452, 39.7179852 43.5838162, 39.7179643 43.5837703, 39.717943 43.5836879, 39.7179382 43.5836346, 39.7179305 43.5835259, 39.7179215 43.5833314)",,1,,
104647456,True,primary,False,139.221,"LINESTRING (39.7210216 43.5829829, 39.7221793 43.5820532)",Курортный проспект,3,А-147,
31010264,True,primary,False,62.298,"LINESTRING (39.7182357 43.5853469, 39.7183208 43.5852381, 39.7185088 43.5850638, 39.7185714 43.5850149, 39.7187096 43.5849068)",Курортный проспект,2,А-147,
31010269,True,primary,False,90.206,"LINESTRING (39.7214637 43.5832426, 39.7207218 43.5835419, 39.7205857 43.5836156, 39.7205088 43.5836628)",Курортный проспект,2,А-147,
104647453,True,primary,False,44.69800000000001,"LINESTRING (39.7214637 43.5832426, 39.7213624 43.5832665, 39.7212986 43.5832712, 39.7212319 43.5832702, 39.721166 43.5832601, 39.7211066 43.5832421, 39.7210655 43.5832177, 39.721029 43.5831859, 39.7209889 43.5831395)",Курортный проспект,2,А-147,
31010349,True,primary,False,88.70799999999998,"LINESTRING (39.722924 43.5833037, 39.7228342 43.5832324, 39.7226962 43.5830719, 39.7225952 43.5829676, 39.7225235 43.5829242, 39.7224531 43.5829062, 39.7223968 43.5828935, 39.7223354 43.5828907, 39.7222908 43.5828961, 39.7222228 43.5829116, 39.7221087 43.5829505)",улица Горького,2,А-147,
"[832521678, 31010350]",False,primary,False,157.805,"LINESTRING (39.722924 43.5833037, 39.7238235 43.5844575, 39.7238842 43.5845407)",,4,,
58421194,True,primary,False,9.344,"LINESTRING (39.7209889 43.5831395, 39.7209067 43.5830802)",,1,А-147,
104647454,True,primary,False,17.801,"LINESTRING (39.7209889 43.5831395, 39.720986 43.5830849, 39.7210019 43.5830251, 39.7210216 43.5829829)",Курортный проспект,1,А-147,
104647457,True,primary,False,61.27,"LINESTRING (39.7221087 43.5829505, 39.7215471 43.5832055, 39.7214637 43.5832426)",Курортный проспект,3,А-147,
31010348,True,primary,False,97.221,"LINESTRING (39.7225859 43.5824762, 39.7225897 43.5825697, 39.7225933 43.582661, 39.7226069 43.5827284, 39.7226376 43.5827998, 39.7227058 43.5829475, 39.7228906 43.5832188, 39.722924 43.5833037)",улица Горького,,А-147,
104647455,True,primary,False,65.769,"LINESTRING (39.7225859 43.5824762, 39.722512 43.5825829, 39.7224434 43.5826697, 39.7223059 43.5828068, 39.7222193 43.5828703, 39.7221087 43.5829505)",Курортный проспект,2,А-147,
104647461,True,primary,False,13.954,"LINESTRING (39.7226308 43.582355, 39.7225859 43.5824762)",Курортный проспект,2,А-147,
31010276,True,primary,False,113.79,"LINESTRING (39.7221793 43.5820532, 39.7230744 43.5812615)",Курортный проспект,1,А-147,
83358837,True,primary,False,70.094,"LINESTRING (39.7221793 43.5820532, 39.722258 43.5820158, 39.7223066 43.5820006, 39.7223758 43.5819953, 39.7224387 43.5820037, 39.7224929 43.5820196, 39.7225594 43.5820539, 39.7226116 43.5820885, 39.722636 43.5821144, 39.7226492 43.582155, 39.7226544 43.5821938, 39.7226525 43.5822407, 39.7226308 43.582355)",Курортный проспект,2,А-147,
31010273,True,primary,False,127.395,"LINESTRING (39.7230744 43.5812615, 39.7229173 43.581483, 39.7228361 43.5816871, 39.7226308 43.582355)",Курортный проспект,2,А-147,
83378579,False,primary,True,30.971,"LINESTRING (39.7230744 43.5812615, 39.7232749 43.5810998, 39.7233247 43.5810504)",Курортный проспект,,А-147,
"[367990896, 44573580]",False,residential,False,157.49599999999998,"LINESTRING (39.7238842 43.5845407, 39.7237782 43.5845884, 39.7234057 43.5847369, 39.7233814 43.5847468, 39.7228866 43.5849489, 39.7227054 43.5847182, 39.7229199 43.5844374)",,,,permissive
"[832521677, 832522518]",False,primary,False,411.79099999999994,"LINESTRING (39.7238842 43.5845407, 39.7240415 43.5847285, 39.7242136 43.5849335, 39.72439 43.5851315, 39.7249263 43.5856886, 39.7249711 43.5857352, 39.7249812 43.5857457, 39.7250363 43.585803, 39.7252771 43.5860529, 39.7261244 43.5868808, 39.7262614 43.5870752, 39.7263582 43.5872363, 39.7264161 43.5873971, 39.7264484 43.5876902)",,4,,
"[31010350, 832521678]",False,primary,True,157.805,"LINESTRING (39.7238842 43.5845407, 39.7238235 43.5844575, 39.722924 43.5833037)",,4,,
94220397,False,residential,False,11.361,"LINESTRING (39.7269799 43.5856317, 39.7268394 43.5856407)",улица Войкова,,,
289149191,False,secondary,True,255.10800000000003,"LINESTRING (39.7269799 43.5856317, 39.7269903 43.5856975, 39.7271625 43.5869905, 39.7271759 43.5871075, 39.7271899 43.587266, 39.727182 43.5873629, 39.7271517 43.5874533, 39.7271214 43.5875124, 39.7268869 43.5878123, 39.7268652 43.5878368, 39.7268427 43.5878569)",улица Войкова,,,
94220397,False,residential,True,11.361,"LINESTRING (39.7268394 43.5856407, 39.7269799 43.5856317)",улица Войкова,,,
51981835,False,residential,True,103.79500000000002,"LINESTRING (39.7268394 43.5856407, 39.7267573 43.5856475, 39.7266495 43.585661, 39.7264717 43.5857042, 39.7260361 43.5858609, 39.7257618 43.5859416, 39.7256498 43.5859845)",переулок Горького,,,
"[1066115085, 1066115443, 94220397, 1066115523]",False,residential,False,517.2429999999999,"LINESTRING (39.7268394 43.5856407, 39.7265878 43.5853953, 39.7263482 43.5851123, 39.7262562 43.5849958, 39.7261546 43.5848969, 39.7259783 43.5847254, 39.7259225 43.5846693, 39.7255067 43.5842514, 39.7254092 43.5841535, 39.7253175 43.5840565, 39.725061 43.5837854, 39.7249143 43.5836302, 39.724098 43.5827776, 39.7239777 43.5826487, 39.7239329 43.5826007, 39.723613 43.5822579, 39.7235287 43.5821676, 39.7233479 43.5819665, 39.7232003 43.58181)",улица Войкова,,,
51235444,False,residential,True,130.63,"LINESTRING (39.7229116 43.5879504, 39.7228428 43.5879802, 39.72242 43.5881572, 39.7221397 43.5882746, 39.7219549 43.588352, 39.7218579 43.5883926, 39.721619 43.5884991, 39.7215099 43.5885412)",Зелёный переулок,,,
"[367990896, 44573580]",False,residential,True,157.49599999999998,"LINESTRING (39.7229199 43.5844374, 39.7227054 43.5847182, 39.7228866 43.5849489, 39.7233814 43.5847468, 39.7234057 43.5847369, 39.7237782 43.5845884, 39.7238842 43.5845407)",,,,permissive
832522518,False,primary,False,31.338,"LINESTRING (39.7264484 43.5876902, 39.7264927 43.5879702)",,4,,
289149189,True,secondary,False,37.355000000000004,"LINESTRING (39.7264484 43.5876902, 39.7265785 43.5878274, 39.7266205 43.5878571, 39.7266583 43.5878715, 39.7267084 43.5878791, 39.7267894 43.587885)",,,,
"[832521677, 832522518]",False,primary,True,411.79099999999994,"LINESTRING (39.7264484 43.5876902, 39.7264161 43.5873971, 39.7263582 43.5872363, 39.7262614 43.5870752, 39.7261244 43.5868808, 39.7252771 43.5860529, 39.7250363 43.585803, 39.7249812 43.5857457, 39.7249711 43.5857352, 39.7249263 43.5856886, 39.72439 43.5851315, 39.7242136 43.5849335, 39.7240415 43.5847285, 39.7238842 43.5845407)",,4,,
367989029,False,residential,True,48.504999999999995,"LINESTRING (39.7198532 43.5832823, 39.7199942 43.5833532, 39.72033 43.5835484)",Советская улица,,,
"[51235464, 59480453]",False,residential,True,266.23400000000004,"LINESTRING (39.7195939 43.5850404, 39.7200712 43.5848234, 39.7203244 43.5847083, 39.720549 43.5850039, 39.7208339 43.5853705, 39.7211991 43.5858405, 39.7212936 43.585962, 39.7214886 43.5862129, 39.7215189 43.5862519)",Шкиперский переулок,,,
51981835,False,residential,False,103.79500000000002,"LINESTRING (39.7256498 43.5859845, 39.7257618 43.5859416, 39.7260361 43.5858609, 39.7264717 43.5857042, 39.7266495 43.585661, 39.7267573 43.5856475, 39.7268394 43.5856407)",переулок Горького,,,
53082715,False,residential,False,77.716,"LINESTRING (39.7233247 43.5810504, 39.7235452 43.5811593, 39.7239869 43.581359, 39.7241336 43.5814311)",,,,
83378579,False,primary,False,30.971,"LINESTRING (39.7233247 43.5810504, 39.7232749 43.5810998, 39.7230744 43.5812615)",Курортный проспект,,А-147,
"[1066115443, 1066115523, 1066115085, 94220397]",False,residential,True,517.243,"LINESTRING (39.7232003 43.58181, 39.7233479 43.5819665, 39.7235287 43.5821676, 39.723613 43.5822579, 39.7239329 43.5826007, 39.7239777 43.5826487, 39.724098 43.5827776, 39.7249143 43.5836302, 39.725061 43.5837854, 39.7253175 43.5840565, 39.7254092 43.5841535, 39.7255067 43.5842514, 39.7259225 43.5846693, 39.7259783 43.5847254, 39.7261546 43.5848969, 39.7262562 43.5849958, 39.7263482 43.5851123, 39.7265878 43.5853953, 39.7268394 43.5856407)",улица Войкова,,,
53082715,False,residential,True,393.19100000000003,"LINESTRING (39.7273749 43.5837065, 39.7273314 43.5837527, 39.7272258 43.5838426, 39.7271476 43.5838902, 39.7271002 43.5839065, 39.7270329 43.5839118, 39.7267012 43.583889, 39.7265988 43.5838669, 39.7265337 43.5838293, 39.7263353 43.5836139, 39.725843 43.5831016, 39.7256884 43.5829364, 39.7256286 43.5828552, 39.7255378 43.5827565, 39.7253917 43.5825976, 39.7251259 43.5822955, 39.7248834 43.5820198, 39.7248426 43.5819687, 39.724775 43.5818646, 39.7247497 43.5817914, 39.7247254 43.581676, 39.7246973 43.5816434, 39.7246463 43.5816228, 39.7245602 43.581596, 39.724452 43.5815594, 39.7243904 43.5815343)",,,,
60965530,False,residential,False,117.75799999999997,"LINESTRING (39.7273749 43.5837065, 39.7274669 43.5837305, 39.7276477 43.5837642, 39.7278789 43.5837324, 39.7281221 43.5837238, 39.7283534 43.5837902, 39.728756 43.5838653, 39.7287598 43.5838899)",,,,
60965530,False,residential,True,117.75800000000001,"LINESTRING (39.7287598 43.5838899, 39.728756 43.5838653, 39.7283534 43.5837902, 39.7281221 43.5837238, 39.7278789 43.5837324, 39.7276477 43.5837642, 39.7274669 43.5837305, 39.7273749 43.5837065)",,,,
289149187,True,secondary,False,9.136,"LINESTRING (39.7268427 43.5878569, 39.7267878 43.5879288)",,,,
289149191,False,secondary,False,255.108,"LINESTRING (39.7268427 43.5878569, 39.7268652 43.5878368, 39.7268869 43.5878123, 39.7271214 43.5875124, 39.7271517 43.5874533, 39.727182 43.5873629, 39.7271899 43.587266, 39.7271759 43.5871075, 39.7271625 43.5869905, 39.7269903 43.5856975, 39.7269799 43.5856317)",улица Войкова,,,
832522518,False,primary,False,6.215,"LINESTRING (39.7264927 43.5879702, 39.7265029 43.5880256)",,4,,
832522518,False,primary,True,31.338,"LINESTRING (39.7264927 43.5879702, 39.7264484 43.5876902)",,4,,
83536859,True,secondary,False,26.165,"LINESTRING (39.7264927 43.5879702, 39.7266476 43.5879472, 39.7267035 43.58793, 39.7267605 43.5879003, 39.7267894 43.587885)",,,,
53082715,False,residential,True,23.655,"LINESTRING (39.7243904 43.5815343, 39.7241336 43.5814311)",,,,
693071784,False,residential,False,15.489,"LINESTRING (39.7243904 43.5815343, 39.7245009 43.5814203)",,,,
53082715,False,residential,False,393.191,"LINESTRING (39.7243904 43.5815343, 39.724452 43.5815594, 39.7245602 43.581596, 39.7246463 43.5816228, 39.7246973 43.5816434, 39.7247254 43.581676, 39.7247497 43.5817914, 39.724775 43.5818646, 39.7248426 43.5819687, 39.7248834 43.5820198, 39.7251259 43.5822955, 39.7253917 43.5825976, 39.7255378 43.5827565, 39.7256286 43.5828552, 39.7256884 43.5829364, 39.725843 43.5831016, 39.7263353 43.5836139, 39.7265337 43.5838293, 39.7265988 43.5838669, 39.7267012 43.583889, 39.7270329 43.5839118, 39.7271002 43.5839065, 39.7271476 43.5838902, 39.7272258 43.5838426, 39.7273314 43.5837527, 39.7273749 43.5837065)",,,,
83536859,True,secondary,False,5.31,"LINESTRING (39.7267894 43.587885, 39.7268427 43.5878569)",,,,
289149186,True,secondary,False,51.721000000000004,"LINESTRING (39.7267878 43.5879288, 39.7266365 43.5882067, 39.7265508 43.5883611)",,,,
289149187,True,secondary,False,25.868000000000002,"LINESTRING (39.7267878 43.5879288, 39.7267444 43.5879608, 39.7267001 43.5879812, 39.7266034 43.5880068, 39.7265029 43.5880256)",,,,
832522518,False,primary,True,6.215,"LINESTRING (39.7265029 43.5880256, 39.7264927 43.5879702)",,4,,
832522518,False,primary,False,37.509,"LINESTRING (39.7265029 43.5880256, 39.7265422 43.5883185, 39.7265508 43.5883611)",,4,,
"[445318480, 832522518]",False,primary,False,117.21300000000001,"LINESTRING (39.7265508 43.5883611, 39.7266935 43.5892083, 39.7267329 43.5894069)",улица Горького,4,,
832522518,False,primary,True,37.509,"LINESTRING (39.7265508 43.5883611, 39.7265422 43.5883185, 39.7265029 43.5880256)",,4,,
693071784,False,residential,True,15.489,"LINESTRING (39.7245009 43.5814203, 39.7243904 43.5815343)",,,,
53082715,False,residential,False,23.655,"LINESTRING (39.7241336 43.5814311, 39.7243904 43.5815343)",,,,
693071785,False,residential,False,16.605,"LINESTRING (39.7241336 43.5814311, 39.7242546 43.5813102)",,,,
53082715,False,residential,True,77.716,"LINESTRING (39.7241336 43.5814311, 39.7239869 43.581359, 39.7235452 43.5811593, 39.7233247 43.5810504)",,,,
693071785,False,residential,True,16.605,"LINESTRING (39.7242546 43.5813102, 39.7241336 43.5814311)",,,,
