osmid,highway,maxspeed,oneway,reversed,length,geometry,name
169851210,tertiary,60,False,False,176.639,"LINESTRING (106.5320786 51.2918049, 106.5320903 51.2919053, 106.5321863 51.2919902, 106.5323014 51.2921134, 106.5324118 51.2921938, 106.5327444 51.2925796, 106.5329479 51.2927877, 106.5333258 51.2931742)",
169861336,residential,60,False,True,148.916,"LINESTRING (106.5320786 51.2918049, 106.5319716 51.2919495, 106.5318866 51.292014, 106.5317063 51.2921089, 106.5313288 51.2922498, 106.5303543 51.2925378)",
1248066895,tertiary,60,False,True,41.44499999999999,"LINESTRING (106.5320786 51.2918049, 106.5321484 51.2916797, 106.5322884 51.2915363, 106.5323512 51.2914758)",
169851210,tertiary,60,False,True,176.63899999999998,"LINESTRING (106.5333258 51.2931742, 106.5329479 51.2927877, 106.5327444 51.2925796, 106.5324118 51.2921938, 106.5323014 51.2921134, 106.5321863 51.2919902, 106.5320903 51.2919053, 106.5320786 51.2918049)",
169846386,tertiary,60,False,False,319.192,"LINESTRING (106.5333752 51.2871773, 106.5332969 51.2870794, 106.533149 51.2868961, 106.5330555 51.2868059, 106.5328634 51.2867087, 106.5326195 51.2866772, 106.5322881 51.2866552, 106.5314895 51.2866084, 106.5312041 51.2865885, 106.5309565 51.2865387, 106.5307456 51.286357, 106.5302201 51.2857997, 106.5300445 51.2856159)",улица Ленина
323575020,residential,,False,True,73.238,"LINESTRING (106.5303543 51.2925378, 106.5298324 51.2919657)",
169861336,residential,60,False,False,148.916,"LINESTRING (106.5303543 51.2925378, 106.5313288 51.2922498, 106.5317063 51.2921089, 106.5318866 51.292014, 106.5319716 51.2919495, 106.5320786 51.2918049)",
"[169861336, 1248066899]",residential,60,False,True,180.317,"LINESTRING (106.5303543 51.2925378, 106.5298835 51.2927243, 106.528853 51.2930079, 106.5280517 51.2932776)",
501399805,tertiary,,True,False,34.766,"LINESTRING (106.5300445 51.2856159, 106.5295455 51.2855972)",
169846386,tertiary,60,False,True,319.192,"LINESTRING (106.5300445 51.2856159, 106.5302201 51.2857997, 106.5307456 51.286357, 106.5309565 51.2865387, 106.5312041 51.2865885, 106.5314895 51.2866084, 106.5322881 51.2866552, 106.5326195 51.2866772, 106.5328634 51.2867087, 106.5330555 51.2868059, 106.533149 51.2868961, 106.5332969 51.2870794, 106.5333752 51.2871773)",улица Ленина
257514811,residential,,False,False,36.298,"LINESTRING (106.5198681 51.285397, 106.520327 51.2852415)",улица Калинина
1248066898,residential,,False,True,83.683,"LINESTRING (106.5265037 51.2939663, 106.5258053 51.2933534)",
1248066899,residential,60,False,False,132.63400000000001,"LINESTRING (106.5265037 51.2939663, 106.5267249 51.293823, 106.5270958 51.2936497, 106.5280517 51.2932776)",
257514811,residential,,False,True,36.298,"LINESTRING (106.520327 51.2852415, 106.5198681 51.285397)",улица Калинина
323575021,residential,,False,False,125.625,"LINESTRING (106.520327 51.2852415, 106.5213355 51.2861788)",
323575021,residential,,False,True,64.5,"LINESTRING (106.5280517 51.2932776, 106.5275831 51.292777)",
"[169861336, 1248066899]",residential,60,False,False,180.317,"LINESTRING (106.5280517 51.2932776, 106.528853 51.2930079, 106.5298835 51.2927243, 106.5303543 51.2925378)",
1248066899,residential,60,False,True,132.63400000000001,"LINESTRING (106.5280517 51.2932776, 106.5270958 51.2936497, 106.5267249 51.293823, 106.5265037 51.2939663)",
323575021,residential,,False,False,85.186,"LINESTRING (106.5213355 51.2861788, 106.5218843 51.2868637)",
323575021,residential,,False,True,125.625,"LINESTRING (106.5213355 51.2861788, 106.520327 51.2852415)",
323575036,residential,,False,True,186.059,"LINESTRING (106.5213355 51.2861788, 106.5236519 51.2853416)",
323575020,residential,,False,False,97.697,"LINESTRING (106.5291133 51.2912109, 106.5298324 51.2919657)",
323575020,residential,,False,True,84.768,"LINESTRING (106.5291133 51.2912109, 106.5285002 51.290552)",
323575023,residential,,False,False,180.543,"LINESTRING (106.5291133 51.2912109, 106.5268733 51.2920319)",
323575021,residential,,False,False,96.439,"LINESTRING (106.5268733 51.2920319, 106.5275831 51.292777)",
323575021,residential,,False,True,86.587,"LINESTRING (106.5268733 51.2920319, 106.5262019 51.2913761)",
323575023,residential,,False,False,138.869,"LINESTRING (106.5268733 51.2920319, 106.5251524 51.2926656)",
323575023,residential,,False,True,180.543,"LINESTRING (106.5268733 51.2920319, 106.5291133 51.2912109)",
323575023,residential,,False,True,138.869,"LINESTRING (106.5251524 51.2926656, 106.5268733 51.2920319)",
501399794,residential,60,False,False,88.94,"LINESTRING (106.5251524 51.2926656, 106.5258053 51.2933534)",Железнодорожная улица
501399794,residential,60,False,True,87.212,"LINESTRING (106.5251524 51.2926656, 106.5245404 51.291981)",Железнодорожная улица
169861352,tertiary,60,False,False,139.246,"LINESTRING (106.5258053 51.2933534, 106.5275831 51.292777)",
501399794,residential,60,False,True,88.94,"LINESTRING (106.5258053 51.2933534, 106.5251524 51.2926656)",Железнодорожная улица
1248066898,residential,,False,False,83.683,"LINESTRING (106.5258053 51.2933534, 106.5265037 51.2939663)",
323575020,residential,,False,False,84.768,"LINESTRING (106.5285002 51.290552, 106.5291133 51.2912109)",
323575020,residential,,False,True,70.029,"LINESTRING (106.5285002 51.290552, 106.5280186 51.2899989)",
323575024,residential,,False,False,184.225,"LINESTRING (106.5285002 51.290552, 106.5262019 51.2913761)",
323575021,residential,,False,False,86.587,"LINESTRING (106.5262019 51.2913761, 106.5268733 51.2920319)",
323575021,residential,,False,True,69.044,"LINESTRING (106.5262019 51.2913761, 106.5257034 51.2908391)",
323575024,residential,,False,False,133.688,"LINESTRING (106.5262019 51.2913761, 106.5245404 51.291981)",
323575024,residential,,False,True,184.225,"LINESTRING (106.5262019 51.2913761, 106.5285002 51.290552)",
323575024,residential,,False,True,133.688,"LINESTRING (106.5245404 51.291981, 106.5262019 51.2913761)",
501399794,residential,60,False,False,87.212,"LINESTRING (106.5245404 51.291981, 106.5251524 51.2926656)",Железнодорожная улица
501399794,residential,60,False,True,66.654,"LINESTRING (106.5245404 51.291981, 106.5240583 51.2914629)",Железнодорожная улица
323575020,residential,,False,False,70.029,"LINESTRING (106.5280186 51.2899989, 106.5285002 51.290552)",
323575020,residential,,False,True,67.38,"LINESTRING (106.5280186 51.2899989, 106.5275463 51.2894698)",
323575025,residential,,False,False,186.14,"LINESTRING (106.5280186 51.2899989, 106.5257034 51.2908391)",
"[323575025, 323575022]",residential,,False,True,214.522,"LINESTRING (106.5280186 51.2899989, 106.5283674 51.2898286, 106.5287008 51.2896841, 106.5294636 51.2893261, 106.528801 51.288639)",
323575021,residential,,False,False,69.044,"LINESTRING (106.5257034 51.2908391, 106.5262019 51.2913761)",
323575021,residential,,False,True,69.288,"LINESTRING (106.5257034 51.2908391, 106.5251996 51.2903015)",
323575025,residential,,False,False,133.782,"LINESTRING (106.5257034 51.2908391, 106.5240583 51.2914629)",
323575025,residential,,False,True,186.14,"LINESTRING (106.5257034 51.2908391, 106.5280186 51.2899989)",
323575025,residential,,False,True,133.782,"LINESTRING (106.5240583 51.2914629, 106.5257034 51.2908391)",
501399794,residential,60,False,False,66.654,"LINESTRING (106.5240583 51.2914629, 106.5245404 51.291981)",Железнодорожная улица
501399794,residential,60,False,True,70.752,"LINESTRING (106.5240583 51.2914629, 106.5235396 51.2909155)",Железнодорожная улица
707536625,residential,,False,True,138.981,"LINESTRING (106.5305087 51.2879897, 106.528801 51.288639)",
323575022,residential,,False,True,94.795,"LINESTRING (106.528801 51.288639, 106.5281074 51.2879051)",
707536625,residential,,False,False,138.981,"LINESTRING (106.528801 51.288639, 106.5305087 51.2879897)",
"[323575025, 323575022]",residential,,False,False,214.522,"LINESTRING (106.528801 51.288639, 106.5294636 51.2893261, 106.5287008 51.2896841, 106.5283674 51.2898286, 106.5280186 51.2899989)",
323575020,residential,,False,False,37.158,"LINESTRING (106.5272772 51.2891811, 106.5275463 51.2894698)",
323575020,residential,,False,True,93.697,"LINESTRING (106.5272772 51.2891811, 106.5265927 51.2884553)",
707536624,residential,,False,True,187.646,"LINESTRING (106.5272772 51.2891811, 106.5249521 51.2900375)",
323575021,residential,,False,False,34.029,"LINESTRING (106.5249521 51.2900375, 106.5251996 51.2903015)",
323575021,residential,,False,True,92.883,"LINESTRING (106.5249521 51.2900375, 106.5242544 51.2893252)",
707536624,residential,,False,False,187.646,"LINESTRING (106.5249521 51.2900375, 106.5272772 51.2891811)",
707536624,residential,,False,True,133.396,"LINESTRING (106.5249521 51.2900375, 106.5232871 51.2906333)",
501399794,residential,60,False,False,23.475,"LINESTRING (106.5232871 51.2906333, 106.5234529 51.2908172)",Железнодорожная улица
501399794,residential,60,False,True,92.468,"LINESTRING (106.5232871 51.2906333, 106.5226201 51.2899139)",Железнодорожная улица
707536624,residential,,False,False,133.396,"LINESTRING (106.5232871 51.2906333, 106.5249521 51.2900375)",
323575029,residential,,False,False,134.112,"LINESTRING (106.5235396 51.2909155, 106.5251996 51.2903015)",Проезжая улица
501399794,residential,60,False,False,70.752,"LINESTRING (106.5235396 51.2909155, 106.5240583 51.2914629)",Железнодорожная улица
501399794,residential,60,False,True,12.483,"LINESTRING (106.5235396 51.2909155, 106.5234529 51.2908172)",Железнодорожная улица
323575021,residential,,False,False,69.288,"LINESTRING (106.5251996 51.2903015, 106.5257034 51.2908391)",
323575021,residential,,False,True,34.029,"LINESTRING (106.5251996 51.2903015, 106.5249521 51.2900375)",
323575029,residential,,False,False,187.571,"LINESTRING (106.5251996 51.2903015, 106.5275463 51.2894698)",Проезжая улица
323575029,residential,,False,True,134.112,"LINESTRING (106.5251996 51.2903015, 106.5235396 51.2909155)",Проезжая улица
323575020,residential,,False,False,67.38,"LINESTRING (106.5275463 51.2894698, 106.5280186 51.2899989)",
323575020,residential,,False,True,37.158,"LINESTRING (106.5275463 51.2894698, 106.5272772 51.2891811)",
323575029,residential,,False,True,187.571,"LINESTRING (106.5275463 51.2894698, 106.5251996 51.2903015)",Проезжая улица
323575030,residential,,False,False,131.153,"LINESTRING (106.5226201 51.2899139, 106.5242544 51.2893252)",
501399794,residential,60,False,False,92.468,"LINESTRING (106.5226201 51.2899139, 106.5232871 51.2906333)",Железнодорожная улица
501399794,residential,60,False,True,86.887,"LINESTRING (106.5226201 51.2899139, 106.5219801 51.2892428)",Железнодорожная улица
323575021,residential,,False,False,92.883,"LINESTRING (106.5242544 51.2893252, 106.5249521 51.2900375)",
323575021,residential,,False,True,90.85,"LINESTRING (106.5242544 51.2893252, 106.5235796 51.2886256)",
323575030,residential,,False,False,189.202,"LINESTRING (106.5242544 51.2893252, 106.5265927 51.2884553)",
323575030,residential,,False,True,131.153,"LINESTRING (106.5242544 51.2893252, 106.5226201 51.2899139)",
323575020,residential,,False,False,93.697,"LINESTRING (106.5265927 51.2884553, 106.5272772 51.2891811)",
323575020,residential,,False,True,91.765,"LINESTRING (106.5265927 51.2884553, 106.5258961 51.2877544)",
323575030,residential,,False,False,121.813,"LINESTRING (106.5265927 51.2884553, 106.5281074 51.2879051)",
323575030,residential,,False,True,189.202,"LINESTRING (106.5265927 51.2884553, 106.5242544 51.2893252)",
323575022,residential,,False,False,94.795,"LINESTRING (106.5281074 51.2879051, 106.528801 51.288639)",
323575022,residential,,False,True,186.699,"LINESTRING (106.5281074 51.2879051, 106.5267416 51.2864596)",
323575030,residential,,False,False,141.611,"LINESTRING (106.5281074 51.2879051, 106.5298652 51.2872622)",
323575030,residential,,False,True,121.813,"LINESTRING (106.5281074 51.2879051, 106.5265927 51.2884553)",
323575030,residential,,False,True,141.611,"LINESTRING (106.5298652 51.2872622, 106.5281074 51.2879051)",
323575031,residential,,False,False,130.699,"LINESTRING (106.5219801 51.2892428, 106.5235796 51.2886256)",Заозёрная улица
501399794,residential,60,False,False,86.887,"LINESTRING (106.5219801 51.2892428, 106.5226201 51.2899139)",Железнодорожная улица
501399794,residential,60,False,True,101.531,"LINESTRING (106.5219801 51.2892428, 106.5212349 51.2884576)",Железнодорожная улица
323575021,residential,,False,False,90.85,"LINESTRING (106.5235796 51.2886256, 106.5242544 51.2893252)",
323575021,residential,,False,True,97.399,"LINESTRING (106.5235796 51.2886256, 106.5228545 51.2878762)",
323575031,residential,,False,False,187.978,"LINESTRING (106.5235796 51.2886256, 106.5258961 51.2877544)",Заозёрная улица
323575031,residential,,False,True,130.699,"LINESTRING (106.5235796 51.2886256, 106.5219801 51.2892428)",Заозёрная улица
323575020,residential,,False,False,91.765,"LINESTRING (106.5258961 51.2877544, 106.5265927 51.2884553)",
323575020,residential,,False,True,92.363,"LINESTRING (106.5258961 51.2877544, 106.5252283 51.2870364)",
323575031,residential,,False,True,187.978,"LINESTRING (106.5258961 51.2877544, 106.5235796 51.2886256)",Заозёрная улица
323575032,residential,,False,False,130.101,"LINESTRING (106.5208386 51.2880697, 106.5224517 51.2874771)",
501399794,residential,60,False,False,51.185,"LINESTRING (106.5208386 51.2880697, 106.5212349 51.2884576)",Железнодорожная улица
501399794,residential,60,False,True,82.689,"LINESTRING (106.5208386 51.2880697, 106.520241 51.2874268)",Железнодорожная улица
323575021,residential,,False,False,52.479,"LINESTRING (106.5224517 51.2874771, 106.5228545 51.2878762)",
323575021,residential,,False,True,78.799,"LINESTRING (106.5224517 51.2874771, 106.5218843 51.2868637)",
323575032,residential,,False,False,191.587,"LINESTRING (106.5224517 51.2874771, 106.5248051 51.2865814)",
323575032,residential,,False,True,130.101,"LINESTRING (106.5224517 51.2874771, 106.5208386 51.2880697)",
323575020,residential,,False,False,58.531,"LINESTRING (106.5248051 51.2865814, 106.5252283 51.2870364)",
323575020,residential,,False,True,80.93,"LINESTRING (106.5248051 51.2865814, 106.5242199 51.2859523)",
323575032,residential,,False,True,191.587,"LINESTRING (106.5248051 51.2865814, 106.5224517 51.2874771)",
323575033,residential,,False,False,130.31,"LINESTRING (106.520241 51.2874268, 106.5218843 51.2868637)",
501399794,residential,60,False,False,82.689,"LINESTRING (106.520241 51.2874268, 106.5208386 51.2880697)",Железнодорожная улица
323575021,residential,,False,False,78.799,"LINESTRING (106.5218843 51.2868637, 106.5224517 51.2874771)",
323575021,residential,,False,True,85.186,"LINESTRING (106.5218843 51.2868637, 106.5213355 51.2861788)",
323575033,residential,,False,False,191.451,"LINESTRING (106.5218843 51.2868637, 106.5242199 51.2859523)",
323575033,residential,,False,True,130.31,"LINESTRING (106.5218843 51.2868637, 106.520241 51.2874268)",
323575020,residential,,False,False,80.93,"LINESTRING (106.5242199 51.2859523, 106.5248051 51.2865814)",
323575020,residential,,False,True,78.56,"LINESTRING (106.5242199 51.2859523, 106.5236519 51.2853416)",
323575033,residential,,False,True,191.451,"LINESTRING (106.5242199 51.2859523, 106.5218843 51.2868637)",
323575022,residential,,False,False,186.699,"LINESTRING (106.5267416 51.2864596, 106.5281074 51.2879051)",
501399797,residential,60,False,False,123.245,"LINESTRING (106.5267416 51.2864596, 106.5252283 51.2870364)",улица Пушкина
501399797,residential,60,False,True,198.925,"LINESTRING (106.5267416 51.2864596, 106.5283128 51.2859469, 106.5286076 51.2858507, 106.5292624 51.2856148)",улица Пушкина
323575020,residential,,False,False,92.363,"LINESTRING (106.5252283 51.2870364, 106.5258961 51.2877544)",
323575020,residential,,False,True,58.531,"LINESTRING (106.5252283 51.2870364, 106.5248051 51.2865814)",
501399797,residential,60,False,False,189.662,"LINESTRING (106.5252283 51.2870364, 106.5228545 51.2878762)",улица Пушкина
501399797,residential,60,False,True,123.245,"LINESTRING (106.5252283 51.2870364, 106.5267416 51.2864596)",улица Пушкина
323575021,residential,,False,False,97.399,"LINESTRING (106.5228545 51.2878762, 106.5235796 51.2886256)",
323575021,residential,,False,True,52.479,"LINESTRING (106.5228545 51.2878762, 106.5224517 51.2874771)",
501399797,residential,60,False,False,129.865,"LINESTRING (106.5228545 51.2878762, 106.5212349 51.2884576)",улица Пушкина
501399797,residential,60,False,True,189.662,"LINESTRING (106.5228545 51.2878762, 106.5252283 51.2870364)",улица Пушкина
501399794,residential,60,False,False,101.531,"LINESTRING (106.5212349 51.2884576, 106.5219801 51.2892428)",Железнодорожная улица
501399794,residential,60,False,True,51.185,"LINESTRING (106.5212349 51.2884576, 106.5208386 51.2880697)",Железнодорожная улица
501399797,residential,60,False,True,129.865,"LINESTRING (106.5212349 51.2884576, 106.5228545 51.2878762)",улица Пушкина
323575020,residential,,False,False,78.56,"LINESTRING (106.5236519 51.2853416, 106.5242199 51.2859523)",
323575036,residential,,False,False,186.059,"LINESTRING (106.5236519 51.2853416, 106.5213355 51.2861788)",
501399794,residential,60,False,False,12.483,"LINESTRING (106.5234529 51.2908172, 106.5235396 51.2909155)",Железнодорожная улица
501399794,residential,60,False,True,23.475,"LINESTRING (106.5234529 51.2908172, 106.5232871 51.2906333)",Железнодорожная улица
323575020,residential,,False,False,73.238,"LINESTRING (106.5298324 51.2919657, 106.5303543 51.2925378)",
