osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
"[154565764, 68094991]",Советская улица,tertiary,"['20', '40']",False,False,200.92200000000003,"LINESTRING (36.3274951 52.499067, 36.3273752 52.4992039, 36.327319 52.4992786, 36.3272928 52.4993144, 36.3272331 52.4994279, 36.3271696 52.4995933, 36.3271308 52.4998097, 36.3271092 52.5000692, 36.3270968 52.5002179, 36.3270633 52.5004851, 36.3270371 52.5006758, 36.3270175 52.5007786, 36.3270021 52.5008299)",,
"[172843598, 172843599, 174673678, 174673679]",улица Ленина,secondary,"['20', '40']",False,False,578.806,"LINESTRING (36.3274951 52.499067, 36.3270871 52.4989395, 36.3245287 52.4981111, 36.3241831 52.4979988, 36.3233777 52.4977371, 36.3231369 52.4976588, 36.3227032 52.4975179, 36.3210767 52.4970186, 36.3204306 52.4968192, 36.3199279 52.4966447)",54К-7,
"[174673678, 70595303]",улица Ленина,secondary,"['20', '40']",False,True,181.91899999999998,"LINESTRING (36.3274951 52.499067, 36.3281224 52.4992705, 36.3294179 52.4996817, 36.3298753 52.4998266)",54К-7,
68996079,переулок Кирова,residential,,False,True,444.781,"LINESTRING (36.3185843 52.5017216, 36.32041 52.5022721, 36.320554 52.5022974, 36.3206989 52.5023056, 36.3208035 52.5022844, 36.3208759 52.5022338, 36.3210574 52.5020914, 36.3211034 52.5020521, 36.3211371 52.5020408, 36.3211899 52.5020386, 36.3212539 52.5020476, 36.3213983 52.5020906, 36.3220802 52.5023578, 36.3229188 52.5026564, 36.3241735 52.5032022)",,
68996079,переулок Кирова,residential,,False,False,444.78099999999995,"LINESTRING (36.3241735 52.5032022, 36.3229188 52.5026564, 36.3220802 52.5023578, 36.3213983 52.5020906, 36.3212539 52.5020476, 36.3211899 52.5020386, 36.3211371 52.5020408, 36.3211034 52.5020521, 36.3210574 52.5020914, 36.3208759 52.5022338, 36.3208035 52.5022844, 36.3206989 52.5023056, 36.320554 52.5022974, 36.32041 52.5022721, 36.3185843 52.5017216)",,
1031925655,Советская улица,residential,,False,True,61.996,"LINESTRING (36.3241735 52.5032022, 36.3243744 52.503074, 36.3247545 52.5027721)",,2
1031925655,Советская улица,residential,,False,True,107.027,"LINESTRING (36.3247545 52.5027721, 36.3257028 52.5020019)",,2
1031925655,Советская улица,residential,,False,False,61.996,"LINESTRING (36.3247545 52.5027721, 36.3243744 52.503074, 36.3241735 52.5032022)",,2
172843599,улица Ленина,secondary,40,False,True,248.28500000000003,"LINESTRING (36.3167082 52.4955757, 36.3171369 52.4957137, 36.3180703 52.4960224, 36.3188956 52.4963084, 36.3199279 52.4966447)",54К-7,
127006218,улица Кирова,residential,,False,True,328.90200000000004,"LINESTRING (36.3207982 52.5037346, 36.3199534 52.5034079, 36.3172716 52.5024908, 36.3170422 52.5024186, 36.3165736 52.5022758)",,
69675509,улица Лескова,residential,,False,False,338.243,"LINESTRING (36.3165736 52.5022758, 36.3189347 52.4995949)",,
127006218,улица Кирова,residential,,False,False,328.902,"LINESTRING (36.3165736 52.5022758, 36.3170422 52.5024186, 36.3172716 52.5024908, 36.3199534 52.5034079, 36.3207982 52.5037346)",,
70302167,,residential,,False,False,95.399,"LINESTRING (36.31771 52.4991704, 36.3189347 52.4995949)",,
70302167,,residential,,False,True,66.985,"LINESTRING (36.31771 52.4991704, 36.3168464 52.4988763)",,
69675509,улица Лескова,residential,,False,True,338.243,"LINESTRING (36.3189347 52.4995949, 36.3165736 52.5022758)",,
70302167,,residential,,False,True,95.399,"LINESTRING (36.3189347 52.4995949, 36.31771 52.4991704)",,
"[127005529, 70302163, 70302167]",Октябрьский переулок,residential,,False,"[False, True]",195.823,"LINESTRING (36.3189347 52.4995949, 36.3190579 52.4996209, 36.3191641 52.4995002, 36.3192744 52.4993685, 36.3194897 52.4991286, 36.3197037 52.4988831, 36.3198221 52.4987314, 36.3198692 52.4986295, 36.3190882 52.4983118)",,
70302167,,residential,,False,False,66.985,"LINESTRING (36.3168464 52.4988763, 36.31771 52.4991704)",,
69675514,улица 50 лет Октября,residential,,False,True,111.42599999999999,"LINESTRING (36.3168464 52.4988763, 36.3171454 52.4985648, 36.3177074 52.4980224)",,
"[127005529, 70302163, 70302167]",Октябрьский переулок,residential,,False,"[False, True]",195.82299999999998,"LINESTRING (36.3190882 52.4983118, 36.3198692 52.4986295, 36.3198221 52.4987314, 36.3197037 52.4988831, 36.3194897 52.4991286, 36.3192744 52.4993685, 36.3191641 52.4995002, 36.3190579 52.4996209, 36.3189347 52.4995949)",,
69675514,улица 50 лет Октября,residential,,False,False,218.778,"LINESTRING (36.3199279 52.4966447, 36.3197778 52.4968236, 36.3196955 52.4969041, 36.3195215 52.4970591, 36.3192798 52.4972868, 36.3190331 52.4974589, 36.3184909 52.4976985, 36.3181252 52.4978561, 36.3177074 52.4980224)",,
172843599,улица Ленина,secondary,40,False,False,248.285,"LINESTRING (36.3199279 52.4966447, 36.3188956 52.4963084, 36.3180703 52.4960224, 36.3171369 52.4957137, 36.3167082 52.4955757)",54К-7,
"[174673679, 174673678, 172843598, 172843599]",улица Ленина,secondary,"['20', '40']",False,True,578.8059999999999,"LINESTRING (36.3199279 52.4966447, 36.3204306 52.4968192, 36.3210767 52.4970186, 36.3227032 52.4975179, 36.3231369 52.4976588, 36.3233777 52.4977371, 36.3241831 52.4979988, 36.3245287 52.4981111, 36.3270871 52.4989395, 36.3274951 52.499067)",54К-7,
125894633,Новый переулок,residential,,False,False,112.178,"LINESTRING (36.316152 52.4976957, 36.3163482 52.4977572, 36.3165444 52.4978243, 36.316858 52.4979027, 36.3170904 52.4979434, 36.317279 52.4979698, 36.3175043 52.4979988, 36.3177074 52.4980224)",,
69675514,улица 50 лет Октября,residential,,False,False,111.42599999999999,"LINESTRING (36.3177074 52.4980224, 36.3171454 52.4985648, 36.3168464 52.4988763)",,
69675514,улица 50 лет Октября,residential,,False,True,218.77800000000002,"LINESTRING (36.3177074 52.4980224, 36.3181252 52.4978561, 36.3184909 52.4976985, 36.3190331 52.4974589, 36.3192798 52.4972868, 36.3195215 52.4970591, 36.3196955 52.4969041, 36.3197778 52.4968236, 36.3199279 52.4966447)",,
125894633,Новый переулок,residential,,False,True,112.178,"LINESTRING (36.3177074 52.4980224, 36.3175043 52.4979988, 36.317279 52.4979698, 36.3170904 52.4979434, 36.316858 52.4979027, 36.3165444 52.4978243, 36.3163482 52.4977572, 36.316152 52.4976957)",,
95894115,Советский переулок,residential,,False,False,134.041,"LINESTRING (36.3253737 52.500144, 36.3270021 52.5008299)",,
1031925655,Советская улица,residential,,False,False,107.027,"LINESTRING (36.3257028 52.5020019, 36.3247545 52.5027721)",,2
95894091,Школьная улица,residential,,False,True,114.605,"LINESTRING (36.3257028 52.5020019, 36.3254728 52.501951, 36.3242913 52.501441)",,
"[154565764, 1031925655]",Советская улица,"['residential', 'tertiary']",20,False,True,157.62,"LINESTRING (36.3257028 52.5020019, 36.3265053 52.5013326, 36.3267366 52.5011325, 36.3268581 52.5010156, 36.326961 52.5008996, 36.3270021 52.5008299)",,2
95894091,Школьная улица,residential,,False,False,114.605,"LINESTRING (36.3242913 52.501441, 36.3254728 52.501951, 36.3257028 52.5020019)",,
95894115,Советский переулок,residential,,False,True,134.041,"LINESTRING (36.3270021 52.5008299, 36.3253737 52.500144)",,
"[154565764, 1031925655]",Советская улица,"['residential', 'tertiary']",20,False,False,157.62,"LINESTRING (36.3270021 52.5008299, 36.326961 52.5008996, 36.3268581 52.5010156, 36.3267366 52.5011325, 36.3265053 52.5013326, 36.3257028 52.5020019)",,2
"[154565764, 68094991]",Советская улица,tertiary,"['20', '40']",False,True,200.922,"LINESTRING (36.3270021 52.5008299, 36.3270175 52.5007786, 36.3270371 52.5006758, 36.3270633 52.5004851, 36.3270968 52.5002179, 36.3271092 52.5000692, 36.3271308 52.4998097, 36.3271696 52.4995933, 36.3272331 52.4994279, 36.3272928 52.4993144, 36.327319 52.4992786, 36.3273752 52.4992039, 36.3274951 52.499067)",,
"[174673678, 70595303]",улица Ленина,secondary,"['20', '40']",False,False,181.91899999999998,"LINESTRING (36.3298753 52.4998266, 36.3294179 52.4996817, 36.3281224 52.4992705, 36.3274951 52.499067)",54К-7,
283330582,,residential,,False,False,227.77700000000002,"LINESTRING (36.3298753 52.4998266, 36.3297526 52.4999687, 36.329403 52.5002616, 36.3292023 52.5004748, 36.3290892 52.5006114, 36.3289914 52.5007516, 36.3288402 52.5008938, 36.3285982 52.5011232, 36.3293212 52.5014235)",,
283330582,,residential,,False,True,227.77700000000004,"LINESTRING (36.3293212 52.5014235, 36.3285982 52.5011232, 36.3288402 52.5008938, 36.3289914 52.5007516, 36.3290892 52.5006114, 36.3292023 52.5004748, 36.329403 52.5002616, 36.3297526 52.4999687, 36.3298753 52.4998266)",,
