osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,tunnel
"[105139145, 62021017, 105139220]",Молодёжная улица,residential,False,True,127.854,"LINESTRING (59.9574146 60.154036, 59.9577733 60.1541579, 59.9592933 60.1546101, 59.9593708 60.1546455)",,yes,
286831361,,residential,False,False,200.478,"LINESTRING (59.9574146 60.154036, 59.957528 60.1539434, 59.9579308 60.1536145, 59.9582977 60.1533149, 59.9584525 60.1531884, 59.9586007 60.1531309, 59.9592396 60.1526123, 59.9593499 60.1525187)",,,
105189704,улица Пушкина,residential,False,True,144.945,"LINESTRING (59.9665034 60.1488722, 59.9662051 60.148881, 59.9648262 60.1489728, 59.9639096 60.1490476)",,,
332112449,,residential,False,False,224.75,"LINESTRING (59.9665034 60.1488722, 59.9667564 60.1488915, 59.967057 60.1489591, 59.96717 60.1490061, 59.9677496 60.1492468, 59.9678947 60.1493453, 59.9679369 60.1494537, 59.9678979 60.1495535, 59.9677196 60.1496905, 59.9675647 60.1497816, 59.9667031 60.1502883)",,,
105159122,улица Ленина,secondary,False,False,31.486,"LINESTRING (59.9636862 60.1539367, 59.963203 60.1537872)",,,
105159122,улица Ленина,secondary,False,True,65.53,"LINESTRING (59.9636862 60.1539367, 59.9644127 60.1541738, 59.964676 60.1542602)",,,
105189718,,residential,False,True,63.362,"LINESTRING (59.9562367 60.1475501, 59.9553869 60.1471683)",,,
"[104397417, 627456940]",улица Чайковского,residential,False,"[False, True]",105.99799999999999,"LINESTRING (59.9562367 60.1475501, 59.9561118 60.147643, 59.9558241 60.1478567, 59.9556171 60.1478797, 59.9547967 60.14763)",,,
"[105189704, 105189724, 105189718]",улица Пушкина,residential,False,False,254.313,"LINESTRING (59.9562367 60.1475501, 59.9569171 60.1478573, 59.9575259 60.1480432, 59.9582306 60.1481671, 59.9591687 60.1483554, 59.9602215 60.1486452)",,,yes
"[105139234, 804582378, 348884404]",улица Ленина,secondary,False,"[False, True]",336.843,"LINESTRING (59.9525313 60.1503607, 59.954901 60.1511052, 59.9549343 60.1511155, 59.9555589 60.1513077, 59.9559216 60.1514236, 59.9559681 60.1514375, 59.9568465 60.1517158, 59.957488 60.1519187, 59.957677 60.1519785)",2,,
"[627456936, 627456938]",улица Чайковского,residential,False,"[False, True]",304.46000000000004,"LINESTRING (59.9525313 60.1503607, 59.9530655 60.1499374, 59.9536882 60.1494441, 59.9542351 60.1490376, 59.9549337 60.1484961, 59.9540698 60.1481987)",,,
332112449,,residential,False,True,144.693,"LINESTRING (59.9650462 60.1512947, 59.965509 60.1510063, 59.9659524 60.1507299, 59.9667031 60.1502883)",,,
627456928,,residential,False,False,323.45700000000005,"LINESTRING (59.9650462 60.1512947, 59.9645065 60.1516035, 59.9639936 60.1519257, 59.9637254 60.152069, 59.9633665 60.152193, 59.9616966 60.1525623, 59.9608873 60.1526874, 59.9603681 60.1527724, 59.9602679 60.1528244)",,,
627456931,улица Свердлова,residential,False,True,125.523,"LINESTRING (59.9650462 60.1512947, 59.9644032 60.1509794, 59.9636012 60.1506782, 59.9633373 60.1505558)",,,
46655634,Октябрьская улица,residential,False,False,26.48,"LINESTRING (59.9671706 60.1524842, 59.9669288 60.1526897)",,,
"[105139224, 105139161, 627456929]",улица Свердлова,residential,True,False,85.834,"LINESTRING (59.9671706 60.1524842, 59.9664551 60.1520889, 59.966433 60.152076, 59.9661587 60.1519403, 59.9661171 60.151918)",,yes,
105159260,,residential,False,False,49.728,"LINESTRING (59.9525102 60.1523488, 59.9532702 60.1525874)",,,
105159260,,residential,False,True,20.671,"LINESTRING (59.9525102 60.1523488, 59.9521952 60.1522489)",,,
"[105159080, 105159212]",,"['residential', 'living_street']",False,True,161.925,"LINESTRING (59.9612017 60.1489798, 59.9611541 60.1490733, 59.9610078 60.1493605, 59.9604808 60.1492556, 59.960191 60.1492511, 59.9597079 60.1492435, 59.9590431 60.1490258)",,,
105189704,улица Пушкина,residential,False,False,150.541,"LINESTRING (59.9612017 60.1489798, 59.9625399 60.1490567, 59.9629158 60.1490686, 59.9635276 60.149069, 59.9639096 60.1490476)",,,
105189704,улица Пушкина,residential,False,True,65.784,"LINESTRING (59.9612017 60.1489798, 59.9611031 60.1489461, 59.9602215 60.1486452)",,,
"[105159080, 105159212]",,"['living_street', 'residential']",False,False,161.92499999999998,"LINESTRING (59.9590431 60.1490258, 59.9597079 60.1492435, 59.960191 60.1492511, 59.9604808 60.1492556, 59.9610078 60.1493605, 59.9611541 60.1490733, 59.9612017 60.1489798)",,,
627456931,улица Свердлова,residential,False,False,125.523,"LINESTRING (59.9633373 60.1505558, 59.9636012 60.1506782, 59.9644032 60.1509794, 59.9650462 60.1512947)",,,
105189718,,residential,False,False,44.894999999999996,"LINESTRING (59.9546603 60.1466349, 59.9547014 60.1467775, 59.9549351 60.1469653, 59.9549929 60.1469913)",,,
105189704,улица Пушкина,residential,False,False,65.784,"LINESTRING (59.9602215 60.1486452, 59.9611031 60.1489461, 59.9612017 60.1489798)",,,
"[105189704, 105189724, 105189718]",улица Пушкина,residential,False,True,254.313,"LINESTRING (59.9602215 60.1486452, 59.9591687 60.1483554, 59.9582306 60.1481671, 59.9575259 60.1480432, 59.9569171 60.1478573, 59.9562367 60.1475501)",,,yes
105139234,улица Ленина,secondary,False,False,61.152,"LINESTRING (59.9602679 60.1528244, 59.9596929 60.1526422, 59.9593499 60.1525187)",,,
"[105159122, 105139234, 105139230]",улица Ленина,secondary,False,True,153.13400000000001,"LINESTRING (59.9602679 60.1528244, 59.9605891 60.1529261, 59.9618695 60.1533523, 59.9625761 60.1535839)",,yes,
627456928,,residential,False,True,323.457,"LINESTRING (59.9602679 60.1528244, 59.9603681 60.1527724, 59.9608873 60.1526874, 59.9616966 60.1525623, 59.9633665 60.152193, 59.9637254 60.152069, 59.9639936 60.1519257, 59.9645065 60.1516035, 59.9650462 60.1512947)",,,
286831365,улица Пирогова,residential,False,True,232.953,"LINESTRING (59.9622367 60.1538423, 59.9610517 60.1535071, 59.9609656 60.1535364, 59.9606035 60.1538252, 59.9593708 60.1546455)",,,
627456924,Первомайская улица,residential,False,False,34.329,"LINESTRING (59.9622367 60.1538423, 59.9624679 60.1536689, 59.9625761 60.1535839)",,,
"[62021017, 105139220, 105139145]",Молодёжная улица,residential,False,False,127.854,"LINESTRING (59.9593708 60.1546455, 59.9592933 60.1546101, 59.9577733 60.1541579, 59.9574146 60.154036)",,yes,
286831365,улица Пирогова,residential,False,False,232.953,"LINESTRING (59.9593708 60.1546455, 59.9606035 60.1538252, 59.9609656 60.1535364, 59.9610517 60.1535071, 59.9622367 60.1538423)",,,
331215281,,residential,False,False,67.333,"LINESTRING (59.9667031 60.1502883, 59.9676032 60.1506957)",,,
332112449,,residential,False,False,144.693,"LINESTRING (59.9667031 60.1502883, 59.9659524 60.1507299, 59.965509 60.1510063, 59.9650462 60.1512947)",,,
332112449,,residential,False,True,224.74999999999997,"LINESTRING (59.9667031 60.1502883, 59.9675647 60.1497816, 59.9677196 60.1496905, 59.9678979 60.1495535, 59.9679369 60.1494537, 59.9678947 60.1493453, 59.9677496 60.1492468, 59.96717 60.1490061, 59.967057 60.1489591, 59.9667564 60.1488915, 59.9665034 60.1488722)",,,
331215281,,residential,False,True,67.333,"LINESTRING (59.9676032 60.1506957, 59.9667031 60.1502883)",,,
331215285,улица Пушкина,residential,False,True,171.75400000000002,"LINESTRING (59.9676032 60.1506957, 59.9674065 60.1507508, 59.9667281 60.1510019, 59.9665864 60.1510911, 59.966482 60.1512191, 59.9664385 60.1516866, 59.9663688 60.151794, 59.9662319 60.1518818, 59.9661171 60.151918)",,,
331215285,улица Пушкина,residential,False,False,171.754,"LINESTRING (59.9661171 60.151918, 59.9662319 60.1518818, 59.9663688 60.151794, 59.9664385 60.1516866, 59.966482 60.1512191, 59.9665864 60.1510911, 59.9667281 60.1510019, 59.9674065 60.1507508, 59.9676032 60.1506957)",,,
627456929,улица Свердлова,residential,True,False,91.265,"LINESTRING (59.9661171 60.151918, 59.9659469 60.1518268, 59.9656163 60.151616, 59.9653888 60.1514877, 59.9651963 60.1513874, 59.9650462 60.1512947)",,,
46655634,Октябрьская улица,residential,False,True,26.48,"LINESTRING (59.9669288 60.1526897, 59.9671706 60.1524842)",,,
46655634,Октябрьская улица,residential,False,False,215.387,"LINESTRING (59.9669288 60.1526897, 59.9668301 60.1527689, 59.9661384 60.1533019, 59.9653931 60.1538489, 59.9651982 60.1540071, 59.9648971 60.1541477, 59.964676 60.1542602)",,,
331215296,Первомайская улица,residential,False,True,251.33500000000004,"LINESTRING (59.9669288 60.1526897, 59.966572 60.1526594, 59.9663107 60.1526591, 59.965395 60.1528307, 59.9643538 60.1531694, 59.9637921 60.1534374, 59.9633181 60.1537066, 59.963203 60.1537872)",,,
105159122,улица Ленина,secondary,False,False,41.407,"LINESTRING (59.963203 60.1537872, 59.9625761 60.1535839)",,,
105159122,улица Ленина,secondary,False,True,31.486,"LINESTRING (59.963203 60.1537872, 59.9636862 60.1539367)",,,
331215296,Первомайская улица,residential,False,False,251.33500000000004,"LINESTRING (59.963203 60.1537872, 59.9633181 60.1537066, 59.9637921 60.1534374, 59.9643538 60.1531694, 59.965395 60.1528307, 59.9663107 60.1526591, 59.966572 60.1526594, 59.9669288 60.1526897)",,,
105159260,,residential,False,False,20.671,"LINESTRING (59.9521952 60.1522489, 59.9525102 60.1523488)",,,
332393041,улица Карла Маркса,residential,False,True,108.568,"LINESTRING (59.9622935 60.1485123, 59.962463 60.1485242, 59.9625477 60.148544, 59.9630799 60.1487496, 59.9639096 60.1490476)",,,
105189704,улица Пушкина,residential,False,False,144.945,"LINESTRING (59.9639096 60.1490476, 59.9648262 60.1489728, 59.9662051 60.148881, 59.9665034 60.1488722)",,,
105189704,улица Пушкина,residential,False,True,150.541,"LINESTRING (59.9639096 60.1490476, 59.9635276 60.149069, 59.9629158 60.1490686, 59.9625399 60.1490567, 59.9612017 60.1489798)",,,
332393041,улица Карла Маркса,residential,False,False,108.568,"LINESTRING (59.9639096 60.1490476, 59.9630799 60.1487496, 59.9625477 60.148544, 59.962463 60.1485242, 59.9622935 60.1485123)",,,
105189679,,residential,False,False,58.339,"LINESTRING (59.9536693 60.1521018, 59.9532702 60.1525874)",,,
627456938,,residential,False,False,74.95,"LINESTRING (59.9540698 60.1481987, 59.9547967 60.14763)",,,
"[627456936, 627456938]",улица Чайковского,residential,False,"[False, True]",304.46000000000004,"LINESTRING (59.9540698 60.1481987, 59.9549337 60.1484961, 59.9542351 60.1490376, 59.9536882 60.1494441, 59.9530655 60.1499374, 59.9525313 60.1503607)",,,
627456939,,residential,False,False,170.294,"LINESTRING (59.9540698 60.1481987, 59.9536149 60.1480469, 59.9549929 60.1469913)",,,
105189718,,residential,False,False,63.362,"LINESTRING (59.9553869 60.1471683, 59.9562367 60.1475501)",,,
105189718,,residential,False,True,29.376,"LINESTRING (59.9553869 60.1471683, 59.9549929 60.1469913)",,,
627456938,,residential,False,True,60.851,"LINESTRING (59.9553869 60.1471683, 59.9547967 60.14763)",,,
105189718,,residential,False,False,29.376,"LINESTRING (59.9549929 60.1469913, 59.9553869 60.1471683)",,,
105189718,,residential,False,True,44.894999999999996,"LINESTRING (59.9549929 60.1469913, 59.9549351 60.1469653, 59.9547014 60.1467775, 59.9546603 60.1466349)",,,
627456939,,residential,False,True,170.294,"LINESTRING (59.9549929 60.1469913, 59.9536149 60.1480469, 59.9540698 60.1481987)",,,
627456938,,residential,False,False,60.851,"LINESTRING (59.9547967 60.14763, 59.9553869 60.1471683)",,,
627456938,,residential,False,True,74.95,"LINESTRING (59.9547967 60.14763, 59.9540698 60.1481987)",,,
"[104397417, 627456940]",улица Чайковского,residential,False,"[False, True]",105.99799999999999,"LINESTRING (59.9547967 60.14763, 59.9556171 60.1478797, 59.9558241 60.1478567, 59.9561118 60.147643, 59.9562367 60.1475501)",,,
"[105139234, 348884404, 804582378]",улица Ленина,secondary,False,"[False, True]",336.84299999999996,"LINESTRING (59.957677 60.1519785, 59.957488 60.1519187, 59.9568465 60.1517158, 59.9559681 60.1514375, 59.9559216 60.1514236, 59.9555589 60.1513077, 59.9549343 60.1511155, 59.954901 60.1511052, 59.9525313 60.1503607)",2,,
105139234,улица Ленина,secondary,False,True,110.364,"LINESTRING (59.957677 60.1519785, 59.9578087 60.152022, 59.9582802 60.1521781, 59.9593499 60.1525187)",,,
"[804582377, 39593685]",улица Чкалова,residential,False,True,188.94400000000002,"LINESTRING (59.957677 60.1519785, 59.957558 60.1520693, 59.9560902 60.1532247, 59.9558486 60.1534135)",2,,
