osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
"[568636199, 568636200, 568636202, 568636203, 615940207, 107777720]",False,2,"['улица Труда', 'улица Ленина']","['residential', 'living_street']","['20', '60', '40']","[False, True]",617.769,"LINESTRING (37.1649527 55.6004971, 37.1650469 55.600531, 37.1651251 55.6005596, 37.1655084 55.6007103, 37.1659591 55.6008951, 37.1671359 55.6013915, 37.1672296 55.6014305, 37.1672369 55.6014336, 37.167808 55.6016722, 37.1679205 55.6017192, 37.167937 55.6017265, 37.1685776 55.6020012, 37.1687505 55.602072, 37.1692242 55.6022785, 37.1692727 55.6022992, 37.1693127 55.6023161, 37.1694892 55.6023907, 37.1696404 55.6024553, 37.1705784 55.6028592, 37.170626 55.6028801, 37.1707511 55.6029351, 37.1713242 55.60318, 37.1713788 55.6034541, 37.1713737 55.6036255, 37.1713661 55.6038834, 37.1713645 55.6039376, 37.1713568 55.6041999, 37.1713555 55.6042439)",
"[609782884, 581971690, 560508366, 654216208, 580924884, 560566036, 560566040, 569579487]",False,2,проектируемый проезд № 7001,tertiary,40,True,174.73999999999998,"LINESTRING (37.1649527 55.6004971, 37.1648278 55.6005911, 37.1647904 55.6006191, 37.1645879 55.6007722, 37.1645596 55.6007938, 37.164506 55.6008364, 37.164431 55.6008968, 37.1641875 55.6011424, 37.16415 55.6011907, 37.1641132 55.6012446, 37.1640902 55.6012802, 37.1640673 55.6013169, 37.1640556 55.6013365, 37.1640418 55.6013628, 37.1640303 55.6013966, 37.1640239 55.6014423, 37.1640215 55.6015607, 37.1640212 55.6016506, 37.164017 55.6018454, 37.1640164 55.6019199)",46К-1482
"[569579498, 848102203]",False,2,,tertiary,40,False,78.013,"LINESTRING (37.1649527 55.6004971, 37.1650492 55.6004218, 37.1653787 55.6001646, 37.16554 55.6000388, 37.1656285 55.5999709, 37.1656416 55.5999607, 37.1656819 55.5999292)",
107935542,False,2,,living_street,20,False,91.188,"LINESTRING (37.1659016 55.6026681, 37.1659285 55.602648, 37.1659978 55.6025963, 37.1660573 55.6025515, 37.1667734 55.6020124)",
"[615940213, 568636198]",False,2,улица Дзержинского,residential,"['60', '40']",False,145.84400000000002,"LINESTRING (37.1659016 55.6026681, 37.1658629 55.6026522, 37.1658237 55.6026343, 37.1655285 55.6025059, 37.1647847 55.6021905, 37.16473 55.6021678, 37.1646732 55.6021445, 37.1641627 55.6019353, 37.1641494 55.6019303, 37.1641379 55.6019268, 37.1641263 55.6019243, 37.1641128 55.6019221, 37.1640837 55.6019201, 37.1640164 55.6019199)",
"[107777712, 107777713, 568636198, 568636199]",False,2,"['улица Труда', 'улица Дзержинского']","['residential', 'living_street']","['20', '40']","[False, True]",511.99800000000005,"LINESTRING (37.1659016 55.6026681, 37.1662188 55.6028012, 37.1663087 55.6028377, 37.1663434 55.6028524, 37.1671224 55.603182, 37.1675331 55.6033558, 37.1678915 55.6035051, 37.1682072 55.603639, 37.1686203 55.6038267, 37.1689377 55.6039642, 37.1689529 55.6039703, 37.169076 55.6040241, 37.1693965 55.6041668, 37.1694356 55.6041842, 37.1694977 55.6042124, 37.1695226 55.6042342, 37.1695304 55.6042521, 37.1695351 55.6042717, 37.1695392 55.6045218, 37.1695408 55.6046217, 37.1695639 55.6046668, 37.1695944 55.604695, 37.1696281 55.604724, 37.169635 55.6047281, 37.1696674 55.6047479, 37.169724 55.6047703, 37.1697886 55.6047871, 37.1698502 55.6047984, 37.1699379 55.6048094, 37.170542 55.6048027, 37.1707949 55.6048011, 37.170863 55.6048008, 37.171219 55.6047997, 37.1712851 55.6047929, 37.1713263 55.604778, 37.171339 55.604747, 37.1713431 55.6046625, 37.1713555 55.6042439)",
"[107937560, 107935513, 560566115, 560450656]",False,"['1', '2']",улица Кирова,residential,20,"[False, True]",332.888,"LINESTRING (37.1699121 55.6010596, 37.1692999 55.6008963, 37.1691437 55.6008505, 37.1689823 55.6007989, 37.1688598 55.6007514, 37.1687997 55.6007278, 37.1687426 55.6007025, 37.1686683 55.6006693, 37.1686032 55.6006327, 37.1685525 55.6005953, 37.1685218 55.6005725, 37.1669194 55.5998805, 37.1668789 55.599863, 37.1668505 55.5998649, 37.1668197 55.599874, 37.1666364 55.600008, 37.1666092 55.6000256, 37.1665719 55.6000498, 37.1664826 55.6000994, 37.1663963 55.6001394, 37.1663162 55.6001646, 37.1662752 55.6001788, 37.1662086 55.6001514, 37.1657576 55.5999613, 37.1657374 55.5999526, 37.1656819 55.5999292)",
"[568636199, 568636200, 568636202, 568636203, 615940207, 107777720]",False,2,"['улица Труда', 'улица Ленина']","['living_street', 'residential']","['60', '20', '40']","[False, True]",617.769,"LINESTRING (37.1713555 55.6042439, 37.1713568 55.6041999, 37.1713645 55.6039376, 37.1713661 55.6038834, 37.1713737 55.6036255, 37.1713788 55.6034541, 37.1713242 55.60318, 37.1707511 55.6029351, 37.170626 55.6028801, 37.1705784 55.6028592, 37.1696404 55.6024553, 37.1694892 55.6023907, 37.1693127 55.6023161, 37.1692727 55.6022992, 37.1692242 55.6022785, 37.1687505 55.602072, 37.1685776 55.6020012, 37.167937 55.6017265, 37.1679205 55.6017192, 37.167808 55.6016722, 37.1672369 55.6014336, 37.1672296 55.6014305, 37.1671359 55.6013915, 37.1659591 55.6008951, 37.1655084 55.6007103, 37.1651251 55.6005596, 37.1650469 55.600531, 37.1649527 55.6004971)",
"[107777712, 107777713, 568636198, 568636199]",False,2,"['улица Труда', 'улица Дзержинского']","['living_street', 'residential']","['20', '40']","[False, True]",511.99800000000005,"LINESTRING (37.1713555 55.6042439, 37.1713431 55.6046625, 37.171339 55.604747, 37.1713263 55.604778, 37.1712851 55.6047929, 37.171219 55.6047997, 37.170863 55.6048008, 37.1707949 55.6048011, 37.170542 55.6048027, 37.1699379 55.6048094, 37.1698502 55.6047984, 37.1697886 55.6047871, 37.169724 55.6047703, 37.1696674 55.6047479, 37.169635 55.6047281, 37.1696281 55.604724, 37.1695944 55.604695, 37.1695639 55.6046668, 37.1695408 55.6046217, 37.1695392 55.6045218, 37.1695351 55.6042717, 37.1695304 55.6042521, 37.1695226 55.6042342, 37.1694977 55.6042124, 37.1694356 55.6041842, 37.1693965 55.6041668, 37.169076 55.6040241, 37.1689529 55.6039703, 37.1689377 55.6039642, 37.1686203 55.6038267, 37.1682072 55.603639, 37.1678915 55.6035051, 37.1675331 55.6033558, 37.1671224 55.603182, 37.1663434 55.6028524, 37.1663087 55.6028377, 37.1662188 55.6028012, 37.1659016 55.6026681)",
"[1213589041, 1113703895]",False,1,,unclassified,60,True,80.14299999999999,"LINESTRING (37.169173 55.5989878, 37.1691132 55.598968, 37.1690384 55.5989461, 37.1689842 55.5989304, 37.1689158 55.5989141, 37.1684504 55.5988209, 37.1680127 55.5987368, 37.1679833 55.5987314)",
560450644,True,1,,tertiary,40,False,15.951999999999998,"LINESTRING (37.1673104 55.5987926, 37.1673671 55.598759, 37.167493 55.598693)",
"[1163172961, 1195185220, 1195185221, 560557797, 706450734, 848102204, 569579486, 1193110175]",False,2,Железнодорожная улица,tertiary,40,True,162.823,"LINESTRING (37.1673104 55.5987926, 37.1673031 55.5987964, 37.167277 55.5988101, 37.1671419 55.5988892, 37.1669339 55.5990184, 37.16682 55.5990944, 37.166706 55.5991703, 37.1665452 55.5992758, 37.1663766 55.5993918, 37.166357 55.5994059, 37.1662842 55.5994589, 37.1662495 55.5994852, 37.165807 55.5998283, 37.1657095 55.5999065, 37.1656819 55.5999292)",46К-1482
566929999,True,1,,tertiary,40,False,14.047,"LINESTRING (37.1675394 55.5986329, 37.1675184 55.5985446, 37.1675096 55.5985077)",
1113703894,True,1,,tertiary,60,False,13.02,"LINESTRING (37.1675394 55.5986329, 37.1675852 55.5986121, 37.1676403 55.5986005, 37.167699 55.5985993, 37.1677287 55.5986042)",
560450647,True,1,,tertiary,40,False,17.456,"LINESTRING (37.1675096 55.5985077, 37.1675972 55.5985481, 37.1677287 55.5986042)",
582926349,True,1,Железнодорожная улица,tertiary,60,False,15.758,"LINESTRING (37.1675607 55.5987834, 37.1673104 55.5987926)",
1193110177,True,1,,tertiary,60,False,11.318,"LINESTRING (37.1675607 55.5987834, 37.1675193 55.5987568, 37.167497 55.5987261, 37.167493 55.598693)",
561192738,True,1,,tertiary_link,60,False,55.345000000000006,"LINESTRING (37.1636023 55.6033536, 37.1633787 55.6030793, 37.1633584 55.603043, 37.1633513 55.6030138, 37.1633483 55.6029906, 37.1633448 55.6029705, 37.1633422 55.6029433, 37.1633302 55.6028862)",
580882097,True,2,Зайцевское шоссе,secondary,60,False,53.849000000000004,"LINESTRING (37.1636023 55.6033536, 37.1633312 55.6030954, 37.1632513 55.6030174, 37.1632075 55.6029771, 37.1631616 55.6029383)",
560494824,True,1,,tertiary_link,60,False,12.072,"LINESTRING (37.1633302 55.6028862, 37.1631616 55.6029383)",
560494813,False,1,,tertiary,60,False,30.107,"LINESTRING (37.1633302 55.6028862, 37.1634992 55.602825, 37.1635305 55.6028131, 37.1635637 55.602799, 37.1636046 55.6027798, 37.1637101 55.6027227)",
580882093,True,2,Зайцевское шоссе,secondary,60,False,30.008999999999997,"LINESTRING (37.1633302 55.6028862, 37.1634116 55.6029706, 37.1634967 55.6030512, 37.1635746 55.6031179)",
560494813,False,1,,tertiary,60,True,30.107,"LINESTRING (37.1637101 55.6027227, 37.1636046 55.6027798, 37.1635637 55.602799, 37.1635305 55.6028131, 37.1634992 55.602825, 37.1633302 55.6028862)",
560494822,True,1,,tertiary_link,60,False,48.47299999999999,"LINESTRING (37.1637101 55.6027227, 37.1636348 55.6027994, 37.1636241 55.6028105, 37.1635838 55.60285, 37.1635532 55.6028805, 37.163506 55.6029341, 37.1634911 55.6029592, 37.1634847 55.6029828, 37.1634904 55.6029981, 37.1635018 55.6030159, 37.1635405 55.6030624, 37.1635746 55.6031179)",
"[580882105, 999207941, 560494862, 560494831]",False,2,,tertiary,40,False,93.904,"LINESTRING (37.1637101 55.6027227, 37.1637307 55.6027112, 37.1637889 55.6026704, 37.163817 55.6026465, 37.1638496 55.6026177, 37.1638799 55.6025831, 37.1639107 55.6025473, 37.1639354 55.6025104, 37.1639482 55.6024853, 37.1639848 55.6024135, 37.1639951 55.6023656, 37.1640004 55.6023219, 37.1640036 55.6022717, 37.1640052 55.6022172, 37.1640129 55.6020106, 37.1640154 55.6019454, 37.1640164 55.6019199)",
"[609782884, 581971690, 560508366, 654216208, 560566036, 580924884, 560566040, 569579487]",False,2,проектируемый проезд № 7001,tertiary,40,False,174.74000000000004,"LINESTRING (37.1640164 55.6019199, 37.164017 55.6018454, 37.1640212 55.6016506, 37.1640215 55.6015607, 37.1640239 55.6014423, 37.1640303 55.6013966, 37.1640418 55.6013628, 37.1640556 55.6013365, 37.1640673 55.6013169, 37.1640902 55.6012802, 37.1641132 55.6012446, 37.16415 55.6011907, 37.1641875 55.6011424, 37.164431 55.6008968, 37.164506 55.6008364, 37.1645596 55.6007938, 37.1645879 55.6007722, 37.1647904 55.6006191, 37.1648278 55.6005911, 37.1649527 55.6004971)",46К-1482
"[615940213, 568636198]",False,2,улица Дзержинского,residential,"['60', '40']",True,145.844,"LINESTRING (37.1640164 55.6019199, 37.1640837 55.6019201, 37.1641128 55.6019221, 37.1641263 55.6019243, 37.1641379 55.6019268, 37.1641494 55.6019303, 37.1641627 55.6019353, 37.1646732 55.6021445, 37.16473 55.6021678, 37.1647847 55.6021905, 37.1655285 55.6025059, 37.1658237 55.6026343, 37.1658629 55.6026522, 37.1659016 55.6026681)",
