osmid,name,highway,maxspeed,oneway,reversed,length,ref,lanes,geometry
82890151,улица Мира,residential,60,False,False,246.76299999999998,,,"LINESTRING (32.7974699 68.8133436, 32.7987467 68.8131823, 32.8004622 68.8129761, 32.8005876 68.812959, 32.803132 68.8126088, 32.8031753 68.8126031, 32.8032445 68.8125908)"
82891086,Торговая улица,residential,,False,False,80.67099999999999,,,"LINESTRING (32.7974699 68.8133436, 32.7971499 68.8129668, 32.7967884 68.8126623)"
82890151,улица Мира,residential,60,False,False,138.31799999999998,,,"LINESTRING (32.7929078 68.8144527, 32.7937286 68.8143754, 32.7944996 68.814228, 32.7951795 68.8140296, 32.795785 68.8138152)"
"[80778823, 82890151]","['улица Мира', 'улица Тягунова']",residential,60,False,True,85.622,,,"LINESTRING (32.7929078 68.8144527, 32.7916375 68.8145172, 32.7915502 68.8143414, 32.7914162 68.8142231)"
570319447,,residential,,False,False,66.422,,,"LINESTRING (32.7929078 68.8144527, 32.7922941 68.8144188, 32.7917175 68.8142975, 32.7914162 68.8142231)"
"[82890151, 80778823]","['улица Мира', 'улица Тягунова']",residential,60,False,False,85.622,,,"LINESTRING (32.7914162 68.8142231, 32.7915502 68.8143414, 32.7916375 68.8145172, 32.7929078 68.8144527)"
570319447,,residential,,False,True,66.422,,,"LINESTRING (32.7914162 68.8142231, 32.7917175 68.8142975, 32.7922941 68.8144188, 32.7929078 68.8144527)"
69595099,Советская улица,secondary,60,False,True,292.158,47К-062,2,"LINESTRING (32.8123186 68.8149965, 32.8116107 68.8146689, 32.8110883 68.8143344, 32.8106857 68.813981, 32.8104791 68.8137874, 32.8103852 68.8136934, 32.8101928 68.8135266, 32.8100127 68.8133756, 32.8092389 68.8126931, 32.8091721 68.8126433)"
82890003,улица Овчинникова,residential,,False,True,102.25399999999999,,,"LINESTRING (32.8123186 68.8149965, 32.8120996 68.8150381, 32.8117948 68.8150785, 32.8114906 68.8150605, 32.8111803 68.8150472, 32.8109585 68.8150702, 32.8106409 68.8151285, 32.8099438 68.8152423)"
82890003,улица Овчинникова,residential,,False,False,238.353,,,"LINESTRING (32.8046909 68.8162195, 32.8070978 68.8156843, 32.8090497 68.815341, 32.8099438 68.8152423)"
82890003,улица Овчинникова,residential,,False,False,102.25400000000002,,,"LINESTRING (32.8099438 68.8152423, 32.8106409 68.8151285, 32.8109585 68.8150702, 32.8111803 68.8150472, 32.8114906 68.8150605, 32.8117948 68.8150785, 32.8120996 68.8150381, 32.8123186 68.8149965)"
82890003,улица Овчинникова,residential,,False,True,238.353,,,"LINESTRING (32.8099438 68.8152423, 32.8090497 68.815341, 32.8070978 68.8156843, 32.8046909 68.8162195)"
82891085,Пионерская улица,residential,,False,True,317.68600000000004,,,"LINESTRING (32.7929697 68.8111613, 32.7932963 68.8114516, 32.7935059 68.8116798, 32.7936191 68.8119286, 32.7938375 68.8120875, 32.7946557 68.8130292, 32.7953271 68.8135388, 32.795785 68.8138152)"
82891086,Торговая улица,residential,,False,True,80.67099999999999,,,"LINESTRING (32.7967884 68.8126623, 32.7971499 68.8129668, 32.7974699 68.8133436)"
149724263,Советская улица,residential,30,False,False,48.953,,1,"LINESTRING (32.8080606 68.8128234, 32.8091721 68.8126433)"
151821762,,secondary,,False,False,80.497,47К-062,,"LINESTRING (32.803034 68.8122079, 32.8035569 68.8123431, 32.8038706 68.8123913, 32.8041414 68.8124137, 32.8043887 68.8124282, 32.8048795 68.8124252)"
735282219,улица Кутахова,secondary,,False,False,45.659,47К-062,,"LINESTRING (32.803034 68.8122079, 32.8031803 68.8122981, 32.8032876 68.8123795, 32.8033273 68.8124513, 32.8032445 68.8125908)"
82890151,улица Мира,residential,60,False,False,68.239,,,"LINESTRING (32.8032445 68.8125908, 32.8048795 68.8124252)"
82890151,улица Мира,residential,60,False,True,246.76299999999998,,,"LINESTRING (32.8032445 68.8125908, 32.8031753 68.8126031, 32.803132 68.8126088, 32.8005876 68.812959, 32.8004622 68.8129761, 32.7987467 68.8131823, 32.7974699 68.8133436)"
735282219,улица Кутахова,secondary,,False,True,45.659,47К-062,,"LINESTRING (32.8032445 68.8125908, 32.8033273 68.8124513, 32.8032876 68.8123795, 32.8031803 68.8122981, 32.803034 68.8122079)"
