osmid,oneway,highway,reversed,length,name,geometry,maxspeed,bridge,lanes,ref,junction
28079484,True,secondary,False,44.862,,"LINESTRING (37.4877361 56.2909739, 37.4877981 56.2908262, 37.4878146 56.2906991, 37.4877999 56.290575)",,,1,,
151823689,True,trunk,False,35.983000000000004,Дмитровское шоссе,"LINESTRING (37.4877361 56.2909739, 37.4878374 56.29081, 37.4879657 56.2906776)",,,2,А-104,
27696835,True,secondary,False,44.272999999999996,,"LINESTRING (37.4881287 56.2929402, 37.4879448 56.2927873, 37.4878634 56.2927022, 37.4877758 56.2925947)",,,1,46К-0441,
"[68803833, 964331308]",True,trunk,False,182.47500000000002,Дмитровское шоссе,"LINESTRING (37.4877758 56.2925947, 37.4877031 56.2924551, 37.4876317 56.2922724, 37.4875761 56.2920263, 37.4875567 56.2918036, 37.4875631 56.2915881, 37.487601 56.2913829, 37.487656 56.2911846, 37.4877361 56.2909739)",,,2,А-104,
34565831,True,residential,False,9.323,Профессиональная улица,"LINESTRING (37.4836996 56.2900854, 37.4836641 56.2900039)",,,,,
68803841,True,secondary,False,64.112,Советская улица,"LINESTRING (37.4836996 56.2900854, 37.4835946 56.2901228, 37.483469 56.2901527, 37.4833568 56.2901678, 37.4830507 56.2901987, 37.4827016 56.2902183)",60,,,,
34429685,False,residential,False,178.838,Парковая улица,"LINESTRING (37.4801978 56.2906667, 37.4800125 56.2908358, 37.4795335 56.2914617, 37.4792486 56.2918341, 37.4790116 56.2921322)",,,,,
38821830,False,secondary,False,29.45,Советская улица,"LINESTRING (37.4801978 56.2906667, 37.4801275 56.290585, 37.4799342 56.2904476)",60,,,,
28079483,True,secondary,False,54.382,,"LINESTRING (37.4864923 56.290013, 37.4873682 56.2899593)",,,,,
"[1136167008, 85817034, 27889821]",False,secondary,True,122.46300000000001,,"LINESTRING (37.4864923 56.290013, 37.4863379 56.2900234, 37.4861398 56.2900367, 37.4858781 56.2900477, 37.4856662 56.2900425, 37.4854763 56.2900216, 37.4845801 56.2898805, 37.4845516 56.289876)",60,yes,,,
151823708,True,secondary,False,70.16100000000002,,"LINESTRING (37.4877999 56.290575, 37.4877393 56.2904737, 37.4877069 56.2904369, 37.4876478 56.29037, 37.4875014 56.2902572, 37.4873299 56.2901574, 37.4871925 56.290098, 37.4871388 56.2900793)",,,1,,
45388790,True,trunk,False,85.813,Дмитровское шоссе,"LINESTRING (37.4881997 56.2906289, 37.4879772 56.2908702, 37.4878737 56.2910335, 37.4878017 56.2911776, 37.4877438 56.2913527)",,,2,А-104,
105882821,True,secondary,False,15.987000000000002,,"LINESTRING (37.4881997 56.2906289, 37.488134 56.29066, 37.4880354 56.2906765, 37.4879657 56.2906776)",,,1,,
45388790,True,trunk,False,88.245,Дмитровское шоссе,"LINESTRING (37.4890386 56.2899907, 37.4889556 56.2900405, 37.4888828 56.2900842, 37.4886585 56.2902188, 37.4884067 56.2904307, 37.4881997 56.2906289)",,,2,А-104,
484623971,False,tertiary,False,114.052,улица Кирьянова,"LINESTRING (37.4762788 56.2872543, 37.4758097 56.2882464)",,,,,
484623970,False,residential,False,331.772,Первомайская улица,"LINESTRING (37.4762788 56.2872543, 37.4772225 56.2874848, 37.4799872 56.2881135, 37.481261 56.2883732)",,,,,
27889819,True,secondary,False,86.134,Суровцовский проезд,"LINESTRING (37.480735 56.2890907, 37.481261 56.2883732)",,,,,
34431254,False,residential,False,318.979,Огородный проезд,"LINESTRING (37.480735 56.2890907, 37.4804479 56.289081, 37.4796692 56.2889829, 37.4791813 56.2888937, 37.4774897 56.2885419, 37.4767023 56.2884034, 37.4758097 56.2882464)",,,,,
484623971,False,tertiary,True,114.052,улица Кирьянова,"LINESTRING (37.4758097 56.2882464, 37.4762788 56.2872543)",,,,,
34431254,False,residential,True,318.979,Огородный проезд,"LINESTRING (37.4758097 56.2882464, 37.4767023 56.2884034, 37.4774897 56.2885419, 37.4791813 56.2888937, 37.4796692 56.2889829, 37.4804479 56.289081, 37.480735 56.2890907)",,,,,
34431386,False,residential,True,156.641,,"LINESTRING (37.4794809 56.2854959, 37.4795813 56.2856706, 37.4797437 56.2858112, 37.4799695 56.2860659, 37.4803459 56.2863009, 37.4806681 56.286369, 37.4810072 56.2864348, 37.4811319 56.2864374)",,,,,
40360323,False,residential,True,47.119,,"LINESTRING (37.4824134 56.2892309, 37.4829426 56.2891438, 37.483044 56.2891271, 37.4831454 56.2891104)",,,,,
85817055,True,secondary,False,20.442,,"LINESTRING (37.4871388 56.2900793, 37.4871747 56.2900336, 37.4872333 56.2899934, 37.4873682 56.2899593)",,,1,,
369823604,True,secondary,False,41.095,,"LINESTRING (37.4871388 56.2900793, 37.4870059 56.2900447, 37.4867991 56.2900184, 37.4864923 56.290013)",,,1,,
1038079079,False,residential,True,100.034,Заречная улица,"LINESTRING (37.4871388 56.2900793, 37.4870476 56.2901611, 37.487028 56.2901959, 37.4870298 56.2902559, 37.4869135 56.2903997, 37.4870122 56.2907914, 37.4870687 56.290942)",,,,,
88275802,True,secondary,False,98.658,,"LINESTRING (37.4873682 56.2899593, 37.4887018 56.2898788, 37.4887746 56.2898779, 37.4888364 56.2898886, 37.488886 56.2899081, 37.4889292 56.2899303)",,,,,
85817027,True,secondary,False,24.445,,"LINESTRING (37.4836295 56.2899318, 37.4836463 56.2898761, 37.4836744 56.2898448, 37.4837252 56.2898213, 37.4837845 56.289809, 37.4838864 56.2898088)",,,,,roundabout
"[151823699, 85817043]",True,secondary,False,40.999,Профессиональная улица,"LINESTRING (37.4836295 56.2899318, 37.4835831 56.2898565, 37.483512 56.289721, 37.4834586 56.289576)",,,,,
1038079078,True,residential,False,44.784,,"LINESTRING (37.4870687 56.290942, 37.4871735 56.2909958, 37.4872024 56.2910847, 37.4871229 56.2911691, 37.487003 56.2912079, 37.486895 56.2912188)",,,,,
1038079079,False,residential,False,100.034,Заречная улица,"LINESTRING (37.4870687 56.290942, 37.4870122 56.2907914, 37.4869135 56.2903997, 37.4870298 56.2902559, 37.487028 56.2901959, 37.4870476 56.2901611, 37.4871388 56.2900793)",,,,,
369820128,True,secondary,False,7.496,Первомайская улица,"LINESTRING (37.4838864 56.2898088, 37.4839984 56.2898349)",,,,,roundabout
151823705,True,secondary,False,7.297,Советская улица,"LINESTRING (37.4839797 56.2900026, 37.4838777 56.2900358)",,,,,roundabout
"[27696834, 27696836]",True,secondary,False,180.15699999999998,,"LINESTRING (37.4877438 56.2913527, 37.487718 56.2915852, 37.4877035 56.2918159, 37.4877257 56.2920311, 37.4877697 56.2922581, 37.4878327 56.2924444, 37.4878956 56.292582, 37.4879804 56.2927244, 37.4880575 56.2928469, 37.4881287 56.2929402)",,,1,46К-0441,
151823689,True,trunk,False,102.55700000000002,Дмитровское шоссе,"LINESTRING (37.4879657 56.2906776, 37.4882822 56.2903769, 37.4885457 56.2901679, 37.4886205 56.2901216, 37.4889292 56.2899303)",,,2,А-104,
191560370,True,secondary,False,16.417,,"LINESTRING (37.4879657 56.2906776, 37.4878964 56.2906647, 37.4878388 56.2906337, 37.4877999 56.290575)",,,1,,
523469723,False,residential,False,311.554,Заречная улица,"LINESTRING (37.4855362 56.2935952, 37.486102 56.2931421, 37.4864052 56.2925916, 37.4864442 56.2921901, 37.4863489 56.2918247, 37.4862363 56.291469, 37.4862925 56.2912756, 37.4865322 56.2912883, 37.486895 56.2912188)",,,,,
369823843,True,secondary,False,8.297,Профессиональная улица,"LINESTRING (37.4836641 56.2900039, 37.4836295 56.2899318)",,,,,roundabout
369820125,True,secondary,False,34.743,Первомайская улица,"LINESTRING (37.4839984 56.2898349, 37.4841193 56.2898357, 37.4842775 56.2898359, 37.4843605 56.2898441, 37.4845516 56.289876)",,,,,
369820127,True,secondary,False,19.761,,"LINESTRING (37.4839984 56.2898349, 37.4840328 56.2898843, 37.4840371 56.2899154, 37.4840257 56.289949, 37.4839797 56.2900026)",,,,,roundabout
85817030,True,secondary,False,12.355,Советская улица,"LINESTRING (37.4838777 56.2900358, 37.4837668 56.2900608, 37.4836996 56.2900854)",60,,,,
369820126,True,secondary,False,14.349,,"LINESTRING (37.4838777 56.2900358, 37.4837777 56.2900394, 37.4837192 56.2900283, 37.4836641 56.2900039)",,,,,roundabout
523469723,False,residential,True,311.554,Заречная улица,"LINESTRING (37.486895 56.2912188, 37.4865322 56.2912883, 37.4862925 56.2912756, 37.4862363 56.291469, 37.4863489 56.2918247, 37.4864442 56.2921901, 37.4864052 56.2925916, 37.486102 56.2931421, 37.4855362 56.2935952)",,,,,
1038079080,True,residential,False,33.135999999999996,Заречная улица,"LINESTRING (37.486895 56.2912188, 37.4869662 56.2911615, 37.4869985 56.291038, 37.4870687 56.290942)",,,,,
34429685,False,residential,True,178.83800000000002,Парковая улица,"LINESTRING (37.4790116 56.2921322, 37.4792486 56.2918341, 37.4795335 56.2914617, 37.4800125 56.2908358, 37.4801978 56.2906667)",,,,,
"[68803841, 293857830]",True,secondary,False,168.82999999999998,Советская улица,"LINESTRING (37.4827016 56.2902183, 37.4823636 56.2902372, 37.481998 56.2902785, 37.481769 56.2903237, 37.4816838 56.2903407, 37.4807216 56.2906665, 37.48054 56.29071, 37.4804001 56.2907156, 37.4802902 56.2907011, 37.4801978 56.2906667)","['60', '40']",,,,
766332776,False,residential,False,109.26499999999999,,"LINESTRING (37.4827016 56.2902183, 37.482612 56.2898793, 37.4827703 56.2896337, 37.4832138 56.2895636, 37.4834265 56.2895282)",,,,,
68803831,False,secondary,True,49.591,Первомайская улица,"LINESTRING (37.4834265 56.2895282, 37.4831454 56.2891104)",,,,,
68803831,False,secondary,False,5.673,Первомайская улица,"LINESTRING (37.4834265 56.2895282, 37.4834421 56.2895514, 37.4834586 56.289576)",,,,,
766332776,False,residential,True,109.26499999999999,,"LINESTRING (37.4834265 56.2895282, 37.4832138 56.2895636, 37.4827703 56.2896337, 37.482612 56.2898793, 37.4827016 56.2902183)",,,,,
