osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width
185249640,1,,Подгорная улица,residential,,False,False,66.309,"LINESTRING (20.1558873 54.9401176, 20.1557757 54.9400653, 20.1556811 54.9400036, 20.1554737 54.939589)",,,
69269564,2,,улица Штрауса,tertiary,,False,True,149.547,"LINESTRING (20.1617448 54.9406034, 20.1617763 54.9404083, 20.1617494 54.9402295, 20.1610344 54.9393513)",,,
186623911,2,,улица Штрауса,tertiary,,False,False,88.855,"LINESTRING (20.1617448 54.9406034, 20.1617694 54.9411955, 20.1617821 54.9414022)",,,
974939091,2,,улица Карла Маркса,secondary,40,False,True,35.744,"LINESTRING (20.1493252 54.9405879, 20.149272 54.9402679)",,,
167451069,2,,улица Карла Маркса,secondary,40,False,False,419.25,"LINESTRING (20.1493252 54.9405879, 20.1494653 54.9408094, 20.1495633 54.9409813, 20.1495885 54.9410254, 20.1497043 54.9412263, 20.1499674 54.9416694, 20.1501452 54.9419607, 20.1502916 54.942155, 20.1507166 54.942719, 20.1509831 54.9431043, 20.151341 54.9436593, 20.1514106 54.9437934, 20.151449 54.9439864, 20.1514666 54.9441381)",,,
974939091,2,,улица Карла Маркса,secondary,40,False,False,35.744,"LINESTRING (20.149272 54.9402679, 20.1493252 54.9405879)",,,
39196199,2,,улица Карла Маркса,secondary,40,False,True,73.735,"LINESTRING (20.149272 54.9402679, 20.1492436 54.9398216, 20.1492782 54.939606)",,,
69269511,,,Аптечная улица,residential,,False,False,130.976,"LINESTRING (20.149272 54.9402679, 20.1498801 54.940342, 20.1505595 54.9404066, 20.1512961 54.9404489)",,,
69269572,,,улица Маяковского,tertiary,,True,False,185.65599999999998,"LINESTRING (20.1588959 54.9407902, 20.1594739 54.9407281, 20.1599402 54.9407556, 20.160625 54.9407843, 20.1614399 54.9406527, 20.1617448 54.9406034)",,,
69269578,,,Курортная улица,living_street,,False,True,74.711,"LINESTRING (20.1564507 54.943161, 20.1576119 54.9432421)",,,
"[71512192, 69269590]",,,Курортная улица,residential,,True,False,131.162,"LINESTRING (20.1564507 54.943161, 20.1560694 54.9431389, 20.1557506 54.9431162, 20.1544019 54.9430968)",,,
185945738,,,Садовая улица,residential,,True,False,106.542,"LINESTRING (20.1564507 54.943161, 20.1564231 54.9440468, 20.1564253 54.944119)",,,
72093961,,,Почтовая улица,residential,,True,False,71.394,"LINESTRING (20.1548728 54.9410527, 20.1552158 54.9408973, 20.1557529 54.9406569)",,,
"[314850416, 464717065, 1065807563]",,,Зелёная улица,residential,,False,True,290.192,"LINESTRING (20.1548728 54.9410527, 20.1544985 54.9407056, 20.153988 54.9403435, 20.1537163 54.9401361, 20.1537656 54.9398769, 20.1537669 54.9398656, 20.1538165 54.9396184, 20.1547704 54.9395842, 20.1548573 54.9395795, 20.1551243 54.9395675, 20.1553348 54.9395762, 20.1554737 54.939589)",,,
"[975966332, 72093980]",,,улица Островского,residential,,False,True,150.257,"LINESTRING (20.1557529 54.9406569, 20.1556546 54.9407871, 20.1556074 54.9408497, 20.1554162 54.9415001, 20.1554374 54.9415636, 20.1557365 54.9417626, 20.1559116 54.9418792)",,,
95085099,,,,residential,,False,True,60.737,"LINESTRING (20.1557529 54.9406569, 20.1558176 54.9405194, 20.1558873 54.9401176)",,,
298627648,1,,улица Ленина,tertiary,,True,False,209.715,"LINESTRING (20.1564253 54.944119, 20.1560034 54.9440916, 20.1558265 54.9440882, 20.1545738 54.9440645, 20.153278 54.9440621, 20.1531452 54.9440618)",,,
"[69269515, 974921237, 298627646]",,,"['Садовая улица', 'улица Динамо']",residential,,True,False,335.039,"LINESTRING (20.1564253 54.944119, 20.1564231 54.9441761, 20.1562536 54.9443673, 20.1559561 54.9447029, 20.1555681 54.945097, 20.1555408 54.9451247, 20.1554772 54.9451894, 20.1553066 54.9451585, 20.1525781 54.9446485, 20.1524865 54.944632)",,,
935207157,,,улица Гагарина,residential,,False,False,19.168,"LINESTRING (20.1580621 54.9385795, 20.1578328 54.9386907)",,,
"[706535002, 80798580]",,,,tertiary,,True,False,36.352000000000004,"LINESTRING (20.1580621 54.9385795, 20.1580544 54.9385348, 20.1581622 54.9384207, 20.1582591 54.9383228, 20.1582957 54.9382893)",,,
60974070,,,Октябрьская улица,tertiary,,True,False,144.45100000000002,"LINESTRING (20.1546054 54.9429394, 20.1552369 54.9424048, 20.1556088 54.9421151, 20.1559116 54.9418792)",,,
297368194,,,Аптечная улица,residential,,True,False,67.653,"LINESTRING (20.1546054 54.9429394, 20.1537757 54.9426233, 20.1537495 54.94259)",,,
95085094,,,Октябрьская улица,tertiary,,True,False,157.036,"LINESTRING (20.1559116 54.9418792, 20.1563918 54.941501, 20.1569023 54.9411037, 20.1573649 54.9407401)",,,
"[975966332, 72093980]",,,улица Островского,residential,,False,False,150.257,"LINESTRING (20.1559116 54.9418792, 20.1557365 54.9417626, 20.1554374 54.9415636, 20.1554162 54.9415001, 20.1556074 54.9408497, 20.1556546 54.9407871, 20.1557529 54.9406569)",,,
974926676,,,Садовая улица,residential,,True,False,108.666,"LINESTRING (20.1601913 54.941812, 20.1586653 54.9422441)",,,
69269542,,,улица 8-го Марта,residential,,True,False,144.798,"LINESTRING (20.1601913 54.941812, 20.1595459 54.9410502, 20.1588959 54.9407902)",,,
72093977,,,улица 8-го Марта,living_street,,False,True,122.207,"LINESTRING (20.1601913 54.941812, 20.1602716 54.9419105, 20.1605833 54.9422927, 20.161069 54.9427877)",,,
1071419187,,,Аптечная улица,residential,,False,False,129.552,"LINESTRING (20.1522047 54.9408104, 20.1521953 54.9408473, 20.1523494 54.9410299, 20.1527231 54.9414413, 20.1528822 54.9416662, 20.1532195 54.9417663)",,,
"[974018209, 69269598]",,,Садовая улица,residential,,True,False,184.271,"LINESTRING (20.1586653 54.9422441, 20.1571651 54.9425422, 20.1569386 54.9426956, 20.1568655 54.9427451, 20.1568328 54.9427779, 20.1564507 54.943161)",,,
827812113,,,улица Гагарина,tertiary,,True,False,131.43,"LINESTRING (20.1586653 54.9422441, 20.1581533 54.9415419, 20.1579183 54.9412711, 20.1578266 54.9411654)",,,
69269564,2,,улица Штрауса,tertiary,,False,False,149.547,"LINESTRING (20.1610344 54.9393513, 20.1617494 54.9402295, 20.1617763 54.9404083, 20.1617448 54.9406034)",,,
69269607,2,,,tertiary,,False,False,146.469,"LINESTRING (20.1610344 54.9393513, 20.1598787 54.9391381, 20.158889 54.9388909)",,,
72093961,,,Почтовая улица,residential,,True,False,132.089,"LINESTRING (20.1532195 54.9417663, 20.1541135 54.9413782, 20.1548728 54.9410527)",,,
1071419187,,,Аптечная улица,residential,,False,True,129.552,"LINESTRING (20.1532195 54.9417663, 20.1528822 54.9416662, 20.1527231 54.9414413, 20.1523494 54.9410299, 20.1521953 54.9408473, 20.1522047 54.9408104)",,,
186623911,2,,улица Штрауса,tertiary,,False,True,88.855,"LINESTRING (20.1617821 54.9414022, 20.1617694 54.9411955, 20.1617448 54.9406034)",,,
"[974926676, 974926829]",,,Садовая улица,residential,,True,False,111.357,"LINESTRING (20.1617821 54.9414022, 20.1606763 54.941687, 20.1601913 54.941812)",,,
627836810,,,,residential,,False,False,41.515,"LINESTRING (20.1598182 54.9440125, 20.1598692 54.9443847)",,,
69269557,,,улица Гагарина,tertiary,,True,False,210.122,"LINESTRING (20.1598182 54.9440125, 20.1593307 54.9433631, 20.1586653 54.9422441)",,,
72039715,1,,улица Ленина,tertiary,,True,False,218.455,"LINESTRING (20.1598182 54.9440125, 20.1597296 54.9440276, 20.1594407 54.9440769, 20.1589078 54.9441393, 20.1564253 54.944119)",,,
69269578,,,Курортная улица,living_street,,False,False,74.711,"LINESTRING (20.1576119 54.9432421, 20.1564507 54.943161)",,,
69269514,,,улица Гагарина,tertiary,,True,False,58.725,"LINESTRING (20.1589803 54.9383243, 20.158976 54.938423, 20.1589354 54.9384659, 20.158887 54.9385018, 20.1584933 54.9386071, 20.1583581 54.9386433)",,,
"[80798584, 298627641, 80798586]",2,27А-013,Калининградский проспект,primary,40,False,True,175.93200000000002,"LINESTRING (20.1589803 54.9383243, 20.1594028 54.9383102, 20.160039 54.9382537, 20.1603173 54.9382145, 20.1615571 54.9380502, 20.161682 54.9380332)",yes,,
"[313740174, 298627639]",2,27А-013,Калининградский проспект,primary,40,False,False,43.912,"LINESTRING (20.1589803 54.9383243, 20.1587411 54.9383086, 20.1586281 54.9383047, 20.1582957 54.9382893)",,,
"[239981923, 292423246]",2,27А-013,Калининградский проспект,primary,40,False,False,171.509,"LINESTRING (20.1582957 54.9382893, 20.1576864 54.9382267, 20.1557627 54.938081, 20.1556372 54.9380774)",,,
"[313740174, 298627639]",2,27А-013,Калининградский проспект,primary,40,False,True,43.912,"LINESTRING (20.1582957 54.9382893, 20.1586281 54.9383047, 20.1587411 54.9383086, 20.1589803 54.9383243)",,,
337056168,,,Октябрьская улица,residential,,False,False,49.983,"LINESTRING (20.1520442 54.9450027, 20.152118 54.944934, 20.1524865 54.944632)",,,
72093976,,,,residential,,False,False,86.217,"LINESTRING (20.1546795 54.9421047, 20.1544428 54.9421833, 20.1539179 54.9423191, 20.1537495 54.94259)",,,
72093977,,,улица 8-го Марта,living_street,,False,False,122.207,"LINESTRING (20.161069 54.9427877, 20.1605833 54.9422927, 20.1602716 54.9419105, 20.1601913 54.941812)",,,
297368194,,,Аптечная улица,residential,,True,False,97.647,"LINESTRING (20.1537495 54.94259, 20.1532195 54.9417663)",,,
72093976,,,,residential,,False,True,86.21699999999998,"LINESTRING (20.1537495 54.94259, 20.1539179 54.9423191, 20.1544428 54.9421833, 20.1546795 54.9421047)",,,
185249640,1,,Подгорная улица,residential,,False,True,66.309,"LINESTRING (20.1554737 54.939589, 20.1556811 54.9400036, 20.1557757 54.9400653, 20.1558873 54.9401176)",,,
"[314850416, 464717065, 1065807563]",,,Зелёная улица,residential,,False,False,290.192,"LINESTRING (20.1554737 54.939589, 20.1553348 54.9395762, 20.1551243 54.9395675, 20.1548573 54.9395795, 20.1547704 54.9395842, 20.1538165 54.9396184, 20.1537669 54.9398656, 20.1537656 54.9398769, 20.1537163 54.9401361, 20.153988 54.9403435, 20.1544985 54.9407056, 20.1548728 54.9410527)",,,
"[935207155, 185249638]",1,,Подгорная улица,residential,,False,False,111.628,"LINESTRING (20.1554737 54.939589, 20.155473 54.9390065, 20.1549733 54.938698)",,,
935207157,,,улица Гагарина,residential,,False,False,2.491,"LINESTRING (20.1578328 54.9386907, 20.1578025 54.9387048)",,,
935207157,,,улица Гагарина,residential,,False,True,19.168,"LINESTRING (20.1578328 54.9386907, 20.1580621 54.9385795)",,,
"[239031353, 239031356, 71934268]",,,,residential,,False,True,162.388,"LINESTRING (20.1578328 54.9386907, 20.1571529 54.9385825, 20.1567533 54.9384847, 20.1560725 54.9382867, 20.1556987 54.9381932, 20.1556542 54.9381821, 20.1556372 54.9380774)",,destination,
72076888,,,Лермонтовский переулок,residential,,False,True,70.174,"LINESTRING (20.1487741 54.9431171, 20.1486723 54.9434025, 20.1486389 54.9434878, 20.1485419 54.9437339)",,,
69269511,,,Аптечная улица,residential,,False,True,130.976,"LINESTRING (20.1512961 54.9404489, 20.1505595 54.9404066, 20.1498801 54.940342, 20.149272 54.9402679)",,,
185249638,1,,Подгорная улица,residential,,False,False,8.011,"LINESTRING (20.1549733 54.938698, 20.1548564 54.9386719)",,,
"[935207155, 185249638]",1,,Подгорная улица,residential,,False,True,111.628,"LINESTRING (20.1549733 54.938698, 20.155473 54.9390065, 20.1554737 54.939589)",,,
362154966,1,,,residential,,False,False,62.286,"LINESTRING (20.1549733 54.938698, 20.1548754 54.938429, 20.1548687 54.9381835, 20.1548676 54.9381437)",,,
185249638,1,,Подгорная улица,residential,,False,True,8.011,"LINESTRING (20.1548564 54.9386719, 20.1549733 54.938698)",,,
39196199,2,,улица Карла Маркса,secondary,40,False,False,73.735,"LINESTRING (20.1492782 54.939606, 20.1492436 54.9398216, 20.149272 54.9402679)",,,
69269607,2,,,tertiary,,False,True,146.469,"LINESTRING (20.158889 54.9388909, 20.1598787 54.9391381, 20.1610344 54.9393513)",,,
706535001,,,,tertiary,,True,False,44.74,"LINESTRING (20.158889 54.9388909, 20.1587051 54.9388497, 20.1585868 54.9387766, 20.1584838 54.9386971, 20.1583581 54.9386433)",,,
298663801,2,27А-013,Калининградский проспект,primary,RU:urban,False,True,49.864999999999995,"LINESTRING (20.1548676 54.9381437, 20.1554529 54.9380781, 20.1556372 54.9380774)",,,
362154966,1,,,residential,,False,True,62.286,"LINESTRING (20.1548676 54.9381437, 20.1548687 54.9381835, 20.1548754 54.938429, 20.1549733 54.938698)",,,
"[757525833, 95085091, 210676611]",2,27А-013,Калининградский проспект,primary,"['40', 'RU:urban']",False,False,513.672,"LINESTRING (20.1548676 54.9381437, 20.154355 54.9382011, 20.1536828 54.9382801, 20.1529762 54.9383827, 20.1527504 54.9384285, 20.1525322 54.9385096, 20.1512595 54.9392367, 20.1509563 54.9393445, 20.1503951 54.9394236, 20.1492889 54.9395397, 20.1491373 54.9395355, 20.1481461 54.9395081, 20.1479687 54.9395004, 20.1475406 54.9395187)",,,
627836809,,,,residential,,False,False,91.994,"LINESTRING (20.1604687 54.9450133, 20.160234 54.9449763, 20.1600087 54.9449085, 20.1599336 54.9448592, 20.1598692 54.9443847)",,,
627836810,,,,residential,,False,True,88.598,"LINESTRING (20.1604687 54.9450133, 20.1604539 54.9449153, 20.1604217 54.9447021, 20.1603627 54.944568, 20.159955 54.9444556, 20.1598692 54.9443847)",,,
627836810,,,,residential,,False,False,137.906,"LINESTRING (20.1604687 54.9450133, 20.1605344 54.9454477, 20.1605327 54.9455961, 20.160532 54.9456547, 20.1605296 54.9458623, 20.160529 54.945916, 20.1604516 54.9459834, 20.1602071 54.9461964)",,,
627836810,,,,residential,,False,True,137.906,"LINESTRING (20.1602071 54.9461964, 20.1604516 54.9459834, 20.160529 54.945916, 20.1605296 54.9458623, 20.160532 54.9456547, 20.1605327 54.9455961, 20.1605344 54.9454477, 20.1604687 54.9450133)",,,
627836810,,,,residential,,False,True,41.515,"LINESTRING (20.1598692 54.9443847, 20.1598182 54.9440125)",,,
627836809,,,,residential,,False,True,91.99399999999999,"LINESTRING (20.1598692 54.9443847, 20.1599336 54.9448592, 20.1600087 54.9449085, 20.160234 54.9449763, 20.1604687 54.9450133)",,,
627836810,,,,residential,,False,False,88.598,"LINESTRING (20.1598692 54.9443847, 20.159955 54.9444556, 20.1603627 54.944568, 20.1604217 54.9447021, 20.1604539 54.9449153, 20.1604687 54.9450133)",,,
695866111,,,,residential,,False,False,29.115,"LINESTRING (20.1485419 54.9437339, 20.1489898 54.9437826)",,,
72076888,,,Лермонтовский переулок,residential,,False,False,70.174,"LINESTRING (20.1485419 54.9437339, 20.1486389 54.9434878, 20.1486723 54.9434025, 20.1487741 54.9431171)",,,
72076888,,,Лермонтовский переулок,residential,,False,True,39.997,"LINESTRING (20.1485419 54.9437339, 20.1485248 54.9437856, 20.1484369 54.9440085, 20.1484012 54.9440843)",,,
695866111,,,,residential,,False,True,29.115,"LINESTRING (20.1489898 54.9437826, 20.1485419 54.9437339)",,,
935207157,,,улица Гагарина,residential,,False,True,2.491,"LINESTRING (20.1578025 54.9387048, 20.1578328 54.9386907)",,,
