osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed
1181733807,2,Ростовская улица,residential,10,False,False,66.798,"LINESTRING (132.6116752 51.0711146, 132.6107204 51.0710841)",
118597255,,Южная улица,residential,10,False,False,203.199,"LINESTRING (132.6116752 51.0711146, 132.6115891 51.0708447, 132.6113694 51.0705697, 132.6108457 51.0698943, 132.6107276 51.069788, 132.6105521 51.0696938, 132.6103894 51.0696256, 132.6102441 51.0695974)",
118597257,2,Ростовская улица,residential,10,False,False,267.26800000000003,"LINESTRING (132.6083132 51.0710043, 132.6081404 51.0709987, 132.6079286 51.070991, 132.6077674 51.0709854, 132.6057607 51.0709158, 132.6057231 51.0709145, 132.6050179 51.0708908, 132.6044937 51.0708731)",
168182589,,улица 60 лет Образования СССР,residential,,False,False,276.866,"LINESTRING (132.6083132 51.0710043, 132.6082689 51.0711315, 132.6082297 51.071244, 132.60812 51.071559, 132.6073367 51.073417)",
1181733807,2,Ростовская улица,residential,10,False,True,168.426,"LINESTRING (132.6083132 51.0710043, 132.6085674 51.0710127, 132.6107204 51.0710841)",
1181733808,,улица 60 лет Образования СССР,residential,,False,True,136.477,"LINESTRING (132.6083132 51.0710043, 132.6084277 51.0707762, 132.6084692 51.0705376, 132.6084669 51.0705036, 132.6084565 51.0703471, 132.6085123 51.0697907)",
51334054,2,Киевская улица,residential,10,False,True,164.36599999999999,"LINESTRING (132.6073367 51.073417, 132.6072152 51.0734216, 132.6064021 51.0734211, 132.6057981 51.0734071, 132.6050333 51.0732332)",
168182589,,улица 60 лет Образования СССР,residential,,False,True,276.866,"LINESTRING (132.6073367 51.073417, 132.60812 51.071559, 132.6082297 51.071244, 132.6082689 51.0711315, 132.6083132 51.0710043)",
"[1126027635, 245961851]",2,"['Молодёжная улица', 'Киевская улица']",living_street,10,False,False,605.1470000000002,"LINESTRING (132.6073367 51.073417, 132.6073106 51.0735734, 132.6072978 51.0737418, 132.6073425 51.0738861, 132.6074701 51.0739623, 132.6076233 51.0739984, 132.6077573 51.0740144, 132.6081159 51.0740236, 132.6102079 51.0740866, 132.6103164 51.0740746, 132.6104057 51.0740505, 132.6104568 51.0740225, 132.6105078 51.0739904, 132.6105334 51.0739102, 132.6105908 51.0733649, 132.6106736 51.071907, 132.6107204 51.0710841)",
51334054,2,Киевская улица,residential,10,False,False,331.9220000000001,"LINESTRING (132.6006134 51.0721388, 132.6007385 51.0721698, 132.6016204 51.0723881, 132.602396 51.0725802, 132.6041166 51.0730062, 132.6048001 51.0731755, 132.6048837 51.0731962, 132.6050333 51.0732332)",
784961603,2,Донецкая улица,residential,10,False,False,166.828,"LINESTRING (132.6006134 51.0721388, 132.6006968 51.0720159, 132.6015499 51.0707587)",40
784961603,2,Донецкая улица,residential,10,False,True,267.14,"LINESTRING (132.6006134 51.0721388, 132.6005432 51.0722474, 132.5998697 51.0732824, 132.5997834 51.0734224, 132.5994624 51.0739064, 132.5991923 51.0743137, 132.5991467 51.0743563)",40
168125566,,улица Артёма,living_street,10,False,False,550.279,"LINESTRING (132.5991467 51.0743563, 132.5992947 51.0744068, 132.5994091 51.074478, 132.5994734 51.0745421, 132.5995196 51.0747316, 132.5995367 51.0747584, 132.5995495 51.0747784, 132.599568 51.0747998, 132.5995891 51.0748242, 132.5998297 51.0751018, 132.6000722 51.0752341, 132.6002285 51.0752898, 132.6002636 51.0753023, 132.6006274 51.0753905, 132.6010613 51.0754466, 132.6014411 51.0754797, 132.6017171 51.0754817, 132.6019356 51.0754667, 132.6022739 51.0754025, 132.6024047 51.0753574, 132.602455 51.0753246, 132.6026185 51.0752181, 132.6027286 51.0751128, 132.6028163 51.0749695, 132.6029695 51.0745044, 132.6030844 51.074344, 132.603161 51.0742918, 132.6033907 51.0742076, 132.6037098 51.0741756, 132.6049164 51.0742129)",
784961603,2,Донецкая улица,residential,10,False,False,267.14,"LINESTRING (132.5991467 51.0743563, 132.5991923 51.0743137, 132.5994624 51.0739064, 132.5997834 51.0734224, 132.5998697 51.0732824, 132.6005432 51.0722474, 132.6006134 51.0721388)",40
118597257,2,Ростовская улица,residential,10,False,True,54.396,"LINESTRING (132.6015499 51.0707587, 132.6023263 51.0707948)",
784961602,2,Донецкая улица,residential,10,False,False,215.10900000000004,"LINESTRING (132.6015499 51.0707587, 132.6016705 51.0705613, 132.6017776 51.070386, 132.6022527 51.0696083, 132.6022875 51.0695442, 132.6023144 51.0694869, 132.6023439 51.0694026, 132.6024994 51.068924)",
784961603,2,Донецкая улица,residential,10,False,True,166.828,"LINESTRING (132.6015499 51.0707587, 132.6006968 51.0720159, 132.6006134 51.0721388)",40
168125566,,улица Артёма,living_street,10,False,False,7.145,"LINESTRING (132.6049164 51.0742129, 132.6050186 51.0742153)",
168125566,,улица Артёма,living_street,10,False,True,550.279,"LINESTRING (132.6049164 51.0742129, 132.6037098 51.0741756, 132.6033907 51.0742076, 132.603161 51.0742918, 132.6030844 51.074344, 132.6029695 51.0745044, 132.6028163 51.0749695, 132.6027286 51.0751128, 132.6026185 51.0752181, 132.602455 51.0753246, 132.6024047 51.0753574, 132.6022739 51.0754025, 132.6019356 51.0754667, 132.6017171 51.0754817, 132.6014411 51.0754797, 132.6010613 51.0754466, 132.6006274 51.0753905, 132.6002636 51.0753023, 132.6002285 51.0752898, 132.6000722 51.0752341, 132.5998297 51.0751018, 132.5995891 51.0748242, 132.599568 51.0747998, 132.5995495 51.0747784, 132.5995367 51.0747584, 132.5995196 51.0747316, 132.5994734 51.0745421, 132.5994091 51.074478, 132.5992947 51.0744068, 132.5991467 51.0743563)",
168227693,,,residential,,False,True,109.244,"LINESTRING (132.6049164 51.0742129, 132.6050171 51.0733693, 132.6050333 51.0732332)",
118597255,,Южная улица,residential,10,False,False,155.01999999999998,"LINESTRING (132.6051765 51.0689435, 132.6032107 51.0687661, 132.6030665 51.068747, 132.6029831 51.0687359)",
118597255,,Южная улица,residential,10,False,True,209.4,"LINESTRING (132.6051765 51.0689435, 132.6058564 51.0690252, 132.6059222 51.0690331, 132.6070167 51.0691647, 132.6081112 51.0693235)",
525574938,,улица Первостроителей,residential,,False,False,235.776,"LINESTRING (132.6051765 51.0689435, 132.6051925 51.0686494, 132.6054893 51.0678676, 132.6058452 51.06687)",
1181733807,2,Ростовская улица,residential,10,False,True,66.798,"LINESTRING (132.6107204 51.0710841, 132.6116752 51.0711146)",
