osmid,highway,oneway,reversed,length,geometry,name,access
"[440533553, 1226673521]",residential,False,"[False, True]",103.655,"LINESTRING (127.469853 63.9193573, 127.4689876 63.9194564, 127.4692124 63.9199863)",,
440533585,residential,False,True,25.563,"LINESTRING (127.4653355 63.9196498, 127.4653841 63.9194209)",,
440533585,residential,False,False,236.946,"LINESTRING (127.4653355 63.9196498, 127.4661228 63.9210246, 127.4665278 63.9213317, 127.466847 63.9216613)",,
464151515,unclassified,False,False,130.53099999999998,"LINESTRING (127.4653355 63.9196498, 127.4647835 63.9198053, 127.4642551 63.9199901, 127.4635425 63.9200617, 127.4631072 63.9200238, 127.463032 63.9199594)",,
440533581,residential,False,False,271.828,"LINESTRING (127.474977 63.9200916, 127.4695713 63.9206648)",,
869915670,residential,False,False,43.118,"LINESTRING (127.474977 63.9200916, 127.4752798 63.9197274)",,
440533585,residential,False,False,25.563,"LINESTRING (127.4653841 63.9194209, 127.4653355 63.9196498)",,
869915670,residential,False,True,43.118,"LINESTRING (127.4752798 63.9197274, 127.474977 63.9200916)",,
869915670,residential,False,False,334.25199999999995,"LINESTRING (127.4752798 63.9197274, 127.4751189 63.9193925, 127.4692124 63.9199863)",,
440533578,residential,False,False,76.299,"LINESTRING (127.4695713 63.9206648, 127.4698956 63.921336)",,
440533581,residential,False,True,271.828,"LINESTRING (127.4695713 63.9206648, 127.474977 63.9200916)",,
1226673521,residential,False,True,77.468,"LINESTRING (127.4695713 63.9206648, 127.4692449 63.920063, 127.4692124 63.9199863)",,
440533578,residential,False,False,115.885,"LINESTRING (127.4698956 63.921336, 127.4704325 63.9223511)",,
440533578,residential,False,True,76.299,"LINESTRING (127.4698956 63.921336, 127.4695713 63.9206648)",,
869915619,residential,False,True,153.348,"LINESTRING (127.4698956 63.921336, 127.466847 63.9216613)",,
440533578,residential,False,False,47.392,"LINESTRING (127.4704325 63.9223511, 127.4706514 63.9227663)",,
440533578,residential,False,True,115.885,"LINESTRING (127.4704325 63.9223511, 127.4698956 63.921336)",,
440533577,residential,False,True,162.283,"LINESTRING (127.4704325 63.9223511, 127.4698511 63.9223929, 127.4691188 63.9223174, 127.4683302 63.9223386, 127.467164 63.9224397)",,
440533577,residential,False,False,162.283,"LINESTRING (127.467164 63.9224397, 127.4683302 63.9223386, 127.4691188 63.9223174, 127.4698511 63.9223929, 127.4704325 63.9223511)",,
440533578,residential,False,True,47.392,"LINESTRING (127.4706514 63.9227663, 127.4704325 63.9223511)",,
"[1226673522, 1226673525]",residential,False,"[False, True]",422.4649999999999,"LINESTRING (127.4706514 63.9227663, 127.4677564 63.9230683, 127.4675512 63.9230966, 127.4674062 63.9231279, 127.4672966 63.9231779, 127.4672089 63.9232549, 127.4671741 63.9233588, 127.4675146 63.9241233, 127.4679115 63.9249427, 127.4681171 63.925382)","['улица Алексеева', 'улица Ленина']",destination
869915619,residential,False,False,153.348,"LINESTRING (127.466847 63.9216613, 127.4698956 63.921336)",,
440533585,residential,False,True,236.946,"LINESTRING (127.466847 63.9216613, 127.4665278 63.9213317, 127.4661228 63.9210246, 127.4653355 63.9196498)",,
440535935,residential,False,True,233.745,"LINESTRING (127.466847 63.9216613, 127.4664098 63.9217043, 127.4659806 63.9217161, 127.4652009 63.9217894, 127.4643693 63.9219071, 127.4641656 63.9219604, 127.4637115 63.9220793, 127.4634728 63.9222879, 127.4633628 63.9224731, 127.4633199 63.9226924)",,
440535935,residential,False,False,442.27700000000004,"LINESTRING (127.4681171 63.925382, 127.4672607 63.9253498, 127.4665526 63.9253498, 127.4664067 63.9251571, 127.4661181 63.9246661, 127.4654281 63.9245151, 127.4651901 63.9243337, 127.4646234 63.924303, 127.4641299 63.9241568, 127.4639582 63.9240436, 127.4635184 63.9232631, 127.4633199 63.9226924)",,
"[1226673522, 1226673525]",residential,False,"[False, True]",422.46500000000003,"LINESTRING (127.4681171 63.925382, 127.4679115 63.9249427, 127.4675146 63.9241233, 127.4671741 63.9233588, 127.4672089 63.9232549, 127.4672966 63.9231779, 127.4674062 63.9231279, 127.4675512 63.9230966, 127.4677564 63.9230683, 127.4706514 63.9227663)","['улица Алексеева', 'улица Ленина']",destination
464151515,unclassified,False,True,130.531,"LINESTRING (127.463032 63.9199594, 127.4631072 63.9200238, 127.4635425 63.9200617, 127.4642551 63.9199901, 127.4647835 63.9198053, 127.4653355 63.9196498)",,
440535935,residential,False,False,233.745,"LINESTRING (127.4633199 63.9226924, 127.4633628 63.9224731, 127.4634728 63.9222879, 127.4637115 63.9220793, 127.4641656 63.9219604, 127.4643693 63.9219071, 127.4652009 63.9217894, 127.4659806 63.9217161, 127.4664098 63.9217043, 127.466847 63.9216613)",,
440535935,residential,False,True,442.277,"LINESTRING (127.4633199 63.9226924, 127.4635184 63.9232631, 127.4639582 63.9240436, 127.4641299 63.9241568, 127.4646234 63.924303, 127.4651901 63.9243337, 127.4654281 63.9245151, 127.4661181 63.9246661, 127.4664067 63.9251571, 127.4665526 63.9253498, 127.4672607 63.9253498, 127.4681171 63.925382)",,
869915670,residential,False,True,334.25199999999995,"LINESTRING (127.4692124 63.9199863, 127.4751189 63.9193925, 127.4752798 63.9197274)",,
1226673521,residential,False,False,77.468,"LINESTRING (127.4692124 63.9199863, 127.4692449 63.920063, 127.4695713 63.9206648)",,
"[1226673521, 440533553]",residential,False,"[False, True]",103.655,"LINESTRING (127.4692124 63.9199863, 127.4689876 63.9194564, 127.469853 63.9193573)",,
