osmid,oneway,ref,highway,maxspeed,reversed,length,lanes,name,geometry,tunnel,junction,bridge
40765850,True,46Н-13064,primary_link,RU:urban,False,13.26,,,"LINESTRING (37.9974041 55.9194293, 37.9976107 55.9194007)",,,
"[1217625005, 45556903]",False,46Н-13064,secondary,60,False,311.726,"['2', '3']",1-й Советский переулок,"LINESTRING (37.9974041 55.9194293, 37.9971985 55.9194584, 37.9970332 55.9194793, 37.9958234 55.9196323, 37.9956293 55.9196599, 37.9946576 55.9197853, 37.9941743 55.9198461, 37.9935926 55.9199205, 37.9933391 55.9199547, 37.9925307 55.9200628)",,,
62009676,True,46К-7120,primary,RU:urban,False,95.112,3,Пролетарский проспект,"LINESTRING (37.9974041 55.9194293, 37.9973457 55.9193496, 37.9973328 55.9193228, 37.997022 55.9186021)",,,
45555826,True,,secondary,,False,47.96300000000001,,,"LINESTRING (37.990743 55.9166343, 37.9906765 55.91655, 37.9906404 55.9164951, 37.9905823 55.9164182, 37.9904792 55.9163447, 37.9903792 55.9162575)",,,
146276233,False,,secondary,,True,75.995,3,улица Комарова,"LINESTRING (37.990743 55.9166343, 37.9907663 55.9166919, 37.9908263 55.9168404, 37.9908439 55.9168841, 37.990911 55.9170458, 37.9910129 55.9173008)",,,
"[45557008, 31143882, 65725437, 45557015]",False,,tertiary,,False,388.77299999999997,2,улица Шмидта,"LINESTRING (37.9926394 55.9222622, 37.9925361 55.9222969, 37.9924063 55.9223099, 37.991828 55.9223764, 37.9916371 55.9223941, 37.9915159 55.9224045, 37.9914233 55.9224075, 37.9911597 55.9224386, 37.9907517 55.9225002, 37.990691 55.9225095, 37.9905724 55.9225269, 37.9903079 55.9225669, 37.9902697 55.9225719, 37.9902315 55.9225768, 37.9900292 55.9226104, 37.9875947 55.9229926, 37.9867413 55.9231194, 37.9866735 55.9231325, 37.9866098 55.9231389)",building_passage,,
55728503,False,,unclassified,,False,58.177,,Советская улица,"LINESTRING (37.9926394 55.9222622, 37.9926914 55.9223188, 37.9927465 55.9227773)",,,
59626770,False,,tertiary,,True,212.81399999999996,2,Советская улица,"LINESTRING (37.9926394 55.9222622, 37.9926774 55.9222127, 37.9926677 55.9221376, 37.9926546 55.9219893, 37.9926006 55.9216425, 37.9925484 55.9213606, 37.9925054 55.9211305, 37.9924608 55.9209711, 37.9924259 55.9208482, 37.9923803 55.9207159, 37.992265 55.9204255, 37.9922447 55.9203714)",,,
45555825,True,,secondary,,False,51.012,2,,"LINESTRING (37.9907654 55.9161766, 37.9907416 55.9162859, 37.9907337 55.9163624, 37.9907329 55.9164861, 37.9907358 55.916543, 37.990743 55.9166343)",,,
313088184,True,,secondary,,False,27.586999999999996,,,"LINESTRING (37.9907654 55.9161766, 37.990672 55.9162313, 37.9905787 55.9162579, 37.9904742 55.9162681, 37.9903792 55.9162575)",,roundabout,
"[51975016, 51976454, 51975015]",False,,secondary_link,,True,240.72300000000004,2,,"LINESTRING (37.9977009 55.9216837, 37.9977422 55.9217709, 37.997801 55.9218572, 37.9980124 55.9221408, 37.9981772 55.9223604, 37.998241 55.9224404, 37.9982963 55.9224937, 37.9983418 55.922527, 37.9984223 55.9225601, 37.9984832 55.9225723, 37.9985518 55.9225772, 37.9986346 55.9225741, 37.9989738 55.9225276, 37.9990446 55.9225123, 37.9991029 55.9224898, 37.9991627 55.9224497, 37.9992055 55.9223981, 37.9992216 55.9223202, 37.9992111 55.9222067, 37.9991798 55.9220497, 37.9991392 55.921862, 37.9991103 55.921721)",,,
"[65716817, 132648209]",True,,secondary_link,60,False,93.19999999999999,,,"LINESTRING (37.9977009 55.9216837, 37.9976906 55.9215967, 37.9977093 55.9215563, 37.9977345 55.9215185, 37.9977786 55.9214655, 37.9978165 55.9214206, 37.9979152 55.9213034, 37.997951 55.9212172, 37.9979753 55.9211225, 37.9979643 55.9208756)",,,
"[382567137, 65710182, 158487351]",True,46К-7120,primary,RU:urban,False,164.63400000000001,"['4', '3']",Пролетарский проспект,"LINESTRING (37.9979643 55.9208756, 37.9978871 55.9207025, 37.9976408 55.9200808, 37.9975952 55.9199014, 37.997488 55.9196285, 37.9974041 55.9194293)",,,
361631548,True,46К-7120,primary,RU:urban,False,158.228,2,Пролетарский проспект,"LINESTRING (37.9986094 55.9222519, 37.9979643 55.9208756)",,,
40760791,True,,secondary_link,60,False,120.54500000000003,,,"LINESTRING (37.9986094 55.9222519, 37.9982462 55.9216687, 37.9981984 55.9216198, 37.9981478 55.9215815, 37.9981003 55.9215538, 37.9980594 55.9215359, 37.9980168 55.9215269, 37.9979704 55.9215234, 37.9979148 55.9215264, 37.9978669 55.9215315, 37.9978367 55.9215426, 37.9978099 55.9215531, 37.9977809 55.9215707, 37.9977404 55.9216072, 37.9977009 55.9216837)",,,
40765849,True,,primary_link,RU:urban,False,20.566,,,"LINESTRING (37.9972628 55.9185673, 37.9972361 55.9186095, 37.9972036 55.9186282, 37.9971661 55.9186368, 37.9971277 55.9186374, 37.9970807 55.918628, 37.997022 55.9186021)",,,
62015223,True,46К-7120,primary,RU:urban,False,95.174,3,Пролетарский проспект,"LINESTRING (37.9972628 55.9185673, 37.9975151 55.9191788, 37.9975621 55.9192928, 37.9975747 55.9193225, 37.9976107 55.9194007)",,,
"[382567136, 62009677]",True,46К-7120,primary,RU:urban,False,165.923,3,Пролетарский проспект,"LINESTRING (37.9976107 55.9194007, 37.9976186 55.9194199, 37.9976623 55.9195257, 37.9978524 55.919989, 37.9982077 55.9208549)",,,
40277184,True,,secondary_link,60,False,105.47999999999999,,,"LINESTRING (37.9982077 55.9208549, 37.9983451 55.9210621, 37.9984322 55.9211443, 37.9984912 55.9211863, 37.9986438 55.9212673, 37.9987477 55.9213146, 37.9988734 55.9213743, 37.9989374 55.9214061, 37.9989751 55.9214321, 37.9990081 55.9214557, 37.9990362 55.9214841, 37.9990545 55.9215112, 37.9990896 55.9216301)",,,
146276210,True,46К-7120,primary,RU:urban,False,157.984,3,Пролетарский проспект,"LINESTRING (37.9982077 55.9208549, 37.9982914 55.9211334, 37.9984667 55.9215616, 37.9987544 55.9222418)",,,
62009676,True,46К-7120,primary,RU:urban,False,283.07800000000003,3,Пролетарский проспект,"LINESTRING (37.997022 55.9186021, 37.9968064 55.9181791, 37.9966088 55.9177661, 37.9962262 55.9171228, 37.9960216 55.916789, 37.9958585 55.9165217, 37.9958255 55.9164678, 37.9957033 55.9162707, 37.9956467 55.9161768)",,,
"[613730474, 77885319]",False,,tertiary,,True,166.75799999999998,,улица Шмидта,"LINESTRING (37.9840183 55.923514, 37.9844478 55.9234515, 37.9846682 55.9234194, 37.9854797 55.9233012, 37.9856371 55.9232786, 37.9857201 55.9232667, 37.9863255 55.9231797, 37.986369 55.9231735, 37.9866098 55.9231389)",,,
45555119,False,,residential,,False,107.455,2,улица Зубеева,"LINESTRING (37.9842241 55.9201252, 37.9850259 55.9209311, 37.9850665 55.9209684)",,,
507741078,False,,residential,,False,133.227,,,"LINESTRING (37.9842241 55.9201252, 37.9843545 55.9200826, 37.9850402 55.9198549, 37.9856109 55.9196632, 37.985666 55.9196418, 37.9860741 55.9195256)",,,
45555119,False,,residential,,True,107.455,2,улица Зубеева,"LINESTRING (37.9850665 55.9209684, 37.9850259 55.9209311, 37.9842241 55.9201252)",,,
75045525,False,,residential,,False,294.619,2,Парковая улица,"LINESTRING (37.9850665 55.9209684, 37.9854322 55.9208793, 37.9855614 55.9208621, 37.9867315 55.9207063, 37.9869607 55.9206774, 37.9878944 55.9205598, 37.9883487 55.9205025, 37.9884821 55.9204855, 37.9891684 55.9203979, 37.989652 55.9203362)",,,
75045525,False,,residential,,True,38.55,2,Парковая улица,"LINESTRING (37.9850665 55.9209684, 37.9849711 55.9210062, 37.9845414 55.9211515)",,,
47660669,False,,residential,,False,255.82899999999998,2,улица Зубеева,"LINESTRING (37.9866098 55.9231389, 37.9865288 55.9230578, 37.9858299 55.9223879, 37.985572 55.9221413, 37.9850934 55.9216893, 37.984721 55.92132, 37.9845854 55.9211938, 37.9845414 55.9211515)",,,
"[45557008, 31143882, 65725437, 45557015]",False,,tertiary,,True,388.7729999999999,2,улица Шмидта,"LINESTRING (37.9866098 55.9231389, 37.9866735 55.9231325, 37.9867413 55.9231194, 37.9875947 55.9229926, 37.9900292 55.9226104, 37.9902315 55.9225768, 37.9902697 55.9225719, 37.9903079 55.9225669, 37.9905724 55.9225269, 37.990691 55.9225095, 37.9907517 55.9225002, 37.9911597 55.9224386, 37.9914233 55.9224075, 37.9915159 55.9224045, 37.9916371 55.9223941, 37.991828 55.9223764, 37.9924063 55.9223099, 37.9925361 55.9222969, 37.9926394 55.9222622)",building_passage,,
"[613730474, 77885319]",False,,tertiary,,False,166.75799999999998,,улица Шмидта,"LINESTRING (37.9866098 55.9231389, 37.986369 55.9231735, 37.9863255 55.9231797, 37.9857201 55.9232667, 37.9856371 55.9232786, 37.9854797 55.9233012, 37.9846682 55.9234194, 37.9844478 55.9234515, 37.9840183 55.923514)",,,
51976454,False,,secondary_link,,False,10.19,2,,"LINESTRING (37.9990896 55.9216301, 37.9991103 55.921721)",,,
51975025,True,,secondary_link,60,False,133.19400000000002,,,"LINESTRING (37.9990896 55.9216301, 37.9989863 55.9215187, 37.9989149 55.9214573, 37.9988756 55.9214336, 37.9988144 55.9214135, 37.998764 55.9214111, 37.998692 55.9214201, 37.9986278 55.9214437, 37.9985937 55.9214719, 37.998574 55.9215041, 37.9985686 55.9215455, 37.9985741 55.9216267, 37.9987544 55.9222418)",,,
73336373,False,,residential,,True,99.744,,,"LINESTRING (37.989458 55.9175137, 37.9908655 55.9173184, 37.9910129 55.9173008)",,,
57850574,False,,residential,,False,241.841,,,"LINESTRING (37.9910129 55.9173008, 37.9911619 55.917282, 37.9926886 55.917124, 37.9931057 55.9170729, 37.9948222 55.9168852)",,,
73336373,False,,residential,,False,99.744,,,"LINESTRING (37.9910129 55.9173008, 37.9908655 55.9173184, 37.989458 55.9175137)",,,
146276233,False,,secondary,,False,75.995,3,улица Комарова,"LINESTRING (37.9910129 55.9173008, 37.990911 55.9170458, 37.9908439 55.9168841, 37.9908263 55.9168404, 37.9907663 55.9166919, 37.990743 55.9166343)",,,
"[146276232, 146276233, 1217625004, 59479631]",False,,secondary,,True,278.032,"['4', '3']",улица Комарова,"LINESTRING (37.9910129 55.9173008, 37.9910354 55.9173631, 37.9911238 55.9176037, 37.9915362 55.918618, 37.9918623 55.9194707, 37.9918704 55.919491, 37.9919028 55.9195834, 37.991943 55.9196988, 37.9919637 55.9197436)",,,
57850574,False,,residential,,True,241.841,,,"LINESTRING (37.9948222 55.9168852, 37.9931057 55.9170729, 37.9926886 55.917124, 37.9911619 55.917282, 37.9910129 55.9173008)",,,
75045525,False,,residential,,True,294.619,2,Парковая улица,"LINESTRING (37.989652 55.9203362, 37.9891684 55.9203979, 37.9884821 55.9204855, 37.9883487 55.9205025, 37.9878944 55.9205598, 37.9869607 55.9206774, 37.9867315 55.9207063, 37.9855614 55.9208621, 37.9854322 55.9208793, 37.9850665 55.9209684)",,,
55728503,False,,unclassified,,True,58.177,,Советская улица,"LINESTRING (37.9927465 55.9227773, 37.9926914 55.9223188, 37.9926394 55.9222622)",,,
377224661,False,,unclassified,,False,24.863,,,"LINESTRING (37.9909578 55.9204227, 37.9909462 55.9203819, 37.9909246 55.9203215, 37.9908829 55.9202031)",,,
55527113,False,,residential,,True,305.128,,Советская улица,"LINESTRING (37.9938694 55.9172244, 37.9935721 55.9179193, 37.9934936 55.9181007, 37.9933995 55.918288, 37.9933733 55.9183402, 37.9933171 55.9184521, 37.9928069 55.9193963, 37.9926739 55.919624, 37.9926521 55.9196652, 37.9926026 55.9197072, 37.992505 55.9197409, 37.9924424 55.919756, 37.992347 55.9197724)",,,
74201407,False,,residential,,False,154.98700000000002,,2-й Центральный проезд,"LINESTRING (37.9870534 55.9191045, 37.9866583 55.9187757, 37.9859145 55.9181015, 37.9857632 55.9179533, 37.9857322 55.917924)",,,
74201407,False,,residential,,True,154.987,,2-й Центральный проезд,"LINESTRING (37.9857322 55.917924, 37.9857632 55.9179533, 37.9859145 55.9181015, 37.9866583 55.9187757, 37.9870534 55.9191045)",,,
47660669,False,,residential,,True,255.829,2,улица Зубеева,"LINESTRING (37.9845414 55.9211515, 37.9845854 55.9211938, 37.984721 55.92132, 37.9850934 55.9216893, 37.985572 55.9221413, 37.9858299 55.9223879, 37.9865288 55.9230578, 37.9866098 55.9231389)",,,
75045525,False,,residential,,False,38.55,2,Парковая улица,"LINESTRING (37.9845414 55.9211515, 37.9849711 55.9210062, 37.9850665 55.9209684)",,,
1217625011,True,,secondary,,False,15.485,1,,"LINESTRING (37.9925307 55.9200628, 37.9923767 55.9201721)",,,
"[1217625005, 45556903]",False,46Н-13064,secondary,60,True,311.72600000000006,"['2', '3']",1-й Советский переулок,"LINESTRING (37.9925307 55.9200628, 37.9933391 55.9199547, 37.9935926 55.9199205, 37.9941743 55.9198461, 37.9946576 55.9197853, 37.9956293 55.9196599, 37.9958234 55.9196323, 37.9970332 55.9194793, 37.9971985 55.9194584, 37.9974041 55.9194293)",,,
1217625010,True,,tertiary,,False,19.551,1,,"LINESTRING (37.9922447 55.9203714, 37.992115 55.9202113)",,,
59626770,False,,tertiary,,False,212.81399999999996,2,Советская улица,"LINESTRING (37.9922447 55.9203714, 37.992265 55.9204255, 37.9923803 55.9207159, 37.9924259 55.9208482, 37.9924608 55.9209711, 37.9925054 55.9211305, 37.9925484 55.9213606, 37.9926006 55.9216425, 37.9926546 55.9219893, 37.9926677 55.9221376, 37.9926774 55.9222127, 37.9926394 55.9222622)",,,
51976454,False,,secondary_link,,True,10.19,2,,"LINESTRING (37.9991103 55.921721, 37.9990896 55.9216301)",,,
"[51975016, 51976454, 51975015]",False,,secondary_link,,False,240.72299999999998,2,,"LINESTRING (37.9991103 55.921721, 37.9991392 55.921862, 37.9991798 55.9220497, 37.9992111 55.9222067, 37.9992216 55.9223202, 37.9992055 55.9223981, 37.9991627 55.9224497, 37.9991029 55.9224898, 37.9990446 55.9225123, 37.9989738 55.9225276, 37.9986346 55.9225741, 37.9985518 55.9225772, 37.9984832 55.9225723, 37.9984223 55.9225601, 37.9983418 55.922527, 37.9982963 55.9224937, 37.998241 55.9224404, 37.9981772 55.9223604, 37.9980124 55.9221408, 37.997801 55.9218572, 37.9977422 55.9217709, 37.9977009 55.9216837)",,,
507741078,False,,residential,,True,133.227,,,"LINESTRING (37.9860741 55.9195256, 37.985666 55.9196418, 37.9856109 55.9196632, 37.9850402 55.9198549, 37.9843545 55.9200826, 37.9842241 55.9201252)",,,
"[35926288, 361631549, 31687814]",True,46К-7120,primary,RU:urban,False,239.27599999999998,2,Пролетарский проспект,"LINESTRING (37.9994833 55.9243473, 37.9994582 55.9242857, 37.9992954 55.9238867, 37.9989725 55.9231225, 37.9986722 55.922402, 37.9986094 55.9222519)",,,yes
313088177,True,,secondary,,False,1.559,,,"LINESTRING (37.9903792 55.9162575, 37.9903565 55.9162516)",,roundabout,
"[39224312, 392533550, 392533551]",True,46Н-13073,secondary,,False,348.551,"['1', '2']",Центральная улица,"LINESTRING (37.9903565 55.9162516, 37.9902726 55.9162714, 37.9901707 55.9162653, 37.9900775 55.9162651, 37.9899999 55.9162661, 37.9898795 55.9162842, 37.9897944 55.9163157, 37.9897088 55.9163593, 37.9894873 55.9164862, 37.98923 55.9166148, 37.9890826 55.9166885, 37.9888014 55.9168317, 37.9886569 55.9169003, 37.9886256 55.9169309, 37.9884967 55.9169875, 37.9882575 55.9170832, 37.9879966 55.9171808, 37.9872455 55.917427, 37.9871323 55.9174644, 37.9857322 55.917924)",,,
1217625013,True,,secondary,,False,12.135,2,,"LINESTRING (37.9919637 55.9197436, 37.9921369 55.9197935)",,,
"[146276232, 146276233, 1217625004, 59479631]",False,,secondary,,False,278.032,"['4', '3']",улица Комарова,"LINESTRING (37.9919637 55.9197436, 37.991943 55.9196988, 37.9919028 55.9195834, 37.9918704 55.919491, 37.9918623 55.9194707, 37.9915362 55.918618, 37.9911238 55.9176037, 37.9910354 55.9173631, 37.9910129 55.9173008)",,,
507741100,False,,unclassified,,False,47.3,2,Парковая улица,"LINESTRING (37.9901362 55.9202798, 37.9908829 55.9202031)",,,
507741100,False,,unclassified,,True,47.3,2,Парковая улица,"LINESTRING (37.9908829 55.9202031, 37.9901362 55.9202798)",,,
59626767,False,,unclassified,,False,73.25800000000001,2,Парковая улица,"LINESTRING (37.9908829 55.9202031, 37.9909683 55.9201937, 37.9918941 55.9200854, 37.9919729 55.9200763, 37.9920342 55.9200695)",,,
377224661,False,,unclassified,,True,24.863,,,"LINESTRING (37.9908829 55.9202031, 37.9909246 55.9203215, 37.9909462 55.9203819, 37.9909578 55.9204227)",,,
1217625009,True,,tertiary,,False,20.19,1,,"LINESTRING (37.9923506 55.9201998, 37.9922447 55.9203714)",,,
1215928864,True,,secondary,,False,16.177999999999997,2,,"LINESTRING (37.9923506 55.9201998, 37.9923378 55.9202074, 37.9923233 55.9202141, 37.9923073 55.9202195, 37.9922902 55.9202238, 37.9922722 55.9202267, 37.9922189 55.9202305, 37.9922002 55.9202307, 37.9921816 55.9202294, 37.9921635 55.9202268, 37.9921461 55.9202229, 37.9921299 55.9202177, 37.992115 55.9202113)",,roundabout,
1215928864,True,,secondary,,False,16.841,2,,"LINESTRING (37.992115 55.9202113, 37.9921018 55.9202039, 37.9920905 55.9201955, 37.9920812 55.9201864, 37.9920742 55.9201767, 37.9920696 55.9201665, 37.9920342 55.9200695)",,roundabout,
1217625014,True,,secondary,,False,14.945,2,,"LINESTRING (37.9919642 55.919878, 37.9919637 55.9197436)",,,
1215928864,True,,secondary,,False,16.175,2,,"LINESTRING (37.9919642 55.919878, 37.9919645 55.9198676, 37.9919674 55.9198572, 37.9919726 55.9198471, 37.9919803 55.9198376, 37.9919901 55.9198286, 37.9920019 55.9198205, 37.9920156 55.9198134, 37.9920309 55.9198073, 37.9920475 55.9198024, 37.9920651 55.9197988, 37.9921182 55.9197943, 37.9921369 55.9197935)",,roundabout,
1215928864,True,,secondary,,False,3.493,2,,"LINESTRING (37.9921369 55.9197935, 37.9921555 55.919794, 37.9921739 55.919796, 37.9921917 55.9197992)",,roundabout,
1217625007,True,,residential,,False,10.125,,Советская улица,"LINESTRING (37.9921917 55.9197992, 37.992347 55.9197724)",,,
1215928864,True,,secondary,,False,6.994,2,,"LINESTRING (37.9921917 55.9197992, 37.9922085 55.9198038, 37.9922241 55.9198096, 37.9922382 55.9198165, 37.9922505 55.9198245, 37.9922608 55.9198332, 37.9922689 55.9198426)",,roundabout,
1215928864,True,,secondary,,False,18.442,2,,"LINESTRING (37.9922689 55.9198426, 37.9922748 55.9198526, 37.992331 55.9200047)",,roundabout,
1215928864,True,,secondary,,False,3.505,2,,"LINESTRING (37.9923767 55.9201721, 37.9923702 55.920182, 37.9923615 55.9201913, 37.9923506 55.9201998)",,roundabout,
1217625008,True,,residential,,False,9.199,,Советская улица,"LINESTRING (37.992347 55.9197724, 37.9922689 55.9198426)",,,
55527113,False,,residential,,False,305.128,,Советская улица,"LINESTRING (37.992347 55.9197724, 37.9924424 55.919756, 37.992505 55.9197409, 37.9926026 55.9197072, 37.9926521 55.9196652, 37.9926739 55.919624, 37.9928069 55.9193963, 37.9933171 55.9184521, 37.9933733 55.9183402, 37.9933995 55.918288, 37.9934936 55.9181007, 37.9935721 55.9179193, 37.9938694 55.9172244)",,,
1215928864,True,,secondary,,False,18.969,2,,"LINESTRING (37.992331 55.9200047, 37.9923814 55.920141, 37.9923823 55.9201515, 37.9923807 55.9201619, 37.9923767 55.9201721)",,roundabout,
"[1217625012, 1217625006]",True,,secondary,,False,14.147,"['1', '2']",,"LINESTRING (37.992331 55.9200047, 37.9924205 55.9200403, 37.9925307 55.9200628)",,,
1215928864,True,,secondary,,False,21.736,2,,"LINESTRING (37.9920342 55.9200695, 37.9919642 55.919878)",,roundabout,
59626767,False,,unclassified,,True,73.258,2,Парковая улица,"LINESTRING (37.9920342 55.9200695, 37.9919729 55.9200763, 37.9918941 55.9200854, 37.9909683 55.9201937, 37.9908829 55.9202031)",,,
