osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
124481813,2,Школьный переулок,secondary,False,True,101.877,"LINESTRING (134.9643857 47.88682, 134.9654815 47.8862728)",
696786465,2,Вокзальная улица,secondary,False,False,54.294,"LINESTRING (134.9643857 47.88682, 134.9642934 47.8868116, 134.9636997 47.8866606)",
123534606,2,Советская улица,residential,False,True,160.732,"LINESTRING (134.9666712 47.8855409, 134.9652436 47.8844579)",
124481813,2,Школьный переулок,secondary,False,False,120.389,"LINESTRING (134.9666712 47.8855409, 134.9654815 47.8862728)",
124481814,2,Кооперативный переулок,tertiary,False,True,35.448,"LINESTRING (134.9585186 47.8850982, 134.9588586 47.8848754)",60
124481816,2,Вокзальная улица,secondary,False,True,89.893,"LINESTRING (134.9585186 47.8850982, 134.9595399 47.8855277)",
124481816,2,Вокзальная улица,secondary,False,False,240.162,"LINESTRING (134.9585186 47.8850982, 134.9570781 47.8844446, 134.9560059 47.8840792, 134.955882 47.884048, 134.9558724 47.8840456, 134.9557363 47.8840458)",
124481815,2,Пожарный переулок,residential,False,False,111.692,"LINESTRING (134.9589076 47.8816279, 134.9578017 47.8823053)",
"[123534606, 124481815]",2,"['Пожарный переулок', 'Советская улица']",residential,False,"[False, True]",195.27,"LINESTRING (134.9589076 47.8816279, 134.9601375 47.8808455, 134.9602293 47.8808389, 134.960311 47.8808587, 134.9608211 47.881222)",
249527939,2,улица Ленина,tertiary,False,False,254.98399999999998,"LINESTRING (134.9589076 47.8816279, 134.9601309 47.8824798, 134.9612964 47.8832685)",
123534611,,,tertiary,False,True,111.21,"LINESTRING (134.9640007 47.885227, 134.9629665 47.8859476)",
249527939,2,улица Ленина,tertiary,False,False,160.361,"LINESTRING (134.9640007 47.885227, 134.9654815 47.8862728)",
249527939,2,улица Ленина,tertiary,False,True,296.806,"LINESTRING (134.9640007 47.885227, 134.9612964 47.8832685)",
123534611,,,tertiary,False,False,126.111,"LINESTRING (134.9640007 47.885227, 134.9646776 47.8848071, 134.9652436 47.8844579)",
124481813,2,Школьный переулок,secondary,False,False,101.877,"LINESTRING (134.9654815 47.8862728, 134.9643857 47.88682)",
124481813,2,Школьный переулок,secondary,False,True,120.389,"LINESTRING (134.9654815 47.8862728, 134.9666712 47.8855409)",
249527939,2,улица Ленина,tertiary,False,True,160.361,"LINESTRING (134.9654815 47.8862728, 134.9640007 47.885227)",
123534623,,Степной переулок,residential,False,True,33.089,"LINESTRING (134.955412 47.8838427, 134.9557363 47.8840458)",
124481815,2,Пожарный переулок,residential,False,True,247.779,"LINESTRING (134.955412 47.8838427, 134.9556222 47.8836269, 134.9578017 47.8823053)",
123534606,2,Советская улица,residential,False,False,160.732,"LINESTRING (134.9652436 47.8844579, 134.9666712 47.8855409)",
123534606,2,Советская улица,residential,False,True,293.463,"LINESTRING (134.9652436 47.8844579, 134.9626172 47.8824925)",
123534611,,,tertiary,False,False,114.312,"LINESTRING (134.9652436 47.8844579, 134.9663893 47.8837749)",
123534611,,,tertiary,False,True,126.111,"LINESTRING (134.9652436 47.8844579, 134.9646776 47.8848071, 134.9640007 47.885227)",
124481815,2,Пожарный переулок,residential,False,True,111.692,"LINESTRING (134.9578017 47.8823053, 134.9589076 47.8816279)",
124481815,2,Пожарный переулок,residential,False,False,247.779,"LINESTRING (134.9578017 47.8823053, 134.9556222 47.8836269, 134.955412 47.8838427)",
124481820,2,улица Кирова,residential,False,False,258.703,"LINESTRING (134.9578017 47.8823053, 134.9584171 47.8827571, 134.9590008 47.8831653, 134.9595022 47.8835371, 134.9601198 47.8839601, 134.960178 47.8839999)",
124481814,2,Кооперативный переулок,tertiary,False,False,116.49,"LINESTRING (134.9612964 47.8832685, 134.960178 47.8839999)",60
124481814,2,Кооперативный переулок,tertiary,False,True,130.946,"LINESTRING (134.9612964 47.8832685, 134.9626172 47.8824925)",60
249527939,2,улица Ленина,tertiary,False,False,296.806,"LINESTRING (134.9612964 47.8832685, 134.9640007 47.885227)",
249527939,2,улица Ленина,tertiary,False,True,254.98399999999998,"LINESTRING (134.9612964 47.8832685, 134.9601309 47.8824798, 134.9589076 47.8816279)",
123534611,,,tertiary,False,True,114.312,"LINESTRING (134.9663893 47.8837749, 134.9652436 47.8844579)",
696786466,2,Заводская улица,tertiary,False,False,293.976,"LINESTRING (134.9663893 47.8837749, 134.9637772 47.8817948)",
124481823,2,,secondary,False,True,151.659,"LINESTRING (134.954238 47.8849666, 134.9548128 47.8846249, 134.9550919 47.8844465, 134.9551498 47.8844175, 134.9552057 47.8843873, 134.9555203 47.8841713, 134.9557363 47.8840458)",
124012992,,,unclassified,False,False,73.119,"LINESTRING (134.9595399 47.8855277, 134.9589272 47.8860411)",
124481816,2,Вокзальная улица,secondary,False,False,89.893,"LINESTRING (134.9595399 47.8855277, 134.9585186 47.8850982)",
124481816,2,Вокзальная улица,secondary,False,True,232.82999999999998,"LINESTRING (134.9595399 47.8855277, 134.9602705 47.8858002, 134.9613053 47.8860931, 134.9624206 47.8863146)",
123534611,,,tertiary,False,False,111.21,"LINESTRING (134.9629665 47.8859476, 134.9640007 47.885227)",
124012982,1,,tertiary,False,False,57.64,"LINESTRING (134.9629665 47.8859476, 134.9624206 47.8863146)",
124481820,2,улица Кирова,residential,False,False,48.073,"LINESTRING (134.9629665 47.8859476, 134.9634174 47.8862566)",
124481820,2,улица Кирова,residential,False,True,300.282,"LINESTRING (134.9629665 47.8859476, 134.961712 47.885038, 134.960178 47.8839999)",
124012978,,,unclassified,False,False,70.665,"LINESTRING (134.9589272 47.8860411, 134.9595701 47.886508)",
124012992,,,unclassified,False,True,73.119,"LINESTRING (134.9589272 47.8860411, 134.9595399 47.8855277)",
124012992,,,unclassified,False,False,32.158,"LINESTRING (134.9589272 47.8860411, 134.9588265 47.8861187, 134.9586152 47.8862397)",
124012982,1,,tertiary,False,True,57.64,"LINESTRING (134.9624206 47.8863146, 134.9629665 47.8859476)",
124481816,2,Вокзальная улица,secondary,False,False,232.82999999999998,"LINESTRING (134.9624206 47.8863146, 134.9613053 47.8860931, 134.9602705 47.8858002, 134.9595399 47.8855277)",
"[696786465, 696792230]",2,Вокзальная улица,secondary,False,True,102.84700000000001,"LINESTRING (134.9624206 47.8863146, 134.9627083 47.8863925, 134.9628316 47.8864258, 134.9636997 47.8866606)",
124012992,,,unclassified,False,True,32.158,"LINESTRING (134.9586152 47.8862397, 134.9588265 47.8861187, 134.9589272 47.8860411)",
124012978,,,unclassified,False,True,70.665,"LINESTRING (134.9595701 47.886508, 134.9589272 47.8860411)",
124481803,,,unclassified,False,False,181.231,"LINESTRING (134.9625117 47.8809797, 134.962183 47.8806935, 134.9620995 47.8806279, 134.9619984 47.8805673, 134.9618575 47.8805219, 134.9608211 47.881222)",
124481803,,,unclassified,False,True,107.873,"LINESTRING (134.9625117 47.8809797, 134.9619259 47.8813435, 134.9614431 47.8816335)",
554625345,,,residential,False,True,132.688,"LINESTRING (134.9625117 47.8809797, 134.9626514 47.8810051, 134.9627972 47.8810678, 134.9637772 47.8817948)",
123534606,2,Советская улица,residential,False,False,65.156,"LINESTRING (134.9608211 47.881222, 134.9614431 47.8816335)",
"[123534606, 124481815]",2,"['Пожарный переулок', 'Советская улица']",residential,False,"[False, True]",195.27,"LINESTRING (134.9608211 47.881222, 134.960311 47.8808587, 134.9602293 47.8808389, 134.9601375 47.8808455, 134.9589076 47.8816279)",
124481803,,,unclassified,False,True,181.231,"LINESTRING (134.9608211 47.881222, 134.9618575 47.8805219, 134.9619984 47.8805673, 134.9620995 47.8806279, 134.962183 47.8806935, 134.9625117 47.8809797)",
123534606,2,Советская улица,residential,False,False,129.575,"LINESTRING (134.9614431 47.8816335, 134.9626172 47.8824925)",
123534606,2,Советская улица,residential,False,True,65.156,"LINESTRING (134.9614431 47.8816335, 134.9608211 47.881222)",
124481803,,,unclassified,False,False,107.873,"LINESTRING (134.9614431 47.8816335, 134.9619259 47.8813435, 134.9625117 47.8809797)",
124481814,2,Кооперативный переулок,tertiary,False,False,116.198,"LINESTRING (134.9637772 47.8817948, 134.9626172 47.8824925)",60
696786466,2,Заводская улица,tertiary,False,True,293.976,"LINESTRING (134.9637772 47.8817948, 134.9663893 47.8837749)",
124481801,,,unclassified,False,False,114.19399999999999,"LINESTRING (134.9637772 47.8817948, 134.9642414 47.8814105, 134.9648307 47.8810538)",
554625345,,,residential,False,False,132.688,"LINESTRING (134.9637772 47.8817948, 134.9627972 47.8810678, 134.9626514 47.8810051, 134.9625117 47.8809797)",
123534623,,Степной переулок,residential,False,False,33.089,"LINESTRING (134.9557363 47.8840458, 134.955412 47.8838427)",
124481816,2,Вокзальная улица,secondary,False,True,240.16199999999998,"LINESTRING (134.9557363 47.8840458, 134.9558724 47.8840456, 134.955882 47.884048, 134.9560059 47.8840792, 134.9570781 47.8844446, 134.9585186 47.8850982)",
124481823,2,,secondary,False,False,151.659,"LINESTRING (134.9557363 47.8840458, 134.9555203 47.8841713, 134.9552057 47.8843873, 134.9551498 47.8844175, 134.9550919 47.8844465, 134.9548128 47.8846249, 134.954238 47.8849666)",
