osmid,ref,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,lanes,width
143113371,,residential,False,False,280.35999999999996,улица Поспелова,"LINESTRING (87.8496038 52.7588244, 87.8496204 52.7589216, 87.8496343 52.7590035, 87.8496618 52.759165, 87.8497415 52.7595329, 87.849814 52.7599075, 87.8479075 52.7600109, 87.8477484 52.7601037, 87.8475834 52.7601999)",,,,
100300036,,tertiary,False,False,135.517,8 Марта улица,"LINESTRING (87.8475834 52.7601999, 87.8473824 52.7590882, 87.8473628 52.7589885)",,,,
143113371,,residential,False,True,280.35999999999996,улица Поспелова,"LINESTRING (87.8475834 52.7601999, 87.8477484 52.7601037, 87.8479075 52.7600109, 87.849814 52.7599075, 87.8497415 52.7595329, 87.8496618 52.759165, 87.8496343 52.7590035, 87.8496204 52.7589216, 87.8496038 52.7588244)",,,,
123367014,,unclassified,False,True,79.518,улица Ульянова,"LINESTRING (87.8414885 52.7611521, 87.8415452 52.7613442, 87.8416019 52.7615225, 87.8416472 52.7616357, 87.8416756 52.7617831, 87.8416949 52.7618557)",,,,
123367014,,unclassified,False,False,3.796,улица Ульянова,"LINESTRING (87.8417039 52.7618894, 87.8416949 52.7618557)",,,,
123367014,,unclassified,False,True,28.387999999999998,улица Ульянова,"LINESTRING (87.8417039 52.7618894, 87.8416812 52.7619957, 87.8416246 52.7621398)",,,,
224731329,,residential,False,True,154.03199999999998,,"LINESTRING (87.8417039 52.7618894, 87.8422898 52.7622453, 87.8424687 52.7624081, 87.8426895 52.7624287, 87.8429515 52.7624877, 87.8430569 52.7625489, 87.8431929 52.7628318)",,,,
123367014,,unclassified,False,False,28.387999999999998,улица Ульянова,"LINESTRING (87.8416246 52.7621398, 87.8416812 52.7619957, 87.8417039 52.7618894)",,,,
"[867559204, 123367014]",,unclassified,False,True,53.009,"['улица Романа Арефьева', 'улица Ульянова']","LINESTRING (87.8416246 52.7621398, 87.8415735 52.7623078, 87.8415282 52.7624587, 87.8415225 52.7625616, 87.8415409 52.7626099)",,,,
100148082,,tertiary,False,False,244.41600000000003,Ноградская улица,"LINESTRING (87.8437561 52.7592483, 87.8444253 52.7591993, 87.8452956 52.7591368, 87.8456547 52.7591119, 87.8463303 52.7590626, 87.8467921 52.7590294, 87.8473628 52.7589885)",,,,
100148082,,tertiary,False,True,48.351,Ноградская улица,"LINESTRING (87.8437561 52.7592483, 87.8436628 52.759254, 87.8432436 52.7593526, 87.8430805 52.759391)",,,,
"[126040876, 126913277]",,residential,False,"[False, True]",247.54000000000002,Ноградская улица,"LINESTRING (87.8437561 52.7592483, 87.843762 52.7593163, 87.8437911 52.7594989, 87.843802 52.7595572, 87.8438123 52.7596079, 87.8438317 52.7596953, 87.8438595 52.7597905, 87.8438843 52.7598821, 87.8439192 52.7599872, 87.8439536 52.760078, 87.8440102 52.7602294, 87.8440695 52.7603453, 87.8441071 52.7603919, 87.8443268 52.7605007, 87.8431425 52.760949, 87.8430846 52.7609709)",,,1,2
"[126913280, 126913274]",,unclassified,False,False,41.477000000000004,Партизанская улица,"LINESTRING (87.8414185 52.759976, 87.8416929 52.7598837, 87.8419557 52.7597931)",,yes,,
867559205,,unclassified,False,True,16.163,Партизанская улица,"LINESTRING (87.8414185 52.759976, 87.8414137 52.7599775, 87.8412018 52.7600387)",,,,
103155456,,tertiary,False,True,151.411,улица Макаренко,"LINESTRING (87.8430846 52.7609709, 87.842908 52.7607867, 87.8423481 52.7602148, 87.8421127 52.7599657, 87.8419557 52.7597931)",40,,,
"[126040876, 126913277]",,residential,False,"[False, True]",247.54,Ноградская улица,"LINESTRING (87.8430846 52.7609709, 87.8431425 52.760949, 87.8443268 52.7605007, 87.8441071 52.7603919, 87.8440695 52.7603453, 87.8440102 52.7602294, 87.8439536 52.760078, 87.8439192 52.7599872, 87.8438843 52.7598821, 87.8438595 52.7597905, 87.8438317 52.7596953, 87.8438123 52.7596079, 87.843802 52.7595572, 87.8437911 52.7594989, 87.843762 52.7593163, 87.8437561 52.7592483)",,,1,2
224731329,,residential,False,False,154.03199999999998,,"LINESTRING (87.8431929 52.7628318, 87.8430569 52.7625489, 87.8429515 52.7624877, 87.8426895 52.7624287, 87.8424687 52.7624081, 87.8422898 52.7622453, 87.8417039 52.7618894)",,,,
"[867559204, 123367014]",,unclassified,False,False,53.009,"['улица Романа Арефьева', 'улица Ульянова']","LINESTRING (87.8415409 52.7626099, 87.8415225 52.7625616, 87.8415282 52.7624587, 87.8415735 52.7623078, 87.8416246 52.7621398)",,,,
100148082,,tertiary,False,False,48.351,Ноградская улица,"LINESTRING (87.8430805 52.759391, 87.8432436 52.7593526, 87.8436628 52.759254, 87.8437561 52.7592483)",,,,
100148082,,tertiary,False,True,88.144,Ноградская улица,"LINESTRING (87.8430805 52.759391, 87.8429917 52.7594119, 87.8429539 52.7594208, 87.8423036 52.759643, 87.8419557 52.7597931)",,,,
224741948,,residential,False,True,62.713,,"LINESTRING (87.8430805 52.759391, 87.8429783 52.7590733, 87.8429655 52.7588331)",,,,
224741948,,residential,False,False,62.713,,"LINESTRING (87.8429655 52.7588331, 87.8429783 52.7590733, 87.8430805 52.759391)",,,,
224731314,,residential,False,True,328.229,улица Поспелова,"LINESTRING (87.8412018 52.7600387, 87.8418733 52.7603793, 87.8421281 52.7605773, 87.8424178 52.7608402, 87.8427423 52.7611567, 87.842981 52.7614749, 87.8431071 52.761668, 87.8431307 52.7616989, 87.8430427 52.7617378, 87.8428308 52.7617411, 87.8424017 52.7617849, 87.8416949 52.7618557)",,,,
867559205,,unclassified,False,False,16.163,Партизанская улица,"LINESTRING (87.8412018 52.7600387, 87.8414137 52.7599775, 87.8414185 52.759976)",,,,
123367014,,unclassified,False,True,3.796,улица Ульянова,"LINESTRING (87.8416949 52.7618557, 87.8417039 52.7618894)",,,,
123367014,,unclassified,False,False,79.518,улица Ульянова,"LINESTRING (87.8416949 52.7618557, 87.8416756 52.7617831, 87.8416472 52.7616357, 87.8416019 52.7615225, 87.8415452 52.7613442, 87.8414885 52.7611521)",,,,
224731314,,residential,False,False,328.22900000000004,улица Поспелова,"LINESTRING (87.8416949 52.7618557, 87.8424017 52.7617849, 87.8428308 52.7617411, 87.8430427 52.7617378, 87.8431307 52.7616989, 87.8431071 52.761668, 87.842981 52.7614749, 87.8427423 52.7611567, 87.8424178 52.7608402, 87.8421281 52.7605773, 87.8418733 52.7603793, 87.8412018 52.7600387)",,,,
