osmid,lanes,ref,name,highway,oneway,reversed,length,geometry
1024142998,2,22К-0041/1,улица Ленина,secondary,False,False,193.57,"LINESTRING (45.0242608 55.8201635, 45.0273576 55.8201028)"
1024142998,2,22К-0041/1,улица Ленина,secondary,False,True,27.737,"LINESTRING (45.0242608 55.8201635, 45.0238171 55.8201728)"
68589155,2,22Н-2226,Новозапрудная улица,tertiary,False,False,119.463,"LINESTRING (45.0242608 55.8201635, 45.0240116 55.8198592, 45.0238435 55.8196815, 45.0237904 55.8195511, 45.023735 55.8191479)"
68589096,,,Советский переулок,residential,False,True,104.489,"LINESTRING (45.0333899 55.8239582, 45.032571 55.8231388)"
68589096,,,Советский переулок,residential,False,False,129.475,"LINESTRING (45.0333899 55.8239582, 45.0335704 55.824172, 45.0337404 55.8244538, 45.0340416 55.8250609)"
167694787,,,Молодёжная улица,residential,False,True,354.975,"LINESTRING (45.0333899 55.8239582, 45.0332733 55.8239669, 45.033136 55.8239771, 45.0327431 55.8239359, 45.0325261 55.8239491, 45.0322593 55.823987, 45.0310116 55.824164, 45.0300704 55.8242782, 45.0287725 55.8244738, 45.0278478 55.8245693)"
68589096,,,Советский переулок,residential,False,False,104.489,"LINESTRING (45.032571 55.8231388, 45.0333899 55.8239582)"
68589096,,,Советский переулок,residential,False,True,106.243,"LINESTRING (45.032571 55.8231388, 45.0325353 55.8230774, 45.0325052 55.8230015, 45.03249 55.8228882, 45.0324447 55.822548, 45.0324548 55.8221897)"
"[167694801, 167694803]",,,"['Советская улица', 'Кооперативный переулок']",residential,False,True,275.90700000000004,"LINESTRING (45.032571 55.8231388, 45.0321503 55.8232491, 45.0318588 55.8232521, 45.03169 55.8232538, 45.0304377 55.823319, 45.0301599 55.8233073, 45.03005 55.823258, 45.0299588 55.8222394)"
68589155,2,22Н-2226,Новозапрудная улица,tertiary,False,True,119.463,"LINESTRING (45.023735 55.8191479, 45.0237904 55.8195511, 45.0238435 55.8196815, 45.0240116 55.8198592, 45.0242608 55.8201635)"
276502499,,,Красноармейская улица,residential,False,False,223.375,"LINESTRING (45.023735 55.8191479, 45.0246009 55.8191275, 45.0249557 55.8190868, 45.0252432 55.8190776, 45.0266321 55.8190588, 45.0273002 55.8190845)"
68589096,,,Советский переулок,residential,False,True,129.475,"LINESTRING (45.0340416 55.8250609, 45.0337404 55.8244538, 45.0335704 55.824172, 45.0333899 55.8239582)"
167694800,,,Красноармейский переулок,residential,False,False,116.871,"LINESTRING (45.0347495 55.8199882, 45.034679 55.8189379)"
167694800,,,Красноармейский переулок,residential,False,True,117.984,"LINESTRING (45.0347495 55.8199882, 45.0348209 55.8210485)"
882127753,2,22К-0041/1,улица Ленина,secondary,False,False,154.446,"LINESTRING (45.0347495 55.8199882, 45.0372195 55.8199274)"
882127753,2,22К-0041/1,улица Ленина,secondary,False,True,159.561,"LINESTRING (45.0347495 55.8199882, 45.0324124 55.8200397, 45.0321973 55.8200456)"
167694803,,,Кооперативный переулок,residential,False,False,119.455,"LINESTRING (45.0298545 55.820073, 45.0299174 55.8211467)"
167694803,,,Кооперативный переулок,residential,False,True,117.504,"LINESTRING (45.0298545 55.820073, 45.0298144 55.8190165)"
276502607,2,22К-0041/1,улица Ленина,secondary,False,True,156.013,"LINESTRING (45.0298545 55.820073, 45.0273576 55.8201028)"
276502607,2,22К-0041/1,улица Ленина,secondary,False,False,146.388,"LINESTRING (45.0298545 55.820073, 45.0318516 55.8200488, 45.0321414 55.8200446, 45.0321973 55.8200456)"
1024142998,2,22К-0041/1,улица Ленина,secondary,False,False,27.737,"LINESTRING (45.0238171 55.8201728, 45.0242608 55.8201635)"
