osmid,name,highway,oneway,reversed,length,geometry,lanes,access,maxspeed
119554611,Пограничный переулок,residential,False,False,94.475,"LINESTRING (84.8638244 56.4165756, 84.863166 56.4167334, 84.8630617 56.4167597, 84.8624398 56.416942)",,,
119554611,Пограничный переулок,residential,False,True,62.363,"LINESTRING (84.8638244 56.4165756, 84.8645445 56.4164563, 84.8647797 56.4163922)",,,
119554611,Пограничный переулок,residential,False,False,65.616,"LINESTRING (84.8657358 56.4161314, 84.8653598 56.4162462, 84.8647797 56.4163922)",,,
119554611,Пограничный переулок,residential,False,True,315.8549999999999,"LINESTRING (84.8657358 56.4161314, 84.8662614 56.4160259, 84.8664336 56.4159997, 84.8667145 56.4159783, 84.8667711 56.415974, 84.8669937 56.4159704, 84.8677382 56.4159585, 84.8683368 56.4159453, 84.8687828 56.4159522, 84.868933 56.4159542, 84.8691263 56.4159641, 84.8694789 56.4159878, 84.8697555 56.4160119, 84.8700079 56.4160288, 84.870226 56.4160347, 84.8706165 56.4160285, 84.8708154 56.4160451)",,,
601488926,Советская улица,residential,False,False,29.618,"LINESTRING (84.8624398 56.416942, 84.8621363 56.4167352)",2,yes,
119554611,Пограничный переулок,residential,False,True,94.475,"LINESTRING (84.8624398 56.416942, 84.8630617 56.4167597, 84.863166 56.4167334, 84.8638244 56.4165756)",,,
119554891,Советская улица,residential,False,True,291.207,"LINESTRING (84.8624398 56.416942, 84.8630384 56.4173444, 84.8644931 56.4184019, 84.8648671 56.418693, 84.8653032 56.4190268)",2,,
119555064,Лесная улица,residential,False,True,170.349,"LINESTRING (84.8630972 56.4193076, 84.8634658 56.4195979, 84.8638696 56.4199008, 84.8638872 56.4199287, 84.8638895 56.4199598, 84.8638819 56.4199817, 84.86386 56.4200095, 84.863691 56.4200874, 84.8634871 56.4201527, 84.8628348 56.4203968)",2,,
261268051,,residential,False,False,50.156,"LINESTRING (84.8630972 56.4193076, 84.8632885 56.4192372, 84.8633854 56.419209, 84.8634732 56.4192003, 84.8635872 56.4191929, 84.8637293 56.4191973, 84.8638567 56.4192114)",2,,
119554891,Советская улица,residential,False,False,291.207,"LINESTRING (84.8653032 56.4190268, 84.8648671 56.418693, 84.8644931 56.4184019, 84.8630384 56.4173444, 84.8624398 56.416942)",2,,
119554891,Советская улица,residential,False,True,301.244,"LINESTRING (84.8653032 56.4190268, 84.8654762 56.4191558, 84.8655043 56.4191766, 84.8657081 56.419325, 84.865905 56.419432, 84.8661318 56.4195, 84.8663498 56.4195359, 84.8669667 56.4195876, 84.8670366 56.4195927, 84.867118 56.4195991, 84.867627 56.4196392, 84.8695705 56.4197966, 84.8696641 56.4198038, 84.8697758 56.4198125)",2,,
261268051,,residential,False,True,105.28700000000002,"LINESTRING (84.8653032 56.4190268, 84.86484 56.4192102, 84.8646476 56.4192834, 84.8645015 56.4193381, 84.8644449 56.419357, 84.8643879 56.4193633, 84.8643406 56.4193629, 84.8643067 56.419357, 84.8642244 56.4193236, 84.8640835 56.4192644, 84.8638567 56.4192114)",2,,
144334328,Советская улица,residential,False,True,14.898,"LINESTRING (84.8700157 56.4198311, 84.8699011 56.4198222, 84.8697758 56.4198125)",2,,
144334329,Сосновая улица,residential,False,False,145.203,"LINESTRING (84.8700157 56.4198311, 84.8704299 56.4198632, 84.8710748 56.4199133, 84.8712326 56.4199349, 84.8713528 56.4199742, 84.8721039 56.4203303)",2,,
119555280,улица Мира,tertiary,True,False,139.826,"LINESTRING (84.8697758 56.4198125, 84.8700863 56.4185668)",2,,
119554891,Советская улица,residential,False,False,301.24399999999997,"LINESTRING (84.8697758 56.4198125, 84.8696641 56.4198038, 84.8695705 56.4197966, 84.867627 56.4196392, 84.867118 56.4195991, 84.8670366 56.4195927, 84.8669667 56.4195876, 84.8663498 56.4195359, 84.8661318 56.4195, 84.865905 56.419432, 84.8657081 56.419325, 84.8655043 56.4191766, 84.8654762 56.4191558, 84.8653032 56.4190268)",2,,
144334328,Советская улица,residential,False,False,14.898,"LINESTRING (84.8697758 56.4198125, 84.8699011 56.4198222, 84.8700157 56.4198311)",2,,
119555249,улица Мира,tertiary,True,False,118.54899999999999,"LINESTRING (84.870465 56.417525, 84.8705218 56.4177084, 84.8703368 56.4185825)",2,,
791829452,улица Строителей,tertiary,False,True,165.976,"LINESTRING (84.870465 56.417525, 84.8704882 56.4174094, 84.8705238 56.4172657, 84.8706269 56.4167912, 84.8706743 56.4165877, 84.8707165 56.4164116, 84.8708154 56.4160451)",2,yes,60
119555576,,residential,False,False,273.0660000000001,"LINESTRING (84.8710507 56.4180638, 84.8709135 56.418621, 84.8707492 56.4192704, 84.8707218 56.4194491, 84.8707224 56.4194719, 84.8707379 56.4194882, 84.8707604 56.4195003, 84.870799 56.4195084, 84.872028 56.4195925, 84.8722559 56.41961, 84.872268 56.4196233, 84.8722748 56.4196402, 84.8722771 56.4196641, 84.8722473 56.4197714)",,,
119554611,Пограничный переулок,residential,False,False,62.363,"LINESTRING (84.8647797 56.4163922, 84.8645445 56.4164563, 84.8638244 56.4165756)",,,
119554611,Пограничный переулок,residential,False,True,65.616,"LINESTRING (84.8647797 56.4163922, 84.8653598 56.4162462, 84.8657358 56.4161314)",,,
119555576,,residential,False,True,62.774,"LINESTRING (84.8721039 56.4203303, 84.8721339 56.4202308, 84.8722473 56.4197714)",,,
144334329,Сосновая улица,residential,False,False,105.556,"LINESTRING (84.8721039 56.4203303, 84.8726268 56.4205812, 84.8729692 56.4207611, 84.8732794 56.4209158, 84.8733852 56.4209614)",2,,
