osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
749256952,2,Заречная улица,tertiary,False,False,22.79,"LINESTRING (86.1376753 50.7530422, 86.1376646 50.7529116, 86.1376317 50.7528404)",,
113622744,,Заречная улица,tertiary,False,False,17.581,"LINESTRING (86.1376317 50.7528404, 86.1378497 50.7527631)",,
"[749256952, 61717381, 61717382]",2,"['Заречная улица', 'улица Ленина']",tertiary,False,False,152.561,"LINESTRING (86.1376317 50.7528404, 86.1374849 50.7526486, 86.1372851 50.7524373, 86.1367956 50.7520139, 86.1364368 50.7516991)",yes,
749256952,2,Заречная улица,tertiary,False,True,22.79,"LINESTRING (86.1376317 50.7528404, 86.1376646 50.7529116, 86.1376753 50.7530422)",,
61717381,2,улица Ленина,tertiary,False,True,140.493,"LINESTRING (86.133813 50.749655, 86.134108 50.7498655, 86.135138 50.7506003)",,
310088883,1,Советская улица,residential,False,True,186.077,"LINESTRING (86.133813 50.749655, 86.1333996 50.749868, 86.132383 50.7503917, 86.1317248 50.7506803)",,
311068099,1,улица Ленина,residential,False,False,320.373,"LINESTRING (86.133813 50.749655, 86.1337066 50.749575, 86.1331491 50.7491561, 86.1326851 50.7488209, 86.1325518 50.7487336, 86.1324749 50.7486833, 86.1322653 50.748546, 86.1318442 50.7482957, 86.1315532 50.7481209, 86.131171 50.747896, 86.1306828 50.7475668)",,
863573060,2,Советская улица,tertiary,False,False,120.096,"LINESTRING (86.133813 50.749655, 86.1340046 50.7495312, 86.1343882 50.7493037, 86.1344468 50.7492677, 86.1350501 50.748911)",,40
311068099,1,улица Ленина,residential,False,True,249.54200000000003,"LINESTRING (86.1272871 50.7456888, 86.1279349 50.745974, 86.1283144 50.746086, 86.128584 50.746187, 86.1288401 50.746327, 86.1292224 50.7465824, 86.1299935 50.747106)",,
45403052,,улица Ерзумашева,residential,False,False,266.271,"LINESTRING (86.135138 50.7506003, 86.1351997 50.750473, 86.1356074 50.7500997, 86.1358863 50.7498061, 86.1363611 50.7493496, 86.1367044 50.7489677, 86.1367587 50.7489057, 86.1370718 50.7485485)",,
45403052,,улица Ерзумашева,residential,False,True,205.209,"LINESTRING (86.135138 50.7506003, 86.1342055 50.7510931, 86.1334631 50.7514574, 86.1328526 50.7517463)",,
61717381,2,улица Ленина,tertiary,False,False,140.493,"LINESTRING (86.135138 50.7506003, 86.134108 50.7498655, 86.133813 50.749655)",,
61717381,2,улица Ленина,tertiary,False,True,152.57000000000002,"LINESTRING (86.135138 50.7506003, 86.1354171 50.7508397, 86.1363302 50.7516111, 86.1364368 50.7516991)",,
113622747,,Базарная улица,residential,False,True,144.171,"LINESTRING (86.1328526 50.7517463, 86.1314512 50.7508003)",,
45403052,,улица Ерзумашева,residential,False,False,205.209,"LINESTRING (86.1328526 50.7517463, 86.1334631 50.7514574, 86.1342055 50.7510931, 86.135138 50.7506003)",,
113622747,,Базарная улица,residential,False,False,121.08200000000001,"LINESTRING (86.1328526 50.7517463, 86.1329207 50.7518315, 86.1332108 50.7522837, 86.1333686 50.7524935, 86.1335179 50.7526435, 86.1335965 50.7527254)",,
40618152,1,Советская улица,residential,False,False,78.844,"LINESTRING (86.12958 50.7513858, 86.1305906 50.7510793)",,
40618152,1,Советская улица,residential,False,True,59.103,"LINESTRING (86.12958 50.7513858, 86.1288126 50.7516021)",,
113622740,,Импортная улица,residential,False,True,323.89199999999994,"LINESTRING (86.12958 50.7513858, 86.1302 50.7519307, 86.1309095 50.7525357, 86.1310033 50.752618, 86.1309738 50.7527012, 86.1309286 50.7527631, 86.1308317 50.7528284, 86.1305112 50.7529998, 86.1303891 50.7530915, 86.1302939 50.7531907, 86.130251 50.7532645, 86.1302134 50.753374, 86.1301872 50.7534898, 86.1301758 50.7536418, 86.1301625 50.7538239)",,
863573060,2,Советская улица,tertiary,False,False,481.13,"LINESTRING (86.1350501 50.748911, 86.1357927 50.7484819, 86.1363155 50.7481514, 86.1372025 50.7476144, 86.1375332 50.7474098, 86.1376533 50.7473347, 86.1378162 50.7472329, 86.1383227 50.7468194, 86.1384331 50.7466779, 86.1387833 50.7462287, 86.1388027 50.7462038, 86.1392868 50.745583)",,40
863573060,2,Советская улица,tertiary,False,True,120.096,"LINESTRING (86.1350501 50.748911, 86.1344468 50.7492677, 86.1343882 50.7493037, 86.1340046 50.7495312, 86.133813 50.749655)",,40
865383377,,улица Победы,residential,False,False,202.05700000000002,"LINESTRING (86.1350501 50.748911, 86.134965 50.7488515, 86.1345219 50.7485515, 86.1341415 50.748294, 86.1331075 50.7475727)",,
113622754,,,residential,False,True,139.96699999999998,"LINESTRING (86.137484 50.7450953, 86.1377585 50.745144, 86.1382252 50.7452425, 86.138598 50.7453138, 86.1390433 50.7453867, 86.139394 50.7454455)",,
113622761,2,Алтайская улица,residential,False,True,413.707,"LINESTRING (86.137484 50.7450953, 86.1369758 50.7453476, 86.1358313 50.7459452, 86.1349783 50.7464106, 86.1338699 50.7470522, 86.1331075 50.7475727)",,40
61717381,2,улица Ленина,tertiary,False,False,152.57,"LINESTRING (86.1364368 50.7516991, 86.1363302 50.7516111, 86.1354171 50.7508397, 86.135138 50.7506003)",,
"[749256952, 61717381, 61717382]",2,"['Заречная улица', 'улица Ленина']",tertiary,False,True,152.56099999999998,"LINESTRING (86.1364368 50.7516991, 86.1367956 50.7520139, 86.1372851 50.7524373, 86.1374849 50.7526486, 86.1376317 50.7528404)",yes,
310088866,,улица Семёнова,residential,False,False,277.718,"LINESTRING (86.1364368 50.7516991, 86.1375064 50.751123, 86.1376642 50.751025, 86.1378234 50.750901, 86.1379731 50.7507513, 86.1380995 50.7505621, 86.1387269 50.7497248)",,
750563890,,улица Семёнова,residential,False,True,240.255,"LINESTRING (86.1364368 50.7516991, 86.1363517 50.7517343, 86.1362135 50.7517916, 86.1358273 50.7519681, 86.1353106 50.7522917, 86.1348198 50.7524945, 86.1340141 50.7527741, 86.133858 50.7527872, 86.1337442 50.7527739, 86.1335965 50.7527254)",,
113622747,,Базарная улица,residential,False,False,144.171,"LINESTRING (86.1314512 50.7508003, 86.1328526 50.7517463)",,
310088883,1,Советская улица,residential,False,False,23.421,"LINESTRING (86.1314512 50.7508003, 86.1317248 50.7506803)",,
"[310088880, 310088883, 40618152]",1,Советская улица,residential,False,True,68.074,"LINESTRING (86.1314512 50.7508003, 86.1308273 50.751013, 86.1306786 50.7510562, 86.1305906 50.7510793)",yes,
40618152,1,Советская улица,residential,False,False,59.103,"LINESTRING (86.1288126 50.7516021, 86.12958 50.7513858)",,
40618152,1,Советская улица,residential,False,True,99.504,"LINESTRING (86.1288126 50.7516021, 86.1275125 50.7519545)",,
113622761,2,Алтайская улица,residential,False,False,413.707,"LINESTRING (86.1331075 50.7475727, 86.1338699 50.7470522, 86.1349783 50.7464106, 86.1358313 50.7459452, 86.1369758 50.7453476, 86.137484 50.7450953)",,40
865383377,,улица Победы,residential,False,False,106.10600000000001,"LINESTRING (86.1331075 50.7475727, 86.1322868 50.7470033, 86.1321902 50.7469142, 86.1321647 50.7468404)",,
865383377,,улица Победы,residential,False,True,202.05700000000002,"LINESTRING (86.1331075 50.7475727, 86.1341415 50.748294, 86.1345219 50.7485515, 86.134965 50.7488515, 86.1350501 50.748911)",,
311068099,1,улица Ленина,residential,False,False,70.551,"LINESTRING (86.1306828 50.7475668, 86.1299935 50.747106)",,
113622755,,улица Космонавтов,residential,False,True,131.89,"LINESTRING (86.1306828 50.7475668, 86.131343 50.7472432, 86.1321647 50.7468404)",,
311068099,1,улица Ленина,residential,False,True,320.373,"LINESTRING (86.1306828 50.7475668, 86.131171 50.747896, 86.1315532 50.7481209, 86.1318442 50.7482957, 86.1322653 50.748546, 86.1324749 50.7486833, 86.1325518 50.7487336, 86.1326851 50.7488209, 86.1331491 50.7491561, 86.1337066 50.749575, 86.133813 50.749655)",,
113622740,,Импортная улица,residential,False,False,323.892,"LINESTRING (86.1301625 50.7538239, 86.1301758 50.7536418, 86.1301872 50.7534898, 86.1302134 50.753374, 86.130251 50.7532645, 86.1302939 50.7531907, 86.1303891 50.7530915, 86.1305112 50.7529998, 86.1308317 50.7528284, 86.1309286 50.7527631, 86.1309738 50.7527012, 86.1310033 50.752618, 86.1309095 50.7525357, 86.1302 50.7519307, 86.12958 50.7513858)",,
749902037,,улица Семёнова,residential,False,False,71.685,"LINESTRING (86.1301625 50.7538239, 86.1303811 50.7538602, 86.1306949 50.7538373, 86.1309108 50.7538356, 86.1311711 50.7538493)",,
749902037,,улица Семёнова,residential,False,True,52.328,"LINESTRING (86.1301625 50.7538239, 86.1299854 50.753811, 86.1296824 50.753811, 86.129424 50.7538405)",,
113622755,,улица Космонавтов,residential,False,True,8.644,"LINESTRING (86.1321647 50.7468404, 86.1322291 50.7467742)",,
113622755,,улица Космонавтов,residential,False,False,131.89,"LINESTRING (86.1321647 50.7468404, 86.131343 50.7472432, 86.1306828 50.7475668)",,
865383377,,улица Победы,residential,False,True,106.106,"LINESTRING (86.1321647 50.7468404, 86.1321902 50.7469142, 86.1322868 50.7470033, 86.1331075 50.7475727)",,
40618152,1,Советская улица,residential,False,False,99.504,"LINESTRING (86.1275125 50.7519545, 86.1288126 50.7516021)",,
227102032,,Водопойный переулок,residential,False,False,257.486,"LINESTRING (86.1275125 50.7519545, 86.127723 50.7522353, 86.1278893 50.7525128, 86.1280181 50.7526791, 86.1281508 50.7528259, 86.128297 50.7529387, 86.1284807 50.7530389, 86.1286537 50.7530949, 86.1289206 50.753195, 86.1290507 50.7532544, 86.1291298 50.7533443, 86.1292827 50.7535598, 86.129424 50.7538405)",,
749902037,,улица Семёнова,residential,False,True,9.744,"LINESTRING (86.129424 50.7538405, 86.1293184 50.7538972)",,
227102032,,Водопойный переулок,residential,False,True,257.486,"LINESTRING (86.129424 50.7538405, 86.1292827 50.7535598, 86.1291298 50.7533443, 86.1290507 50.7532544, 86.1289206 50.753195, 86.1286537 50.7530949, 86.1284807 50.7530389, 86.128297 50.7529387, 86.1281508 50.7528259, 86.1280181 50.7526791, 86.1278893 50.7525128, 86.127723 50.7522353, 86.1275125 50.7519545)",,
749902037,,улица Семёнова,residential,False,False,52.328,"LINESTRING (86.129424 50.7538405, 86.1296824 50.753811, 86.1299854 50.753811, 86.1301625 50.7538239)",,
