osmid,lanes,ref,highway,oneway,reversed,length,geometry,name
"[978381152, 278986401, 264553642]",2,27А-029,primary,False,False,396.181,"LINESTRING (21.2296312 54.6187819, 21.2315339 54.6187815, 21.2316396 54.6187801, 21.2327564 54.6187651, 21.2339303 54.618762, 21.2341733 54.6188157, 21.2343192 54.6189411, 21.234449 54.6192579, 21.2344164 54.6195404, 21.2343976 54.619703)",
201272299,,,residential,False,True,40.778,"LINESTRING (21.2278486 54.6187833, 21.2281469 54.6191068)",
264553642,2,27А-029,primary,False,False,114.77,"LINESTRING (21.2278486 54.6187833, 21.2296312 54.6187819)",
264553648,2,27А-029,primary,False,False,82.744,"LINESTRING (21.2278486 54.6187833, 21.2265637 54.6187678)",
201272299,,,residential,False,False,40.778,"LINESTRING (21.2281469 54.6191068, 21.2278486 54.6187833)",
201272290,,,residential,False,False,135.722,"LINESTRING (21.2281469 54.6191068, 21.2280678 54.6191128, 21.2273607 54.6191669, 21.2269325 54.6191925, 21.2268184 54.619182, 21.2267613 54.6191504, 21.226712 54.6190347, 21.2265637 54.6187678)",
201272290,,,residential,False,True,113.83,"LINESTRING (21.2281469 54.6191068, 21.2293769 54.6190542, 21.2295119 54.618913, 21.2296312 54.6187819)",
277150499,,,unclassified,False,True,51.477,"LINESTRING (21.2331306 54.6183197, 21.2330843 54.61788, 21.2330941 54.6178583)",
277150498,,,residential,False,False,39.887,"LINESTRING (21.2343976 54.619703, 21.2350171 54.6196988)",
"[978381152, 278986401, 264553642]",2,27А-029,primary,False,True,396.181,"LINESTRING (21.2343976 54.619703, 21.2344164 54.6195404, 21.234449 54.6192579, 21.2343192 54.6189411, 21.2341733 54.6188157, 21.2339303 54.618762, 21.2327564 54.6187651, 21.2316396 54.6187801, 21.2315339 54.6187815, 21.2296312 54.6187819)",
277150498,,,residential,False,False,30.292,"LINESTRING (21.2350171 54.6196988, 21.2350229 54.6199712)",
277150498,,,residential,False,True,39.887,"LINESTRING (21.2350171 54.6196988, 21.2343976 54.619703)",
277150497,,,residential,False,True,16.936,"LINESTRING (21.2350229 54.6199712, 21.2347605 54.6199819)",
277150498,,,residential,False,True,30.292,"LINESTRING (21.2350229 54.6199712, 21.2350171 54.6196988)",
277150497,,,residential,False,False,16.936,"LINESTRING (21.2347605 54.6199819, 21.2350229 54.6199712)",
201272308,,27А-025,primary,True,False,93.00399999999999,"LINESTRING (21.2272372 54.6180312, 21.2273718 54.6182913, 21.2274929 54.6184422, 21.2276817 54.6186282, 21.2278486 54.6187833)",улица Ленина
"[718063201, 707646493]",,,tertiary,False,False,412.20400000000006,"LINESTRING (21.2272372 54.6180312, 21.2274645 54.617999, 21.2278568 54.6179472, 21.2282764 54.6179379, 21.2284862 54.6179542, 21.2286495 54.6180252, 21.2287514 54.6181179, 21.2288141 54.6181826, 21.2289102 54.6181903, 21.2291551 54.6181903, 21.2294525 54.6180839, 21.2296187 54.6180484, 21.2299336 54.6179117, 21.2302222 54.6178205, 21.2306333 54.6177142, 21.2307558 54.6176433, 21.2309045 54.6176382, 21.2311581 54.617623, 21.2315605 54.6176179, 21.2317092 54.6176483, 21.2322078 54.6177395, 21.232785 54.6178053, 21.2330941 54.6178583)","['улица Аллея', 'Шоссейный переулок']"
277150499,,,unclassified,False,False,51.477,"LINESTRING (21.2330941 54.6178583, 21.2330843 54.61788, 21.2331306 54.6183197)",
"[718063201, 707646493]",,,tertiary,False,True,412.20399999999995,"LINESTRING (21.2330941 54.6178583, 21.232785 54.6178053, 21.2322078 54.6177395, 21.2317092 54.6176483, 21.2315605 54.6176179, 21.2311581 54.617623, 21.2309045 54.6176382, 21.2307558 54.6176433, 21.2306333 54.6177142, 21.2302222 54.6178205, 21.2299336 54.6179117, 21.2296187 54.6180484, 21.2294525 54.6180839, 21.2291551 54.6181903, 21.2289102 54.6181903, 21.2288141 54.6181826, 21.2287514 54.6181179, 21.2286495 54.6180252, 21.2284862 54.6179542, 21.2282764 54.6179379, 21.2278568 54.6179472, 21.2274645 54.617999, 21.2272372 54.6180312)","['улица Аллея', 'Шоссейный переулок']"
