osmid,highway,oneway,reversed,length,geometry,name,junction,maxspeed
758136037,residential,False,False,152.13899999999998,"LINESTRING (46.9601889 42.3908727, 46.9604084 42.3910631, 46.960571 42.3911079, 46.960705 42.3910514, 46.9606444 42.3909595, 46.9605583 42.3908205, 46.960638 42.3906509, 46.9608517 42.3907074, 46.9610559 42.390731, 46.9612154 42.3907592)",,,
"[771891363, 1096657519]",residential,False,True,919.6319999999998,"LINESTRING (46.9601889 42.3908727, 46.9602399 42.390843, 46.9602264 42.3907955, 46.9601916 42.3907539, 46.9601379 42.3906984, 46.9600092 42.3905657, 46.9594393 42.3900193, 46.9587519 42.3893017, 46.9581638 42.3885688, 46.9577732 42.3880575, 46.9575767 42.3878123, 46.9573124 42.3875901, 46.9570024 42.3874398, 46.9567769 42.3873566, 46.9566831 42.3873345, 46.9566116 42.3873017, 46.956565 42.3872464, 46.9566312 42.3872308, 46.9567402 42.387257, 46.9571819 42.3874173, 46.9576684 42.3876244, 46.9578356 42.38773, 46.9579763 42.3878498, 46.9583301 42.3882123, 46.9585715 42.3884876, 46.9587366 42.3885931, 46.9589002 42.3886763, 46.9590892 42.3887927, 46.9591697 42.3888363, 46.9592421 42.3888303, 46.9592689 42.3888085, 46.9592555 42.3887749, 46.9591643 42.3887115, 46.9590811 42.3886203, 46.9588987 42.3884361, 46.9588237 42.3883311, 46.9587554 42.3882441, 46.958745 42.3881054, 46.9588329 42.3880058, 46.9588925 42.3880167)",улица имени Имама Шамиля,,
135242741,residential,False,True,13.785,"LINESTRING (46.961339 42.3890483, 46.961467 42.3889681)",улица имени Имама Шамиля,,
"[467205545, 765643260]",residential,False,"[False, True]",162.053,"LINESTRING (46.961339 42.3890483, 46.9613637 42.3892197, 46.9613903 42.3893413, 46.9614077 42.389378, 46.9617754 42.3894382, 46.9619895 42.3894207, 46.9620597 42.3893372, 46.9619296 42.3892381, 46.9618866 42.3891648, 46.9618142 42.3891133, 46.9616157 42.3890202, 46.961467 42.3889681)",,,
"[1096657520, 135242741, 1096657519]",residential,False,False,355.32500000000005,"LINESTRING (46.961339 42.3890483, 46.9610628 42.3891277, 46.9608273 42.3891434, 46.9605044 42.3890613, 46.9601991 42.388926, 46.9600846 42.3888139, 46.9599718 42.3886369, 46.959934 42.3885237, 46.959856 42.388348, 46.9597843 42.3881219, 46.9597115 42.3880042, 46.9594852 42.3878488, 46.9594617 42.3879451, 46.9594307 42.3880615, 46.9594251 42.3881411, 46.9594398 42.3882032, 46.9594841 42.3882538, 46.9594993 42.3883205, 46.9594388 42.3883456, 46.9593155 42.3882618, 46.9590919 42.3881251, 46.9588925 42.3880167)",улица имени Имама Шамиля,,
"[771891363, 1096657519]",residential,False,False,919.6319999999998,"LINESTRING (46.9588925 42.3880167, 46.9588329 42.3880058, 46.958745 42.3881054, 46.9587554 42.3882441, 46.9588237 42.3883311, 46.9588987 42.3884361, 46.9590811 42.3886203, 46.9591643 42.3887115, 46.9592555 42.3887749, 46.9592689 42.3888085, 46.9592421 42.3888303, 46.9591697 42.3888363, 46.9590892 42.3887927, 46.9589002 42.3886763, 46.9587366 42.3885931, 46.9585715 42.3884876, 46.9583301 42.3882123, 46.9579763 42.3878498, 46.9578356 42.38773, 46.9576684 42.3876244, 46.9571819 42.3874173, 46.9567402 42.387257, 46.9566312 42.3872308, 46.956565 42.3872464, 46.9566116 42.3873017, 46.9566831 42.3873345, 46.9567769 42.3873566, 46.9570024 42.3874398, 46.9573124 42.3875901, 46.9575767 42.3878123, 46.9577732 42.3880575, 46.9581638 42.3885688, 46.9587519 42.3893017, 46.9594393 42.3900193, 46.9600092 42.3905657, 46.9601379 42.3906984, 46.9601916 42.3907539, 46.9602264 42.3907955, 46.9602399 42.390843, 46.9601889 42.3908727)",улица имени Имама Шамиля,,
"[1096657520, 135242741, 1096657519]",residential,False,True,355.32500000000005,"LINESTRING (46.9588925 42.3880167, 46.9590919 42.3881251, 46.9593155 42.3882618, 46.9594388 42.3883456, 46.9594993 42.3883205, 46.9594841 42.3882538, 46.9594398 42.3882032, 46.9594251 42.3881411, 46.9594307 42.3880615, 46.9594617 42.3879451, 46.9594852 42.3878488, 46.9597115 42.3880042, 46.9597843 42.3881219, 46.959856 42.388348, 46.959934 42.3885237, 46.9599718 42.3886369, 46.9600846 42.3888139, 46.9601991 42.388926, 46.9605044 42.3890613, 46.9608273 42.3891434, 46.9610628 42.3891277, 46.961339 42.3890483)",улица имени Имама Шамиля,,
1096657524,residential,False,True,116.83599999999998,"LINESTRING (46.9621655 42.3875364, 46.9622162 42.3874063, 46.9622297 42.387308, 46.9623604 42.3871852, 46.9625224 42.3871029, 46.9630951 42.3871807, 46.9632101 42.3871845)",улица имени Имама Шамиля,,
"[135242741, 1096657525]",residential,False,False,132.37099999999998,"LINESTRING (46.9621655 42.3875364, 46.9620941 42.3876689, 46.9620149 42.38773, 46.9618878 42.3878127, 46.9616499 42.3878399, 46.9615904 42.3879322, 46.9616772 42.3880082, 46.9618711 42.3880442, 46.962185 42.388081, 46.9622209 42.3881525)",улица имени Имама Шамиля,,
135242736,residential,False,True,24.102000000000004,"LINESTRING (46.9642823 42.3891273, 46.9642244 42.3891477, 46.9641439 42.38911, 46.9640903 42.3890882, 46.9640448 42.3890462)",улица А. Омарова,,
135242739,residential,False,False,51.489,"LINESTRING (46.9642823 42.3891273, 46.9642843 42.389242, 46.9642265 42.3892941, 46.9641775 42.3893116, 46.9640552 42.3892937, 46.9639036 42.3892427, 46.9638759 42.3892272)",улица Ольги Форш,,
"[772095940, 765690957]",residential,False,"[False, True]",279.4469999999999,"LINESTRING (46.9642823 42.3891273, 46.9643413 42.3891141, 46.9645206 42.3890205, 46.9647592 42.3889179, 46.9649923 42.3888531, 46.9650605 42.3888515, 46.9653641 42.3888099, 46.9653788 42.3888883, 46.9653936 42.3889401, 46.9652526 42.3889914, 46.9651865 42.3890832, 46.965141 42.3891716, 46.9650291 42.389217, 46.9648376 42.3892492, 46.9646439 42.389325, 46.9645276 42.3894343, 46.9643304 42.3895228, 46.9642624 42.3895107, 46.9641758 42.3894796, 46.9641079 42.3894519, 46.9639908 42.3894035, 46.9639392 42.3893499, 46.963883 42.3892945, 46.9638759 42.3892272)",улица Ольги Форш,,
467205549,residential,False,True,59.192,"LINESTRING (46.9632101 42.3871845, 46.9629734 42.3876873)",улица имени Имама Шамиля,,
1096657524,residential,False,True,17.304,"LINESTRING (46.9632101 42.3871845, 46.9634078 42.3871307)",улица имени Имама Шамиля,,
1096657524,residential,False,False,116.836,"LINESTRING (46.9632101 42.3871845, 46.9630951 42.3871807, 46.9625224 42.3871029, 46.9623604 42.3871852, 46.9622297 42.387308, 46.9622162 42.3874063, 46.9621655 42.3875364)",улица имени Имама Шамиля,,
135242741,residential,False,True,21.097,"LINESTRING (46.962082 42.3883121, 46.9622209 42.3881525)",улица имени Имама Шамиля,,
135242736,residential,False,False,206.05099999999996,"LINESTRING (46.962082 42.3883121, 46.9621461 42.3883357, 46.9622825 42.3882998, 46.9624836 42.3882147, 46.9626754 42.3881799, 46.9628163 42.3882662, 46.9629423 42.3883999, 46.9631923 42.3886519, 46.9634028 42.38885, 46.963612 42.3889272, 46.9637952 42.3889793, 46.9640448 42.3890462)",улица А. Омарова,,
135242741,residential,False,False,38.534000000000006,"LINESTRING (46.962082 42.3883121, 46.9619572 42.3884391, 46.9618074 42.3885931)",улица имени Имама Шамиля,,
135242741,residential,False,False,21.097,"LINESTRING (46.9622209 42.3881525, 46.962082 42.3883121)",улица имени Имама Шамиля,,
"[1096657525, 135242741]",residential,False,True,132.371,"LINESTRING (46.9622209 42.3881525, 46.962185 42.388081, 46.9618711 42.3880442, 46.9616772 42.3880082, 46.9615904 42.3879322, 46.9616499 42.3878399, 46.9618878 42.3878127, 46.9620149 42.38773, 46.9620941 42.3876689, 46.9621655 42.3875364)",улица имени Имама Шамиля,,
467205549,residential,False,False,83.565,"LINESTRING (46.9622209 42.3881525, 46.9625641 42.3880261, 46.9626397 42.3880022, 46.9628384 42.3878783, 46.9629734 42.3876873)",улица имени Имама Шамиля,,
135242741,residential,False,False,13.785,"LINESTRING (46.961467 42.3889681, 46.961339 42.3890483)",улица имени Имама Шамиля,,
"[467205545, 765643260]",residential,False,"[False, True]",162.05300000000003,"LINESTRING (46.961467 42.3889681, 46.9616157 42.3890202, 46.9618142 42.3891133, 46.9618866 42.3891648, 46.9619296 42.3892381, 46.9620597 42.3893372, 46.9619895 42.3894207, 46.9617754 42.3894382, 46.9614077 42.389378, 46.9613903 42.3893413, 46.9613637 42.3892197, 46.961339 42.3890483)",,,
135242741,residential,False,True,50.303,"LINESTRING (46.961467 42.3889681, 46.9615892 42.3888509, 46.9617602 42.3886371, 46.9618074 42.3885931)",улица имени Имама Шамиля,,
135242739,residential,False,True,351.688,"LINESTRING (46.9616077 42.3896165, 46.961801 42.3896752, 46.9620545 42.3897302, 46.9622836 42.389777, 46.9627431 42.3897062, 46.9628156 42.3896305, 46.9630287 42.3895835, 46.9633247 42.389584, 46.9634123 42.3895619, 46.9634415 42.3895302, 46.9633243 42.389458, 46.963112 42.3892598, 46.9629113 42.3892302, 46.9628335 42.3891391, 46.9627354 42.3890033, 46.9628268 42.3889425, 46.9629825 42.3889847, 46.9631354 42.3890308, 46.9632633 42.3890731, 46.9634227 42.3891389, 46.9635931 42.3891451, 46.9637691 42.3891675, 46.9638759 42.3892272)",улица Ольги Форш,,
467205549,residential,False,False,59.192,"LINESTRING (46.9629734 42.3876873, 46.9632101 42.3871845)",улица имени Имама Шамиля,,
467205547,residential,False,False,187.468,"LINESTRING (46.9629734 42.3876873, 46.9630945 42.3877401, 46.9638473 42.3880237, 46.9640544 42.3880855, 46.9641633 42.3878918, 46.9643907 42.3873744, 46.9644071 42.3873371)",улица Газиева Абдурахмана,,
467205549,residential,False,True,83.565,"LINESTRING (46.9629734 42.3876873, 46.9628384 42.3878783, 46.9626397 42.3880022, 46.9625641 42.3880261, 46.9622209 42.3881525)",улица имени Имама Шамиля,,
880775249,residential,False,True,67.152,"LINESTRING (46.9645167 42.3862546, 46.9643997 42.3868523)",улица М. Гаджиева,,
758136037,residential,False,True,152.13899999999998,"LINESTRING (46.9612154 42.3907592, 46.9610559 42.390731, 46.9608517 42.3907074, 46.960638 42.3906509, 46.9605583 42.3908205, 46.9606444 42.3909595, 46.960705 42.3910514, 46.960571 42.3911079, 46.9604084 42.3910631, 46.9601889 42.3908727)",,,
135242736,residential,False,False,24.102,"LINESTRING (46.9640448 42.3890462, 46.9640903 42.3890882, 46.9641439 42.38911, 46.9642244 42.3891477, 46.9642823 42.3891273)",улица А. Омарова,,
135242736,residential,False,True,206.051,"LINESTRING (46.9640448 42.3890462, 46.9637952 42.3889793, 46.963612 42.3889272, 46.9634028 42.38885, 46.9631923 42.3886519, 46.9629423 42.3883999, 46.9628163 42.3882662, 46.9626754 42.3881799, 46.9624836 42.3882147, 46.9622825 42.3882998, 46.9621461 42.3883357, 46.962082 42.3883121)",улица А. Омарова,,
758136039,residential,False,False,88.18800000000002,"LINESTRING (46.9640448 42.3890462, 46.9641368 42.3889874, 46.9641627 42.3889688, 46.9643639 42.3888495, 46.9645172 42.3887712, 46.9646681 42.3887126, 46.9647106 42.3886961, 46.9648453 42.3886484, 46.9649449 42.388627)",улица А. Даниялова,,
1096657524,residential,False,False,17.304,"LINESTRING (46.9634078 42.3871307, 46.9632101 42.3871845)",улица имени Имама Шамиля,,
758136041,residential,True,False,115.71600000000001,"LINESTRING (46.9634078 42.3871307, 46.9636111 42.3867148, 46.9643997 42.3868523)",,roundabout,
758136041,residential,True,False,57.332,"LINESTRING (46.965105 42.3873258, 46.9644071 42.3873371)",,roundabout,
765635669,residential,False,False,97.26,"LINESTRING (46.965105 42.3873258, 46.9652243 42.3873527, 46.9653539 42.3873819, 46.9654564 42.3874812, 46.9655207 42.3876204, 46.9656875 42.3878191, 46.9656325 42.3879911)",улица А. Даниялова,,
880775249,residential,False,False,67.152,"LINESTRING (46.9643997 42.3868523, 46.9645167 42.3862546)",улица М. Гаджиева,,
758136041,residential,True,False,65.195,"LINESTRING (46.9643997 42.3868523, 46.9646967 42.3868977, 46.9651848 42.3869336)",,roundabout,
467205547,residential,False,True,187.46800000000002,"LINESTRING (46.9644071 42.3873371, 46.9643907 42.3873744, 46.9641633 42.3878918, 46.9640544 42.3880855, 46.9638473 42.3880237, 46.9630945 42.3877401, 46.9629734 42.3876873)",улица Газиева Абдурахмана,,
758136041,residential,True,False,85.438,"LINESTRING (46.9644071 42.3873371, 46.964297 42.3873318, 46.9634078 42.3871307)",,roundabout,
"[1096657528, 764540980]",residential,False,False,339.791,"LINESTRING (46.9635256 42.3829408, 46.9634483 42.3829598, 46.9633657 42.382955, 46.963171 42.3829395, 46.9629478 42.3829227, 46.9627534 42.3829574, 46.9621915 42.3831308, 46.9621392 42.3831654, 46.9621432 42.3832397, 46.9621752 42.3832975, 46.9622384 42.3833546, 46.9623323 42.38342, 46.9625576 42.3835538, 46.9629216 42.3837813, 46.9629733 42.3838312, 46.9629827 42.3838856, 46.9629712 42.383963, 46.9629358 42.3840303, 46.9628532 42.3841213, 46.9627507 42.384165, 46.9624905 42.3841749, 46.9621034 42.3841326, 46.962001 42.3841224, 46.9618973 42.3841472)","['улица Пирогова', 'Гунибская улица']",,30
764540981,residential,False,False,48.614,"LINESTRING (46.9635256 42.3829408, 46.9635699 42.3829956, 46.9636372 42.3831629, 46.9636478 42.3832597, 46.9637717 42.3833041)",Гунибская улица,,
764540981,residential,False,True,48.614,"LINESTRING (46.9637717 42.3833041, 46.9636478 42.3832597, 46.9636372 42.3831629, 46.9635699 42.3829956, 46.9635256 42.3829408)",Гунибская улица,,
764542877,residential,False,False,78.847,"LINESTRING (46.9618973 42.3841472, 46.9622319 42.3842702, 46.9626356 42.3845842)",,,
"[1096657538, 764540979, 1096657527, 1096657528, 765621627]",residential,False,False,1472.5720000000003,"LINESTRING (46.9618973 42.3841472, 46.9618173 42.384269, 46.9617701 42.3844427, 46.9613839 42.3850965, 46.9612661 42.3852675, 46.961199 42.3854141, 46.9611347 42.3855765, 46.9611105 42.3856934, 46.961132 42.3857885, 46.9612123 42.3858969, 46.9613652 42.3860534, 46.9613948 42.3861174, 46.9613895 42.3861848, 46.9613412 42.3862442, 46.9611856 42.3862382, 46.9605687 42.3859748, 46.9604963 42.3859827, 46.9604534 42.3860223, 46.9604668 42.3860758, 46.9605473 42.3861431, 46.9610806 42.3864137, 46.9613707 42.3865136, 46.9614539 42.386577, 46.9614539 42.3866563, 46.9613492 42.3866701, 46.9609174 42.3865968, 46.9604534 42.3864482, 46.9601852 42.3863314, 46.9600792 42.3862818, 46.9597091 42.3859301, 46.9596192 42.3857865, 46.9596159 42.3856134, 46.9595956 42.3855154, 46.959553 42.3854798, 46.9595226 42.3854543, 46.9594572 42.3854263, 46.9593725 42.3854319, 46.9592926 42.3855004, 46.959267 42.3855966, 46.9593155 42.3858511, 46.9593773 42.3860594, 46.9596008 42.386348, 46.9598082 42.3865599, 46.9600066 42.3867062, 46.9602469 42.3868514, 46.9604432 42.3868865, 46.9606491 42.3868934, 46.9610488 42.386889, 46.961366 42.3868253, 46.9617525 42.3867021, 46.9619252 42.3866586, 46.9622736 42.3865267, 46.9627051 42.3863403, 46.9630265 42.386292, 46.9634473 42.3862176, 46.9636745 42.3860642, 46.9639374 42.3858791, 46.9642641 42.3857047, 46.9644123 42.385636, 46.9645385 42.3856268, 46.9646729 42.3856363, 46.9647715 42.3856908, 46.9652396 42.3860128, 46.9654493 42.3862091, 46.9655586 42.3863389, 46.9656308 42.3864512, 46.9656166 42.3865552, 46.9655376 42.3867045, 46.9654047 42.3868187, 46.9651848 42.3869336)","['улица Нахибашева', 'улица Пирогова']",,
"[1096657528, 764540980]",residential,False,True,339.791,"LINESTRING (46.9618973 42.3841472, 46.962001 42.3841224, 46.9621034 42.3841326, 46.9624905 42.3841749, 46.9627507 42.384165, 46.9628532 42.3841213, 46.9629358 42.3840303, 46.9629712 42.383963, 46.9629827 42.3838856, 46.9629733 42.3838312, 46.9629216 42.3837813, 46.9625576 42.3835538, 46.9623323 42.38342, 46.9622384 42.3833546, 46.9621752 42.3832975, 46.9621432 42.3832397, 46.9621392 42.3831654, 46.9621915 42.3831308, 46.9627534 42.3829574, 46.9629478 42.3829227, 46.963171 42.3829395, 46.9633657 42.382955, 46.9634483 42.3829598, 46.9635256 42.3829408)","['улица Пирогова', 'Гунибская улица']",,30
764542877,residential,False,True,78.847,"LINESTRING (46.9626356 42.3845842, 46.9622319 42.3842702, 46.9618973 42.3841472)",,,
765635669,residential,False,True,97.26,"LINESTRING (46.9656325 42.3879911, 46.9656875 42.3878191, 46.9655207 42.3876204, 46.9654564 42.3874812, 46.9653539 42.3873819, 46.9652243 42.3873527, 46.965105 42.3873258)",улица А. Даниялова,,
758136039,residential,False,True,88.188,"LINESTRING (46.9649449 42.388627, 46.9648453 42.3886484, 46.9647106 42.3886961, 46.9646681 42.3887126, 46.9645172 42.3887712, 46.9643639 42.3888495, 46.9641627 42.3889688, 46.9641368 42.3889874, 46.9640448 42.3890462)",улица А. Даниялова,,
135242739,residential,False,False,351.688,"LINESTRING (46.9638759 42.3892272, 46.9637691 42.3891675, 46.9635931 42.3891451, 46.9634227 42.3891389, 46.9632633 42.3890731, 46.9631354 42.3890308, 46.9629825 42.3889847, 46.9628268 42.3889425, 46.9627354 42.3890033, 46.9628335 42.3891391, 46.9629113 42.3892302, 46.963112 42.3892598, 46.9633243 42.389458, 46.9634415 42.3895302, 46.9634123 42.3895619, 46.9633247 42.389584, 46.9630287 42.3895835, 46.9628156 42.3896305, 46.9627431 42.3897062, 46.9622836 42.389777, 46.9620545 42.3897302, 46.961801 42.3896752, 46.9616077 42.3896165)",улица Ольги Форш,,
135242739,residential,False,True,51.489000000000004,"LINESTRING (46.9638759 42.3892272, 46.9639036 42.3892427, 46.9640552 42.3892937, 46.9641775 42.3893116, 46.9642265 42.3892941, 46.9642843 42.389242, 46.9642823 42.3891273)",улица Ольги Форш,,
"[772095940, 765690957]",residential,False,"[False, True]",279.44699999999995,"LINESTRING (46.9638759 42.3892272, 46.963883 42.3892945, 46.9639392 42.3893499, 46.9639908 42.3894035, 46.9641079 42.3894519, 46.9641758 42.3894796, 46.9642624 42.3895107, 46.9643304 42.3895228, 46.9645276 42.3894343, 46.9646439 42.389325, 46.9648376 42.3892492, 46.9650291 42.389217, 46.965141 42.3891716, 46.9651865 42.3890832, 46.9652526 42.3889914, 46.9653936 42.3889401, 46.9653788 42.3888883, 46.9653641 42.3888099, 46.9650605 42.3888515, 46.9649923 42.3888531, 46.9647592 42.3889179, 46.9645206 42.3890205, 46.9643413 42.3891141, 46.9642823 42.3891273)",улица Ольги Форш,,
135242741,residential,False,False,50.303,"LINESTRING (46.9618074 42.3885931, 46.9617602 42.3886371, 46.9615892 42.3888509, 46.961467 42.3889681)",улица имени Имама Шамиля,,
135242741,residential,False,True,38.534000000000006,"LINESTRING (46.9618074 42.3885931, 46.9619572 42.3884391, 46.962082 42.3883121)",улица имени Имама Шамиля,,
765967029,residential,False,False,108.61399999999999,"LINESTRING (46.9618074 42.3885931, 46.9615304 42.3884846, 46.9613065 42.3883944, 46.9612113 42.3885539, 46.9610235 42.3884905, 46.9609243 42.3884637, 46.9607566 42.3883756)",Артельная улица,,
765967029,residential,False,True,108.614,"LINESTRING (46.9607566 42.3883756, 46.9609243 42.3884637, 46.9610235 42.3884905, 46.9612113 42.3885539, 46.9613065 42.3883944, 46.9615304 42.3884846, 46.9618074 42.3885931)",Артельная улица,,
758136041,residential,True,False,44.1,"LINESTRING (46.9651848 42.3869336, 46.965105 42.3873258)",,roundabout,
