osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge
417694486,Октябрьская улица,unclassified,False,False,251.486,"LINESTRING (31.1818305 57.1488374, 31.183882 57.1504465, 31.1840901 57.1507301)",,,
1073132108,улица Максима Горького,residential,False,False,251.04399999999998,"LINESTRING (31.1818305 57.1488374, 31.1819281 57.1488022, 31.1852959 57.1475871)",,,
1073132108,улица Максима Горького,residential,False,True,183.505,"LINESTRING (31.1818305 57.1488374, 31.1816414 57.1489742, 31.1803048 57.1499696, 31.1800357 57.1501699)",,,
39822807,Профсоюзная улица,residential,False,True,84.119,"LINESTRING (31.1777214 57.1473609, 31.1785014 57.147988)",,,
39822807,Профсоюзная улица,residential,False,False,78.485,"LINESTRING (31.1777214 57.1473609, 31.1774496 57.1471301, 31.1770209 57.1467661)",,,
417080725,,living_street,False,False,71.71900000000001,"LINESTRING (31.1777214 57.1473609, 31.178266 57.1471111, 31.1784189 57.1468667)",,,
417080725,,living_street,False,True,71.71900000000001,"LINESTRING (31.1784189 57.1468667, 31.178266 57.1471111, 31.1777214 57.1473609)",,,
229032375,Октябрьская улица,primary,False,False,93.517,"LINESTRING (31.1817117 57.1487551, 31.1808068 57.1480722)",RU:urban,,
229032375,Октябрьская улица,primary,False,True,11.623,"LINESTRING (31.1817117 57.1487551, 31.1818305 57.1488374)",RU:urban,,
"[417687076, 27779278]",Набережная улица,"['unclassified', 'residential']",False,"[False, True]",432.75199999999995,"LINESTRING (31.1817117 57.1487551, 31.1815867 57.1488115, 31.1803081 57.1494039, 31.1799029 57.1495023, 31.1796052 57.1495415, 31.1793825 57.1495386, 31.1791385 57.1496434, 31.1790339 57.1497263, 31.1789883 57.1498238, 31.1788112 57.1499184, 31.1786092 57.1499923, 31.1784458 57.149986, 31.1764 57.1487813)",,,
27779267,улица Урицкого,tertiary,False,False,107.741,"LINESTRING (31.1852959 57.1475871, 31.186347 57.1483705)",,,
27779256,улица Максима Горького,residential,False,False,132.563,"LINESTRING (31.1852959 57.1475871, 31.1868542 57.1470316, 31.1871315 57.1469316)",,,
1073132108,улица Максима Горького,residential,False,True,251.04399999999998,"LINESTRING (31.1852959 57.1475871, 31.1819281 57.1488022, 31.1818305 57.1488374)",,,
417118683,,unclassified,False,False,34.516,"LINESTRING (31.1754886 57.1480249, 31.1759566 57.1478463)",,,
"[417174164, 27779278]",Набережная улица,"['residential', 'living_street']",False,"[False, True]",110.48,"LINESTRING (31.1754886 57.1480249, 31.175065 57.1475794, 31.1750992 57.1474634, 31.175116 57.1474063, 31.1751441 57.1473108, 31.17547 57.1471794)",,,
27779278,Набережная улица,residential,False,True,100.601,"LINESTRING (31.1754886 57.1480249, 31.17563 57.1481736, 31.1764 57.1487813)",,,
417118683,,unclassified,False,True,34.516,"LINESTRING (31.1759566 57.1478463, 31.1754886 57.1480249)",,,
39822807,Профсоюзная улица,residential,False,True,78.485,"LINESTRING (31.1770209 57.1467661, 31.1774496 57.1471301, 31.1777214 57.1473609)",,,
417122098,,living_street,False,False,59.552,"LINESTRING (31.1770209 57.1467661, 31.1764381 57.1466343, 31.1761097 57.14656)",,,
417174160,,living_street,False,False,27.137,"LINESTRING (31.1761097 57.14656, 31.1761913 57.14632)",,,
417122098,,living_street,False,True,59.552,"LINESTRING (31.1761097 57.14656, 31.1764381 57.1466343, 31.1770209 57.1467661)",,,
417174160,,living_street,False,True,87.13800000000002,"LINESTRING (31.1761097 57.14656, 31.1754893 57.1469124, 31.1754294 57.1469589, 31.1753945 57.1469981, 31.175373 57.1470389, 31.175373 57.1470709, 31.1753878 57.1471007, 31.1754026 57.1471218, 31.17547 57.1471794)",,,
1073132108,улица Максима Горького,residential,False,False,183.505,"LINESTRING (31.1800357 57.1501699, 31.1803048 57.1499696, 31.1816414 57.1489742, 31.1818305 57.1488374)",,,
417174160,,living_street,False,False,21.535,"LINESTRING (31.1756698 57.1473399, 31.17547 57.1471794)",,,
417174160,,living_street,False,True,21.535,"LINESTRING (31.17547 57.1471794, 31.1756698 57.1473399)",,,
417174160,,living_street,False,False,87.138,"LINESTRING (31.17547 57.1471794, 31.1754026 57.1471218, 31.1753878 57.1471007, 31.175373 57.1470709, 31.175373 57.1470389, 31.1753945 57.1469981, 31.1754294 57.1469589, 31.1754893 57.1469124, 31.1761097 57.14656)",,,
"[417174164, 27779278]",Набережная улица,"['living_street', 'residential']",False,"[False, True]",110.47999999999999,"LINESTRING (31.17547 57.1471794, 31.1751441 57.1473108, 31.175116 57.1474063, 31.1750992 57.1474634, 31.175065 57.1475794, 31.1754886 57.1480249)",,,
417694486,Октябрьская улица,unclassified,False,True,251.486,"LINESTRING (31.1840901 57.1507301, 31.183882 57.1504465, 31.1818305 57.1488374)",,,
420040261,Октябрьская улица,unclassified,False,False,43.416,"LINESTRING (31.1842255 57.1508479, 31.1845537 57.1511954)",,,
417706765,,unclassified,False,True,71.727,"LINESTRING (31.1768818 57.1479294, 31.1769515 57.1480283, 31.1769328 57.1481694, 31.1769086 57.148331, 31.1769775 57.1485636)",,,
27564352,Комсомольская улица,residential,False,True,42.419,"LINESTRING (31.1769775 57.1485636, 31.1764 57.1487813)",,,
27564352,Комсомольская улица,residential,False,False,112.009,"LINESTRING (31.1769775 57.1485636, 31.1781858 57.1481081, 31.1785014 57.147988)",,,
417706765,,unclassified,False,False,71.727,"LINESTRING (31.1769775 57.1485636, 31.1769086 57.148331, 31.1769328 57.1481694, 31.1769515 57.1480283, 31.1768818 57.1479294)",,,
418247905,переулок Механизаторов,residential,False,True,173.47400000000002,"LINESTRING (31.1876929 57.1519334, 31.1873442 57.1519508, 31.1866951 57.1519683, 31.1864377 57.1519799, 31.1862445 57.1519828, 31.1860514 57.1519945, 31.1857295 57.1519595, 31.1854828 57.1519217, 31.1853594 57.1519159, 31.185177 57.1519246, 31.1850429 57.1518984, 31.1848732 57.1518451)",,,
419235929,,living_street,False,True,79.791,"LINESTRING (31.1887045 57.1469137, 31.1884792 57.1469865, 31.1881788 57.1470359, 31.1875281 57.1472345)",,,
419235924,,living_street,False,True,41.313,"LINESTRING (31.1871315 57.1469316, 31.1875281 57.1472345)",,,
27779256,улица Максима Горького,residential,False,False,124.746,"LINESTRING (31.1871315 57.1469316, 31.1878788 57.146662, 31.1885548 57.1464176, 31.188831 57.1462939)",,,
27779256,улица Максима Горького,residential,False,True,132.563,"LINESTRING (31.1871315 57.1469316, 31.1868542 57.1470316, 31.1852959 57.1475871)",,,
419235924,,living_street,False,False,41.313,"LINESTRING (31.1875281 57.1472345, 31.1871315 57.1469316)",,,
419235929,,living_street,False,True,8.426,"LINESTRING (31.1875281 57.1472345, 31.1874063 57.1472716)",,,
419235929,,living_street,False,False,79.791,"LINESTRING (31.1875281 57.1472345, 31.1881788 57.1470359, 31.1884792 57.1469865, 31.1887045 57.1469137)",,,
419235925,,living_street,False,False,88.647,"LINESTRING (31.1874063 57.1472716, 31.1860652 57.1475976)",,,
419235929,,living_street,False,False,8.426,"LINESTRING (31.1874063 57.1472716, 31.1875281 57.1472345)",,,
419235929,,living_street,False,True,61.80800000000001,"LINESTRING (31.1874063 57.1472716, 31.1877604 57.1475859, 31.1878412 57.1477682)",,,
419235922,,living_street,False,True,67.11,"LINESTRING (31.1887823 57.1474463, 31.1878412 57.1477682)",,,
419235925,,living_street,False,True,88.647,"LINESTRING (31.1860652 57.1475976, 31.1874063 57.1472716)",,,
419235922,,living_street,False,False,67.11,"LINESTRING (31.1878412 57.1477682, 31.1887823 57.1474463)",,,
419235929,,living_street,False,True,5.444,"LINESTRING (31.1878412 57.1477682, 31.1878623 57.1478158)",,,
419235929,,living_street,False,False,61.80800000000001,"LINESTRING (31.1878412 57.1477682, 31.1877604 57.1475859, 31.1874063 57.1472716)",,,
419235929,,living_street,False,False,5.444,"LINESTRING (31.1878623 57.1478158, 31.1878412 57.1477682)",,,
419235930,,living_street,False,False,21.995,"LINESTRING (31.1878623 57.1478158, 31.187919 57.1480112)",,,
419235930,,living_street,False,True,110.267,"LINESTRING (31.1878623 57.1478158, 31.186347 57.1483705)",,,
419235930,,living_street,False,True,21.995,"LINESTRING (31.187919 57.1480112, 31.1878623 57.1478158)",,,
419235926,,living_street,False,False,105.483,"LINESTRING (31.187919 57.1480112, 31.1887984 57.1478071, 31.1892115 57.1481738)",,,
419235930,,living_street,False,False,159.165,"LINESTRING (31.187919 57.1480112, 31.1879374 57.1480748, 31.188152 57.1484939, 31.1884953 57.1487267, 31.1888172 57.1488547, 31.1891283 57.1489129, 31.1895682 57.1489013)",,,
419235926,,living_street,False,True,105.483,"LINESTRING (31.1892115 57.1481738, 31.1887984 57.1478071, 31.187919 57.1480112)",,,
27779267,улица Урицкого,tertiary,False,True,107.741,"LINESTRING (31.186347 57.1483705, 31.1852959 57.1475871)",,,
419235930,,living_street,False,False,110.267,"LINESTRING (31.186347 57.1483705, 31.1878623 57.1478158)",,,
"[417694491, 27779267, 417694493]",улица Урицкого,tertiary,False,False,274.858,"LINESTRING (31.186347 57.1483705, 31.1875541 57.1492703, 31.188356 57.1499716, 31.1884375 57.1500634, 31.1887573 57.1504589)",,,yes
419235930,,living_street,False,True,159.16500000000002,"LINESTRING (31.1895682 57.1489013, 31.1891283 57.1489129, 31.1888172 57.1488547, 31.1884953 57.1487267, 31.188152 57.1484939, 31.1879374 57.1480748, 31.187919 57.1480112)",,,
417694493,улица Урицкого,tertiary,False,False,67.88,"LINESTRING (31.1887573 57.1504589, 31.1887838 57.1504917, 31.1888756 57.1507239, 31.1888949 57.1510609)",,,
"[417694491, 417694493, 27779267]",улица Урицкого,tertiary,False,True,274.858,"LINESTRING (31.1887573 57.1504589, 31.1884375 57.1500634, 31.188356 57.1499716, 31.1875541 57.1492703, 31.186347 57.1483705)",,,yes
27564352,Комсомольская улица,residential,False,True,33.006,"LINESTRING (31.1820179 57.1466227, 31.1815682 57.1467918)",,,
419732407,Никольский проезд,living_street,False,True,249.44,"LINESTRING (31.1820179 57.1466227, 31.1829393 57.1473397, 31.1809606 57.1480194, 31.1808068 57.1480722)",,,
229032375,Октябрьская улица,primary,False,True,93.517,"LINESTRING (31.1808068 57.1480722, 31.1817117 57.1487551)",RU:urban,,
229032375,Октябрьская улица,primary,False,False,88.562,"LINESTRING (31.1808068 57.1480722, 31.1803205 57.1477052, 31.1799498 57.1474255)",RU:urban,,
419732407,Никольский проезд,living_street,False,False,249.44,"LINESTRING (31.1808068 57.1480722, 31.1809606 57.1480194, 31.1829393 57.1473397, 31.1820179 57.1466227)",,,
420004386,переулок Механизаторов,residential,False,True,192.977,"LINESTRING (31.1877259 57.1526492, 31.1858001 57.1528383, 31.1858897 57.1535105)",,,
27779270,улица Новикова,residential,False,False,47.85,"LINESTRING (31.1858897 57.1535105, 31.1851047 57.1535729)",,,
27779270,улица Новикова,residential,False,True,28.119,"LINESTRING (31.1858897 57.1535105, 31.186351 57.1534738)",,,
420004386,переулок Механизаторов,residential,False,False,192.977,"LINESTRING (31.1858897 57.1535105, 31.1858001 57.1528383, 31.1877259 57.1526492)",,,
27779270,улица Новикова,residential,False,False,28.119,"LINESTRING (31.186351 57.1534738, 31.1858897 57.1535105)",,,
27779270,улица Новикова,residential,False,True,178.847,"LINESTRING (31.186351 57.1534738, 31.189285 57.1532404)",,,
