osmid,oneway,highway,maxspeed,reversed,length,geometry,name,ref,lanes,bridge
83953501,True,primary,50,False,112.859,"LINESTRING (41.0879413 56.9280302, 41.0890907 56.9286147, 41.0891258 56.9286342, 41.0892995 56.9287236)",,,,
183586206,True,residential,,False,34.237,"LINESTRING (41.0952158 56.9313118, 41.0956914 56.9314775)",Крестьянская улица,,,
183586223,True,secondary,,False,29.201999999999998,"LINESTRING (41.0952158 56.9313118, 41.0952619 56.9314289, 41.0952887 56.931571)",Иваново — Кохма,24К-340,,
183586223,True,secondary,,False,64.632,"LINESTRING (41.0930111 56.9307224, 41.0939696 56.930976)",Иваново — Кохма,24К-340,,
274102984,False,secondary,,True,63.857,"LINESTRING (41.0930111 56.9307224, 41.0922764 56.9303112)",Октябрьская площадь,24К-340,2,
124655116,False,secondary,,False,12.221,"LINESTRING (41.0964758 56.935406, 41.0965561 56.9355068)",улица Кочетовой,,,
124655140,False,residential,,False,327.894,"LINESTRING (41.0964758 56.935406, 41.0961664 56.9354138, 41.093545 56.9346294, 41.0923126 56.9342965, 41.0916948 56.9340842)",улица 1 Мая,,,
183586233,False,secondary,,True,113.022,"LINESTRING (41.0964758 56.935406, 41.0964537 56.9353114, 41.0965103 56.935235, 41.097219 56.9346295, 41.0972721 56.9345128)",улица Чернышёва,,,
83953506,True,secondary,,False,39.697,"LINESTRING (41.0937947 56.9328242, 41.0937987 56.9324672)",Советская улица,24К-340,,
118149122,False,secondary,,False,13.478,"LINESTRING (41.0937947 56.9328242, 41.0937979 56.9329454)",Советская улица,,,
118651329,False,tertiary,,False,250.439,"LINESTRING (41.0948077 56.9311154, 41.0949321 56.9310417, 41.0950455 56.9309746, 41.0957615 56.9305179, 41.0965481 56.9300403, 41.0967943 56.929894, 41.0969278 56.9298147, 41.0975617 56.9294381)",Октябрьская улица,,,
183586223,True,secondary,,False,33.015,"LINESTRING (41.0948077 56.9311154, 41.0951747 56.9312921, 41.0952158 56.9313118)",Иваново — Кохма,24К-340,,
124655116,False,secondary,,True,12.221,"LINESTRING (41.0965561 56.9355068, 41.0964758 56.935406)",улица Кочетовой,,,
124655116,False,secondary,,False,90.291,"LINESTRING (41.0965561 56.9355068, 41.0970423 56.9357739, 41.0972523 56.9358621, 41.0976749 56.9360396)",улица Кочетовой,,,
"[274102984, 274102983, 99047399]",False,secondary,,False,252.58200000000002,"LINESTRING (41.0892995 56.9287236, 41.0893854 56.9287717, 41.089509 56.9288388, 41.0901704 56.9291963, 41.0906997 56.9294868, 41.0913448 56.9298244, 41.0915881 56.9299518, 41.0922764 56.9303112)",Октябрьская площадь,24К-340,2,yes
289317738,True,secondary,,False,113.423,"LINESTRING (41.0935431 56.9321518, 41.0932076 56.9318617, 41.0931031 56.9315936, 41.0930968 56.9311907)",Советская улица,24К-340,,
276099386,True,secondary,,False,68.19,"LINESTRING (41.0930968 56.9311907, 41.0931346 56.931099, 41.0932136 56.9310163, 41.0933244 56.9309809, 41.0934601 56.9309586, 41.093758 56.930966, 41.0939696 56.930976)",,,,
289317738,True,secondary,,False,52.484,"LINESTRING (41.0930968 56.9311907, 41.0930781 56.9309448, 41.0930634 56.9308497, 41.0930111 56.9307224)",Советская улица,24К-340,,
118149122,False,secondary,,True,91.574,"LINESTRING (41.0972721 56.9345128, 41.0972313 56.9344378, 41.0971234 56.9343566, 41.0961558 56.933986)",Советская улица,,,
183586231,False,residential,,True,237.37100000000004,"LINESTRING (41.0972721 56.9345128, 41.0974918 56.9344265, 41.0980715 56.9339253, 41.0988804 56.9332257, 41.0994351 56.932746)",улица Чернышёва,,,
183586233,False,secondary,,False,113.022,"LINESTRING (41.0972721 56.9345128, 41.097219 56.9346295, 41.0965103 56.935235, 41.0964537 56.9353114, 41.0964758 56.935406)",улица Чернышёва,,,
118149122,False,secondary,,True,13.478,"LINESTRING (41.0937979 56.9329454, 41.0937947 56.9328242)",Советская улица,,,
276099390,False,residential,,False,36.927,"LINESTRING (41.0937979 56.9329454, 41.0932768 56.9327738)",Советская улица,,,
118149122,False,secondary,,False,98.1,"LINESTRING (41.0937979 56.9329454, 41.0940505 56.9331007, 41.0950123 56.9335246)",Советская улица,,,
83953506,True,secondary,,False,38.347,"LINESTRING (41.0937987 56.9324672, 41.0935431 56.9321518)",Советская улица,24К-340,,
124655120,False,tertiary,,True,46.529,"LINESTRING (41.0937987 56.9324672, 41.0932768 56.9327738)",улица Романа Куклева,,,
124655120,False,tertiary,,False,69.092,"LINESTRING (41.089756 56.9359771, 41.0903165 56.9354362)",улица Романа Куклева,,,
276099387,False,residential,,True,121.05,"LINESTRING (41.089756 56.9359771, 41.0881484 56.9356859, 41.0878688 56.9356244)",2-я Завражная улица,,,
124655120,False,tertiary,,False,90.996,"LINESTRING (41.0909877 56.9348059, 41.0916948 56.9340842)",улица Романа Куклева,,,
124655120,False,tertiary,,True,81.057,"LINESTRING (41.0909877 56.9348059, 41.0903165 56.9354362)",улица Романа Куклева,,,
276099389,False,residential,,True,218.07,"LINESTRING (41.0909877 56.9348059, 41.0880951 56.9336417)",улица Семенчикова,,,
124655120,False,tertiary,,False,174.48,"LINESTRING (41.0916948 56.9340842, 41.0932768 56.9327738)",улица Романа Куклева,,,
124655120,False,tertiary,,True,90.996,"LINESTRING (41.0916948 56.9340842, 41.0909877 56.9348059)",улица Романа Куклева,,,
124655140,False,residential,,False,139.003,"LINESTRING (41.0916948 56.9340842, 41.0897856 56.9333931)",улица 1 Мая,,,
124655140,False,residential,,True,327.894,"LINESTRING (41.0916948 56.9340842, 41.0923126 56.9342965, 41.093545 56.9346294, 41.0961664 56.9354138, 41.0964758 56.935406)",улица 1 Мая,,,
276099288,False,residential,,True,76.604,"LINESTRING (41.0994351 56.932746, 41.0983307 56.9324121)",Крестьянская улица,,,
183586231,False,residential,,False,237.371,"LINESTRING (41.0994351 56.932746, 41.0988804 56.9332257, 41.0980715 56.9339253, 41.0974918 56.9344265, 41.0972721 56.9345128)",улица Чернышёва,,,
183586231,False,residential,,True,69.883,"LINESTRING (41.0994351 56.932746, 41.0999196 56.932327, 41.1000278 56.9322718, 41.1001217 56.9322617)",улица Чернышёва,,,
124655140,False,residential,,False,64.018,"LINESTRING (41.0897856 56.9333931, 41.0888926 56.9330864)",улица 1 Мая,,,
124655140,False,residential,,True,139.003,"LINESTRING (41.0897856 56.9333931, 41.0916948 56.9340842)",улица 1 Мая,,,
276099379,False,residential,,False,103.679,"LINESTRING (41.0897856 56.9333931, 41.0899167 56.9332548, 41.0905074 56.932831, 41.0908355 56.9326648)",,,,
274845912,False,unclassified,,False,27.435,"LINESTRING (41.1005542 56.9323337, 41.1001217 56.9322617)",Кузнечная улица,,,
274845912,False,unclassified,,True,76.72,"LINESTRING (41.1005542 56.9323337, 41.1016861 56.9326413)",Кузнечная улица,,,
276360685,False,unclassified,,True,95.247,"LINESTRING (41.1005542 56.9323337, 41.1007173 56.932098, 41.1013041 56.9315851)",улица Чернышёва,,,
274845912,False,unclassified,,False,76.72,"LINESTRING (41.1016861 56.9326413, 41.1005542 56.9323337)",Кузнечная улица,,,
274845912,False,unclassified,,True,24.735,"LINESTRING (41.1016861 56.9326413, 41.102051 56.9327405)",Кузнечная улица,,,
274845910,False,residential,,True,175.089,"LINESTRING (41.1016861 56.9326413, 41.1014297 56.9329778, 41.1005099 56.9338409, 41.1003148 56.934024)",Восточная улица,,,
274845912,False,unclassified,,False,24.735,"LINESTRING (41.102051 56.9327405, 41.1016861 56.9326413)",Кузнечная улица,,,
274845910,False,residential,,False,175.089,"LINESTRING (41.1003148 56.934024, 41.1005099 56.9338409, 41.1014297 56.9329778, 41.1016861 56.9326413)",Восточная улица,,,
274845910,False,residential,,True,107.25800000000001,"LINESTRING (41.1003148 56.934024, 41.0997321 56.9345079, 41.0993416 56.9348293)",Восточная улица,,,
274845910,False,residential,,True,168.331,"LINESTRING (41.0993416 56.9348293, 41.0976749 56.9360396)",Восточная улица,,,
274845910,False,residential,,False,107.25800000000001,"LINESTRING (41.0993416 56.9348293, 41.0997321 56.9345079, 41.1003148 56.934024)",Восточная улица,,,
274845910,False,residential,,False,168.331,"LINESTRING (41.0976749 56.9360396, 41.0993416 56.9348293)",Восточная улица,,,
124655116,False,secondary,,True,90.291,"LINESTRING (41.0976749 56.9360396, 41.0972523 56.9358621, 41.0970423 56.9357739, 41.0965561 56.9355068)",улица Кочетовой,,,
276099329,False,residential,,False,77.168,"LINESTRING (41.0899345 56.9300743, 41.0889 56.930478)",Набережная улица,,,
274102984,False,secondary,,False,63.857,"LINESTRING (41.0922764 56.9303112, 41.0930111 56.9307224)",Октябрьская площадь,24К-340,2,
"[274102984, 99047399, 274102983]",False,secondary,,True,252.582,"LINESTRING (41.0922764 56.9303112, 41.0915881 56.9299518, 41.0913448 56.9298244, 41.0906997 56.9294868, 41.0901704 56.9291963, 41.089509 56.9288388, 41.0893854 56.9287717, 41.0892995 56.9287236)",Октябрьская площадь,24К-340,2,yes
