osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry
13800540,Революционная улица,primary,False,False,72.639,,,"LINESTRING (52.435144 53.6483352, 52.4353777 53.6489736)"
396902851,Транспортная улица,primary,False,True,19.606,53К-2801000,60,"LINESTRING (52.435144 53.6483352, 52.4354329 53.6482932)"
13800540,Революционная улица,primary,False,False,154.742,,,"LINESTRING (52.4353777 53.6489736, 52.4358854 53.6503323)"
13800540,Революционная улица,primary,False,True,72.639,,,"LINESTRING (52.4353777 53.6489736, 52.435144 53.6483352)"
27420455,Комсомольская улица,secondary,False,False,258.313,,60,"LINESTRING (52.4353777 53.6489736, 52.4346591 53.6490695, 52.4333977 53.6492379, 52.4325364 53.6493529, 52.4315542 53.649484)"
517602392,Комсомольская улица,residential,False,True,285.78399999999993,,,"LINESTRING (52.4353777 53.6489736, 52.4362059 53.6488727, 52.4369328 53.6487932, 52.4374128 53.6487404, 52.4378444 53.6486668, 52.4384623 53.648597, 52.4391477 53.648513, 52.4393344 53.6485073, 52.4396317 53.6485208)"
13800594,Краснознамённая улица,tertiary,False,False,45.937,,,"LINESTRING (52.4402333 53.6483122, 52.4396317 53.6485208)"
13800594,Краснознамённая улица,tertiary,False,True,45.937,,,"LINESTRING (52.4396317 53.6485208, 52.4402333 53.6483122)"
13800594,Краснознамённая улица,tertiary,False,False,148.39000000000001,,,"LINESTRING (52.4396317 53.6485208, 52.4395975 53.6485546, 52.4395895 53.6486063, 52.4400404 53.6498204)"
517602392,Комсомольская улица,residential,False,False,285.784,,,"LINESTRING (52.4396317 53.6485208, 52.4393344 53.6485073, 52.4391477 53.648513, 52.4384623 53.648597, 52.4378444 53.6486668, 52.4374128 53.6487404, 52.4369328 53.6487932, 52.4362059 53.6488727, 52.4353777 53.6489736)"
27420455,Комсомольская улица,secondary,False,False,38.207,,60,"LINESTRING (52.4273212 53.6499788, 52.4269989 53.6500201, 52.4267531 53.650047)"
27420455,Комсомольская улица,secondary,False,True,284.361,,60,"LINESTRING (52.4273212 53.6499788, 52.4295905 53.6497097, 52.4315542 53.649484)"
27420456,улица Гая,tertiary,False,False,158.631,,,"LINESTRING (52.4273212 53.6499788, 52.4275586 53.6504907, 52.4278747 53.6513666)"
27420456,улица Гая,tertiary,False,True,154.887,,,"LINESTRING (52.4293927 53.6554059, 52.4292228 53.654968, 52.428866 53.6540484)"
40306583,Московская улица,secondary,False,False,280.45300000000003,,,"LINESTRING (52.4293927 53.6554059, 52.4305961 53.6552653, 52.4310865 53.655208, 52.4313936 53.6551721, 52.4325999 53.6550311, 52.4335681 53.654918)"
330254883,улица Бамбурова,residential,False,False,41.981,,,"LINESTRING (52.4341715 53.6566585, 52.434073 53.6562855)"
330254883,улица Бамбурова,residential,False,True,110.982,,,"LINESTRING (52.4341715 53.6566585, 52.4336576 53.6568907, 52.4327952 53.657233)"
27882139,Чапаевская улица,residential,False,True,117.181,,,"LINESTRING (52.4378119 53.6557872, 52.4395506 53.6555663)"
13800540,Революционная улица,primary,False,True,152.75799999999998,,,"LINESTRING (52.4378119 53.6557872, 52.4375653 53.6551229, 52.4373138 53.6544455)"
27882139,Чапаевская улица,residential,False,False,252.53799999999998,,,"LINESTRING (52.4378119 53.6557872, 52.4363285 53.6559849, 52.4357382 53.6560636, 52.4344747 53.656232, 52.434073 53.6562855)"
27882139,Чапаевская улица,residential,False,False,119.462,,,"LINESTRING (52.434073 53.6562855, 52.4322974 53.6565022)"
330254883,улица Бамбурова,residential,False,True,41.981,,,"LINESTRING (52.434073 53.6562855, 52.4341715 53.6566585)"
27882139,Чапаевская улица,residential,False,True,252.538,,,"LINESTRING (52.434073 53.6562855, 52.4344747 53.656232, 52.4357382 53.6560636, 52.4363285 53.6559849, 52.4378119 53.6557872)"
167037155,Коммунистическая улица,tertiary,False,True,155.657,,,"LINESTRING (52.434073 53.6562855, 52.4339425 53.655932, 52.4338346 53.6556397, 52.4335681 53.654918)"
13800540,Революционная улица,primary,False,False,155.243,,,"LINESTRING (52.4358854 53.6503323, 52.4363745 53.651698)"
13800540,Революционная улица,primary,False,True,154.742,,,"LINESTRING (52.4358854 53.6503323, 52.4353777 53.6489736)"
167037182,улица Фрунзе,residential,False,False,279.697,,,"LINESTRING (52.4358854 53.6503323, 52.4400404 53.6498204)"
167037182,улица Фрунзе,residential,False,True,256.64099999999996,,,"LINESTRING (52.4358854 53.6503323, 52.4339569 53.6505778, 52.4320782 53.650817)"
13800540,Революционная улица,primary,False,False,154.29,,,"LINESTRING (52.4363745 53.651698, 52.4368312 53.6530589)"
13800540,Революционная улица,primary,False,True,155.243,,,"LINESTRING (52.4363745 53.651698, 52.4358854 53.6503323)"
40306585,Красногвардейская улица,residential,False,False,281.863,,,"LINESTRING (52.4363745 53.651698, 52.4405594 53.6511753)"
40306585,Красногвардейская улица,residential,False,True,256.083,,,"LINESTRING (52.4363745 53.651698, 52.4334378 53.6520733, 52.4325761 53.6521834)"
