osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge
200321113,2,Московская улица,secondary,False,True,140.067,"LINESTRING (42.2719985 54.7692465, 42.2699076 54.7688834)",
163316517,,Больничная улица,residential,False,False,106.636,"LINESTRING (42.2719985 54.7692465, 42.2720897 54.7691211, 42.2722068 54.7689066, 42.2722669 54.7687797, 42.2722829 54.7686918, 42.2722481 54.7685977, 42.2721833 54.7685358, 42.2721078 54.7684766, 42.2719495 54.7683756)",
200321113,2,Московская улица,secondary,False,False,227.137,"LINESTRING (42.2719985 54.7692465, 42.2730727 54.7694602, 42.2747291 54.7697938, 42.275287 54.7698922, 42.2753504 54.7699045)",
200321113,2,Московская улица,secondary,False,False,140.067,"LINESTRING (42.2699076 54.7688834, 42.2719985 54.7692465)",
"[163316507, 957050493]",,Московский переулок,residential,False,False,202.245,"LINESTRING (42.2699076 54.7688834, 42.2698723 54.7689558, 42.2690552 54.7706345)",
163316538,2,улица Крюковка,secondary,False,False,10.844,"LINESTRING (42.2753504 54.7699045, 42.2755131 54.769931)",
200321113,2,Московская улица,secondary,False,True,227.137,"LINESTRING (42.2753504 54.7699045, 42.275287 54.7698922, 42.2747291 54.7697938, 42.2730727 54.7694602, 42.2719985 54.7692465)",
982211430,2,улица Скоробогатова,tertiary,False,False,150.731,"LINESTRING (42.2753504 54.7699045, 42.2756112 54.7692049, 42.2756544 54.7690503, 42.2757855 54.7685729)",
163316517,,Больничная улица,residential,False,True,441.57500000000005,"LINESTRING (42.2698064 54.7650104, 42.2698583 54.7663725, 42.2699649 54.7674452, 42.2699834 54.767511, 42.2700153 54.7675768, 42.2700514 54.767632, 42.270109 54.7676918, 42.2701713 54.7677411, 42.2702699 54.7677981, 42.2704175 54.7678646, 42.2705701 54.7679265, 42.2708443 54.7680175, 42.2711934 54.7681256, 42.2715694 54.7682353, 42.2717621 54.7682997, 42.2719495 54.7683756)",
163316532,,Больничный переулок,residential,False,False,405.357,"LINESTRING (42.2698064 54.7650104, 42.2700109 54.764983, 42.2703138 54.7649684, 42.2707636 54.76497, 42.2712469 54.7649952, 42.2718318 54.765033, 42.2725586 54.765058, 42.273237 54.7650926, 42.2742681 54.7651326, 42.2747836 54.7651559, 42.2750917 54.7651678, 42.2754577 54.7651825, 42.2756754 54.7652021, 42.2760851 54.7652685)",
163316529,,Больничный переулок,unclassified,False,False,270.338,"LINESTRING (42.2760851 54.7652685, 42.2762363 54.7652696, 42.2768789 54.7652652, 42.2771986 54.7652708, 42.2774699 54.7652852, 42.2778892 54.7652801, 42.2781061 54.7652723, 42.2783243 54.7653064, 42.278633 54.7653795, 42.2789905 54.7654446, 42.2795841 54.7655339, 42.2801964 54.7656474)",
163316532,,Больничный переулок,residential,False,True,405.357,"LINESTRING (42.2760851 54.7652685, 42.2756754 54.7652021, 42.2754577 54.7651825, 42.2750917 54.7651678, 42.2747836 54.7651559, 42.2742681 54.7651326, 42.273237 54.7650926, 42.2725586 54.765058, 42.2718318 54.765033, 42.2712469 54.7649952, 42.2707636 54.76497, 42.2703138 54.7649684, 42.2700109 54.764983, 42.2698064 54.7650104)",
982211430,2,улица Скоробогатова,tertiary,False,True,368.308,"LINESTRING (42.2760851 54.7652685, 42.2760357 54.7654635, 42.2760147 54.7657264, 42.2759889 54.7666059, 42.2759858 54.7670617, 42.275952 54.7674669, 42.2758667 54.7682505, 42.2757855 54.7685729)",
163316529,,Больничный переулок,unclassified,False,True,270.33799999999997,"LINESTRING (42.2801964 54.7656474, 42.2795841 54.7655339, 42.2789905 54.7654446, 42.278633 54.7653795, 42.2783243 54.7653064, 42.2781061 54.7652723, 42.2778892 54.7652801, 42.2774699 54.7652852, 42.2771986 54.7652708, 42.2768789 54.7652652, 42.2762363 54.7652696, 42.2760851 54.7652685)",
437523971,,Заречная улица,living_street,False,False,227.45899999999997,"LINESTRING (42.2801964 54.7656474, 42.280176 54.7658117, 42.2801168 54.7659885, 42.2799855 54.7661079, 42.2798494 54.7662664, 42.2796146 54.7666261, 42.2793536 54.7671093, 42.2793526 54.7671569, 42.2793809 54.7672078, 42.2794147 54.7672517, 42.2794491 54.7672769, 42.2794785 54.7672908, 42.2795428 54.767298, 42.2796196 54.767297, 42.2797482 54.7673053, 42.2798232 54.7673145, 42.2799714 54.7673351)",
"[163316512, 437523970, 982211431]",,"['Школьная улица', 'Заречная улица']",living_street,False,True,621.9219999999998,"LINESTRING (42.2801964 54.7656474, 42.2802812 54.7655791, 42.2803424 54.7655315, 42.2804119 54.7654536, 42.2806192 54.7651335, 42.2807844 54.7648525, 42.2808888 54.7647228, 42.2809526 54.7646756, 42.2810032 54.7646554, 42.2810569 54.7646391, 42.281145 54.7646298, 42.28125 54.7646268, 42.2814358 54.7646651, 42.2816266 54.764727, 42.2821129 54.7648749, 42.2828248 54.765073, 42.2829723 54.7651175, 42.2830819 54.7651609, 42.2831931 54.7652339, 42.2832444 54.765299, 42.2832633 54.7653741, 42.2832677 54.7654248, 42.2832553 54.7654698, 42.2831828 54.7656223, 42.2830582 54.7658652, 42.2828823 54.7662725, 42.2828057 54.7665026, 42.2827672 54.7665933, 42.2827282 54.7666612, 42.2826723 54.7667494, 42.2825817 54.7668675, 42.2824712 54.7669842, 42.2821514 54.7672868, 42.2820638 54.7673614, 42.2820037 54.7674361, 42.281921 54.7676315, 42.2817346 54.7681164)",
163316497,,улица Кооператоров,living_street,False,True,197.02100000000002,"LINESTRING (42.2724419 54.7666483, 42.2721988 54.7672928, 42.2721408 54.7675125, 42.2721095 54.7676459, 42.2721444 54.767771, 42.2721522 54.7679916, 42.2721388 54.7681215, 42.2721072 54.7681932, 42.2720861 54.768215, 42.2720474 54.7682549, 42.2719495 54.7683756)",
"[163316512, 437523970, 982211431]",,"['Школьная улица', 'Заречная улица']",living_street,False,False,621.9219999999999,"LINESTRING (42.2817346 54.7681164, 42.281921 54.7676315, 42.2820037 54.7674361, 42.2820638 54.7673614, 42.2821514 54.7672868, 42.2824712 54.7669842, 42.2825817 54.7668675, 42.2826723 54.7667494, 42.2827282 54.7666612, 42.2827672 54.7665933, 42.2828057 54.7665026, 42.2828823 54.7662725, 42.2830582 54.7658652, 42.2831828 54.7656223, 42.2832553 54.7654698, 42.2832677 54.7654248, 42.2832633 54.7653741, 42.2832444 54.765299, 42.2831931 54.7652339, 42.2830819 54.7651609, 42.2829723 54.7651175, 42.2828248 54.765073, 42.2821129 54.7648749, 42.2816266 54.764727, 42.2814358 54.7646651, 42.28125 54.7646268, 42.281145 54.7646298, 42.2810569 54.7646391, 42.2810032 54.7646554, 42.2809526 54.7646756, 42.2808888 54.7647228, 42.2807844 54.7648525, 42.2806192 54.7651335, 42.2804119 54.7654536, 42.2803424 54.7655315, 42.2802812 54.7655791, 42.2801964 54.7656474)",
163316497,,улица Кооператоров,living_street,False,False,197.02100000000002,"LINESTRING (42.2719495 54.7683756, 42.2720474 54.7682549, 42.2720861 54.768215, 42.2721072 54.7681932, 42.2721388 54.7681215, 42.2721522 54.7679916, 42.2721444 54.767771, 42.2721095 54.7676459, 42.2721408 54.7675125, 42.2721988 54.7672928, 42.2724419 54.7666483)",
163316517,,Больничная улица,residential,False,False,441.575,"LINESTRING (42.2719495 54.7683756, 42.2717621 54.7682997, 42.2715694 54.7682353, 42.2711934 54.7681256, 42.2708443 54.7680175, 42.2705701 54.7679265, 42.2704175 54.7678646, 42.2702699 54.7677981, 42.2701713 54.7677411, 42.270109 54.7676918, 42.2700514 54.767632, 42.2700153 54.7675768, 42.2699834 54.767511, 42.2699649 54.7674452, 42.2698583 54.7663725, 42.2698064 54.7650104)",
163316517,,Больничная улица,residential,False,True,106.636,"LINESTRING (42.2719495 54.7683756, 42.2721078 54.7684766, 42.2721833 54.7685358, 42.2722481 54.7685977, 42.2722829 54.7686918, 42.2722669 54.7687797, 42.2722068 54.7689066, 42.2720897 54.7691211, 42.2719985 54.7692465)",
163551604,,Речной переулок,living_street,False,False,90.31200000000001,"LINESTRING (42.2757855 54.7685729, 42.2754166 54.7685572, 42.275245 54.7685426, 42.2751187 54.768525, 42.2748581 54.7684801, 42.2744198 54.7683947)",
163551604,,Речной переулок,living_street,False,True,224.16899999999998,"LINESTRING (42.2757855 54.7685729, 42.2773139 54.7686615, 42.2792537 54.7688175)",
982211430,2,улица Скоробогатова,tertiary,False,False,368.308,"LINESTRING (42.2757855 54.7685729, 42.2758667 54.7682505, 42.275952 54.7674669, 42.2759858 54.7670617, 42.2759889 54.7666059, 42.2760147 54.7657264, 42.2760357 54.7654635, 42.2760851 54.7652685)",
982211430,2,улица Скоробогатова,tertiary,False,True,150.731,"LINESTRING (42.2757855 54.7685729, 42.2756544 54.7690503, 42.2756112 54.7692049, 42.2753504 54.7699045)",
163551589,,Луговая улица,residential,False,True,61.354,"LINESTRING (42.280296 54.7702244, 42.2799276 54.7697152)",
163551589,,Луговая улица,residential,False,False,74.81299999999999,"LINESTRING (42.280296 54.7702244, 42.2802988 54.7704067, 42.2802923 54.7705422, 42.2802554 54.7707011, 42.2801855 54.7708915)",
