osmid,highway,oneway,reversed,length,geometry,name,lanes,tunnel
96863282,tertiary,False,True,281.76200000000006,"LINESTRING (65.8031057 66.8174612, 65.8030902 66.8174081, 65.8030837 66.8173744, 65.8030897 66.8173347, 65.8033957 66.8164756, 65.8034046 66.8164177, 65.803408 66.8163664, 65.803392 66.816324, 65.8033552 66.8162805, 65.8032927 66.8162305, 65.8032143 66.8161862, 65.8031265 66.8161494, 65.8029792 66.8160987, 65.8026253 66.8159951, 65.8023854 66.8159189, 65.8022653 66.8158759, 65.8021915 66.8158389, 65.8021246 66.8157945, 65.8020756 66.8157551, 65.8020492 66.8157226, 65.8020334 66.8156921, 65.8020281 66.8156623, 65.8020299 66.81562, 65.8020422 66.8155722, 65.8020689 66.8155026, 65.8021827 66.815304, 65.8021855 66.8152482, 65.8021583 66.8151968, 65.8021148 66.8151663)",улица Гагарина,2,
"[147178008, 147177993, 147177987]",tertiary,False,"[False, True]",109.12100000000001,"LINESTRING (65.8031057 66.8174612, 65.8032707 66.8174835, 65.8035753 66.8175266, 65.8037233 66.8175535, 65.8039169 66.8176072, 65.804111 66.8176621, 65.8041916 66.8176929, 65.8042439 66.8177253, 65.8043061 66.8177713, 65.8043418 66.8178149, 65.8043634 66.8178566, 65.8043559 66.8179036, 65.8043327 66.817947, 65.8042042 66.8180778, 65.8041778 66.8181131, 65.8041631 66.8181549)",улица Гагарина,,yes
147251652,unclassified,False,True,47.735,"LINESTRING (65.8077944 66.8155821, 65.8068151 66.8153933)",,,
140185353,tertiary,False,True,283.931,"LINESTRING (65.8077944 66.8155821, 65.8072902 66.8159143, 65.8070876 66.8160728, 65.8069813 66.8161573, 65.8068382 66.8162821, 65.8067051 66.8164144, 65.8064848 66.816657, 65.8061038 66.8170347, 65.805918 66.8172541, 65.8055875 66.8177265, 65.8054003 66.8179446)",,,
96863236,residential,False,True,190.522,"LINESTRING (65.8014206 66.8150657, 65.8013815 66.8151995, 65.8010213 66.8159862, 65.8006013 66.8167478)",улица Дзержинского,2,
96863239,tertiary,False,False,33.28,"LINESTRING (65.8014206 66.8150657, 65.8019305 66.8151098, 65.8019495 66.8151107, 65.8020322 66.8151317, 65.8021148 66.8151663)",улица Гагарина,2,
96863317,tertiary,False,True,55.462,"LINESTRING (65.8014206 66.8150657, 65.801471 66.8149861, 65.8016565 66.8145758)",улица Дзержинского,2,
96863317,tertiary,False,False,147.583,"LINESTRING (65.8022696 66.8132707, 65.8022512 66.8133092, 65.8020988 66.8136279, 65.8017774 66.8143182, 65.8016565 66.8145758)",улица Дзержинского,2,
"[1189073466, 147236373]",residential,False,True,301.54699999999997,"LINESTRING (65.8022696 66.8132707, 65.8015557 66.8131879, 65.8013145 66.8131668, 65.8006161 66.8131005, 65.8001152 66.8130625, 65.7992946 66.813015, 65.7989017 66.8130459, 65.7974879 66.813182, 65.7970888 66.8132094, 65.7963509 66.8132545, 65.7962062 66.8132742, 65.7955572 66.8133505)",,2,
96863317,tertiary,False,False,55.462,"LINESTRING (65.8016565 66.8145758, 65.801471 66.8149861, 65.8014206 66.8150657)",улица Дзержинского,2,
96863317,tertiary,False,True,147.583,"LINESTRING (65.8016565 66.8145758, 65.8017774 66.8143182, 65.8020988 66.8136279, 65.8022512 66.8133092, 65.8022696 66.8132707)",улица Дзержинского,2,
147155795,residential,False,False,247.836,"LINESTRING (65.8016565 66.8145758, 65.8009503 66.8145223, 65.8006735 66.8144976, 65.8002952 66.8144761, 65.8001455 66.8144676, 65.7994185 66.8144172, 65.7979145 66.8143064, 65.7967813 66.8142037, 65.7960905 66.8141794)",,2,
96863219,residential,False,True,306.552,"LINESTRING (65.7968629 66.8192598, 65.7976415 66.8192611, 65.7976967 66.8192621, 65.7979978 66.8192678, 65.7982999 66.8192722, 65.798449 66.8192164, 65.7984831 66.8191883, 65.7985503 66.8191002, 65.7985752 66.8190541, 65.7985819 66.8190092, 65.7985951 66.8188091, 65.7985876 66.8187729, 65.7985791 66.8187398, 65.7985457 66.8187051, 65.7984607 66.8186637, 65.7982648 66.8186222, 65.7980789 66.8185759, 65.7979614 66.81854, 65.7979348 66.8184958, 65.7980359 66.8182062, 65.7980667 66.8181288, 65.7980984 66.8180473, 65.7982849 66.8175986, 65.7984305 66.8172546)",улица Гагарина,,
147177986,tertiary,False,True,35.625,"LINESTRING (65.8041631 66.8181549, 65.8048398 66.8183329)",,,
147178008,tertiary,False,False,59.18299999999999,"LINESTRING (65.8041631 66.8181549, 65.8041591 66.8181927, 65.8041665 66.818233, 65.8043356 66.8186821)",улица Гагарина,,
"[147178008, 147177993, 147177987]",tertiary,False,"[False, True]",109.12099999999998,"LINESTRING (65.8041631 66.8181549, 65.8041778 66.8181131, 65.8042042 66.8180778, 65.8043327 66.817947, 65.8043559 66.8179036, 65.8043634 66.8178566, 65.8043418 66.8178149, 65.8043061 66.8177713, 65.8042439 66.8177253, 65.8041916 66.8176929, 65.804111 66.8176621, 65.8039169 66.8176072, 65.8037233 66.8175535, 65.8035753 66.8175266, 65.8032707 66.8174835, 65.8031057 66.8174612)",улица Гагарина,,yes
140185353,tertiary,False,False,49.661,"LINESTRING (65.8048398 66.8183329, 65.8054003 66.8179446)",,,
140185353,tertiary,False,True,44.663,"LINESTRING (65.8048398 66.8183329, 65.8043356 66.8186821)",,,
147177986,tertiary,False,False,35.625,"LINESTRING (65.8048398 66.8183329, 65.8041631 66.8181549)",,,
140185353,tertiary,False,False,44.663,"LINESTRING (65.8043356 66.8186821, 65.8048398 66.8183329)",,,
147178008,tertiary,False,True,59.183,"LINESTRING (65.8043356 66.8186821, 65.8041665 66.818233, 65.8041591 66.8181927, 65.8041631 66.8181549)",улица Гагарина,,
96863264,residential,False,True,98.453,"LINESTRING (65.8072458 66.8184394, 65.8071263 66.8183702, 65.8062174 66.8181461, 65.8054003 66.8179446)",,,
"[1189073466, 147236373]",residential,False,False,301.547,"LINESTRING (65.7955572 66.8133505, 65.7962062 66.8132742, 65.7963509 66.8132545, 65.7970888 66.8132094, 65.7974879 66.813182, 65.7989017 66.8130459, 65.7992946 66.813015, 65.8001152 66.8130625, 65.8006161 66.8131005, 65.8013145 66.8131668, 65.8015557 66.8131879, 65.8022696 66.8132707)",,2,
147155795,residential,False,True,247.83600000000004,"LINESTRING (65.7960905 66.8141794, 65.7967813 66.8142037, 65.7979145 66.8143064, 65.7994185 66.8144172, 65.8001455 66.8144676, 65.8002952 66.8144761, 65.8006735 66.8144976, 65.8009503 66.8145223, 65.8016565 66.8145758)",,2,
147251662,unclassified,False,True,171.56,"LINESTRING (65.8058533 66.8152731, 65.8052785 66.8151927, 65.8048047 66.8150913, 65.8046561 66.8150824, 65.8041769 66.8151097, 65.8024459 66.8150885, 65.8022942 66.8150979, 65.8021148 66.8151663)",улица Гагарина,,
147251652,unclassified,False,False,47.735,"LINESTRING (65.8068151 66.8153933, 65.8077944 66.8155821)",,,
147251664,residential,False,True,17.974,"LINESTRING (65.7982807 66.8165734, 65.7986815 66.8166085)",,,
147251664,residential,False,False,17.974,"LINESTRING (65.7986815 66.8166085, 65.7982807 66.8165734)",,,
96863219,residential,False,False,72.68,"LINESTRING (65.7986815 66.8166085, 65.7985098 66.8170409, 65.7984305 66.8172546)",улица Гагарина,,
147251664,residential,False,True,85.495,"LINESTRING (65.7986815 66.8166085, 65.7991351 66.8166508, 65.7994394 66.8166711, 65.7999412 66.8167006, 65.8006013 66.8167478)",,,
96863236,residential,False,False,190.522,"LINESTRING (65.8006013 66.8167478, 65.8010213 66.8159862, 65.8013815 66.8151995, 65.8014206 66.8150657)",улица Дзержинского,2,
96863236,residential,False,True,68.446,"LINESTRING (65.8006013 66.8167478, 65.8003593 66.817242, 65.800305 66.8173522)",улица Дзержинского,2,
147251664,residential,False,False,85.495,"LINESTRING (65.8006013 66.8167478, 65.7999412 66.8167006, 65.7994394 66.8166711, 65.7991351 66.8166508, 65.7986815 66.8166085)",,,
96863236,residential,False,False,243.05499999999995,"LINESTRING (65.7991359 66.8194889, 65.7992379 66.8192891, 65.7994746 66.8188257, 65.799504 66.8187757, 65.7997343 66.8183558, 65.799802 66.8182423, 65.7998372 66.8181791, 65.800107 66.8176939, 65.8001221 66.8176667, 65.8002142 66.817501, 65.800305 66.8173522)",улица Дзержинского,2,
