osmid,oneway,name,highway,reversed,length,junction,geometry,ref,maxspeed
33762123,False,Клубный переулок,residential,True,100.194,,"LINESTRING (37.7072676 55.5575061, 37.7076524 55.557041, 37.7079235 55.5567477, 37.707968 55.556697)",,
33762112,False,Садовая улица,residential,False,131.974,,"LINESTRING (37.7126341 55.5592601, 37.7145185 55.5597825)",,
35822732,False,,residential,True,118.296,,"LINESTRING (37.7126341 55.5592601, 37.7134358 55.5582977)",,
33762112,False,Садовая улица,residential,True,31.906,,"LINESTRING (37.7126341 55.5592601, 37.7123273 55.559193, 37.7122368 55.5592009, 37.7121638 55.5592275)",,
33762112,False,Садовая улица,residential,True,131.974,,"LINESTRING (37.7145185 55.5597825, 37.7126341 55.5592601)",,
1020912060,False,Медицинская улица,residential,False,114.42,,"LINESTRING (37.7145185 55.5597825, 37.7154402 55.5588953)",,
"[35912874, 35912875]",False,Зелёный переулок,residential,True,196.55,,"LINESTRING (37.7145185 55.5597825, 37.7140999 55.56016, 37.7139994 55.5601801, 37.713866 55.5601907, 37.7128536 55.5600471, 37.7127523 55.5599786, 37.7124839 55.5598732, 37.7119666 55.5597407)",,
1020912060,False,Медицинская улица,residential,True,114.42,,"LINESTRING (37.7154402 55.5588953, 37.7145185 55.5597825)",,
33762106,False,Школьная улица,tertiary,True,142.499,,"LINESTRING (37.7154402 55.5588953, 37.7144176 55.5585957, 37.7134358 55.5582977)",46Н-13973,
33762123,False,Клубный переулок,residential,True,90.856,,"LINESTRING (37.7066539 55.5582458, 37.7072676 55.5575061)",,
33762123,False,Клубный переулок,residential,False,88.57499999999999,,"LINESTRING (37.7066539 55.5582458, 37.7061861 55.558757, 37.7060088 55.5589539)",,
33762124,False,улица Лемешко,residential,False,108.882,,"LINESTRING (37.7066539 55.5582458, 37.7065939 55.5582333, 37.7051092 55.5578041)",,
"[39955954, 33772404]",True,,residential,False,62.315999999999995,,"LINESTRING (37.7086659 55.556347, 37.708691 55.5564919, 37.7087711 55.5566119, 37.7089244 55.5567303, 37.7091137 55.5568202)",,
33772576,False,улица Гаевского,residential,False,24.044999999999998,,"LINESTRING (37.7086659 55.556347, 37.7086722 55.5563407, 37.7088647 55.5561623)",,
108147268,True,,tertiary,False,5.87,,"LINESTRING (37.7090205 55.5568174, 37.7091137 55.5568202)",,
33772429,True,,tertiary,False,30.597,,"LINESTRING (37.7092266 55.5569293, 37.7093025 55.5569929, 37.7094147 55.5570561, 37.7094891 55.5570988, 37.7095499 55.5571336)",,
96742834,True,,tertiary,False,16.82,,"LINESTRING (37.7092266 55.5569293, 37.7091641 55.5569608, 37.7090803 55.5569805, 37.7089874 55.5569782)",,
33772700,True,,tertiary,False,23.588,,"LINESTRING (37.7089874 55.5569782, 37.7086486 55.5568872)",46Н-13973,
108147244,True,,tertiary,False,23.121000000000002,,"LINESTRING (37.7089874 55.5569782, 37.7089235 55.5569378, 37.7089003 55.5568953, 37.7089317 55.5568482, 37.7090205 55.5568174)",,
33762184,False,Школьная улица,tertiary,False,186.55,,"LINESTRING (37.707968 55.556697, 37.7053138 55.555948)",46Н-13973,
33762123,False,Клубный переулок,residential,False,100.19399999999999,,"LINESTRING (37.707968 55.556697, 37.7079235 55.5567477, 37.7076524 55.557041, 37.7072676 55.5575061)",,
33762184,False,Школьная улица,tertiary,True,13.71,,"LINESTRING (37.707968 55.556697, 37.7081243 55.5567372, 37.7081664 55.5567481)",46Н-13973,
33772755,True,,tertiary,False,24.453,,"LINESTRING (37.7081664 55.5567481, 37.7085517 55.5567776)",,
27577710,True,,residential,False,56.482,,"LINESTRING (37.7081664 55.5567481, 37.7082448 55.5567396, 37.7083135 55.5567094, 37.7086659 55.556347)",,
33762184,False,Школьная улица,tertiary,False,13.71,,"LINESTRING (37.7081664 55.5567481, 37.7081243 55.5567372, 37.707968 55.556697)",46Н-13973,
33772422,True,,residential,False,13.626,,"LINESTRING (37.7086486 55.5568872, 37.7085517 55.5567776)",,
33772700,True,,tertiary,False,34.043,,"LINESTRING (37.7086486 55.5568872, 37.7084812 55.556839, 37.7081664 55.5567481)",46Н-13973,
39955953,True,,tertiary,False,49.538,,"LINESTRING (37.7091137 55.5568202, 37.7093169 55.5567867, 37.7097586 55.5566958, 37.7098582 55.5566753)",,
108147259,True,,tertiary,False,14.123000000000001,,"LINESTRING (37.7091137 55.5568202, 37.7091603 55.5568567, 37.7092018 55.5568947, 37.7092266 55.5569293)",,
33971786,False,,residential,False,88.177,,"LINESTRING (37.7014659 55.5567696, 37.7020974 55.5560616)",,
33971786,False,,residential,True,24.885,,"LINESTRING (37.7014659 55.5567696, 37.7012894 55.5569699)",,
33762124,False,улица Лемешко,residential,True,256.381,,"LINESTRING (37.7014659 55.5567696, 37.7048861 55.5577408, 37.7051092 55.5578041)",,
33971786,False,,residential,True,88.177,,"LINESTRING (37.7020974 55.5560616, 37.7014659 55.5567696)",,
33762112,False,Садовая улица,residential,False,175.34699999999998,,"LINESTRING (37.7020974 55.5560616, 37.7036079 55.5564821, 37.7045989 55.556758)",,
33971787,False,,residential,False,89.543,,"LINESTRING (37.7051092 55.5578041, 37.7057369 55.5570813)",,
33762124,False,улица Лемешко,residential,False,256.381,,"LINESTRING (37.7051092 55.5578041, 37.7048861 55.5577408, 37.7014659 55.5567696)",,
33762124,False,улица Лемешко,residential,True,108.882,,"LINESTRING (37.7051092 55.5578041, 37.7065939 55.5582333, 37.7066539 55.5582458)",,
33971787,False,,residential,True,89.543,,"LINESTRING (37.7057369 55.5570813, 37.7051092 55.5578041)",,
33762112,False,Садовая улица,residential,False,107.25999999999999,,"LINESTRING (37.7057369 55.5570813, 37.7072138 55.5574957, 37.7072676 55.5575061)",,
33762112,False,Садовая улица,residential,True,80.09700000000001,,"LINESTRING (37.7057369 55.5570813, 37.7051127 55.5569087, 37.7045989 55.556758)",,
33762112,False,Садовая улица,residential,False,80.09700000000001,,"LINESTRING (37.7045989 55.556758, 37.7051127 55.5569087, 37.7057369 55.5570813)",,
33762112,False,Садовая улица,residential,True,175.34699999999998,,"LINESTRING (37.7045989 55.556758, 37.7036079 55.5564821, 37.7020974 55.5560616)",,
34334178,False,,residential,False,100.66700000000002,,"LINESTRING (37.7045989 55.556758, 37.7049918 55.5563102, 37.7052691 55.5559983, 37.7053138 55.555948)",,
33762184,False,Школьная улица,tertiary,True,186.55,,"LINESTRING (37.7053138 55.555948, 37.707968 55.556697)",46Н-13973,
34334178,False,,residential,False,77.446,,"LINESTRING (37.7053138 55.555948, 37.7054422 55.5558867, 37.7058228 55.5553251)",,
34334178,False,,residential,True,100.667,,"LINESTRING (37.7053138 55.555948, 37.7052691 55.5559983, 37.7049918 55.5563102, 37.7045989 55.556758)",,
34334178,False,,residential,True,77.446,,"LINESTRING (37.7058228 55.5553251, 37.7054422 55.5558867, 37.7053138 55.555948)",,
160314466,False,Строительная улица,residential,False,212.75900000000001,,"LINESTRING (37.7058228 55.5553251, 37.7071473 55.5556896, 37.7088647 55.5561623)",,
167216648,True,,tertiary,False,29.813,,"LINESTRING (37.7085517 55.5567776, 37.7090205 55.5568174)",,
167216649,True,,residential,False,49.289,,"LINESTRING (37.7085517 55.5567776, 37.7085265 55.5566884, 37.7085364 55.5565765, 37.708599 55.556466, 37.7086659 55.556347)",,
33772783,False,Заводская улица,tertiary,True,53.443,,"LINESTRING (37.7128575 55.5558855, 37.7125319 55.5559705, 37.712492 55.555981, 37.7122964 55.5560321, 37.7120878 55.5560891)",,
35822735,False,,residential,True,44.355000000000004,,"LINESTRING (37.7128575 55.5558855, 37.7129024 55.5559409, 37.7129232 55.5559666, 37.7131514 55.5562481)",,
33762120,False,Новая улица,residential,False,23.737000000000002,,"LINESTRING (37.7145676 55.55735, 37.7143187 55.5574229, 37.7142705 55.5574706)",,
35822733,False,2-я Радиальная улица,residential,False,147.375,,"LINESTRING (37.7145676 55.55735, 37.7138638 55.5564951, 37.7135784 55.5561485)",,
35822736,False,1-я Радиальная улица,residential,False,29.049,,"LINESTRING (37.7135784 55.5561485, 37.7131514 55.5562481)",,
35822733,False,2-я Радиальная улица,residential,True,147.375,,"LINESTRING (37.7135784 55.5561485, 37.7138638 55.5564951, 37.7145676 55.55735)",,
35822736,False,1-я Радиальная улица,residential,True,29.049,,"LINESTRING (37.7131514 55.5562481, 37.7135784 55.5561485)",,
35822735,False,,residential,False,44.355000000000004,,"LINESTRING (37.7131514 55.5562481, 37.7129232 55.5559666, 37.7129024 55.5559409, 37.7128575 55.5558855)",,
35822736,False,1-я Радиальная улица,residential,False,21.073,,"LINESTRING (37.7131514 55.5562481, 37.7129492 55.5563185, 37.7128689 55.5563499)",,
33762112,False,Садовая улица,residential,False,73.98499999999999,,"LINESTRING (37.7111684 55.5588983, 37.7118993 55.5591134, 37.7120909 55.5591552, 37.7121638 55.5592275)",,
33762112,False,Садовая улица,residential,True,293.55899999999997,,"LINESTRING (37.7111684 55.5588983, 37.7109295 55.5587901, 37.7105648 55.55852, 37.7104045 55.5584344, 37.7084714 55.5578582, 37.7077189 55.5576329, 37.7072676 55.5575061)",,
"[33971785, 35912874]",False,Зелёный переулок,residential,False,146.09199999999998,,"LINESTRING (37.7111684 55.5588983, 37.7107714 55.5593788, 37.7107964 55.5594286, 37.7119666 55.5597407)",,
33762112,False,Садовая улица,residential,False,31.906,,"LINESTRING (37.7121638 55.5592275, 37.7122368 55.5592009, 37.7123273 55.559193, 37.7126341 55.5592601)",,
33762112,False,Садовая улица,residential,True,73.985,,"LINESTRING (37.7121638 55.5592275, 37.7120909 55.5591552, 37.7118993 55.5591134, 37.7111684 55.5588983)",,
35912873,False,,residential,True,62.446000000000005,,"LINESTRING (37.7121638 55.5592275, 37.7121685 55.5592745, 37.7120576 55.5594041, 37.7119398 55.5595303, 37.7118884 55.5596258, 37.7119011 55.5596931, 37.7119666 55.5597407)",,
35912873,False,,residential,False,62.446,,"LINESTRING (37.7119666 55.5597407, 37.7119011 55.5596931, 37.7118884 55.5596258, 37.7119398 55.5595303, 37.7120576 55.5594041, 37.7121685 55.5592745, 37.7121638 55.5592275)",,
"[35912874, 35912875]",False,Зелёный переулок,residential,False,196.55,,"LINESTRING (37.7119666 55.5597407, 37.7124839 55.5598732, 37.7127523 55.5599786, 37.7128536 55.5600471, 37.713866 55.5601907, 37.7139994 55.5601801, 37.7140999 55.56016, 37.7145185 55.5597825)",,
"[33971785, 35912874]",False,Зелёный переулок,residential,True,146.09199999999998,,"LINESTRING (37.7119666 55.5597407, 37.7107964 55.5594286, 37.7107714 55.5593788, 37.7111684 55.5588983)",,
33971786,False,,residential,False,24.885,,"LINESTRING (37.7012894 55.5569699, 37.7014659 55.5567696)",,
175583383,True,улица Гаевского,residential,False,22.669,,"LINESTRING (37.7100328 55.5556131, 37.7097093 55.555703)",,
33772783,False,Заводская улица,tertiary,False,93.999,,"LINESTRING (37.7107418 55.5564566, 37.7120878 55.5560891)",,
33772783,False,Заводская улица,tertiary,True,60.663000000000004,,"LINESTRING (37.7107418 55.5564566, 37.7101753 55.556595, 37.7099275 55.5566586, 37.7098808 55.5566706, 37.7098582 55.5566753)",,
240016731,False,,residential,True,118.964,,"LINESTRING (37.7107418 55.5564566, 37.7107702 55.5564875, 37.7107985 55.5565184, 37.7110723 55.5568169, 37.7111485 55.5567969, 37.7121369 55.5565371)",,50
135957436,True,Советский проезд,residential,False,27.921,,"LINESTRING (37.7095944 55.555276, 37.7098386 55.5554857)",,
33772752,True,,tertiary,False,23.775,,"LINESTRING (37.7095347 55.5568054, 37.7092266 55.5569293)",,
27558002,True,,tertiary,False,37.685,,"LINESTRING (37.7095347 55.5568054, 37.7095037 55.5569335, 37.7094769 55.5570294, 37.7095104 55.5570907, 37.7095499 55.5571336)",,
125392283,False,Южная улица,residential,True,119.893,,"LINESTRING (37.7075135 55.5553725, 37.7091817 55.5558427, 37.7092197 55.5558534)",,
175583373,True,Советский проезд,residential,False,18.705,,"LINESTRING (37.7098386 55.5554857, 37.7100328 55.5556131)",,
175583375,True,Советский проезд,residential,False,12.447,,"LINESTRING (37.7098386 55.5554857, 37.7097928 55.5555946)",,
175583379,True,улица Гаевского,residential,False,15.234,,"LINESTRING (37.7097928 55.5555946, 37.7100328 55.5556131)",,
175583376,True,,residential,False,13.934999999999999,roundabout,"LINESTRING (37.7097928 55.5555946, 37.7097949 55.5556308, 37.7097684 55.5556707, 37.7097093 55.555703)",,
175583376,True,,residential,False,20.278,roundabout,"LINESTRING (37.7094591 55.5556623, 37.7094466 55.5556447, 37.7094402 55.5556056, 37.7094615 55.5555672, 37.7094916 55.5555445, 37.7095167 55.5555327, 37.7095766 55.5555177)",,
175583376,True,,residential,False,18.075,roundabout,"LINESTRING (37.7097093 55.555703, 37.7096423 55.5557162, 37.7095212 55.555701, 37.7094591 55.5556623)",,
175583383,True,улица Гаевского,residential,False,35.044,,"LINESTRING (37.7097093 55.555703, 37.7094453 55.5557818, 37.7092197 55.5558534)",,
35822736,False,1-я Радиальная улица,residential,False,15.305,,"LINESTRING (37.7128689 55.5563499, 37.7127926 55.5564806)",,
240016731,False,,residential,False,35.349,,"LINESTRING (37.7128689 55.5563499, 37.7123531 55.5564762)",,50
35822736,False,1-я Радиальная улица,residential,True,21.073,,"LINESTRING (37.7128689 55.5563499, 37.7129492 55.5563185, 37.7131514 55.5562481)",,
240016731,False,,residential,False,15.19,,"LINESTRING (37.7123531 55.5564762, 37.7121369 55.5565371)",,50
240016731,False,,residential,True,35.349,,"LINESTRING (37.7123531 55.5564762, 37.7128689 55.5563499)",,50
240016732,False,,residential,False,46.165,,"LINESTRING (37.7123531 55.5564762, 37.7121237 55.5561414, 37.7121058 55.5561153, 37.7120878 55.5560891)",,
33772783,False,Заводская улица,tertiary,True,93.999,,"LINESTRING (37.7120878 55.5560891, 37.7107418 55.5564566)",,
33772783,False,Заводская улица,tertiary,False,53.443,,"LINESTRING (37.7120878 55.5560891, 37.7122964 55.5560321, 37.712492 55.555981, 37.7125319 55.5559705, 37.7128575 55.5558855)",,
240016732,False,,residential,True,46.165,,"LINESTRING (37.7120878 55.5560891, 37.7121058 55.5561153, 37.7121237 55.5561414, 37.7123531 55.5564762)",,
240016731,False,,residential,True,15.19,,"LINESTRING (37.7121369 55.5565371, 37.7123531 55.5564762)",,50
240016731,False,,residential,False,118.96400000000001,,"LINESTRING (37.7121369 55.5565371, 37.7111485 55.5567969, 37.7110723 55.5568169, 37.7107985 55.5565184, 37.7107702 55.5564875, 37.7107418 55.5564566)",,50
"[35822736, 240016733]",False,1-я Радиальная улица,residential,True,208.48900000000003,,"LINESTRING (37.7121369 55.5565371, 37.7118436 55.5568705, 37.7118009 55.5569191, 37.7116056 55.5571411, 37.7121025 55.5572766, 37.7121386 55.5572384, 37.7124101 55.5569474, 37.7124295 55.5569265, 37.7127045 55.5566316, 37.7127926 55.5564806)",,50
33762123,False,Клубный переулок,residential,True,88.57499999999999,,"LINESTRING (37.7060088 55.5589539, 37.7061861 55.558757, 37.7066539 55.5582458)",,
35822736,False,1-я Радиальная улица,residential,True,15.305,,"LINESTRING (37.7127926 55.5564806, 37.7128689 55.5563499)",,
"[35822736, 240016733]",False,1-я Радиальная улица,residential,False,208.48899999999998,,"LINESTRING (37.7127926 55.5564806, 37.7127045 55.5566316, 37.7124295 55.5569265, 37.7124101 55.5569474, 37.7121386 55.5572384, 37.7121025 55.5572766, 37.7116056 55.5571411, 37.7118009 55.5569191, 37.7118436 55.5568705, 37.7121369 55.5565371)",,50
750424128,False,,residential,False,151.692,,"LINESTRING (37.7127926 55.5564806, 37.7132627 55.5566013, 37.713326 55.5566632, 37.713477 55.5568111, 37.7138621 55.5572692, 37.7140622 55.5574328, 37.7142705 55.5574706)",,
33762120,False,Новая улица,residential,False,105.896,,"LINESTRING (37.7142705 55.5574706, 37.7134924 55.5582416, 37.7134358 55.5582977)",,
33762120,False,Новая улица,residential,True,23.737000000000002,,"LINESTRING (37.7142705 55.5574706, 37.7143187 55.5574229, 37.7145676 55.55735)",,
750424128,False,,residential,True,151.692,,"LINESTRING (37.7142705 55.5574706, 37.7140622 55.5574328, 37.7138621 55.5572692, 37.713477 55.5568111, 37.713326 55.5566632, 37.7132627 55.5566013, 37.7127926 55.5564806)",,
