osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction
25575268,True,2,Р-258,primary,60,False,78.864,"LINESTRING (104.099141 52.2074965, 104.0993829 52.2077286, 104.0994541 52.2077916, 104.0995172 52.2078343, 104.0995882 52.207868, 104.0997237 52.207919, 104.0998149 52.2079551, 104.0998712 52.2079814, 104.099906 52.2080119)",,
30994816,True,2,,tertiary,60,False,35.457,"LINESTRING (104.099141 52.2074965, 104.0991622 52.2075384, 104.0991723 52.207571, 104.0991833 52.2076119, 104.0991841 52.2076456, 104.0991757 52.2077051, 104.0991689 52.2077434, 104.0991489 52.2078107)",улица Петра Красильникова,
581052009,True,2,Р-258,primary,,False,43.233000000000004,"LINESTRING (104.099141 52.2074965, 104.0991427 52.2075322, 104.0991326 52.2075581, 104.0991182 52.2075892, 104.0990971 52.2076119, 104.0990667 52.2076383, 104.099027 52.207658, 104.0989839 52.207672, 104.098934 52.2076798, 104.0988834 52.2076823, 104.0988158 52.2076829, 104.0987022 52.2076724)",,roundabout
86203831,True,2,,tertiary,60,False,76.666,"LINESTRING (104.099133 52.2068121, 104.0990988 52.2069509, 104.0990864 52.207015, 104.0990781 52.207072, 104.0990728 52.207132, 104.0990739 52.207177, 104.0990814 52.2072383, 104.0991088 52.2073545, 104.099141 52.2074965)",проспект Строителей и Монтажников,
86203839,True,2,Р-258,primary,60,False,123.131,"LINESTRING (104.0968019 52.2072225, 104.0978135 52.2073996, 104.0979052 52.2074094, 104.0979763 52.2074116, 104.0980513 52.2074094, 104.098164 52.2073979, 104.0982785 52.207386, 104.0985597 52.2073569)",,
25575256,True,2,,tertiary,60,False,18.825,"LINESTRING (104.0985597 52.2073569, 104.0987386 52.2072279)",проспект Строителей и Монтажников,
86203853,True,1,,tertiary,60,False,32.358999999999995,"LINESTRING (104.0985597 52.2073569, 104.0985677 52.2072785, 104.0985628 52.2071868, 104.0985615 52.2070661)",проспект Металлургов,
569627014,True,2,Р-258,primary,40,False,29.945,"LINESTRING (104.0985597 52.2073569, 104.0986052 52.2073425, 104.0986488 52.2073355, 104.0986998 52.207333, 104.0987514 52.2073355, 104.0988352 52.2073489, 104.0989028 52.2073655, 104.0989738 52.2073892)",,roundabout
"[701014360, 817488572, 25575413, 309923789]",False,4,Р-258,primary,"['60', '40']",False,255.209,"LINESTRING (104.099906 52.2080119, 104.0999262 52.2080198, 104.1003881 52.2081719, 104.1013848 52.2085011, 104.1018996 52.2086711, 104.1021272 52.2087434, 104.1023285 52.2088074, 104.103208 52.209095)",,
86203821,True,2,Р-258,primary,,False,16.123,"LINESTRING (104.099906 52.2080119, 104.0998583 52.20801, 104.0998051 52.2079989, 104.0996871 52.2079618)",,
580278415,True,2,Р-258,primary,,False,41.969,"LINESTRING (104.0987022 52.2076724, 104.0986267 52.2076358, 104.0985918 52.2076174, 104.0985516 52.2075882, 104.0985207 52.2075594, 104.0985006 52.2075356, 104.0984892 52.2075076, 104.0984845 52.2074781, 104.0984872 52.2074489, 104.0985046 52.2074123, 104.0985301 52.2073868, 104.0985597 52.2073569)",,roundabout
580278416,True,2,Р-258,primary,60,False,30.739000000000004,"LINESTRING (104.0987022 52.2076724, 104.0985837 52.207648, 104.0984985 52.2076264, 104.0982819 52.2075723)",,
55610050,False,2,,tertiary,,False,26.593999999999998,"LINESTRING (104.091547 52.2132783, 104.0918376 52.2133376, 104.091918 52.2133526)",улица Орловских Комсомольцев,
86203847,False,2,,tertiary,,True,23.418,"LINESTRING (104.1031411 52.2093005, 104.1031473 52.2092308, 104.103208 52.209095)",улица Ивана Кочубея,
86203847,False,2,,tertiary,,False,23.418,"LINESTRING (104.103208 52.209095, 104.1031473 52.2092308, 104.1031411 52.2093005)",улица Ивана Кочубея,
"[701014360, 25575413, 817488572, 309923789]",False,4,Р-258,primary,"['60', '40']",True,255.209,"LINESTRING (104.103208 52.209095, 104.1023285 52.2088074, 104.1021272 52.2087434, 104.1018996 52.2086711, 104.1013848 52.2085011, 104.1003881 52.2081719, 104.0999262 52.2080198, 104.099906 52.2080119)",,
1030819527,True,,,residential,40,False,127.551,"LINESTRING (104.098241 52.2125124, 104.099028 52.2126812, 104.0998293 52.2128414, 104.1000154 52.2128779)",улица Ленина,
86203851,True,1,,tertiary,60,False,21.813000000000002,"LINESTRING (104.0985615 52.2070661, 104.0986198 52.2071372, 104.0986502 52.2071662, 104.0986779 52.2071868, 104.0987386 52.2072279)",проспект Металлургов,
1032409460,False,2,,residential,40,False,225.26400000000004,"LINESTRING (104.0978524 52.210334, 104.098828 52.2105296, 104.0997215 52.2107088, 104.0998943 52.2107434, 104.1006486 52.210876, 104.1010021 52.2109488)",улица Мира,
1259477686,False,2,,residential,40,True,33.003,"LINESTRING (104.0978524 52.210334, 104.0976042 52.2102843, 104.097392 52.2102418)",улица Мира,
581066426,True,2,Р-258,primary,60,False,63.76,"LINESTRING (104.0976819 52.2074174, 104.0968019 52.2072225)",,
581052008,True,2,Р-258,primary,40,False,16.671,"LINESTRING (104.0989738 52.2073892, 104.0990329 52.2074173, 104.0990667 52.2074354, 104.0991115 52.2074659, 104.099141 52.2074965)",,roundabout
1259758687,True,2,Р-258,primary,60,False,44.365,"LINESTRING (104.0982819 52.2075723, 104.0976819 52.2074174)",,
