osmid,name,highway,oneway,reversed,length,access,geometry
229673718,улица А.Ю.Сельмурзаева,living_street,False,True,216.678,,"LINESTRING (45.342474 43.6224112, 45.3421077 43.6204807)"
1003666683,улица Гагарина,residential,False,False,48.364,yes,"LINESTRING (45.342474 43.6224112, 45.3419464 43.6226193)"
1003666683,улица Гагарина,residential,False,True,83.707,yes,"LINESTRING (45.342474 43.6224112, 45.3434176 43.6220948)"
229672813,улица Ленина,residential,False,False,258.192,yes,"LINESTRING (45.3396877 43.6235295, 45.3375716 43.6217845)"
229673722,,living_street,False,True,260.81,,"LINESTRING (45.3396877 43.6235295, 45.336612 43.6242673)"
1003666683,улица Гагарина,residential,False,True,208.083,yes,"LINESTRING (45.3396877 43.6235295, 45.3419464 43.6226193)"
1003676543,улица Ленина,residential,False,True,210.675,,"LINESTRING (45.3396877 43.6235295, 45.3411133 43.624908, 45.3411287 43.6250803)"
229673716,Больничная улица,residential,False,True,109.047,,"LINESTRING (45.3391734 43.6212347, 45.3385377 43.6203687)"
1003666682,улица М.Висаитова,residential,False,False,250.639,,"LINESTRING (45.3391734 43.6212347, 45.3421077 43.6204807)"
229673717,улица М.Висаитова,residential,False,False,143.701,,"LINESTRING (45.3391734 43.6212347, 45.3377759 43.6216541, 45.3375716 43.6217845)"
229672813,улица Ленина,residential,False,False,155.981,yes,"LINESTRING (45.3375716 43.6217845, 45.3362524 43.620757)"
229672813,улица Ленина,residential,False,True,258.192,yes,"LINESTRING (45.3375716 43.6217845, 45.3396877 43.6235295)"
229673717,улица М.Висаитова,residential,False,False,169.15,,"LINESTRING (45.3375716 43.6217845, 45.335684 43.622453)"
229673717,улица М.Висаитова,residential,False,True,143.701,,"LINESTRING (45.3375716 43.6217845, 45.3377759 43.6216541, 45.3391734 43.6212347)"
229673718,улица А.Ю.Сельмурзаева,living_street,False,False,216.678,,"LINESTRING (45.3421077 43.6204807, 45.342474 43.6224112)"
229673718,улица А.Ю.Сельмурзаева,living_street,False,True,117.947,,"LINESTRING (45.3421077 43.6204807, 45.3417827 43.6194464)"
1003666682,улица М.Висаитова,residential,False,False,235.65,,"LINESTRING (45.3421077 43.6204807, 45.3448683 43.6197755)"
1003666682,улица М.Висаитова,residential,False,True,250.639,,"LINESTRING (45.3421077 43.6204807, 45.3391734 43.6212347)"
229672813,улица Ленина,residential,False,True,17.578,yes,"LINESTRING (45.3356194 43.6202483, 45.335767 43.6203648)"
229673719,,residential,False,False,132.669,,"LINESTRING (45.3356194 43.6202483, 45.3341496 43.6207881)"
229673722,,living_street,False,False,242.802,,"LINESTRING (45.3342254 43.6271447, 45.333131 43.6251099)"
229673722,,living_street,False,False,150.769,,"LINESTRING (45.333131 43.6251099, 45.3349072 43.6246794)"
229673722,,living_street,False,True,242.802,,"LINESTRING (45.333131 43.6251099, 45.3342254 43.6271447)"
544400831,,residential,False,False,169.35399999999998,,"LINESTRING (45.3453619 43.6254361, 45.3451009 43.6254295, 45.3434146 43.6259676)"
544400831,,residential,False,False,184.66199999999998,,"LINESTRING (45.3434146 43.6259676, 45.3422352 43.6261535, 45.3416573 43.6260679, 45.3412375 43.6258749)"
544400831,,residential,False,True,169.35399999999998,,"LINESTRING (45.3434146 43.6259676, 45.3451009 43.6254295, 45.3453619 43.6254361)"
544400836,улица Ленина,residential,False,True,39.029,,"LINESTRING (45.3412375 43.6258749, 45.3411943 43.6262245)"
1003676543,улица Ленина,residential,False,False,88.789,,"LINESTRING (45.3412375 43.6258749, 45.3411287 43.6250803)"
544400831,,residential,False,True,184.662,,"LINESTRING (45.3412375 43.6258749, 45.3416573 43.6260679, 45.3422352 43.6261535, 45.3434146 43.6259676)"
229673719,,residential,False,False,4.348,,"LINESTRING (45.3341496 43.6207881, 45.3341013 43.6208056)"
229673719,,residential,False,True,132.669,,"LINESTRING (45.3341496 43.6207881, 45.3356194 43.6202483)"
229673733,,residential,False,False,157.044,,"LINESTRING (45.3376646 43.6275429, 45.3375084 43.6261351)"
229673735,,living_street,False,False,319.694,,"LINESTRING (45.3376646 43.6275429, 45.3411943 43.6262245)"
229673735,,living_street,False,True,97.538,,"LINESTRING (45.3376646 43.6275429, 45.3365428 43.6278747)"
229673733,,residential,False,False,219.866,,"LINESTRING (45.3375084 43.6261351, 45.336612 43.6242673)"
229673733,,residential,False,True,157.044,,"LINESTRING (45.3375084 43.6261351, 45.3376646 43.6275429)"
235875865,,residential,False,False,145.886,,"LINESTRING (45.3375084 43.6261351, 45.3393048 43.6259607)"
229673717,улица М.Висаитова,residential,False,False,25.73,,"LINESTRING (45.335684 43.622453, 45.3353979 43.6225562)"
229673717,улица М.Висаитова,residential,False,True,169.15,,"LINESTRING (45.335684 43.622453, 45.3375716 43.6217845)"
229673733,,residential,False,True,215.126,,"LINESTRING (45.335684 43.622453, 45.336612 43.6242673)"
229673735,,living_street,False,False,97.538,,"LINESTRING (45.3365428 43.6278747, 45.3376646 43.6275429)"
229673735,,living_street,False,True,319.694,,"LINESTRING (45.3411943 43.6262245, 45.3376646 43.6275429)"
544400836,улица Ленина,residential,False,False,39.029,,"LINESTRING (45.3411943 43.6262245, 45.3412375 43.6258749)"
229673717,улица М.Висаитова,residential,False,True,25.73,,"LINESTRING (45.3353979 43.6225562, 45.335684 43.622453)"
235875811,,residential,False,False,220.873,,"LINESTRING (45.3353979 43.6225562, 45.3341013 43.6208056)"
229673719,,residential,False,True,4.348,,"LINESTRING (45.3341013 43.6208056, 45.3341496 43.6207881)"
235875811,,residential,False,True,220.873,,"LINESTRING (45.3341013 43.6208056, 45.3353979 43.6225562)"
229673716,Больничная улица,residential,False,False,6.665,,"LINESTRING (45.3377384 43.6192289, 45.3377786 43.6192813)"
539431892,,residential,False,False,62.961,,"LINESTRING (45.3377384 43.6192289, 45.3371371 43.619591)"
539431892,,residential,False,False,139.883,,"LINESTRING (45.3371371 43.619591, 45.335767 43.6203648)"
