osmid,oneway,highway,reversed,length,geometry,name
83179318,False,residential,False,155.754,"LINESTRING (46.8707824 42.6885424, 46.869303 42.6876595)",
83179313,False,residential,False,159.86399999999998,"LINESTRING (46.8707824 42.6885424, 46.8709001 42.6891437, 46.8709481 42.6893992, 46.8713399 42.6897244, 46.8714643 42.6898276)",
83179313,False,residential,True,64.529,"LINESTRING (46.8707824 42.6885424, 46.8707342 42.6881643, 46.8707088 42.6879646)",
83179313,False,residential,True,159.86399999999998,"LINESTRING (46.8714643 42.6898276, 46.8713399 42.6897244, 46.8709481 42.6893992, 46.8709001 42.6891437, 46.8707824 42.6885424)",
83179313,False,residential,False,359.181,"LINESTRING (46.8634915 42.6831058, 46.8641835 42.6830388, 46.8647831 42.6830755, 46.8659484 42.6830072, 46.8666115 42.6831725, 46.8671715 42.6833621, 46.8676585 42.6836306)",
"[586661891, 586661893]",False,residential,True,123.38,"LINESTRING (46.8698497 42.6885182, 46.8698732 42.6885933, 46.869871 42.6886543, 46.8698519 42.6887404, 46.8698093 42.6888296, 46.8697795 42.6888843, 46.869739 42.6889297, 46.8697263 42.6890017, 46.869725 42.6890779, 46.8697089 42.6891429, 46.8696928 42.6891765, 46.8696204 42.6891863, 46.8695453 42.6891705, 46.8694602 42.6891175, 46.869309 42.689058, 46.8691706 42.6890267)",
769278637,True,residential,False,108.89800000000001,"LINESTRING (46.8698497 42.6885182, 46.8697819 42.6882637, 46.8697175 42.6881257, 46.8696048 42.6879522, 46.8694385 42.6878536, 46.8693312 42.687759, 46.869303 42.6876595)",улица Мусы Балаханского
"[586661891, 586661893]",False,residential,False,123.38,"LINESTRING (46.8691706 42.6890267, 46.869309 42.689058, 46.8694602 42.6891175, 46.8695453 42.6891705, 46.8696204 42.6891863, 46.8696928 42.6891765, 46.8697089 42.6891429, 46.869725 42.6890779, 46.8697263 42.6890017, 46.869739 42.6889297, 46.8697795 42.6888843, 46.8698093 42.6888296, 46.8698519 42.6887404, 46.869871 42.6886543, 46.8698732 42.6885933, 46.8698497 42.6885182)",
"[586661891, 586661892]",False,residential,True,119.436,"LINESTRING (46.8691706 42.6890267, 46.8690706 42.6890173, 46.8687853 42.6890189, 46.8687193 42.6890111, 46.8686767 42.6889954, 46.8686491 42.6889547, 46.8686027 42.6886864, 46.8685596 42.6882975)",
83179318,False,residential,False,70.714,"LINESTRING (46.8688185 42.6873703, 46.8681469 42.6869694)",
83179318,False,residential,True,51.013,"LINESTRING (46.8688185 42.6873703, 46.869303 42.6876595)",
586661892,False,residential,False,108.176,"LINESTRING (46.8688185 42.6873703, 46.868677 42.6875512, 46.8685986 42.6877251, 46.8685757 42.6877425, 46.8685452 42.6879288, 46.8685452 42.6881673, 46.8685596 42.6882975)",
769397346,False,residential,False,23.573,"LINESTRING (46.8688185 42.6873703, 46.8688352 42.6872177, 46.8688347 42.6871588)",улица Махача Дахадаева
"[83179318, 586661894]",False,residential,"[False, True]",141.589,"LINESTRING (46.865262 42.6855109, 46.8653812 42.6853947, 46.8654238 42.6853759, 46.8654633 42.6853807, 46.8665898 42.6860454)",
"[769387738, 586661894, 586661895]",False,residential,"[False, True]",343.30600000000004,"LINESTRING (46.865262 42.6855109, 46.8652109 42.6855606, 46.8651066 42.6856592, 46.8650406 42.685692, 46.8649909 42.6857143, 46.8649533 42.6857498, 46.864948 42.6858267, 46.8649882 42.6859568, 46.8651652 42.6861875, 46.8658014 42.6866191, 46.8659302 42.6866586, 46.8661126 42.6864811, 46.8662381 42.6863729, 46.8662193 42.6862309, 46.8662059 42.6861284, 46.8661362 42.6860751, 46.8656641 42.6857557, 46.865262 42.6855109)",улица Мусы Балаханского
"[769387738, 586661894, 586661895]",False,residential,"[False, True]",343.306,"LINESTRING (46.865262 42.6855109, 46.8656641 42.6857557, 46.8661362 42.6860751, 46.8662059 42.6861284, 46.8662193 42.6862309, 46.8662381 42.6863729, 46.8661126 42.6864811, 46.8659302 42.6866586, 46.8658014 42.6866191, 46.8651652 42.6861875, 46.8649882 42.6859568, 46.864948 42.6858267, 46.8649533 42.6857498, 46.8649909 42.6857143, 46.8650406 42.685692, 46.8651066 42.6856592, 46.8652109 42.6855606, 46.865262 42.6855109)",улица Мусы Балаханского
586661898,False,residential,False,32.081,"LINESTRING (46.8660691 42.6871911, 46.8663722 42.6873744)",улица Мусы Балаханского
586661898,False,residential,True,169.16,"LINESTRING (46.8681693 42.6878654, 46.8673673 42.6879147, 46.8672547 42.6879127, 46.8671876 42.6878969, 46.867142 42.6878673, 46.8663722 42.6873744)",улица Мусы Балаханского
586661896,False,residential,True,126.42,"LINESTRING (46.8663722 42.6873744, 46.8673708 42.6865062)",
586661898,False,residential,True,32.081,"LINESTRING (46.8663722 42.6873744, 46.8660691 42.6871911)",улица Мусы Балаханского
586661898,False,residential,False,169.16,"LINESTRING (46.8663722 42.6873744, 46.867142 42.6878673, 46.8671876 42.6878969, 46.8672547 42.6879127, 46.8673673 42.6879147, 46.8681693 42.6878654)",улица Мусы Балаханского
83179318,False,residential,False,42.86,"LINESTRING (46.8673708 42.6865062, 46.8669619 42.6862649)",
83179318,False,residential,True,27.699,"LINESTRING (46.8673708 42.6865062, 46.8676339 42.6866632)",
586661896,False,residential,False,126.42,"LINESTRING (46.8673708 42.6865062, 46.8663722 42.6873744)",
83179313,False,residential,False,30.751,"LINESTRING (46.8676585 42.6836306, 46.8679595 42.6837965)",
83179313,False,residential,True,359.181,"LINESTRING (46.8676585 42.6836306, 46.8671715 42.6833621, 46.8666115 42.6831725, 46.8659484 42.6830072, 46.8647831 42.6830755, 46.8641835 42.6830388, 46.8634915 42.6831058)",
586661900,False,residential,True,268.148,"LINESTRING (46.8676585 42.6836306, 46.8672738 42.683836, 46.8669949 42.6839972, 46.8669396 42.684052, 46.8669289 42.6841099, 46.8669396 42.6841944, 46.866963 42.6843493, 46.8670162 42.6846514, 46.8670673 42.6848736, 46.8671099 42.6850207, 46.8671567 42.6850864, 46.8672334 42.6851302, 46.8673398 42.6851443, 46.8674335 42.6851474, 46.8676059 42.6851459, 46.8677294 42.6851568, 46.8677911 42.685185, 46.8678976 42.6852773, 46.8679606 42.6853255)",
83179313,False,residential,False,214.68599999999998,"LINESTRING (46.8696072 42.6848848, 46.8700683 42.6851642, 46.8702756 42.6853688, 46.870367 42.6855855, 46.8705003 42.6863286, 46.8705333 42.6865874)",
83179313,False,residential,True,181.46099999999998,"LINESTRING (46.8696072 42.6848848, 46.8686628 42.6843125, 46.868298 42.684064, 46.868031 42.6838359, 46.8679595 42.6837965)",
586661899,False,residential,True,154.861,"LINESTRING (46.8696072 42.6848848, 46.8694069 42.6849941, 46.8693239 42.6850207, 46.8691962 42.6850348, 46.8689066 42.6850457, 46.8684851 42.6850754, 46.8682148 42.6851114, 46.8680423 42.6851678, 46.8679636 42.6852241, 46.867955 42.6852726, 46.8679606 42.6853255)",
586661899,False,residential,False,154.861,"LINESTRING (46.8679606 42.6853255, 46.867955 42.6852726, 46.8679636 42.6852241, 46.8680423 42.6851678, 46.8682148 42.6851114, 46.8684851 42.6850754, 46.8689066 42.6850457, 46.8691962 42.6850348, 46.8693239 42.6850207, 46.8694069 42.6849941, 46.8696072 42.6848848)",
586661900,False,residential,False,268.148,"LINESTRING (46.8679606 42.6853255, 46.8678976 42.6852773, 46.8677911 42.685185, 46.8677294 42.6851568, 46.8676059 42.6851459, 46.8674335 42.6851474, 46.8673398 42.6851443, 46.8672334 42.6851302, 46.8671567 42.6850864, 46.8671099 42.6850207, 46.8670673 42.6848736, 46.8670162 42.6846514, 46.866963 42.6843493, 46.8669396 42.6841944, 46.8669289 42.6841099, 46.8669396 42.684052, 46.8669949 42.6839972, 46.8672738 42.683836, 46.8676585 42.6836306)",
586661901,False,residential,True,89.34400000000001,"LINESTRING (46.8679606 42.6853255, 46.8680104 42.6854041, 46.8681466 42.6856905, 46.8682637 42.6859424, 46.8682893 42.6860363, 46.8682958 42.6860875)",
769387735,False,residential,True,169.334,"LINESTRING (46.8679606 42.6853255, 46.8679333 42.6853851, 46.8678448 42.6854797, 46.8678882 42.685933, 46.8679633 42.6863313, 46.8679686 42.6865482, 46.8678775 42.6865836, 46.8678304 42.686599, 46.8676339 42.6866632)",улица Махача Дахадаева
83179318,False,residential,False,54.013,"LINESTRING (46.8681469 42.6869694, 46.8676339 42.6866632)",
83179318,False,residential,True,70.714,"LINESTRING (46.8681469 42.6869694, 46.8688185 42.6873703)",
