osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry
47911952,2,улица Куйбышева,tertiary,False,False,106.037,,"LINESTRING (55.5801071 57.7064262, 55.5801851 57.7054735)"
730844552,2,Советская улица,tertiary,False,False,83.993,40,"LINESTRING (55.5801071 57.7064262, 55.5786939 57.7064032)"
730844552,2,Советская улица,tertiary,False,True,169.35399999999998,40,"LINESTRING (55.5801071 57.7064262, 55.5816237 57.7064211, 55.5824415 57.706404, 55.5829568 57.7063932)"
135770172,2,Советская улица,tertiary,False,True,104.687,40,"LINESTRING (55.5887269 57.7063884, 55.5903453 57.7060159)"
313520742,2,Советская улица,tertiary,False,False,166.301,40,"LINESTRING (55.5887269 57.7063884, 55.5859276 57.7063975)"
743589126,,Базарная улица,residential,False,True,93.613,,"LINESTRING (55.5755846 57.7002422, 55.574351 57.7007659)"
743589126,,Базарная улица,residential,False,False,143.344,,"LINESTRING (55.5755846 57.7002422, 55.5758325 57.7001963, 55.5761544 57.6998638, 55.5765267 57.6996752, 55.5768625 57.6995771, 55.577352 57.6994387)"
48803646,,Комсомольская улица,residential,False,True,99.399,,"LINESTRING (55.5769657 57.7026723, 55.5756429 57.7032196)"
48803647,,Октябрьская улица,unclassified,False,False,92.53999999999999,,"LINESTRING (55.5769657 57.7026723, 55.5773028 57.702929, 55.5777903 57.7033775)"
48803647,,Октябрьская улица,unclassified,False,True,92.911,,"LINESTRING (55.5769657 57.7026723, 55.5765751 57.70232, 55.576093 57.7019806)"
161769295,,Комсомольская улица,unclassified,False,True,219.858,,"LINESTRING (55.5769657 57.7026723, 55.5782402 57.7021454, 55.5785868 57.7020491, 55.5788421 57.702083, 55.580276 57.7021166)"
48803647,,Октябрьская улица,unclassified,False,False,85.007,,"LINESTRING (55.5751773 57.7013932, 55.576093 57.7019806)"
48803647,,Октябрьская улица,unclassified,False,True,85.311,,"LINESTRING (55.5751773 57.7013932, 55.5746695 57.7009966, 55.574351 57.7007659)"
48803647,,Октябрьская улица,unclassified,False,True,85.007,,"LINESTRING (55.576093 57.7019806, 55.5751773 57.7013932)"
48803658,,Первомайская улица,residential,False,True,98.324,,"LINESTRING (55.576093 57.7019806, 55.5748172 57.7025438)"
48803647,,Октябрьская улица,unclassified,False,False,92.911,,"LINESTRING (55.576093 57.7019806, 55.5765751 57.70232, 55.5769657 57.7026723)"
48803658,,Первомайская улица,residential,False,False,281.411,,"LINESTRING (55.576093 57.7019806, 55.5771761 57.7014512, 55.5776386 57.7013277, 55.578739 57.7012652, 55.5802202 57.7012165, 55.580358 57.7012608)"
48803656,,улица Ким,residential,False,True,90.368,,"LINESTRING (55.5777903 57.7033775, 55.5765629 57.7038575)"
48803647,,Октябрьская улица,unclassified,False,True,92.53999999999999,,"LINESTRING (55.5777903 57.7033775, 55.5773028 57.702929, 55.5769657 57.7026723)"
48803656,,улица Ким,residential,False,False,154.567,,"LINESTRING (55.5777903 57.7033775, 55.5784267 57.7031328, 55.5788679 57.7031075, 55.5802417 57.703105)"
"[161769281, 730844564]",,"['Октябрьская улица', 'улица Пушкина']","['residential', 'unclassified']",False,True,172.01299999999998,,"LINESTRING (55.5777903 57.7033775, 55.5780651 57.7036168, 55.5783723 57.7038506, 55.5785908 57.7039264, 55.5787413 57.7039624, 55.5786836 57.704715)"
47911952,2,улица Куйбышева,tertiary,False,True,130.772,,"LINESTRING (55.5802839 57.6983304, 55.5803577 57.6995058)"
48803651,2,Южная улица,residential,False,True,28.259,30,"LINESTRING (55.5802839 57.6983304, 55.5798236 57.6982665)"
48803651,2,Южная улица,residential,False,False,122.854,30,"LINESTRING (55.5802839 57.6983304, 55.5813307 57.6983399, 55.5823486 57.6983795)"
48803651,2,Южная улица,residential,False,False,141.029,30,"LINESTRING (55.5823486 57.6983795, 55.5847103 57.6985054)"
730844557,,улица Володарского,residential,False,True,125.73,,"LINESTRING (55.5823486 57.6983795, 55.5822222 57.6995082)"
48803651,2,Южная улица,residential,False,True,122.854,30,"LINESTRING (55.5823486 57.6983795, 55.5813307 57.6983399, 55.5802839 57.6983304)"
730831340,2,Южная улица,residential,False,False,85.602,30,"LINESTRING (55.5886633 57.6987315, 55.5900948 57.6988181)"
730844534,,Сибирская улица,residential,False,True,130.015,,"LINESTRING (55.5886633 57.6987315, 55.5882709 57.6998818)"
"[48803651, 730831340]",2,Южная улица,residential,False,True,236.435,30,"LINESTRING (55.5886633 57.6987315, 55.5885277 57.6987085, 55.5865826 57.6986222, 55.5847103 57.6985054)"
730831340,2,Южная улица,residential,False,True,85.602,30,"LINESTRING (55.5900948 57.6988181, 55.5886633 57.6987315)"
730844543,,Уральская улица,residential,False,True,92.139,,"LINESTRING (55.5900948 57.6988181, 55.590068 57.6996466)"
47911952,2,улица Куйбышева,tertiary,False,False,130.772,,"LINESTRING (55.5803577 57.6995058, 55.5802839 57.6983304)"
47911952,2,улица Куйбышева,tertiary,False,True,101.477,,"LINESTRING (55.5803577 57.6995058, 55.5803565 57.7004184)"
48803653,,улица Ощепковых,residential,False,False,110.785,,"LINESTRING (55.5803577 57.6995058, 55.5822222 57.6995082)"
48803653,,улица Ощепковых,residential,False,True,133.267,,"LINESTRING (55.5803577 57.6995058, 55.579366 57.6994144, 55.5784002 57.6990018)"
48803653,,улица Ощепковых,residential,False,False,99.746,,"LINESTRING (55.5844349 57.6996264, 55.5860943 57.6997621)"
135514773,2,улица Кирова,residential,False,True,103.056,,"LINESTRING (55.5844349 57.6996264, 55.5840395 57.7005288)"
48803653,,улица Ощепковых,residential,False,True,132.523,,"LINESTRING (55.5844349 57.6996264, 55.5834281 57.6995267, 55.5822222 57.6995082)"
135514773,2,улица Кирова,residential,False,False,125.844,,"LINESTRING (55.5844349 57.6996264, 55.5845728 57.699248, 55.5847103 57.6985054)"
730844530,,улица Ощепковых,residential,False,False,109.936,,"LINESTRING (55.5882709 57.6998818, 55.590068 57.6996466)"
730844534,,Сибирская улица,residential,False,False,130.015,,"LINESTRING (55.5882709 57.6998818, 55.5886633 57.6987315)"
730844530,,улица Ощепковых,residential,False,True,130.075,,"LINESTRING (55.5882709 57.6998818, 55.5871793 57.6998401, 55.5860943 57.6997621)"
730844534,,Сибирская улица,residential,False,True,102.348,,"LINESTRING (55.5882709 57.6998818, 55.5881402 57.7003932, 55.5880083 57.7007913)"
730844530,,улица Ощепковых,residential,False,True,109.936,,"LINESTRING (55.590068 57.6996466, 55.5882709 57.6998818)"
730844543,,Уральская улица,residential,False,False,92.139,,"LINESTRING (55.590068 57.6996466, 55.5900948 57.6988181)"
730844543,,Уральская улица,residential,False,True,105.84,,"LINESTRING (55.590068 57.6996466, 55.5899252 57.7000996, 55.5898351 57.7005897)"
47911952,2,улица Куйбышева,tertiary,False,False,109.924,,"LINESTRING (55.5802417 57.703105, 55.580276 57.7021166)"
47911952,2,улица Куйбышева,tertiary,False,True,91.527,,"LINESTRING (55.5802417 57.703105, 55.5802296 57.7039281)"
48803656,,улица Ким,residential,False,False,82.159,,"LINESTRING (55.5802417 57.703105, 55.5816233 57.7031366)"
48803656,,улица Ким,residential,False,True,154.567,,"LINESTRING (55.5802417 57.703105, 55.5788679 57.7031075, 55.5784267 57.7031328, 55.5777903 57.7033775)"
48803656,,улица Ким,residential,False,False,77.215,,"LINESTRING (55.5841779 57.7031411, 55.5854757 57.7031041)"
48803656,,улица Ким,residential,False,True,80.767,,"LINESTRING (55.5841779 57.7031411, 55.5828185 57.703146)"
730844556,,улица Калинина,residential,False,True,87.309,,"LINESTRING (55.5841779 57.7031411, 55.5842103 57.7039261)"
730844556,,улица Калинина,residential,False,False,81.775,,"LINESTRING (55.5841779 57.7031411, 55.5841765 57.7027371, 55.5842819 57.7024105)"
47911952,2,улица Куйбышева,tertiary,False,False,93.671,,"LINESTRING (55.580358 57.7012608, 55.5803565 57.7004184)"
47911952,2,улица Куйбышева,tertiary,False,True,95.285,,"LINESTRING (55.580358 57.7012608, 55.580276 57.7021166)"
48803658,,Первомайская улица,residential,False,False,94.563,,"LINESTRING (55.580358 57.7012608, 55.5804214 57.7012709, 55.5819385 57.7013558)"
48803658,,Первомайская улица,residential,False,True,281.411,,"LINESTRING (55.580358 57.7012608, 55.5802202 57.7012165, 55.578739 57.7012652, 55.5776386 57.7013277, 55.5771761 57.7014512, 55.576093 57.7019806)"
48803658,,Первомайская улица,residential,False,False,93.116,,"LINESTRING (55.5835861 57.7014375, 55.5851184 57.7016133)"
48803658,,Первомайская улица,residential,False,True,98.313,,"LINESTRING (55.5835861 57.7014375, 55.5819385 57.7013558)"
135514773,2,улица Кирова,residential,False,True,94.834,,"LINESTRING (55.5835861 57.7014375, 55.5831793 57.7022622)"
135514773,2,улица Кирова,residential,False,False,104.845,,"LINESTRING (55.5835861 57.7014375, 55.5837198 57.7012603, 55.583972 57.7007458, 55.5840395 57.7005288)"
48803658,,Первомайская улица,residential,False,True,44.002,,"LINESTRING (55.5858312 57.7017207, 55.5851184 57.7016133)"
48803658,,Первомайская улица,residential,False,False,95.356,,"LINESTRING (55.5858312 57.7017207, 55.5866682 57.7018772, 55.5870974 57.7018772, 55.5872937 57.7019905)"
730844554,,улица Труда,residential,False,False,114.327,30,"LINESTRING (55.5858312 57.7017207, 55.5861826 57.7008615, 55.5860652 57.7007267)"
730844554,,улица Труда,residential,False,True,69.666,30,"LINESTRING (55.5858312 57.7017207, 55.5857939 57.7019431, 55.5856102 57.7023342)"
48803656,,улица Ким,residential,False,False,80.767,,"LINESTRING (55.5828185 57.703146, 55.5841779 57.7031411)"
48803656,,улица Ким,residential,False,True,71.017,,"LINESTRING (55.5828185 57.703146, 55.5816233 57.7031366)"
135514773,2,улица Кирова,residential,False,True,89.368,,"LINESTRING (55.5828185 57.703146, 55.5828162 57.7039497)"
135514773,2,улица Кирова,residential,False,False,101.146,,"LINESTRING (55.5828185 57.703146, 55.5828568 57.7028402, 55.5831793 57.7022622)"
743589126,,Базарная улица,residential,False,False,93.613,,"LINESTRING (55.574351 57.7007659, 55.5755846 57.7002422)"
48803647,,Октябрьская улица,unclassified,False,False,85.311,,"LINESTRING (55.574351 57.7007659, 55.5746695 57.7009966, 55.5751773 57.7013932)"
166319268,,улица 40 лет Октября,residential,False,False,35.272,,"LINESTRING (55.5855925 57.7006736, 55.585818 57.7006059, 55.5860652 57.7007267)"
166319268,,улица 40 лет Октября,residential,False,True,93.68199999999999,,"LINESTRING (55.5855925 57.7006736, 55.585113 57.7006219, 55.5840395 57.7005288)"
730844556,,улица Калинина,residential,False,False,109.898,,"LINESTRING (55.5855925 57.7006736, 55.5857965 57.7006088, 55.5860943 57.6997621)"
730844556,,улица Калинина,residential,False,True,109.64500000000001,,"LINESTRING (55.5855925 57.7006736, 55.5855417 57.7010731, 55.5851184 57.7016133)"
313520742,2,Советская улица,tertiary,False,True,166.301,40,"LINESTRING (55.5859276 57.7063975, 55.5887269 57.7063884)"
"[730844552, 730844553]",2,Советская улица,tertiary,False,False,176.49099999999999,40,"LINESTRING (55.5859276 57.7063975, 55.5844318 57.7063897, 55.5829568 57.7063932)"
166319268,,улица 40 лет Октября,residential,False,False,115.75,,"LINESTRING (55.5860652 57.7007267, 55.5875699 57.7007925, 55.5880083 57.7007913)"
166319268,,улица 40 лет Октября,residential,False,True,35.272,,"LINESTRING (55.5860652 57.7007267, 55.585818 57.7006059, 55.5855925 57.7006736)"
730844554,,улица Труда,residential,False,True,114.327,30,"LINESTRING (55.5860652 57.7007267, 55.5861826 57.7008615, 55.5858312 57.7017207)"
48803653,,улица Ощепковых,residential,False,True,99.746,,"LINESTRING (55.5860943 57.6997621, 55.5844349 57.6996264)"
730844530,,улица Ощепковых,residential,False,False,130.075,,"LINESTRING (55.5860943 57.6997621, 55.5871793 57.6998401, 55.5882709 57.6998818)"
730844556,,улица Калинина,residential,False,True,109.898,,"LINESTRING (55.5860943 57.6997621, 55.5857965 57.7006088, 55.5855925 57.7006736)"
48803658,,Первомайская улица,residential,False,False,44.002,,"LINESTRING (55.5851184 57.7016133, 55.5858312 57.7017207)"
48803658,,Первомайская улица,residential,False,True,93.116,,"LINESTRING (55.5851184 57.7016133, 55.5835861 57.7014375)"
730844556,,улица Калинина,residential,False,False,109.64500000000001,,"LINESTRING (55.5851184 57.7016133, 55.5855417 57.7010731, 55.5855925 57.7006736)"
730844556,,улица Калинина,residential,False,True,74.482,,"LINESTRING (55.5851184 57.7016133, 55.5848739 57.7019144, 55.5846162 57.702091, 55.5844782 57.7021827)"
"[135625301, 163192519]",,"['улица Коминтерна', 'Сибирская улица']",residential,False,True,178.22199999999998,,"LINESTRING (55.5905407 57.7023549, 55.5891678 57.7027121, 55.5897924 57.7034247)"
"[150357090, 730844543]",,"['Октябрьская улица', 'Уральская улица']",residential,False,"[False, True]",172.679,,"LINESTRING (55.5905407 57.7023549, 55.5910429 57.7029635, 55.5910448 57.7030935, 55.5909061 57.7031813, 55.5897924 57.7034247)"
730844543,,Уральская улица,residential,False,False,88.31,,"LINESTRING (55.5905407 57.7023549, 55.5902851 57.7019921, 55.5900556 57.7016045)"
48803651,2,Южная улица,residential,False,True,141.029,30,"LINESTRING (55.5847103 57.6985054, 55.5823486 57.6983795)"
