osmid,oneway,highway,reversed,length,geometry,name,maxspeed,lanes,ref,bridge
26541108,False,tertiary,True,88.839,"LINESTRING (38.7036463 44.3193052, 38.7036809 44.3194962, 38.70379 44.3200975)",Советская улица,,,,
"[736219826, 92119507]",False,residential,False,129.643,"LINESTRING (38.7036463 44.3193052, 38.703211 44.3193211, 38.7030434 44.3193921, 38.7028615 44.3194889, 38.7027234 44.319503, 38.702091 44.3195181)",Советская улица,,,,
38353882,False,residential,False,96.024,"LINESTRING (38.7074329 44.3150669, 38.7076997 44.3142247)",,,,,
38353882,False,residential,True,79.62700000000001,"LINESTRING (38.7074329 44.3150669, 38.707244 44.315658, 38.7071458 44.3157423)",,,,,
38353881,False,residential,True,117.315,"LINESTRING (38.7071458 44.3157423, 38.7067403 44.3153816, 38.7067235 44.3152661, 38.7067453 44.3150899, 38.706686 44.3149457, 38.7066216 44.3148042)",Почтовый переулок,,,,
38353882,False,residential,False,79.62700000000001,"LINESTRING (38.7071458 44.3157423, 38.707244 44.315658, 38.7074329 44.3150669)",,,,,
736501080,False,residential,False,29.214,"LINESTRING (38.7054119 44.3147834, 38.7054986 44.3150387)",,,,,
38353879,False,residential,False,52.689,"LINESTRING (38.7054119 44.3147834, 38.7055841 44.314745, 38.7057393 44.3146848, 38.7058577 44.3146133, 38.7059766 44.3145474)",Почтовый переулок,,,,
38353879,False,residential,True,82.081,"LINESTRING (38.7054119 44.3147834, 38.7053527 44.314777, 38.7052585 44.3147398, 38.7052005 44.3147317, 38.7050971 44.3147458, 38.7049504 44.3147922, 38.704795 44.3148371, 38.7045384 44.3148761, 38.7044375 44.3149066)",Почтовый переулок,,,,
38353882,False,residential,True,96.024,"LINESTRING (38.7076997 44.3142247, 38.7074329 44.3150669)",,,,,
255751761,False,residential,True,16.709,"LINESTRING (38.7076997 44.3142247, 38.7075619 44.3141113)",,,,,
255751761,False,residential,False,96.917,"LINESTRING (38.7076997 44.3142247, 38.7082332 44.3143179, 38.7087721 44.3146015)",,,,,
38353881,False,residential,False,117.315,"LINESTRING (38.7066216 44.3148042, 38.706686 44.3149457, 38.7067453 44.3150899, 38.7067235 44.3152661, 38.7067403 44.3153816, 38.7071458 44.3157423)",Почтовый переулок,,,,
38353881,False,residential,True,60.555,"LINESTRING (38.7066216 44.3148042, 38.7064494 44.3147901, 38.7063764 44.3147747, 38.7062031 44.3146644, 38.7060628 44.3145982, 38.7059766 44.3145474)",Почтовый переулок,,,,
91951280,False,residential,False,107.682,"LINESTRING (38.7066216 44.3148042, 38.7067645 44.3146767, 38.7071574 44.3143611, 38.7075619 44.3141113)",улица Ореховая роща,,,,
38353879,False,residential,False,92.66,"LINESTRING (38.7059766 44.3145474, 38.7060262 44.3144963, 38.7063026 44.3141997, 38.7065496 44.3139532, 38.7066615 44.3138759)",Почтовый переулок,,,,
38353879,False,residential,True,52.689,"LINESTRING (38.7059766 44.3145474, 38.7058577 44.3146133, 38.7057393 44.3146848, 38.7055841 44.314745, 38.7054119 44.3147834)",Почтовый переулок,,,,
38353881,False,residential,False,60.555,"LINESTRING (38.7059766 44.3145474, 38.7060628 44.3145982, 38.7062031 44.3146644, 38.7063764 44.3147747, 38.7064494 44.3147901, 38.7066216 44.3148042)",Почтовый переулок,,,,
38353879,False,residential,True,92.66,"LINESTRING (38.7066615 44.3138759, 38.7065496 44.3139532, 38.7063026 44.3141997, 38.7060262 44.3144963, 38.7059766 44.3145474)",Почтовый переулок,,,,
31010652,False,trunk,True,28.820999999999998,"LINESTRING (38.702182 44.3125793, 38.7021949 44.3126132, 38.7022032 44.3126689, 38.7022054 44.3127448, 38.7022076 44.3128369)",Черноморская улица,RU:urban,2,А-147,
52020919,False,residential,True,69.159,"LINESTRING (38.6993831 44.3172085, 38.6994817 44.3172669, 38.7000526 44.3176052)",Кооперативная улица,,,,
"[1014158533, 213544047, 583406833, 31010651, 31010652]",False,trunk,False,543.0110000000001,"LINESTRING (38.6993831 44.3172085, 38.6994773 44.3171229, 38.7002888 44.3164015, 38.7005399 44.3161758, 38.7007078 44.3159986, 38.700734 44.3159703, 38.7008659 44.3158078, 38.7009969 44.3156008, 38.7011157 44.3153353, 38.7014008 44.3146792, 38.7015209 44.3144028, 38.7018607 44.3136479, 38.7019388 44.3134774, 38.7019479 44.3134578, 38.70216 44.3129737, 38.7022076 44.3128369)","['Черноморская улица', 'Новороссийское шоссе']","['60', 'RU:urban']","['2', '3']",А-147,yes
55546798,False,residential,True,148.3,"LINESTRING (38.7063794 44.3166227, 38.7064395 44.316899, 38.7065961 44.3176529, 38.7066796 44.3179386)",Зелёная улица,,,,
92119531,False,residential,True,162.369,"LINESTRING (38.7063794 44.3166227, 38.7059603 44.3163263, 38.705787 44.3162941, 38.705484 44.3163304, 38.7051449 44.3163309, 38.7045433 44.3163175, 38.704519 44.316317)",Зелёная улица,,,,
55546798,False,residential,False,304.24899999999997,"LINESTRING (38.7065159 44.3206488, 38.7066604 44.3202474, 38.7066953 44.3201204, 38.7067134 44.3197476, 38.7068106 44.318574, 38.7067636 44.3182079, 38.7066796 44.3179386)",Зелёная улица,,,,
55546799,False,residential,False,210.33300000000003,"LINESTRING (38.7065159 44.3206488, 38.705956 44.3206248, 38.7058149 44.3206187, 38.7056434 44.3206294, 38.7048279 44.3206801, 38.7038932 44.3208053)",Зелёный переулок,,,,
26541108,False,tertiary,False,79.131,"LINESTRING (38.7038932 44.3208053, 38.70379 44.3200975)",Советская улица,,,,
55546799,False,residential,True,210.33300000000003,"LINESTRING (38.7038932 44.3208053, 38.7048279 44.3206801, 38.7056434 44.3206294, 38.7058149 44.3206187, 38.705956 44.3206248, 38.7065159 44.3206488)",Зелёный переулок,,,,
55546899,False,residential,False,365.501,"LINESTRING (38.704519 44.316317, 38.7047015 44.3181623, 38.7054525 44.3181316, 38.7066796 44.3179386)",Солнечный переулок,,,,
92119531,False,residential,False,162.36900000000003,"LINESTRING (38.704519 44.316317, 38.7045433 44.3163175, 38.7051449 44.3163309, 38.705484 44.3163304, 38.705787 44.3162941, 38.7059603 44.3163263, 38.7063794 44.3166227)",Зелёная улица,,,,
92119531,False,residential,True,73.753,"LINESTRING (38.704519 44.316317, 38.7040539 44.3163103, 38.7038639 44.316289, 38.7036144 44.3162161)",Зелёная улица,,,,
55546798,False,residential,False,148.3,"LINESTRING (38.7066796 44.3179386, 38.7065961 44.3176529, 38.7064395 44.316899, 38.7063794 44.3166227)",Зелёная улица,,,,
55546798,False,residential,True,304.249,"LINESTRING (38.7066796 44.3179386, 38.7067636 44.3182079, 38.7068106 44.318574, 38.7067134 44.3197476, 38.7066953 44.3201204, 38.7066604 44.3202474, 38.7065159 44.3206488)",Зелёная улица,,,,
55546899,False,residential,True,365.501,"LINESTRING (38.7066796 44.3179386, 38.7054525 44.3181316, 38.7047015 44.3181623, 38.704519 44.316317)",Солнечный переулок,,,,
255751761,False,residential,False,16.709,"LINESTRING (38.7075619 44.3141113, 38.7076997 44.3142247)",,,,,
91951280,False,residential,False,67.42,"LINESTRING (38.7075619 44.3141113, 38.7077842 44.3139824, 38.7078795 44.3138977, 38.7079617 44.3138083, 38.7080143 44.3137236, 38.7080373 44.3136319)",улица Ореховая роща,,,,
91951280,False,residential,True,107.682,"LINESTRING (38.7075619 44.3141113, 38.7071574 44.3143611, 38.7067645 44.3146767, 38.7066216 44.3148042)",улица Ореховая роща,,,,
255751761,False,residential,True,96.917,"LINESTRING (38.7087721 44.3146015, 38.7082332 44.3143179, 38.7076997 44.3142247)",,,,,
91951248,False,tertiary,False,66.917,"LINESTRING (38.7044429 44.3155056, 38.7044581 44.3154534, 38.7044775 44.3152426, 38.7044375 44.3149066)",Советская улица,60,,,
"[91951248, 91951307, 26541108]",False,tertiary,True,103.184,"LINESTRING (38.7044429 44.3155056, 38.7044074 44.31555, 38.7041026 44.3158044, 38.7039978 44.3158841, 38.7038781 44.3159711, 38.7037199 44.316098, 38.7036144 44.3162161)",Советская улица,60,,,yes
"[736501064, 736501089]",False,residential,False,189.34,"LINESTRING (38.7044429 44.3155056, 38.7046783 44.3155417, 38.7049889 44.3156825, 38.7053356 44.3157007, 38.7055991 44.3157856, 38.705843 44.315924, 38.706185 44.3162622, 38.7062699 44.316316, 38.7063832 44.3163565)",Почтовый переулок,,,,
52020919,False,residential,False,69.159,"LINESTRING (38.7000526 44.3176052, 38.6994817 44.3172669, 38.6993831 44.3172085)",Кооперативная улица,,,,
26541108,False,tertiary,False,131.923,"LINESTRING (38.7034574 44.3173822, 38.7034463 44.3172025, 38.7034387 44.3169563, 38.7034467 44.3166939, 38.7034651 44.3165263, 38.703518 44.3163663, 38.7036144 44.3162161)",Советская улица,,,,
26541108,False,tertiary,True,151.512,"LINESTRING (38.7034574 44.3173822, 38.7034683 44.3177194, 38.7034853 44.3178687, 38.7035848 44.3187413)",Советская улица,,,,
736501029,False,residential,True,194.31,"LINESTRING (38.7034574 44.3173822, 38.7030271 44.3173185, 38.70301 44.317318, 38.7028794 44.3173139, 38.7027895 44.3173598, 38.7026555 44.3174905, 38.7025877 44.3175888, 38.7024942 44.3177228, 38.7022759 44.3185347)",Совхозная улица,,,,
26541108,False,tertiary,True,12.037,"LINESTRING (38.7035848 44.3187413, 38.7035969 44.3188492)",Советская улица,,,,
92119532,False,residential,False,106.635,"LINESTRING (38.7035848 44.3187413, 38.7022759 44.3185347)",Совхозная улица,,,,
26541108,False,tertiary,False,151.512,"LINESTRING (38.7035848 44.3187413, 38.7034853 44.3178687, 38.7034683 44.3177194, 38.7034574 44.3173822)",Советская улица,,,,
26541108,False,tertiary,False,12.037,"LINESTRING (38.7035969 44.3188492, 38.7035848 44.3187413)",Советская улица,,,,
26541108,False,tertiary,True,50.857,"LINESTRING (38.7035969 44.3188492, 38.7036463 44.3193052)",Советская улица,,,,
92119518,False,residential,False,114.091,"LINESTRING (38.7035969 44.3188492, 38.7044287 44.3187809, 38.7049501 44.3187046, 38.7050112 44.3187197)",Солнечный переулок,,,,
92119518,False,residential,True,114.091,"LINESTRING (38.7050112 44.3187197, 38.7049501 44.3187046, 38.7044287 44.3187809, 38.7035969 44.3188492)",Солнечный переулок,,,,
92119500,False,residential,False,73.764,"LINESTRING (38.7021603 44.3191929, 38.7022759 44.3185347)",Совхозная улица,,,,
92119500,False,residential,True,73.764,"LINESTRING (38.7022759 44.3185347, 38.7021603 44.3191929)",Совхозная улица,,,,
92119532,False,residential,True,106.635,"LINESTRING (38.7022759 44.3185347, 38.7035848 44.3187413)",Совхозная улица,,,,
736501029,False,residential,False,194.31,"LINESTRING (38.7022759 44.3185347, 38.7024942 44.3177228, 38.7025877 44.3175888, 38.7026555 44.3174905, 38.7027895 44.3173598, 38.7028794 44.3173139, 38.70301 44.317318, 38.7030271 44.3173185, 38.7034574 44.3173822)",Совхозная улица,,,,
91951280,False,residential,True,67.42,"LINESTRING (38.7080373 44.3136319, 38.7080143 44.3137236, 38.7079617 44.3138083, 38.7078795 44.3138977, 38.7077842 44.3139824, 38.7075619 44.3141113)",улица Ореховая роща,,,,
26541108,False,tertiary,True,79.131,"LINESTRING (38.70379 44.3200975, 38.7038932 44.3208053)",Советская улица,,,,
96386526,False,unclassified,True,83.482,"LINESTRING (38.70379 44.3200975, 38.7027415 44.3200668)",,,,,
26541108,False,tertiary,False,88.839,"LINESTRING (38.70379 44.3200975, 38.7036809 44.3194962, 38.7036463 44.3193052)",Советская улица,,,,
96386526,False,unclassified,False,83.482,"LINESTRING (38.7027415 44.3200668, 38.70379 44.3200975)",,,,,
"[96386544, 736219826]",False,residential,"[False, True]",204.052,"LINESTRING (38.702091 44.3195181, 38.7017397 44.3195092, 38.7016008 44.3195259, 38.7013145 44.3195559, 38.7012179 44.3193896, 38.7012063 44.3193075, 38.7011778 44.3191492, 38.7012025 44.3190918, 38.7012765 44.3189838, 38.7013597 44.3188117, 38.7015206 44.3185982, 38.701496 44.3185211, 38.7013873 44.3184875, 38.7012693 44.3184952)","['Совхозная улица', 'Советская улица']",,,,
"[736219826, 92119507]",False,residential,True,129.643,"LINESTRING (38.702091 44.3195181, 38.7027234 44.319503, 38.7028615 44.3194889, 38.7030434 44.3193921, 38.703211 44.3193211, 38.7036463 44.3193052)",Советская улица,,,,
736501080,False,residential,True,29.214,"LINESTRING (38.7054986 44.3150387, 38.7054119 44.3147834)",,,,,
"[736501064, 736501089]",False,residential,True,189.34,"LINESTRING (38.7063832 44.3163565, 38.7062699 44.316316, 38.706185 44.3162622, 38.705843 44.315924, 38.7055991 44.3157856, 38.7053356 44.3157007, 38.7049889 44.3156825, 38.7046783 44.3155417, 38.7044429 44.3155056)",Почтовый переулок,,,,
"[96386544, 736219826]",False,residential,"[False, True]",204.05200000000002,"LINESTRING (38.7012693 44.3184952, 38.7013873 44.3184875, 38.701496 44.3185211, 38.7015206 44.3185982, 38.7013597 44.3188117, 38.7012765 44.3189838, 38.7012025 44.3190918, 38.7011778 44.3191492, 38.7012063 44.3193075, 38.7012179 44.3193896, 38.7013145 44.3195559, 38.7016008 44.3195259, 38.7017397 44.3195092, 38.702091 44.3195181)","['Совхозная улица', 'Советская улица']",,,,
