osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
35586500,2,улица Дзержинского,tertiary,False,False,146.29899999999998,"LINESTRING (87.9771152 52.9262982, 87.9773271 52.9263983, 87.9775062 52.9264888, 87.9775914 52.9265328, 87.9780178 52.9267518, 87.978485 52.926994, 87.9785755 52.9270409, 87.9787815 52.9271477)",
85943551,,улица Гагарина,secondary,False,False,456.3909999999999,"LINESTRING (87.9771152 52.9262982, 87.9772413 52.9261447, 87.9773584 52.9260139, 87.977548 52.9258461, 87.9778558 52.9255941, 87.9781296 52.9253921, 87.9782012 52.9253392, 87.9787271 52.9249813, 87.9791538 52.9246638, 87.9798922 52.9241249, 87.9800457 52.9240129, 87.9805282 52.9236608, 87.9810564 52.9232753, 87.9813267 52.9230836)",
85943551,,улица Гагарина,secondary,False,True,315.057,"LINESTRING (87.9771152 52.9262982, 87.9767509 52.9268437, 87.9764578 52.9272608, 87.9763284 52.927445, 87.9763018 52.9274825, 87.9762607 52.9275404, 87.9759026 52.928075, 87.9758713 52.9281217, 87.9758416 52.9281661, 87.9753221 52.9289172)",
35586501,,Лесная улица,residential,False,False,112.826,"LINESTRING (87.9748858 52.9295348, 87.9764296 52.9299392)",
401167463,2,улица Гагарина,secondary,False,False,74.642,"LINESTRING (87.9748858 52.9295348, 87.9753221 52.9289172)",
401167463,2,улица Гагарина,secondary,False,True,62.33,"LINESTRING (87.9748858 52.9295348, 87.9747329 52.9297147, 87.9746039 52.9298112, 87.9744786 52.929895, 87.9743277 52.9299758)",
245789287,,,unclassified,False,False,312.1360000000001,"LINESTRING (87.9715584 52.9280853, 87.9716562 52.9286091, 87.9717388 52.9288425, 87.9718249 52.9290656, 87.9719578 52.929228, 87.9721172 52.9293307, 87.9723322 52.9294259, 87.972721 52.9295407, 87.9731609 52.9296916, 87.9734882 52.9298044, 87.9736823 52.9298602, 87.9738727 52.9298985, 87.9739374 52.9299115, 87.9740816 52.9299257, 87.9741839 52.9299451, 87.9743277 52.9299758)",
245789287,,,unclassified,False,True,312.136,"LINESTRING (87.9743277 52.9299758, 87.9741839 52.9299451, 87.9740816 52.9299257, 87.9739374 52.9299115, 87.9738727 52.9298985, 87.9736823 52.9298602, 87.9734882 52.9298044, 87.9731609 52.9296916, 87.972721 52.9295407, 87.9723322 52.9294259, 87.9721172 52.9293307, 87.9719578 52.929228, 87.9718249 52.9290656, 87.9717388 52.9288425, 87.9716562 52.9286091, 87.9715584 52.9280853)",
401167463,2,улица Гагарина,secondary,False,False,62.33,"LINESTRING (87.9743277 52.9299758, 87.9744786 52.929895, 87.9746039 52.9298112, 87.9747329 52.9297147, 87.9748858 52.9295348)",
35586500,2,улица Дзержинского,tertiary,False,True,377.58400000000006,"LINESTRING (87.9830678 52.9293504, 87.9829553 52.929285, 87.9828653 52.9292366, 87.982786 52.9291949, 87.9822378 52.9289122, 87.9821261 52.9288572, 87.9819532 52.9287687, 87.9812304 52.9283989, 87.9811347 52.9283498, 87.9810107 52.9282862, 87.9809549 52.9282575, 87.9807266 52.9281404, 87.9806539 52.9281031, 87.9804217 52.927984, 87.9801546 52.9278474, 87.9801312 52.9278354, 87.9800319 52.9277846, 87.9795019 52.9275109, 87.9789969 52.9272624, 87.9788785 52.927197, 87.9787815 52.9271477)",
