osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access
503307611,4,улица Ленина,secondary,60,False,False,24.417,"LINESTRING (60.5722029 59.6047354, 60.5717832 59.6047913)",
129922105,,улица Заславского,tertiary,40,True,False,67.629,"LINESTRING (60.5722029 59.6047354, 60.572249 59.6048458, 60.5720231 59.6053278)",
129922106,,улица Заславского,tertiary,,False,False,98.894,"LINESTRING (60.5722029 59.6047354, 60.5721258 59.604571, 60.5720717 59.6044595, 60.5720646 59.604404, 60.5720451 59.6043036, 60.5718904 59.6039665, 60.5718438 59.6038662)",
503307611,4,улица Ленина,secondary,60,False,True,172.644,"LINESTRING (60.5722029 59.6047354, 60.5724026 59.6047078, 60.5729862 59.6046395, 60.5731648 59.6046258, 60.5733612 59.6046158, 60.5735638 59.6046063, 60.5738332 59.6046119, 60.5752382 59.6046804)",
37901157,,улица Толмачёва,residential,,False,False,260.399,"LINESTRING (60.5709936 59.6020207, 60.5707396 59.6020569, 60.5704684 59.60209, 60.5696121 59.6022174, 60.5694221 59.6022445, 60.568219 59.6024148, 60.5671161 59.6024893, 60.5667591 59.6025363, 60.5665018 59.6025672)",
129922106,,улица Заславского,tertiary,,False,True,210.712,"LINESTRING (60.5709936 59.6020207, 60.5711927 59.6024557, 60.5713993 59.602907, 60.5714263 59.6029649, 60.5718438 59.6038662)",
503307611,4,улица Ленина,secondary,60,False,True,48.77,"LINESTRING (60.5752382 59.6046804, 60.576101 59.6047228)",
38575118,,Зелёная улица,tertiary,,False,True,387.084,"LINESTRING (60.5752382 59.6046804, 60.5752667 59.6045085, 60.5753203 59.6041858, 60.5753278 59.6041406, 60.5754035 59.6036845, 60.5754105 59.6036425, 60.5755279 59.6029353, 60.5755559 59.6027664, 60.5755674 59.6026969, 60.575707 59.6018561, 60.5757989 59.6013027, 60.575814 59.6012115)",
503307611,4,улица Ленина,secondary,60,False,False,172.644,"LINESTRING (60.5752382 59.6046804, 60.5738332 59.6046119, 60.5735638 59.6046063, 60.5733612 59.6046158, 60.5731648 59.6046258, 60.5729862 59.6046395, 60.5724026 59.6047078, 60.5722029 59.6047354)",
37901157,,улица Толмачёва,residential,,False,True,260.399,"LINESTRING (60.5665018 59.6025672, 60.5667591 59.6025363, 60.5671161 59.6024893, 60.568219 59.6024148, 60.5694221 59.6022445, 60.5696121 59.6022174, 60.5704684 59.60209, 60.5707396 59.6020569, 60.5709936 59.6020207)",
545996628,,улица Победы,secondary,,False,False,98.58,"LINESTRING (60.5665018 59.6025672, 60.5661782 59.6018485, 60.5661109 59.601703)",
