osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed
71730961,улица Геологов,residential,False,False,546.789,"LINESTRING (78.3649842 65.966309, 78.3650143 65.9662802, 78.3650359 65.9662594, 78.3650668 65.9662147, 78.3650869 65.9661677, 78.3650909 65.9660907, 78.3650878 65.9659968, 78.3650621 65.9658896, 78.3650042 65.9657637, 78.3645283 65.9647286, 78.3642566 65.9641377, 78.3639897 65.963557, 78.363915 65.9633816, 78.3638263 65.9631824, 78.3637192 65.9629419, 78.3636619 65.9628131, 78.3636197 65.9627045, 78.363596 65.9626093, 78.3635789 65.962494, 78.3635583 65.9623398, 78.3635192 65.9620204, 78.3634499 65.9614547)",,
71730954,,unclassified,True,False,20.863,"LINESTRING (78.3725668 65.9618014, 78.3726682 65.9617793, 78.3727803 65.9617688, 78.3728571 65.9617685, 78.3729329 65.9617738, 78.3730053 65.9617843)",roundabout,
924854792,,unclassified,True,False,18.759,"LINESTRING (78.3725668 65.9618014, 78.3726548 65.9617682, 78.372691 65.9617464, 78.3727111 65.9617289, 78.3727299 65.9616983, 78.3727414 65.9616559)",,
71730954,,unclassified,True,False,14.15,"LINESTRING (78.372588 65.962097, 78.3725378 65.9620819, 78.3724933 65.962064, 78.3724555 65.9620437, 78.3724252 65.9620215, 78.3724029 65.9619977)",roundabout,
32175024,улица И.Я.Гири,residential,True,False,205.484,"LINESTRING (78.3732927 65.9666945, 78.3732834 65.9666253, 78.3732401 65.9663019, 78.3731911 65.9659351, 78.3731497 65.9655659, 78.3731093 65.9651534, 78.3730931 65.9650249, 78.3730863 65.9649607, 78.3730746 65.9648487)",,60
71730955,улица Первопроходцев,residential,False,True,182.924,"LINESTRING (78.3777823 65.9619194, 78.377478 65.9619266, 78.3761163 65.9619479, 78.3759444 65.9619501, 78.3748621 65.9619637, 78.3737462 65.9619748)",,60
94847050,улица имени Н.Д.Глебова,residential,True,False,320.475,"LINESTRING (78.3777823 65.9619194, 78.3778081 65.9621062, 78.3780038 65.9630493, 78.3781695 65.9638473, 78.378175 65.963874, 78.378179 65.9638929, 78.3781954 65.9639721, 78.3782118 65.9640511, 78.378224 65.9641074, 78.3783512 65.9646952, 78.378372 65.9647914)",,
293531186,,residential,False,False,240.00199999999998,"LINESTRING (78.378372 65.9647914, 78.378295 65.9647922, 78.3777336 65.9647983, 78.3766684 65.9648098, 78.3762662 65.9648144, 78.3745041 65.9648345, 78.3730746 65.9648487)",,40
32175024,улица И.Я.Гири,residential,True,False,292.18399999999997,"LINESTRING (78.3730746 65.9648487, 78.3730665 65.9647629, 78.3729799 65.9638489, 78.3729774 65.963822, 78.3729297 65.9633184, 78.3729217 65.9632347, 78.3729215 65.9632321, 78.3729123 65.9631361, 78.3728253 65.962223)",,60
293531186,,residential,False,True,240.002,"LINESTRING (78.3730746 65.9648487, 78.3745041 65.9648345, 78.3762662 65.9648144, 78.3766684 65.9648098, 78.3777336 65.9647983, 78.378295 65.9647922, 78.378372 65.9647914)",,40
