osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,width
148628600,2,улица Матросова,secondary,False,True,282.48499999999996,"LINESTRING (32.7677696 56.2235535, 32.7679658 56.2236493, 32.770987 56.2252719, 32.7710622 56.2253148)",,
148743689,2,Советская улица,primary,False,False,253.85699999999997,"LINESTRING (32.7677696 56.2235535, 32.7678475 56.2235004, 32.7700294 56.2217794, 32.7701373 56.2216885)",28Н-1075,
148743689,2,Советская улица,primary,False,True,300.486,"LINESTRING (32.7677696 56.2235535, 32.7673337 56.2239331, 32.7669032 56.2243456, 32.7667415 56.2245142, 32.7654827 56.2258268, 32.7653982 56.2259111)",28Н-1075,
148743689,2,Советская улица,primary,False,True,70.233,"LINESTRING (32.7653982 56.2259111, 32.7648679 56.2264697)",28Н-1075,
148743689,2,Советская улица,primary,False,False,300.486,"LINESTRING (32.7653982 56.2259111, 32.7654827 56.2258268, 32.7667415 56.2245142, 32.7669032 56.2243456, 32.7673337 56.2239331, 32.7677696 56.2235535)",28Н-1075,
148743690,,улица Строителей,residential,False,True,207.314,"LINESTRING (32.7653982 56.2259111, 32.7656464 56.2259818, 32.7659621 56.2260718, 32.7660075 56.2260847, 32.7662579 56.226198, 32.7679351 56.2271101)",,5
101160020,,улица Куйбышева,residential,False,False,57.385,"LINESTRING (32.773415 56.2298685, 32.7727268 56.2302149)",,
150287183,,улица Строителей,residential,False,True,45.121,"LINESTRING (32.773415 56.2298685, 32.7739461 56.2301469)",,5
785447860,,улица Строителей,residential,False,False,247.783,"LINESTRING (32.773415 56.2298685, 32.7721144 56.2291167, 32.7719991 56.2290409, 32.7712711 56.2286842, 32.7711357 56.2286148, 32.770814 56.2284503, 32.7706627 56.2284197, 32.7704636 56.2284354)",,5
150287183,,улица Строителей,residential,False,False,45.121,"LINESTRING (32.7739461 56.2301469, 32.773415 56.2298685)",,5
108388653,2,улица Куйбышева,residential,False,True,258.14099999999996,"LINESTRING (32.7739461 56.2301469, 32.7742519 56.2301194, 32.7747963 56.2300377, 32.7760795 56.2298786, 32.776763 56.2297877, 32.778015 56.2296263)",,5
100712696,,улица Панфилова,residential,False,True,14.145,"LINESTRING (32.7777392 56.2220059, 32.7775533 56.2219918, 32.7775125 56.2219887)",,
101160019,,проспект Ленина,residential,True,False,148.06900000000002,"LINESTRING (32.7777392 56.2220059, 32.7775814 56.2225346, 32.7774095 56.2230989, 32.7773769 56.2232322, 32.7772696 56.223298)",,10
101160835,,улица Мира,residential,True,False,78.58,"LINESTRING (32.7679351 56.2271101, 32.7688322 56.2266094)",,5
148743690,,улица Строителей,residential,False,True,100.913,"LINESTRING (32.7679351 56.2271101, 32.7690972 56.2277475)",,5
148743690,,улица Строителей,residential,False,False,207.314,"LINESTRING (32.7679351 56.2271101, 32.7662579 56.226198, 32.7660075 56.2260847, 32.7659621 56.2260718, 32.7656464 56.2259818, 32.7653982 56.2259111)",,5
101160835,,улица Мира,residential,True,False,61.126,"LINESTRING (32.7710622 56.2253148, 32.7717634 56.2249272)",,5
148628600,2,улица Матросова,secondary,False,True,101.325,"LINESTRING (32.7710622 56.2253148, 32.7722364 56.2259506)",,
148628600,2,улица Матросова,secondary,False,False,282.485,"LINESTRING (32.7710622 56.2253148, 32.770987 56.2252719, 32.7679658 56.2236493, 32.7677696 56.2235535)",,
100712696,,улица Панфилова,residential,False,False,185.668,"LINESTRING (32.7745548 56.2216999, 32.7769515 56.2219246, 32.7775125 56.2219887)",,
100712696,,улица Панфилова,residential,False,True,244.22500000000002,"LINESTRING (32.7745548 56.2216999, 32.7741893 56.2216607, 32.7733577 56.2216623, 32.7731304 56.2216627, 32.772533 56.2216715, 32.770612 56.2216996)",,
1217575107,,улица Мира,residential,False,True,242.344,"LINESTRING (32.7745548 56.2216999, 32.7743199 56.2223956, 32.7742245 56.2226912, 32.7739638 56.2235524, 32.773843 56.2238427)",,5
101160833,,улица Нахимова,residential,True,False,92.075,"LINESTRING (32.773843 56.2238427, 32.7748937 56.2244296)",,5
1217575107,,улица Мира,residential,False,False,242.344,"LINESTRING (32.773843 56.2238427, 32.7739638 56.2235524, 32.7742245 56.2226912, 32.7743199 56.2223956, 32.7745548 56.2216999)",,5
148628600,2,улица Матросова,secondary,False,True,69.187,"LINESTRING (32.7777134 56.2290271, 32.778015 56.2296263)",,
272506527,,улица Кирова,residential,False,True,82.319,"LINESTRING (32.7777134 56.2290271, 32.7786682 56.228511)",,5
148628600,2,улица Матросова,secondary,False,False,257.52799999999996,"LINESTRING (32.7777134 56.2290271, 32.7774283 56.2288525, 32.7770746 56.2286477, 32.7765262 56.2283333, 32.7760565 56.2280614, 32.7749019 56.2274116, 32.774879 56.2273984, 32.7748171 56.2273625)",,
148743689,2,Советская улица,primary,False,False,9.641,"LINESTRING (32.7647778 56.2296283, 32.7647775 56.2295416)",28Н-1075,
101160885,,Шахтёрская улица,residential,False,True,138.228,"LINESTRING (32.7647778 56.2296283, 32.7664271 56.2296541, 32.7670134 56.2296603)",,5
148628600,2,улица Матросова,secondary,False,False,109.314,"LINESTRING (32.7736165 56.2266966, 32.7723491 56.226011)",,
148628600,2,улица Матросова,secondary,False,True,104.835,"LINESTRING (32.7736165 56.2266966, 32.7748171 56.2273625)",,
101160885,,Шахтёрская улица,residential,False,False,274.527,"LINESTRING (32.7736165 56.2266966, 32.7710385 56.2281203, 32.7704636 56.2284354)",,5
101160885,,Шахтёрская улица,residential,False,False,270.117,"LINESTRING (32.7704636 56.2284354, 32.7687014 56.2294732, 32.7683875 56.2296199, 32.7681556 56.2296723, 32.7670134 56.2296603)",,5
101160885,,Шахтёрская улица,residential,False,True,274.527,"LINESTRING (32.7704636 56.2284354, 32.7710385 56.2281203, 32.7736165 56.2266966)",,5
148743690,,улица Строителей,residential,False,False,107.98599999999999,"LINESTRING (32.7704636 56.2284354, 32.7703527 56.2284377, 32.7702427 56.2284153, 32.7701067 56.228349, 32.769196 56.2278041)",,5
785447860,,улица Строителей,residential,False,True,247.78300000000002,"LINESTRING (32.7704636 56.2284354, 32.7706627 56.2284197, 32.770814 56.2284503, 32.7711357 56.2286148, 32.7712711 56.2286842, 32.7719991 56.2290409, 32.7721144 56.2291167, 32.773415 56.2298685)",,5
101160835,,улица Мира,residential,True,False,176.27200000000002,"LINESTRING (32.7717634 56.2249272, 32.7724575 56.2245726, 32.7734132 56.2240746, 32.773843 56.2238427)",,5
119404815,,улица Шменкеля,residential,False,True,112.98,"LINESTRING (32.7787379 56.2252117, 32.7774277 56.2259201)",,
119404815,,улица Шменкеля,residential,False,False,111.397,"LINESTRING (32.7748171 56.2273625, 32.7761051 56.2266618)",,
148628600,2,улица Матросова,secondary,False,False,104.835,"LINESTRING (32.7748171 56.2273625, 32.7736165 56.2266966)",,
148628600,2,улица Матросова,secondary,False,True,257.528,"LINESTRING (32.7748171 56.2273625, 32.774879 56.2273984, 32.7749019 56.2274116, 32.7760565 56.2280614, 32.7765262 56.2283333, 32.7770746 56.2286477, 32.7774283 56.2288525, 32.7777134 56.2290271)",,
119404815,,улица Шменкеля,residential,False,False,112.98,"LINESTRING (32.7774277 56.2259201, 32.7787379 56.2252117)",,
119404815,,улица Шменкеля,residential,False,True,116.14599999999999,"LINESTRING (32.7774277 56.2259201, 32.7769887 56.2261782, 32.7761051 56.2266618)",,
121855753,,переулок Патриса Лумумбы,residential,False,False,76.728,"LINESTRING (32.7781695 56.2277918, 32.779068 56.2282679)",,
121855737,,переулок Патриса Лумумбы,residential,False,False,114.208,"LINESTRING (32.7781695 56.2277918, 32.7778454 56.2277862, 32.7775934 56.2276845, 32.7772903 56.2275208, 32.7771003 56.2274016, 32.7770004 56.227305, 32.7769846 56.2271371)",,
121855753,,переулок Патриса Лумумбы,residential,False,True,114.89099999999999,"LINESTRING (32.7781695 56.2277918, 32.7781275 56.2275771, 32.7774963 56.227213, 32.7773112 56.2271335, 32.7769846 56.2271371)",,
121855703,,проспект Ленина,residential,True,False,124.344,"LINESTRING (32.7749969 56.2245309, 32.7735679 56.2253179)",,
101160833,,улица Нахимова,residential,True,False,215.503,"LINESTRING (32.7749969 56.2245309, 32.7760288 56.2251164, 32.7774277 56.2259201)",,5
148628600,2,улица Матросова,secondary,False,False,101.325,"LINESTRING (32.7722364 56.2259506, 32.7710622 56.2253148)",,
148628600,2,улица Матросова,secondary,False,True,9.677,"LINESTRING (32.7722364 56.2259506, 32.7723491 56.226011)",,
"[121855720, 121855729]",1,проспект Ленина,residential,True,False,235.796,"LINESTRING (32.7722364 56.2259506, 32.772999 56.2254935, 32.7748937 56.2244296)",,
119404815,,улица Шменкеля,residential,False,True,111.397,"LINESTRING (32.7761051 56.2266618, 32.7748171 56.2273625)",,
121855753,,переулок Патриса Лумумбы,residential,False,False,75.821,"LINESTRING (32.7761051 56.2266618, 32.7769846 56.2271371)",,
119404815,,улица Шменкеля,residential,False,False,116.14599999999999,"LINESTRING (32.7761051 56.2266618, 32.7769887 56.2261782, 32.7774277 56.2259201)",,
121855753,,переулок Патриса Лумумбы,residential,False,True,217.233,"LINESTRING (32.7761051 56.2266618, 32.7745079 56.2257553, 32.7742166 56.225614, 32.7739514 56.2255269, 32.7735679 56.2253179)",,
101160833,,улица Нахимова,residential,True,False,12.945,"LINESTRING (32.7748937 56.2244296, 32.7749969 56.2245309)",,5
121855729,1,проспект Ленина,residential,True,False,329.974,"LINESTRING (32.7748937 56.2244296, 32.7758972 56.2238288, 32.7765002 56.223505, 32.7768379 56.223309, 32.77717 56.2231146, 32.7771884 56.2230748, 32.7775125 56.2219887)",,
121855720,,проспект Ленина,residential,True,False,278.526,"LINESTRING (32.7690972 56.2277475, 32.7722364 56.2259506)",,
148743690,,улица Строителей,residential,False,False,100.913,"LINESTRING (32.7690972 56.2277475, 32.7679351 56.2271101)",,5
148743690,,улица Строителей,residential,False,True,8.77,"LINESTRING (32.7690972 56.2277475, 32.769196 56.2278041)",,5
148743690,,улица Строителей,residential,False,False,8.77,"LINESTRING (32.769196 56.2278041, 32.7690972 56.2277475)",,5
148743690,,улица Строителей,residential,False,True,107.98599999999999,"LINESTRING (32.769196 56.2278041, 32.7701067 56.228349, 32.7702427 56.2284153, 32.7703527 56.2284377, 32.7704636 56.2284354)",,5
121855703,,проспект Ленина,residential,True,False,278.823,"LINESTRING (32.7723491 56.226011, 32.769196 56.2278041)",,
148628600,2,улица Матросова,secondary,False,False,9.677,"LINESTRING (32.7723491 56.226011, 32.7722364 56.2259506)",,
148628600,2,улица Матросова,secondary,False,True,109.314,"LINESTRING (32.7723491 56.226011, 32.7736165 56.2266966)",,
121855753,,переулок Патриса Лумумбы,residential,False,True,76.728,"LINESTRING (32.779068 56.2282679, 32.7781695 56.2277918)",,
272506527,,улица Кирова,residential,False,False,36.625,"LINESTRING (32.779068 56.2282679, 32.7786682 56.228511)",,5
121855753,,переулок Патриса Лумумбы,residential,False,True,75.821,"LINESTRING (32.7769846 56.2271371, 32.7761051 56.2266618)",,
