osmid,name,highway,width,oneway,reversed,length,geometry,maxspeed
61490868,Олимпийская улица,residential,5,False,True,243.33100000000002,"LINESTRING (49.6110212 60.3375383, 49.6117491 60.3373354, 49.613988 60.336674, 49.6148501 60.3364445)",
61490903,Полевая улица,residential,3,False,False,90.995,"LINESTRING (49.6110212 60.3375383, 49.6114247 60.3378631, 49.6118684 60.338241)",
61490867,Центральная улица,secondary,8,False,False,122.19,"LINESTRING (49.6173902 60.3329201, 49.6174307 60.3330053, 49.6174651 60.3330639, 49.6178257 60.3337794, 49.6178899 60.3339232, 49.6179241 60.3339866)",60
78368497,улица Мира,residential,8,False,False,296.03499999999997,"LINESTRING (49.6173902 60.3329201, 49.6171827 60.3329208, 49.6163893 60.3328905, 49.615274 60.3327813, 49.6140378 60.3326555, 49.6133526 60.3326858, 49.6128624 60.3328179, 49.612239 60.3330064)",
141224770,улица Мира,secondary,8,False,True,67.33800000000001,"LINESTRING (49.6173902 60.3329201, 49.6175714 60.3328961, 49.6180249 60.3328228, 49.6183015 60.33276, 49.6185329 60.3327075)",60
36356261,улица 1 Мая,residential,6,False,True,298.843,"LINESTRING (49.6269716 60.3316526, 49.626814 60.3318048, 49.6267736 60.3318438, 49.6264367 60.332169, 49.6258385 60.3327833, 49.6249057 60.333784, 49.6246321 60.3340775)",
61490930,Никольская улица,residential,4,False,True,249.889,"LINESTRING (49.6171922 60.3302153, 49.6182565 60.3305768, 49.619012 60.3307772, 49.61975 60.3309315, 49.6202573 60.3311478, 49.6205945 60.3313387, 49.6207965 60.3314166, 49.6208745 60.3314818)",
61490858,,residential,5,False,False,89.074,"LINESTRING (49.6128031 60.3352007, 49.6135705 60.335906)",60
61490883,Октябрьская улица,secondary,8,False,False,209.917,"LINESTRING (49.6128031 60.3352007, 49.6094631 60.3361125)",60
739532071,,residential,5,False,True,72.616,"LINESTRING (49.6128031 60.3352007, 49.612201 60.3346196)",60
61490883,Октябрьская улица,secondary,8,False,True,312.52,"LINESTRING (49.6128031 60.3352007, 49.6151737 60.3346367, 49.6177493 60.3340212, 49.6179241 60.3339866)",60
"[1057795992, 61490858]",улица Юности,residential,5,False,False,129.841,"LINESTRING (49.6148501 60.3364445, 49.6151332 60.3363697, 49.6153991 60.33633, 49.6162616 60.3370897)",60
61490858,,residential,5,False,True,100.0,"LINESTRING (49.6148501 60.3364445, 49.6146083 60.3364476, 49.6143602 60.3364174, 49.6141184 60.3363363, 49.6135705 60.335906)",60
61490868,Олимпийская улица,residential,5,False,False,243.33100000000002,"LINESTRING (49.6148501 60.3364445, 49.613988 60.336674, 49.6117491 60.3373354, 49.6110212 60.3375383)",
61490930,Никольская улица,residential,4,False,False,249.889,"LINESTRING (49.6208745 60.3314818, 49.6207965 60.3314166, 49.6205945 60.3313387, 49.6202573 60.3311478, 49.61975 60.3309315, 49.619012 60.3307772, 49.6182565 60.3305768, 49.6171922 60.3302153)",
141224770,улица Мира,secondary,8,False,False,104.399,"LINESTRING (49.6208745 60.3314818, 49.6208182 60.3315206, 49.6197672 60.3322441)",60
141224770,улица Мира,secondary,8,False,True,201.49,"LINESTRING (49.6208745 60.3314818, 49.6218663 60.3307649, 49.6230708 60.3300341)",60
61490863,улица Гагарина,residential,5,False,False,273.557,"LINESTRING (49.6162616 60.3370897, 49.6118684 60.338241)",
1057795992,улица Юности,residential,5,False,False,91.991,"LINESTRING (49.6162616 60.3370897, 49.6170701 60.3378138)",
"[1057795992, 61490858]",улица Юности,residential,5,False,True,129.841,"LINESTRING (49.6162616 60.3370897, 49.6153991 60.33633, 49.6151332 60.3363697, 49.6148501 60.3364445)",60
78368500,Центральная улица,tertiary,8,False,True,127.97300000000001,"LINESTRING (49.6219273 60.3360249, 49.6206624 60.3354902, 49.6202047 60.3352946, 49.6201585 60.3352779)",
61490883,Октябрьская улица,secondary,8,False,True,209.917,"LINESTRING (49.6094631 60.3361125, 49.6128031 60.3352007)",60
61490903,Полевая улица,residential,3,False,False,92.931,"LINESTRING (49.6094631 60.3361125, 49.6102824 60.3368433)",
141224770,улица Мира,secondary,8,False,False,201.49,"LINESTRING (49.6230708 60.3300341, 49.6218663 60.3307649, 49.6208745 60.3314818)",60
61490855,улица 500 лет Объячево,residential,4,False,True,208.817,"LINESTRING (49.6102824 60.3368433, 49.6135705 60.335906)",
61490903,Полевая улица,residential,3,False,False,87.322,"LINESTRING (49.6102824 60.3368433, 49.6110212 60.3375383)",
61490903,Полевая улица,residential,3,False,True,92.931,"LINESTRING (49.6102824 60.3368433, 49.6094631 60.3361125)",
36356271,Советская улица,residential,5,False,True,267.692,"LINESTRING (49.6185329 60.3327075, 49.6186735 60.3328549, 49.6194656 60.3335178, 49.6196743 60.3336727, 49.6206026 60.3342976, 49.6212495 60.3346977)",
141224770,улица Мира,secondary,8,False,False,67.33800000000001,"LINESTRING (49.6185329 60.3327075, 49.6183015 60.33276, 49.6180249 60.3328228, 49.6175714 60.3328961, 49.6173902 60.3329201)",60
141224770,улица Мира,secondary,8,False,True,85.83800000000001,"LINESTRING (49.6185329 60.3327075, 49.6188441 60.3326278, 49.6192574 60.3324865, 49.6195921 60.3323274, 49.6197672 60.3322441)",60
739532071,,residential,5,False,False,72.616,"LINESTRING (49.612201 60.3346196, 49.6128031 60.3352007)",60
706724759,Северная улица,residential,,False,False,107.00099999999999,"LINESTRING (49.612201 60.3346196, 49.6109632 60.334924, 49.6104756 60.3350624)",
739532071,,residential,5,False,True,54.637,"LINESTRING (49.612201 60.3346196, 49.6120269 60.3344515, 49.6116742 60.3342045)",60
706724759,Северная улица,residential,,False,True,107.00099999999999,"LINESTRING (49.6104756 60.3350624, 49.6109632 60.334924, 49.612201 60.3346196)",
708960826,Северная улица,residential,,False,False,262.564,"LINESTRING (49.6155975 60.3330927, 49.615099 60.3334536, 49.6147532 60.3335546, 49.614502 60.333577, 49.614257 60.3336237, 49.6135819 60.3338494, 49.6126215 60.3341245, 49.6123052 60.3340747, 49.6119672 60.3340907, 49.6116742 60.3342045)",
36355731,Интернациональная улица,residential,8,False,False,134.95,"LINESTRING (49.621333 60.3329347, 49.6231635 60.3337422)",
36355731,Интернациональная улица,residential,8,False,True,115.42699999999999,"LINESTRING (49.621333 60.3329347, 49.621176 60.3328655, 49.6199498 60.3323246, 49.6197672 60.3322441)",
709695050,Садовая улица,residential,,False,False,212.513,"LINESTRING (49.621333 60.3329347, 49.622046 60.332341, 49.6223318 60.332103, 49.6225764 60.3318887, 49.62278 60.3316745, 49.622794 60.3315109, 49.6230437 60.3312408)",
709695050,Садовая улица,residential,,False,True,212.513,"LINESTRING (49.6230437 60.3312408, 49.622794 60.3315109, 49.62278 60.3316745, 49.6225764 60.3318887, 49.6223318 60.332103, 49.622046 60.332341, 49.621333 60.3329347)",
708960826,Северная улица,residential,,False,True,262.564,"LINESTRING (49.6116742 60.3342045, 49.6119672 60.3340907, 49.6123052 60.3340747, 49.6126215 60.3341245, 49.6135819 60.3338494, 49.614257 60.3336237, 49.614502 60.333577, 49.6147532 60.3335546, 49.615099 60.3334536, 49.6155975 60.3330927)",
739532071,,residential,5,False,False,54.637,"LINESTRING (49.6116742 60.3342045, 49.6120269 60.3344515, 49.612201 60.3346196)",60
739532071,,residential,5,False,True,101.35900000000001,"LINESTRING (49.6116742 60.3342045, 49.6111935 60.3338678, 49.6106321 60.333453)",60
739532071,,residential,5,False,False,74.029,"LINESTRING (49.6099716 60.3328813, 49.6099743 60.3329251, 49.6101648 60.3330406, 49.6106321 60.333453)",60
78368497,улица Мира,residential,8,False,False,101.66,"LINESTRING (49.612239 60.3330064, 49.611024 60.3333739, 49.6106321 60.333453)",
78368497,улица Мира,residential,8,False,True,296.035,"LINESTRING (49.612239 60.3330064, 49.6128624 60.3328179, 49.6133526 60.3326858, 49.6140378 60.3326555, 49.615274 60.3327813, 49.6163893 60.3328905, 49.6171827 60.3329208, 49.6173902 60.3329201)",
