osmid,highway,oneway,reversed,length,name,maxspeed,geometry
129766382,residential,False,True,34.733,,,"LINESTRING (33.460743 52.9328801, 33.4612594 52.9329063)"
146442560,secondary,False,True,24.879,Красноармейская улица,RU:urban,"LINESTRING (33.460743 52.9328801, 33.4607563 52.9331037)"
146442560,secondary,False,False,145.46099999999998,Красноармейская улица,RU:urban,"LINESTRING (33.460743 52.9328801, 33.460322 52.9323126, 33.4599935 52.931906, 33.4597393 52.9317288)"
129759815,secondary,False,False,40.74,Смоленская улица,RU:urban,"LINESTRING (33.459449 52.9313585, 33.4592609 52.9317069)"
177477149,secondary,False,True,45.541,Красноармейская улица,RU:urban,"LINESTRING (33.459449 52.9313585, 33.4597393 52.9317288)"
145912275,secondary,False,False,81.613,улица Ленина,RU:urban,"LINESTRING (33.459449 52.9313585, 33.4595264 52.9307456, 33.4595476 52.930627)"
154827744,residential,False,False,223.221,,,"LINESTRING (33.4541249 52.9291854, 33.4533894 52.9311433)"
146702386,secondary,False,False,27.444,Смоленская улица,RU:urban,"LINESTRING (33.4533894 52.9311433, 33.4529955 52.9312107)"
154827744,residential,False,True,223.221,,,"LINESTRING (33.4533894 52.9311433, 33.4541249 52.9291854)"
146702386,secondary,False,True,98.139,Смоленская улица,RU:urban,"LINESTRING (33.4533894 52.9311433, 33.4536367 52.9311561, 33.4540485 52.931222, 33.4548138 52.93134)"
145912275,secondary,False,True,152.541,улица Ленина,RU:urban,"LINESTRING (33.4602684 52.9282242, 33.4598314 52.9295705)"
94092162,residential,False,False,166.816,Первомайская улица,,"LINESTRING (33.4602684 52.9282242, 33.4600818 52.9282048, 33.4578232 52.9279451)"
145912275,secondary,False,False,90.237,улица Ленина,RU:urban,"LINESTRING (33.4602684 52.9282242, 33.4603078 52.9280699, 33.4604762 52.9274224)"
145930440,residential,False,False,161.29,Октябрьский переулок,,"LINESTRING (33.4578232 52.9279451, 33.4573917 52.9293721)"
94092162,residential,False,False,149.291,Первомайская улица,,"LINESTRING (33.4578232 52.9279451, 33.4559953 52.9277786, 33.45582 52.9277627, 33.4556581 52.9278348)"
94092162,residential,False,True,166.816,Первомайская улица,,"LINESTRING (33.4578232 52.9279451, 33.4600818 52.9282048, 33.4602684 52.9282242)"
"[145930440, 145931729]",residential,False,True,374.88700000000006,Октябрьский переулок,,"LINESTRING (33.4578232 52.9279451, 33.4580085 52.9271387, 33.4582352 52.9263355, 33.4582897 52.9262611, 33.4590622 52.92608, 33.4595771 52.9259054, 33.4600707 52.9258342, 33.4608739 52.9259568)"
120913691,residential,False,False,130.287,Ново-Затинская улица,,"LINESTRING (33.4547968 52.9325758, 33.456723 52.9327336)"
120913691,residential,False,True,54.462,Ново-Затинская улица,,"LINESTRING (33.4547968 52.9325758, 33.453992 52.9325082)"
129759815,secondary,False,True,40.74,Смоленская улица,RU:urban,"LINESTRING (33.4592609 52.9317069, 33.459449 52.9313585)"
146702387,secondary,False,True,32.157,Смоленская улица,RU:urban,"LINESTRING (33.4592609 52.9317069, 33.4597393 52.9317288)"
146702386,secondary,False,False,57.295,Смоленская улица,RU:urban,"LINESTRING (33.4592609 52.9317069, 33.4589267 52.9317155, 33.4584138 52.9316627)"
146702387,secondary,False,False,32.157,Смоленская улица,RU:urban,"LINESTRING (33.4597393 52.9317288, 33.4592609 52.9317069)"
177477149,secondary,False,False,45.541,Красноармейская улица,RU:urban,"LINESTRING (33.4597393 52.9317288, 33.459449 52.9313585)"
146442560,secondary,False,True,145.461,Красноармейская улица,RU:urban,"LINESTRING (33.4597393 52.9317288, 33.4599935 52.931906, 33.460322 52.9323126, 33.460743 52.9328801)"
114933224,residential,False,True,163.666,Затинская улица,,"LINESTRING (33.4548138 52.93134, 33.4546681 52.9315091, 33.4530073 52.9323089)"
146702386,secondary,False,False,98.139,Смоленская улица,RU:urban,"LINESTRING (33.4548138 52.93134, 33.4540485 52.931222, 33.4536367 52.9311561, 33.4533894 52.9311433)"
146702386,secondary,False,True,106.776,Смоленская улица,RU:urban,"LINESTRING (33.4548138 52.93134, 33.4549832 52.9313633, 33.4554538 52.9314277, 33.4563751 52.9315298)"
114933224,residential,False,True,110.632,Затинская улица,,"LINESTRING (33.4530073 52.9323089, 33.4516892 52.9329078)"
114933224,residential,False,False,163.666,Затинская улица,,"LINESTRING (33.4530073 52.9323089, 33.4546681 52.9315091, 33.4548138 52.93134)"
120913691,residential,False,False,72.993,Ново-Затинская улица,,"LINESTRING (33.4530073 52.9323089, 33.4531491 52.9324154, 33.4532789 52.9324521, 33.453992 52.9325082)"
145930440,residential,False,False,123.429,Октябрьский переулок,,"LINESTRING (33.4573917 52.9293721, 33.4571693 52.930474)"
145930440,residential,False,True,161.29,Октябрьский переулок,,"LINESTRING (33.4573917 52.9293721, 33.4578232 52.9279451)"
413844018,residential,False,True,165.01,Октябрьская улица,,"LINESTRING (33.4573917 52.9293721, 33.4598314 52.9295705)"
