osmid,name,highway,oneway,reversed,length,geometry,tunnel
181034652,Партизанская улица,residential,False,True,117.755,"LINESTRING (132.4691856 49.0034661, 132.4686037 49.0024783)",
540413370,Советская улица,tertiary,False,False,246.428,"LINESTRING (132.4691856 49.0034661, 132.4660604 49.0043077)",
540413371,Советская улица,residential,False,False,241.444,"LINESTRING (132.4691856 49.0034661, 132.4722489 49.0026437)",
116676303,Партизанская улица,tertiary,False,True,150.34300000000002,"LINESTRING (132.4691856 49.0034661, 132.4695075 49.0040575, 132.469829 49.0047502)",
"[181034649, 1193480689, 181034631]",улица 40 лет Победы,unclassified,False,True,174.798,"LINESTRING (132.4699937 48.9973467, 132.4704999 48.9976066, 132.4707196 48.9977321, 132.4709154 48.9980337, 132.471107 48.9982934, 132.4712509 48.9984249, 132.4714601 48.9985428)",yes
181034638,,residential,False,True,97.447,"LINESTRING (132.472507 48.9995514, 132.4728939 49.0003902)",
181034638,,residential,False,False,143.66,"LINESTRING (132.472507 48.9995514, 132.4722898 48.9993894, 132.4721367 48.9990831, 132.4721146 48.9989966, 132.4721236 48.998932, 132.4724808 48.9987255, 132.4726347 48.9986279, 132.4726651 48.9985525, 132.4726453 48.9984832)",
540413372,Садовая улица,residential,False,True,430.647,"LINESTRING (132.472507 48.9995514, 132.4683948 49.0006741, 132.4670534 49.001034)",
181034638,,residential,False,False,97.447,"LINESTRING (132.4728939 49.0003902, 132.472507 48.9995514)",
181034646,Клубная улица,residential,False,True,5.788,"LINESTRING (132.4728939 49.0003902, 132.4728209 49.0004106)",
540413369,улица Онищенко,tertiary,False,True,156.165,"LINESTRING (132.4636031 49.0004658, 132.4644759 49.0017482)",
1125080483,Вокзальная улица,unclassified,False,False,618.9259999999999,"LINESTRING (132.4636031 49.0004658, 132.4645078 49.0001212, 132.4652238 48.9998938, 132.4659562 48.9997147, 132.4666116 48.9995977, 132.4697229 48.9991453, 132.4701512 48.9990496, 132.4705857 48.9989299, 132.4714269 48.9985965, 132.4714601 48.9985428)",
181034636,,residential,False,True,93.59,"LINESTRING (132.4715317 49.00077, 132.4720145 49.0015498)",
181034646,Клубная улица,residential,False,False,102.185,"LINESTRING (132.4715317 49.00077, 132.4728209 49.0004106)",
181034646,Клубная улица,residential,False,True,313.837,"LINESTRING (132.4715317 49.00077, 132.4675557 49.001848)",
181034635,,residential,False,False,97.648,"LINESTRING (132.4670534 49.001034, 132.4675557 49.001848)",
540413372,Садовая улица,residential,False,True,204.108,"LINESTRING (132.4670534 49.001034, 132.4644759 49.0017482)",
540413372,Садовая улица,residential,False,False,430.647,"LINESTRING (132.4670534 49.001034, 132.4683948 49.0006741, 132.472507 48.9995514)",
181034636,,residential,False,False,93.59,"LINESTRING (132.4720145 49.0015498, 132.4715317 49.00077)",
