osmid,lanes,highway,oneway,reversed,length,geometry,name
35160098,4,secondary,False,False,26.273,"LINESTRING (60.8049189 56.9124853, 60.8048092 56.9123924, 60.8046487 56.9123022)",
"[98588081, 98588082]",2,tertiary,False,True,94.07300000000001,"LINESTRING (60.8049189 56.9124853, 60.8049885 56.9125655, 60.8051731 56.9127451, 60.8054702 56.9130068, 60.8057317 56.913204)",улица Ленина
35160096,2,secondary,True,False,90.75800000000001,"LINESTRING (60.8046487 56.9123022, 60.8047812 56.9122448, 60.8050049 56.9121117, 60.8055172 56.911646)",
35160098,4,secondary,False,True,26.273,"LINESTRING (60.8046487 56.9123022, 60.8048092 56.9123924, 60.8049189 56.9124853)",
723382739,3,secondary,False,False,38.872,"LINESTRING (60.8046487 56.9123022, 60.8044631 56.9122153, 60.8041226 56.9121051)",улица Ленина
40944554,,residential,False,False,152.864,"LINESTRING (60.8041226 56.9121051, 60.804612 56.9113572, 60.8050785 56.9108355)",улица Загвозкина
723382739,3,secondary,False,True,38.872,"LINESTRING (60.8041226 56.9121051, 60.8044631 56.9122153, 60.8046487 56.9123022)",улица Ленина
"[98588112, 723377346]","['2', '3']",secondary,False,False,84.485,"LINESTRING (60.8072033 56.9106063, 60.8070441 56.9106914, 60.806985 56.910723, 60.8062031 56.9110874, 60.8061589 56.911108)",улица Строителей
"[98588112, 723114527]","['2', '3']",secondary,False,True,405.573,"LINESTRING (60.8072033 56.9106063, 60.8075895 56.9104877, 60.8086204 56.9102108, 60.8095431 56.9099899, 60.8099145 56.9098741, 60.8102962 56.9094609, 60.8107168 56.908911, 60.8112433 56.9082162, 60.8113831 56.9080487)",улица Строителей
"[445416522, 40944558]",,residential,False,"[False, True]",365.558,"LINESTRING (60.8072033 56.9106063, 60.8075881 56.9103178, 60.807534 56.9101537, 60.8091435 56.9080538, 60.8092372 56.9079378, 60.8093822 56.9077584, 60.8095039 56.9076077)",Восточная улица
35160095,3,secondary,True,False,102.30900000000001,"LINESTRING (60.8057252 56.9116778, 60.805415 56.9120117, 60.8051082 56.912293, 60.8050169 56.9123839, 60.8049189 56.9124853)",
35160096,2,secondary,True,False,65.863,"LINESTRING (60.8055172 56.911646, 60.805764 56.9113824, 60.8058299 56.9113395, 60.8059849 56.9112375, 60.8061083 56.9111534)",
35160097,,secondary,True,False,17.825,"LINESTRING (60.8055172 56.911646, 60.8056262 56.9116139, 60.8056906 56.9116254, 60.8057252 56.9116778)",
37031403,,residential,False,False,66.409,"LINESTRING (60.8174046 56.9058143, 60.8175774 56.9058532, 60.818416 56.9060417)",Шиловская улица
