osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
711001344,tertiary,False,True,45.391,,,,"LINESTRING (35.9269209 54.8071695, 35.9275144 54.8073923)",
293177682,secondary,False,True,59.888,2,Комсомольская улица,60,"LINESTRING (35.9269209 54.8071695, 35.9267899 54.8071711, 35.926093 54.8071961, 35.9259909 54.8072108)",
"[364234983, 711001343]",secondary,False,True,222.345,2,Кооперативная улица,60,"LINESTRING (35.9269209 54.8071695, 35.9273367 54.8071181, 35.927421 54.8070927, 35.9275638 54.8070318, 35.9278249 54.806873, 35.928286 54.8066105, 35.9283412 54.8065942, 35.928401 54.8065771, 35.9284708 54.8065683, 35.9285489 54.8065621, 35.928667 54.8065666, 35.9290658 54.8066383, 35.9298199 54.8067475, 35.9299664 54.8067687)",29К-009
89488971,residential,False,False,166.107,,Советская улица,,"LINESTRING (35.9288361 54.8081077, 35.9288675 54.808056, 35.9290909 54.807694, 35.9292493 54.8075083, 35.9293208 54.8074215, 35.9293434 54.8074, 35.9297231 54.80704, 35.9298577 54.8068899, 35.9299291 54.8068103, 35.9299664 54.8067687)",
293177684,tertiary,False,False,330.241,,Советская улица,60,"LINESTRING (35.9288361 54.8081077, 35.928866 54.808159, 35.9289885 54.8083694, 35.928989 54.8084374, 35.9289915 54.8087487, 35.9289497 54.8090782, 35.9289298 54.8092347, 35.9288904 54.8095447, 35.9288824 54.809608, 35.928823 54.8100753, 35.9286983 54.8110571)",29К-009
363977119,tertiary,False,True,116.233,,Комсомольская улица,60,"LINESTRING (35.9288361 54.8081077, 35.9285812 54.8079694, 35.9275915 54.8074262, 35.927559 54.8074119, 35.9275144 54.8073923)",29К-009
89598607,residential,False,False,64.706,,,,"LINESTRING (35.9259909 54.8072108, 35.9261945 54.8069625, 35.9264422 54.8066904)",
89598609,secondary,False,True,231.77200000000002,,улица Кутузова,60,"LINESTRING (35.9259909 54.8072108, 35.9258461 54.8072672, 35.9256372 54.8073643, 35.9255349 54.8074159, 35.9253114 54.8075286, 35.9242493 54.8080217, 35.9242246 54.808032, 35.9236985 54.8082844, 35.9235436 54.8083587, 35.9233616 54.808446, 35.9231899 54.8085284)",
293177682,secondary,False,False,59.888,2,Комсомольская улица,60,"LINESTRING (35.9259909 54.8072108, 35.926093 54.8071961, 35.9267899 54.8071711, 35.9269209 54.8071695)",
89488974,tertiary,False,False,238.373,,проспект Труда,,"LINESTRING (35.9231899 54.8085284, 35.9232376 54.8086056, 35.9232801 54.8086746, 35.9234043 54.8087729, 35.9238105 54.8090102, 35.9258987 54.8099609)",
89598609,secondary,False,False,231.772,,улица Кутузова,60,"LINESTRING (35.9231899 54.8085284, 35.9233616 54.808446, 35.9235436 54.8083587, 35.9236985 54.8082844, 35.9242246 54.808032, 35.9242493 54.8080217, 35.9253114 54.8075286, 35.9255349 54.8074159, 35.9256372 54.8073643, 35.9258461 54.8072672, 35.9259909 54.8072108)",
293177734,residential,False,False,103.502,,улица Труда,,"LINESTRING (35.9246898 54.8105782, 35.9258987 54.8099609)",
293177734,residential,False,True,103.897,,улица Труда,,"LINESTRING (35.9246898 54.8105782, 35.9234431 54.8111756)",
293177734,residential,False,False,103.897,,улица Труда,,"LINESTRING (35.9234431 54.8111756, 35.9246898 54.8105782)",
"[711937218, 48054343]",residential,False,False,517.0450000000001,,Кооперативная улица,,"LINESTRING (35.9299664 54.8067687, 35.9300051 54.8067127, 35.9300941 54.8064838, 35.9300041 54.8064221, 35.9288593 54.8060145, 35.9272143 54.80535, 35.926878 54.8052092, 35.9257143 54.8047221, 35.9256168 54.8046913, 35.9254523 54.8046393, 35.9254149 54.8046275, 35.9253399 54.8045977, 35.9238837 54.8040123)",
89488971,residential,False,True,166.10700000000003,,Советская улица,,"LINESTRING (35.9299664 54.8067687, 35.9299291 54.8068103, 35.9298577 54.8068899, 35.9297231 54.80704, 35.9293434 54.8074, 35.9293208 54.8074215, 35.9292493 54.8075083, 35.9290909 54.807694, 35.9288675 54.808056, 35.9288361 54.8081077)",
"[711001343, 364234983]",secondary,False,False,222.34499999999997,2,Кооперативная улица,60,"LINESTRING (35.9299664 54.8067687, 35.9298199 54.8067475, 35.9290658 54.8066383, 35.928667 54.8065666, 35.9285489 54.8065621, 35.9284708 54.8065683, 35.928401 54.8065771, 35.9283412 54.8065942, 35.928286 54.8066105, 35.9278249 54.806873, 35.9275638 54.8070318, 35.927421 54.8070927, 35.9273367 54.8071181, 35.9269209 54.8071695)",29К-009
364234983,secondary,False,True,156.192,2,Кооперативная улица,60,"LINESTRING (35.9299664 54.8067687, 35.9308594 54.8069368, 35.9315315 54.807075, 35.932088 54.8071895, 35.9322701 54.8072269)",29К-009
89488974,tertiary,False,False,69.144,,проспект Труда,,"LINESTRING (35.9258987 54.8099609, 35.9267632 54.810333)",
293177734,residential,False,True,103.502,,улица Труда,,"LINESTRING (35.9258987 54.8099609, 35.9246898 54.8105782)",
89488974,tertiary,False,True,238.37299999999996,,проспект Труда,,"LINESTRING (35.9258987 54.8099609, 35.9238105 54.8090102, 35.9234043 54.8087729, 35.9232801 54.8086746, 35.9232376 54.8086056, 35.9231899 54.8085284)",
293177734,residential,False,False,366.228,,улица Труда,,"LINESTRING (35.9258987 54.8099609, 35.9259389 54.80988, 35.925945 54.8098251, 35.9259856 54.8097916, 35.9264072 54.8094165, 35.9264222 54.8093606, 35.9263927 54.8092864, 35.9260359 54.8091241, 35.9255692 54.8089293, 35.9255191 54.8088921, 35.9255558 54.8088547, 35.9258514 54.8086665, 35.9262985 54.8083324, 35.9265059 54.8081338, 35.9270562 54.8077338, 35.9270789 54.8077166, 35.927228 54.8076032, 35.9274393 54.8074427, 35.9275144 54.8073923)",
293177684,tertiary,False,True,14.349,,Советская улица,60,"LINESTRING (35.928682 54.8111858, 35.9286983 54.8110571)",29К-009
441627536,tertiary,False,True,11.791,,проспект Труда,,"LINESTRING (35.928682 54.8111858, 35.9285384 54.8111195)",
89598607,residential,False,False,96.602,,,,"LINESTRING (35.9264422 54.8066904, 35.9264705 54.8065436, 35.9264494 54.806197, 35.9264266 54.8059123, 35.9264131 54.8058234)",
89598607,residential,False,True,64.706,,,,"LINESTRING (35.9264422 54.8066904, 35.9261945 54.8069625, 35.9259909 54.8072108)",
364234983,secondary,False,False,156.192,2,Кооперативная улица,60,"LINESTRING (35.9322701 54.8072269, 35.932088 54.8071895, 35.9315315 54.807075, 35.9308594 54.8069368, 35.9299664 54.8067687)",29К-009
