osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access
26096726,True,2,Российская улица,tertiary,60,False,215.562,"LINESTRING (104.274606 52.2850547, 104.2746361 52.2850679, 104.2747185 52.2851042, 104.274911 52.2851888, 104.2751217 52.2852815, 104.2755051 52.2854501, 104.2758027 52.285581, 104.2767228 52.2859856, 104.277173 52.2861914)",
173431605,False,2,Чудотворская улица,residential,60,True,193.50100000000003,"LINESTRING (104.2726921 52.2898027, 104.2731453 52.2893326, 104.2732507 52.2892238, 104.2734513 52.2890166, 104.2735717 52.2888922, 104.2736473 52.2888141, 104.2737987 52.2886576, 104.2740519 52.2883961, 104.2740845 52.2883624, 104.2741229 52.2883227, 104.2741402 52.2883048)",
1255461181,False,4,улица Сурикова,secondary,60,False,135.56400000000002,"LINESTRING (104.2726921 52.2898027, 104.2729953 52.2898692, 104.273124 52.2898974, 104.2746149 52.2901192)",
43332794,False,4,улица Сурикова,secondary,60,True,112.084,"LINESTRING (104.2762064 52.2903808, 104.2746149 52.2901192)",
26105082,True,2,переулок Гершевича,residential,60,False,162.564,"LINESTRING (104.2762064 52.2903808, 104.2764094 52.2900185, 104.2764637 52.2899215, 104.2767568 52.2893984, 104.2767855 52.2893472, 104.2769813 52.2889978)",
43332794,False,4,улица Сурикова,secondary,60,False,172.267,"LINESTRING (104.2762064 52.2903808, 104.277122 52.2905238, 104.277608 52.2905997, 104.2786605 52.2907641)",
"[642097019, 642097015]",True,3,улица Чкалова,secondary,60,False,113.559,"LINESTRING (104.2769813 52.2889978, 104.276354 52.2888926, 104.2756227 52.2887751, 104.2753683 52.2887342)",yes
"[26759746, 677646542]",False,4,Нижняя набережная,secondary,60,"[False, True]",339.496,"LINESTRING (104.2863069 52.2934572, 104.2852176 52.2931896, 104.2840565 52.2929041, 104.2833822 52.2927488, 104.2828627 52.2926516, 104.2819648 52.2924871, 104.2816115 52.2924299)",
26114709,False,2,переулок Богданова,unclassified,60,True,3.858,"LINESTRING (104.2826958 52.2857606, 104.2826449 52.2857453)",
26114709,False,2,переулок Богданова,unclassified,60,False,283.206,"LINESTRING (104.2826958 52.2857606, 104.2827624 52.2857821, 104.2848599 52.2866423, 104.2861632 52.2871701)",
50163475,True,2,улица Сухэ-Батора,tertiary,60,False,112.34700000000001,"LINESTRING (104.2826958 52.2857606, 104.2821112 52.2865552, 104.2820603 52.2866219, 104.2820097 52.2866795)",
26759752,False,,Черемховский переулок,residential,,False,112.279,"LINESTRING (104.2755776 52.2861362, 104.2745719 52.2869369)",
660642965,False,,улица Некрасова,residential,,False,115.035,"LINESTRING (104.2834189 52.2884665, 104.2829182 52.2884107, 104.2825967 52.2883843, 104.2825289 52.2883839, 104.2822467 52.288383, 104.2819486 52.2883808, 104.2819322 52.2883807, 104.2817388 52.2883798)",
660642965,False,,улица Некрасова,residential,,True,124.405,"LINESTRING (104.2834189 52.2884665, 104.2836643 52.2885652, 104.2844417 52.2889798, 104.2848252 52.2891798)",
26759755,True,2,Пролетарская улица,residential,60,False,161.23600000000002,"LINESTRING (104.2848252 52.2891798, 104.2852617 52.2886801, 104.2856432 52.2882434, 104.2858863 52.2879651, 104.2859204 52.287926, 104.2859424 52.2879009)",
107537956,False,,Пролетарская улица,residential,,False,117.632,"LINESTRING (104.2848252 52.2891798, 104.2846008 52.2894225, 104.283974 52.2901007)",
660642965,False,,улица Некрасова,residential,,False,124.405,"LINESTRING (104.2848252 52.2891798, 104.2844417 52.2889798, 104.2836643 52.2885652, 104.2834189 52.2884665)",
48786403,False,2,улица Сухэ-Батора,residential,60,False,174.29500000000002,"LINESTRING (104.2816115 52.2924299, 104.2816839 52.2922519, 104.2819404 52.291617, 104.2820879 52.2912177, 104.2821547 52.2910565, 104.2821635 52.2909022)",
"[26759720, 677646541]",False,"['2', '4']","['Нижняя набережная', 'улица Ленина']",secondary,60,"[False, True]",356.156,"LINESTRING (104.2816115 52.2924299, 104.2790453 52.2920465, 104.2788944 52.2920178, 104.2787664 52.2919913, 104.2785537 52.2919433, 104.278346 52.2918364, 104.2782997 52.2916892, 104.2783104 52.2915692, 104.2783618 52.2914346, 104.2786093 52.2908791, 104.2786605 52.2907641)",
"[26759746, 677646542]",False,4,Нижняя набережная,secondary,60,"[False, True]",339.496,"LINESTRING (104.2816115 52.2924299, 104.2819648 52.2924871, 104.2828627 52.2926516, 104.2833822 52.2927488, 104.2840565 52.2929041, 104.2852176 52.2931896, 104.2863069 52.2934572)",
44123538,True,4,улица Ленина,secondary,60,False,68.029,"LINESTRING (104.2792676 52.2892951, 104.2794983 52.2886998)",
"[87352876, 642097022]",True,"['4', '3']",улица Чкалова,secondary,60,False,159.048,"LINESTRING (104.2792676 52.2892951, 104.2791344 52.2892863, 104.2789076 52.2892617, 104.2788629 52.2892558, 104.2779204 52.2891311, 104.2774916 52.2890683, 104.27743 52.2890593, 104.2769813 52.2889978)",yes
"[170735392, 170735393, 87352862]",False,2,улица Ленина,secondary,60,True,168.564,"LINESTRING (104.2792676 52.2892951, 104.2792217 52.2893732, 104.2790571 52.2898286, 104.2789709 52.2900228, 104.2788208 52.2903611, 104.2787501 52.2905469, 104.2786605 52.2907641)",
30192527,True,2,улица Ленина,secondary,RU:urban,False,76.931,"LINESTRING (104.2806241 52.2858139, 104.2807094 52.2861245, 104.2807422 52.2862431, 104.2808442 52.2863665, 104.280984 52.2864483)",
48785342,True,3,улица Канадзавы,unclassified,60,False,192.76699999999997,"LINESTRING (104.2806241 52.2858139, 104.2804211 52.2857644, 104.2795337 52.2855481, 104.2781471 52.2851856, 104.2780042 52.2851535)",
30192511,True,4,улица Желябова,secondary,60,False,46.114000000000004,"LINESTRING (104.280984 52.2864483, 104.2813365 52.286526, 104.2815007 52.2865622, 104.2816218 52.2865889)",
30192532,True,2,улица Желябова,secondary,RU:urban,False,56.876000000000005,"LINESTRING (104.2802822 52.2865973, 104.2804083 52.2864927, 104.2805478 52.2864303, 104.2806608 52.2864097, 104.2808071 52.2864119, 104.280984 52.2864483)",
138700361,True,3,улица Ленина,secondary,RU:urban,False,90.554,"LINESTRING (104.2802822 52.2865973, 104.2805197 52.2861999, 104.2806241 52.2858139)",
48786403,False,2,улица Сухэ-Батора,residential,60,False,173.09499999999997,"LINESTRING (104.2821635 52.2909022, 104.2820153 52.2904309, 104.2819209 52.289976, 104.2818124 52.2896187, 104.281797 52.2893641)",
48786403,False,2,улица Сухэ-Батора,residential,60,True,174.29500000000002,"LINESTRING (104.2821635 52.2909022, 104.2821547 52.2910565, 104.2820879 52.2912177, 104.2819404 52.291617, 104.2816839 52.2922519, 104.2816115 52.2924299)",
49128101,False,4,улица Польских Повстанцев,residential,60,False,59.694,"LINESTRING (104.2821635 52.2909022, 104.2823361 52.2909231, 104.2825661 52.2909848, 104.2829868 52.2910835)",
26114709,False,2,переулок Богданова,unclassified,60,True,283.206,"LINESTRING (104.2861632 52.2871701, 104.2848599 52.2866423, 104.2827624 52.2857821, 104.2826958 52.2857606)",
80927109,False,2,Рабочая улица,secondary,60,False,170.435,"LINESTRING (104.283974 52.2901007, 104.2823604 52.289467, 104.2819992 52.2894069, 104.281797 52.2893641)",
107537956,False,,Пролетарская улица,residential,,False,128.275,"LINESTRING (104.283974 52.2901007, 104.2830907 52.2909896, 104.2829868 52.2910835)",
