osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
"[971470656, 23760703]",3,Tinghusgade,residential,50,False,False,73.559,"LINESTRING (10.6021903 55.0605672, 10.6023973 55.0605787, 10.60242 55.0605803, 10.6025264 55.0605856, 10.6027068 55.0605946, 10.6028294 55.0606007, 10.6030269 55.0606042, 10.603186 55.060603, 10.6033424 55.0605986)",
"[1258840704, 39261686]",5,Vestergade,tertiary,50,False,False,76.041,"LINESTRING (10.6021903 55.0605672, 10.6019958 55.0605547, 10.6017776 55.0605421, 10.6012051 55.0605079, 10.6010027 55.0604962)",
420500845,2,Vestergade,tertiary,50,False,False,65.446,"LINESTRING (10.6021903 55.0605672, 10.6022033 55.0604629, 10.602213 55.0603876, 10.6022416 55.0603287, 10.6022914 55.0602711, 10.6023794 55.0602237, 10.6026239 55.0601393, 10.6026774 55.0601208, 10.6026993 55.0601133)",
768103194,3,Viebæltet,tertiary,50,False,True,60.715,"LINESTRING (10.6021903 55.0605672, 10.602183 55.0606589, 10.6021471 55.0610856, 10.6021448 55.0611126)",
23257669,2,Mølmarksvej,tertiary,50,False,False,80.18499999999999,"LINESTRING (10.6068087 55.0679526, 10.6075656 55.0679569, 10.6078324 55.0679585, 10.608068 55.0679598)",
23257669,2,Mølmarksvej,tertiary,50,False,True,155.85799999999998,"LINESTRING (10.6068087 55.0679526, 10.6062083 55.0679442, 10.6049033 55.0679259, 10.6047176 55.0679233, 10.6043636 55.0679009)",
23257683,3,Tvedvej,tertiary,50,False,False,84.98899999999999,"LINESTRING (10.6153918 55.067792, 10.615248 55.0676659, 10.6146618 55.0671521)",
"[768254643, 481646276]","['2', '3']",Mølmarksvej,tertiary,50,False,True,114.001,"LINESTRING (10.6153918 55.067792, 10.61523 55.0678476, 10.6150288 55.0679168, 10.6148385 55.067958, 10.6146194 55.0679852, 10.61368 55.0679814)",
23257669,2,Mølmarksvej,tertiary,50,False,False,118.888,"LINESTRING (10.6010072 55.0671217, 10.6012699 55.0671834, 10.6013783 55.0672089, 10.602024 55.0673608, 10.6027344 55.0675279)",
23257670,,Rødeledsvej,tertiary,50,False,True,79.551,"LINESTRING (10.6010072 55.0671217, 10.6010835 55.0669704, 10.6013985 55.066583, 10.6014948 55.0664646)",
33121252,,Møllevænget,residential,,False,True,65.051,"LINESTRING (10.6146618 55.0671521, 10.6138343 55.0674952)",
23257683,3,Tvedvej,tertiary,50,False,True,84.98899999999999,"LINESTRING (10.6146618 55.0671521, 10.615248 55.0676659, 10.6153918 55.067792)",
122815738,2,Kongebakken,tertiary,50,False,False,66.54899999999999,"LINESTRING (10.6146618 55.0671521, 10.6145629 55.0669989, 10.614505 55.0668681, 10.6144893 55.0667704, 10.6144909 55.0666611, 10.6145331 55.0665715)",
23998405,,Møllergade,residential,50,False,True,33.693,"LINESTRING (10.6139845 55.0652532, 10.6140952 55.0655495)",
35448023,,Møllergade,tertiary,50,True,False,18.996,"LINESTRING (10.6139845 55.0652532, 10.613925 55.0650858)",
23257684,,Kongebakken,tertiary,50,True,False,108.288,"LINESTRING (10.6150765 55.0659772, 10.6150718 55.0659569, 10.6150624 55.0659394, 10.6150497 55.06592, 10.6150309 55.0659016, 10.6150108 55.0658874, 10.6149847 55.0658726, 10.61496 55.0658632, 10.6140655 55.0656519, 10.6137004 55.0655679, 10.6136555 55.0655542, 10.613621 55.0655341)",
122815738,2,Kongebakken,tertiary,50,False,True,75.326,"LINESTRING (10.6150765 55.0659772, 10.6150749 55.0660016, 10.615072 55.066029, 10.6150575 55.0660565, 10.615043 55.0660762, 10.6147726 55.0663152, 10.6145331 55.0665715)",
23292309,,Christiansvej,residential,,False,True,240.523,"LINESTRING (10.6145331 55.0665715, 10.614415 55.0665472, 10.6143086 55.0665366, 10.6112787 55.0664391, 10.6111121 55.0664428, 10.6109394 55.0664493, 10.6107707 55.0664586)",
122815738,2,Kongebakken,tertiary,50,False,False,75.32600000000001,"LINESTRING (10.6145331 55.0665715, 10.6147726 55.0663152, 10.615043 55.0660762, 10.6150575 55.0660565, 10.615072 55.066029, 10.6150749 55.0660016, 10.6150765 55.0659772)",
122815738,2,Kongebakken,tertiary,50,False,True,66.54899999999999,"LINESTRING (10.6145331 55.0665715, 10.6144909 55.0666611, 10.6144893 55.0667704, 10.614505 55.0668681, 10.6145629 55.0669989, 10.6146618 55.0671521)",
35448023,,Møllergade,tertiary,50,True,False,19.986,"LINESTRING (10.613925 55.0650858, 10.6138622 55.0649097)",
23331489,1,Dronningholmsvej,residential,50,True,False,25.427,"LINESTRING (10.613925 55.0650858, 10.613851 55.0650937, 10.6135549 55.0651691)",
323039681,3,Toldbodvej,tertiary,50,False,True,20.141,"LINESTRING (10.6127075 55.0616892, 10.6127923 55.0618637)",
"[464293556, 557716629]",,Jessens Mole,tertiary,50,False,True,85.59299999999998,"LINESTRING (10.6127075 55.0616892, 10.6128956 55.0616601, 10.6129655 55.0616501, 10.6131077 55.0616292, 10.6134324 55.06158, 10.61381 55.061521, 10.6138603 55.0615091, 10.6139022 55.0614955, 10.6139265 55.0614834, 10.6139546 55.0614682, 10.6139739 55.0614553)",
"[700063449, 420500850, 768489230]","['2', '3']",Toldbodvej,tertiary,50,False,"[False, True]",133.26,"LINESTRING (10.6127075 55.0616892, 10.6126532 55.0615755, 10.6126334 55.061529, 10.6126171 55.0614825, 10.6125935 55.061403, 10.6125632 55.0613232, 10.6125162 55.0612045, 10.61236 55.0608247, 10.6123135 55.0607126, 10.6122896 55.0606552, 10.6122336 55.0605222)",
23792077,,Jessens Mole,tertiary,50,False,False,2.523,"LINESTRING (10.6142714 55.059374, 10.6142604 55.0593958)",
625248300,,Frederiksgade,residential,50,False,False,37.565,"LINESTRING (10.6142714 55.059374, 10.6141825 55.0593581, 10.6137048 55.0592801)",
23284028,2,Vestergade,tertiary,50,False,True,54.947,"LINESTRING (10.6010027 55.0604962, 10.601015 55.0605783, 10.601009 55.0606193, 10.6010029 55.0606603, 10.6009668 55.0607401, 10.6009077 55.0608151, 10.6008274 55.0608835, 10.600752 55.0609287, 10.6007281 55.060943)",
"[1258840704, 39261686]",5,Vestergade,tertiary,50,False,True,76.041,"LINESTRING (10.6010027 55.0604962, 10.6012051 55.0605079, 10.6017776 55.0605421, 10.6019958 55.0605547, 10.6021903 55.0605672)",
