osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
26314248,Østre Lindeskov,residential,False,False,27.47,,,"LINESTRING (12.418508 55.6812514, 12.4185158 55.6814984)",
502459894,Fraligsvej,tertiary,False,True,20.071,2,50,"LINESTRING (12.418508 55.6812514, 12.4188281 55.6812482)",
502459894,Fraligsvej,tertiary,False,False,152.57,2,50,"LINESTRING (12.418508 55.6812514, 12.4179549 55.6812425, 12.4175076 55.6812216, 12.4173683 55.6812111, 12.4170917 55.6811902, 12.4160975 55.681084)",
4360975,,tertiary,True,False,26.829,,50,"LINESTRING (12.4098183 55.6803729, 12.4097919 55.680389, 12.4097599 55.6804015, 12.4097238 55.6804096, 12.4096854 55.6804131, 12.4096465 55.6804118, 12.4096092 55.6804057, 12.4095751 55.6803951, 12.409546 55.6803805, 12.4095232 55.6803627, 12.409508 55.6803426, 12.4095009 55.680321)",roundabout
4360975,,tertiary,True,False,8.775,,50,"LINESTRING (12.4098505 55.6802981, 12.4098526 55.6803178, 12.4098478 55.6803373, 12.4098362 55.680356, 12.4098183 55.6803729)",roundabout
"[1031296456, 1031296457]",Fraligsvej,tertiary,True,False,155.571,2,50,"LINESTRING (12.4098505 55.6802981, 12.4099035 55.6802978, 12.4099584 55.6802998, 12.4107152 55.6803976, 12.4111292 55.6804632, 12.4121184 55.6805973, 12.4122672 55.6806061)",
26314300,Bøgeskoven,residential,False,False,78.98,,50,"LINESTRING (12.4151226 55.6849255, 12.4153642 55.6842284)",
"[784632925, 26233461, 784632927]",Skovsletten,residential,False,False,324.46500000000003,,50,"LINESTRING (12.4151226 55.6849255, 12.4145389 55.6848601, 12.4127966 55.6846649, 12.4122535 55.684604, 12.4121387 55.6845911, 12.411892 55.6845666, 12.4116051 55.6845455, 12.4113187 55.6845362, 12.4110731 55.6845368, 12.4108482 55.6845232, 12.4106674 55.6844951, 12.4105877 55.6844748, 12.410502 55.684453, 12.4103482 55.6844073, 12.4100725 55.6843524)",
26233461,Skovsletten,residential,False,True,350.984,,50,"LINESTRING (12.4151226 55.6849255, 12.4171127 55.6851454, 12.4175131 55.6851745, 12.4181354 55.6852081, 12.4186327 55.6852175, 12.4192199 55.6852089, 12.4197553 55.6851831, 12.4206659 55.6851092)",
26314217,Granskoven,residential,False,False,27.534,,,"LINESTRING (12.411808 55.6818775, 12.4117829 55.6819395, 12.4117442 55.6820434, 12.4117158 55.6821196)",
26314217,Granskoven,residential,False,True,135.756,,,"LINESTRING (12.411808 55.6818775, 12.4119833 55.6814035, 12.4120848 55.6811291, 12.4121033 55.6810795, 12.4121718 55.6808956, 12.412181 55.6808709, 12.4122395 55.6806972, 12.4122433 55.6806816)",
51148701,Granskoven,residential,False,False,75.66199999999999,,,"LINESTRING (12.411808 55.6818775, 12.4120777 55.6819103, 12.4123378 55.6819425, 12.4126002 55.681975, 12.4128645 55.6820075, 12.4129872 55.6820225)",
4360975,,tertiary,True,False,13.96,,50,"LINESTRING (12.4095009 55.680321, 12.4095022 55.6803001, 12.4095112 55.6802798, 12.4095276 55.680261, 12.4095506 55.6802446, 12.4095792 55.6802312, 12.4096121 55.6802216)",roundabout
26314193,Stenager,residential,False,False,52.075,,,"LINESTRING (12.4095009 55.680321, 12.4092164 55.6803376, 12.4088514 55.6805655)",
26314193,Stenager,residential,False,False,61.09700000000001,,,"LINESTRING (12.4088514 55.6805655, 12.4087011 55.6806539, 12.4082844 55.6806754, 12.4079469 55.6806929)",
26314193,Stenager,residential,False,True,52.075,,,"LINESTRING (12.4088514 55.6805655, 12.4092164 55.6803376, 12.4095009 55.680321)",
26314199,Stenager,residential,False,False,47.413,,,"LINESTRING (12.4088514 55.6805655, 12.4090581 55.6806711, 12.4090981 55.6807193, 12.4091174 55.6807768, 12.409065 55.6809314)",
26314217,Granskoven,residential,False,False,8.528,,,"LINESTRING (12.4122672 55.6806061, 12.4122433 55.6806816)",
26314223,Gadager,residential,False,False,27.954,,,"LINESTRING (12.4122672 55.6806061, 12.4123493 55.680359)",
26233434,Fraligsvej,tertiary,True,False,123.838,,50,"LINESTRING (12.4122672 55.6806061, 12.4125817 55.680636, 12.4140424 55.6808375, 12.4141906 55.680858)",
