osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel
"[1049834594, 685217246]",2,Banegårdsvej,tertiary,50,False,False,83.31800000000001,"LINESTRING (9.9292951 56.0384997, 9.9290886 56.0386288, 9.9289361 56.038726, 9.9284357 56.0390747)",,
"[685217245, 685217246]",2,"['Adelgade', 'Banegårdsvej']",tertiary,50,False,True,197.26399999999995,"LINESTRING (9.9292951 56.0384997, 9.9299508 56.0380469, 9.9300164 56.0379985, 9.9300801 56.0379541, 9.9301393 56.0379146, 9.9301843 56.0378829, 9.9302154 56.0378468, 9.9302897 56.0377111, 9.9304073 56.0374327, 9.9304123 56.0374222, 9.9304954 56.0372158, 9.9306099 56.0369313)",,
30732397,,Adelgade,tertiary,50,False,False,54.579,"LINESTRING (9.9323101 56.0320507, 9.9323663 56.0321596, 9.9323508 56.03224, 9.9322713 56.0325333)",,
41940224,,Adelgade,secondary,50,False,True,169.47199999999998,"LINESTRING (9.9323101 56.0320507, 9.932436 56.0319565, 9.9325095 56.0318295, 9.9327095 56.0315475, 9.9329637 56.0312798, 9.9331394 56.0311348, 9.9332637 56.0310322, 9.9335187 56.0308552, 9.933702 56.0307591)",170,
49565478,,Vestergade,secondary,50,False,True,72.477,"LINESTRING (9.9323101 56.0320507, 9.9322191 56.0320787, 9.9317595 56.0321611, 9.9311993 56.0322451)",170,
29460681,,Vestergade,secondary,50,False,True,76.303,"LINESTRING (9.9249001 56.0335678, 9.9254385 56.0333796, 9.925587 56.0333319, 9.9257971 56.0332657, 9.9259544 56.0332161)",170,
37449393,,Møllebakken,residential,,False,False,124.63900000000001,"LINESTRING (9.9249001 56.0335678, 9.9249444 56.0336599, 9.924969 56.0337915, 9.9251349 56.0346799)",,
29460681,,Vestergade,secondary,50,False,False,39.67,"LINESTRING (9.9279109 56.0327298, 9.9273226 56.0328685)",170,
37900734,,Vesterparken,residential,,False,False,67.571,"LINESTRING (9.9279109 56.0327298, 9.9275229 56.0321621)",,
"[1040506976, 29460681]",,Vestergade,secondary,50,False,True,53.864999999999995,"LINESTRING (9.9279109 56.0327298, 9.9281968 56.0326655, 9.928343 56.0326408, 9.9287367 56.0325852)",170,
37900608,,Søtoften,residential,50,False,False,45.347,"LINESTRING (9.9304606 56.0323549, 9.9301659 56.0319818)",,
49565478,,Vestergade,secondary,50,False,True,46.075,"LINESTRING (9.9304606 56.0323549, 9.9297381 56.0324484)",170,
49565478,,Vestergade,secondary,50,False,False,47.489,"LINESTRING (9.9304606 56.0323549, 9.9306396 56.0323283, 9.9311993 56.0322451)",170,
"[37899715, 1180289174]",,Gasværksvej,residential,,False,False,50.433,"LINESTRING (9.9311993 56.0322451, 9.9312896 56.0324316, 9.9312959 56.0325384, 9.9312621 56.0326601, 9.9312589 56.0326714, 9.9312372 56.0326859)",,building_passage
49565478,,Vestergade,secondary,50,False,False,72.47699999999999,"LINESTRING (9.9311993 56.0322451, 9.9317595 56.0321611, 9.9322191 56.0320787, 9.9323101 56.0320507)",170,
49565478,,Vestergade,secondary,50,False,True,47.489,"LINESTRING (9.9311993 56.0322451, 9.9306396 56.0323283, 9.9304606 56.0323549)",170,
363811237,,Egholmsvej,residential,,False,False,95.945,"LINESTRING (9.9243137 56.038258, 9.9241152 56.0374023)",,
35027958,,Skanderupgade,residential,,False,True,427.39200000000005,"LINESTRING (9.9243137 56.038258, 9.9243692 56.0382435, 9.9289666 56.0370439, 9.9290801 56.0370143, 9.929404 56.0369298, 9.9297357 56.0368432, 9.9298686 56.0368332, 9.9306099 56.0369313)",,
37899618,,Vesterskovvej,residential,,False,False,331.09600000000006,"LINESTRING (9.9280922 56.0358149, 9.9279145 56.0351349, 9.9279042 56.0350953, 9.9278968 56.0350669, 9.9278228 56.0347838, 9.927798 56.0346887, 9.9277199 56.0343897, 9.9276771 56.0342258, 9.9276444 56.0341005, 9.9275877 56.0338834, 9.9274889 56.0334904, 9.9273226 56.0328685)",,
656995697,2,Møllegade,tertiary,50,False,False,68.624,"LINESTRING (9.9280922 56.0358149, 9.9280434 56.0358294, 9.9275545 56.0359749, 9.9271172 56.036105)",,
"[142429421, 656995697, 452869084, 652890333]",2,Møllegade,tertiary,50,False,True,121.722,"LINESTRING (9.9280922 56.0358149, 9.9283087 56.0357571, 9.9290824 56.0355178, 9.9295586 56.0353739, 9.9296067 56.0353556, 9.9296577 56.0353313, 9.929786 56.0352703)",,
49565478,,Vestergade,secondary,50,False,False,46.075,"LINESTRING (9.9297381 56.0324484, 9.9304606 56.0323549)",170,
49565478,,Vestergade,secondary,50,False,True,64.047,"LINESTRING (9.9297381 56.0324484, 9.9287367 56.0325852)",170,
375422201,,Stændervej,residential,,False,True,44.772,"LINESTRING (9.9297381 56.0324484, 9.9298073 56.0325928, 9.9299186 56.0328382)",,
375422201,,Stændervej,residential,,False,False,44.772,"LINESTRING (9.9299186 56.0328382, 9.9298073 56.0325928, 9.9297381 56.0324484)",,
35173957,,Alleen,residential,,False,False,80.146,"LINESTRING (9.9322713 56.0325333, 9.9335441 56.0326507)",,
30732397,,Adelgade,tertiary,50,False,False,129.505,"LINESTRING (9.9322713 56.0325333, 9.9321791 56.0328198, 9.9320955 56.0331608, 9.9320763 56.033239, 9.9320364 56.0334018, 9.9320141 56.0334801, 9.9319561 56.0336844)",,
30732397,,Adelgade,tertiary,50,False,True,54.57900000000001,"LINESTRING (9.9322713 56.0325333, 9.9323508 56.03224, 9.9323663 56.0321596, 9.9323101 56.0320507)",,
35173957,,Alleen,residential,,False,False,50.696,"LINESTRING (9.9335441 56.0326507, 9.9343456 56.0327363)",,
35173957,,Alleen,residential,,False,True,80.146,"LINESTRING (9.9335441 56.0326507, 9.9322713 56.0325333)",,
35028719,,Asylgade,residential,,False,False,132.449,"LINESTRING (9.9335441 56.0326507, 9.933634 56.0324596, 9.9336539 56.0324172, 9.9337235 56.0322909, 9.9338547 56.0320526, 9.9338696 56.0320256, 9.9339673 56.0318481, 9.933994 56.0318109, 9.9342074 56.0315202)",,
35028719,,Asylgade,residential,,False,True,137.377,"LINESTRING (9.9335441 56.0326507, 9.9334881 56.0329344, 9.9334823 56.0329639, 9.933459 56.0330664, 9.9334397 56.0331516, 9.9334077 56.0332927, 9.9333964 56.0333428, 9.9333786 56.0334333, 9.9333675 56.0334896, 9.9332908 56.033878)",,
"[685217242, 685217243, 685217244]",2,Adelgade,tertiary,50,False,False,163.109,"LINESTRING (9.9314653 56.034983, 9.9313904 56.0351487, 9.9313828 56.0351655, 9.9312383 56.0354923, 9.9310588 56.0358982, 9.9309209 56.0362046, 9.9308614 56.0363369, 9.9308339 56.0364068)",,
"[685217242, 30732397]",2,Adelgade,tertiary,50,False,True,149.297,"LINESTRING (9.9314653 56.034983, 9.9315325 56.0348343, 9.9315428 56.0348115, 9.931575 56.0347283, 9.9316347 56.034674, 9.9317784 56.0342818, 9.9317534 56.0342095, 9.9317958 56.0340641, 9.9318392 56.033918, 9.9319043 56.0338671, 9.9319561 56.0336844)",,
"[37006609, 1067559167]",2,Ole Lund Kirkegaards Stræde,tertiary,50,False,True,83.239,"LINESTRING (9.9314653 56.034983, 9.9312119 56.0349416, 9.9311103 56.0349365, 9.9310633 56.0349395, 9.9310103 56.0349487, 9.9302396 56.0351755)",,
35173810,,Sygehusvej,tertiary,50,False,False,305.898,"LINESTRING (9.929786 56.0352703, 9.9297484 56.0351822, 9.9297307 56.0351382, 9.9295176 56.0347028, 9.9294278 56.0345327, 9.9293778 56.0344261, 9.9293242 56.0343119, 9.9292909 56.0342416, 9.9292279 56.0341031, 9.929198 56.0340255, 9.9291773 56.0339666, 9.9291051 56.0337423, 9.9289428 56.0332736, 9.9288603 56.0329986, 9.9287519 56.0326228, 9.9287367 56.0325852)",,
"[652890333, 656995697, 452869084, 142429421]",2,Møllegade,tertiary,50,False,False,121.72200000000001,"LINESTRING (9.929786 56.0352703, 9.9296577 56.0353313, 9.9296067 56.0353556, 9.9295586 56.0353739, 9.9290824 56.0355178, 9.9283087 56.0357571, 9.9280922 56.0358149)",,
"[37006609, 899226878]",2,Ole Lund Kirkegaards Stræde,tertiary,50,False,False,30.23,"LINESTRING (9.929786 56.0352703, 9.9299441 56.0352488, 9.9300943 56.0352175, 9.9302396 56.0351755)",,
35027958,,Skanderupgade,residential,,False,False,427.392,"LINESTRING (9.9306099 56.0369313, 9.9298686 56.0368332, 9.9297357 56.0368432, 9.929404 56.0369298, 9.9290801 56.0370143, 9.9289666 56.0370439, 9.9243692 56.0382435, 9.9243137 56.038258)",,
"[685217245, 685217246]",2,"['Adelgade', 'Banegårdsvej']",tertiary,50,False,False,197.26399999999998,"LINESTRING (9.9306099 56.0369313, 9.9304954 56.0372158, 9.9304123 56.0374222, 9.9304073 56.0374327, 9.9302897 56.0377111, 9.9302154 56.0378468, 9.9301843 56.0378829, 9.9301393 56.0379146, 9.9300801 56.0379541, 9.9300164 56.0379985, 9.9299508 56.0380469, 9.9292951 56.0384997)",,
"[685217244, 685217245]",2,Adelgade,tertiary,50,False,True,59.959,"LINESTRING (9.9306099 56.0369313, 9.9307904 56.0365062, 9.9308339 56.0364068)",,
363811237,,Egholmsvej,residential,,False,True,43.547,"LINESTRING (9.9239947 56.0370165, 9.9241152 56.0374023)",,
656995697,2,Møllegade,tertiary,50,False,True,106.951,"LINESTRING (9.9239947 56.0370165, 9.9244195 56.0368951, 9.9246179 56.0368411, 9.9246992 56.036815, 9.9247933 56.0367879, 9.9255273 56.0365785)",,
37449326,,Villavej,residential,,False,False,234.983,"LINESTRING (9.9241152 56.0374023, 9.9276679 56.0366766)",,
363811237,,Egholmsvej,residential,,False,False,43.547,"LINESTRING (9.9241152 56.0374023, 9.9239947 56.0370165)",,
363811237,,Egholmsvej,residential,,False,True,95.945,"LINESTRING (9.9241152 56.0374023, 9.9243137 56.038258)",,
"[37449328, 37449326]",,"['Emilievej', 'Villavej']",residential,,False,True,203.048,"LINESTRING (9.9308339 56.0364068, 9.9293311 56.0363524, 9.9291324 56.0363792, 9.9288442 56.0364377, 9.9276679 56.0366766)",,
"[685217244, 685217245]",2,Adelgade,tertiary,50,False,False,59.959,"LINESTRING (9.9308339 56.0364068, 9.9307904 56.0365062, 9.9306099 56.0369313)",,
