osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,access
8122261,True,1,Øster Voldgade,tertiary,50,False,306.31899999999996,"LINESTRING (12.5767563 55.6866372, 12.5766022 55.6865857, 12.57629 55.6863789, 12.5754658 55.6858514, 12.5744547 55.6852092, 12.5742823 55.6851342, 12.5738364 55.6848414, 12.5736561 55.6847285, 12.5736286 55.6847084, 12.5735863 55.6846775, 12.5735498 55.6845841)",,,
938826162,False,4,Øster Voldgade,tertiary,50,False,44.71,"LINESTRING (12.5767563 55.6866372, 12.5771908 55.6868679, 12.5772242 55.6868888, 12.5772714 55.6869152)",,,
960144106,False,3,Gothersgade,tertiary,50,False,11.86,"LINESTRING (12.5658452 55.6865767, 12.5656802 55.6866289)",,,
"[1694123, 576383494]",False,"['2', '3']",Gothersgade,tertiary,50,False,152.929,"LINESTRING (12.5658452 55.6865767, 12.5659229 55.6865555, 12.5660069 55.6865326, 12.5665321 55.6863975, 12.5680596 55.6859995)",,,
"[1267906424, 218228185]",True,2,Søtorvet,tertiary,50,False,56.572,"LINESTRING (12.5658452 55.6865767, 12.5659557 55.6866818, 12.5660413 55.6867661, 12.5662765 55.6870234)",,,
1718351,False,,Nørre Søgade,tertiary,50,False,259.25699999999995,"LINESTRING (12.562608 55.6833774, 12.5627088 55.6834846, 12.5631778 55.6839656, 12.5634824 55.6843023, 12.5641292 55.6849803, 12.5641717 55.6850264, 12.5645496 55.6854359)",,,
1987380,True,,Rørholmsgade,residential,40,False,232.529,"LINESTRING (12.5709771 55.690328, 12.5717242 55.690005, 12.5726764 55.6895658, 12.5737643 55.6890432, 12.5738101 55.689021, 12.573847 55.6890035)",,,
497252837,True,4,Øster Søgade,tertiary,50,False,56.94,"LINESTRING (12.5709771 55.690328, 12.5714533 55.6906293, 12.571585 55.6907085)",,,
27201310,True,2,Fredens Bro,tertiary_link,50,False,17.827,"LINESTRING (12.571585 55.6907085, 12.5715447 55.6908672)",,,
497252836,True,2,Øster Søgade,tertiary,50,False,48.78,"LINESTRING (12.571585 55.6907085, 12.5721149 55.6910298)",,,
"[497264739, 8121740]",True,"['2', '4']",Sølvgade,tertiary,50,False,220.051,"LINESTRING (12.571585 55.6907085, 12.5738082 55.6896633, 12.5738822 55.6896271, 12.5739312 55.6896042, 12.5741602 55.6895183, 12.5741966 55.6895047, 12.5743094 55.6894624)",,,
48598653,False,2,Nørre Farimagsgade,tertiary,50,False,87.542,"LINESTRING (12.5662063 55.6831034, 12.5662932 55.6831899, 12.5664771 55.6833666, 12.5669091 55.6837837)",,,
417570102,False,,Ahlefeldtsgade,residential,30,False,80.53899999999999,"LINESTRING (12.5662063 55.6831034, 12.5660508 55.6831653, 12.5651567 55.6835211)",,,
1254695831,False,2,Frederiksborggade,tertiary,50,False,8.954,"LINESTRING (12.5682415 55.6849807, 12.568358 55.6849341)",,,
47739048,False,2,Frederiksborggade,tertiary,50,True,72.314,"LINESTRING (12.5682415 55.6849807, 12.5681068 55.6850309, 12.5675984 55.6852293, 12.567291 55.6853492)",,,
209692820,True,,Nørre Farimagsgade,tertiary,50,False,101.378,"LINESTRING (12.5682415 55.6849807, 12.5680791 55.6848732, 12.5674083 55.6843358, 12.5672974 55.6842412)",,,
128007875,False,2,Øster Farimagsgade,tertiary,50,False,51.276,"LINESTRING (12.573453 55.6886699, 12.5729296 55.6883155)",,,
128007875,False,2,Øster Farimagsgade,tertiary,50,True,24.494,"LINESTRING (12.573453 55.6886699, 12.5734855 55.6886928, 12.5737015 55.6888399)",,,
26172952,True,2,Fredens Bro,tertiary,50,False,13.738,"LINESTRING (12.5721149 55.6910298, 12.5719338 55.6910994)",,,
746422998,False,,Nansensgade,residential,50,False,86.891,"LINESTRING (12.567291 55.6853492, 12.5680596 55.6859995)",,,
27294502,False,,Nansensgade,residential,30,True,89.854,"LINESTRING (12.567291 55.6853492, 12.5665576 55.6847331, 12.5665248 55.684705, 12.5664936 55.6846777)",,,
47739048,False,2,Frederiksborggade,tertiary,50,False,72.314,"LINESTRING (12.567291 55.6853492, 12.5675984 55.6852293, 12.5681068 55.6850309, 12.5682415 55.6849807)",,,
746422997,False,2,Frederiksborggade,tertiary,50,True,95.879,"LINESTRING (12.567291 55.6853492, 12.5660821 55.685821, 12.5660334 55.68584)",,,
746422998,False,,Nansensgade,residential,50,True,86.891,"LINESTRING (12.5680596 55.6859995, 12.567291 55.6853492)",,,
"[27294505, 23804023]",False,,"['Bartholinsgade', 'Nansensgade']",residential,40,True,200.142,"LINESTRING (12.5680596 55.6859995, 12.5684503 55.6863182, 12.5671885 55.6870413, 12.5668021 55.6872729, 12.5666864 55.6873197)",,,
162053484,False,2,Gothersgade,tertiary,50,False,75.01899999999999,"LINESTRING (12.5680596 55.6859995, 12.5690157 55.685762, 12.5691548 55.6857275)",,,
"[1694123, 576383494]",False,"['2', '3']",Gothersgade,tertiary,50,True,152.92899999999997,"LINESTRING (12.5680596 55.6859995, 12.5665321 55.6863975, 12.5660069 55.6865326, 12.5659229 55.6865555, 12.5658452 55.6865767)",,,
218228184,True,2,Søtorvet,tertiary,50,False,11.719,"LINESTRING (12.5653118 55.6860474, 12.5654152 55.6861352)",,,
"[218228181, 1267907261]",True,,Frederiksborggade,tertiary,50,False,50.891999999999996,"LINESTRING (12.5653118 55.6860474, 12.5653948 55.6860215, 12.5654934 55.6860002, 12.5658883 55.6858724, 12.5660334 55.68584)",,,
4235320,True,,Sankt Gertruds Stræde,residential,40,False,84.18499999999999,"LINESTRING (12.5744413 55.6827479, 12.5741695 55.6833996, 12.5740931 55.6834759)",,,
1911241,True,,Rømersgade,residential,40,False,116.799,"LINESTRING (12.5694468 55.6845008, 12.5705123 55.6853625)",,,
4234184,True,,Rømersgade,residential,50,False,100.45899999999999,"LINESTRING (12.5694468 55.6845008, 12.5691804 55.6842809, 12.5690239 55.6841516, 12.5687659 55.6839386, 12.5686267 55.6838196, 12.5686189 55.6838126, 12.5686106 55.6838051, 12.5685261 55.6837638)",,,
209683074,False,2,Frederiksborggade,tertiary,50,True,83.546,"LINESTRING (12.5694468 55.6845008, 12.5684834 55.6848828, 12.568358 55.6849341)",,,
237100949,False,2,Frederiksborggade,tertiary,50,False,61.17699999999999,"LINESTRING (12.5694468 55.6845008, 12.5697404 55.6843868, 12.5700374 55.6842712, 12.5702479 55.6841866)",,,
209692779,False,2,Gothersgade,tertiary,50,False,91.173,"LINESTRING (12.5705123 55.6853625, 12.5718329 55.6850189)",,,
209692779,False,2,Gothersgade,tertiary,50,True,86.912,"LINESTRING (12.5705123 55.6853625, 12.5699976 55.6855, 12.5694113 55.6856565, 12.5693938 55.6856614, 12.5692603 55.6856983)",,,
36523269,True,,Linnésgade,residential,40,False,126.684,"LINESTRING (12.5718329 55.6850189, 12.5706673 55.6840882)",,,
209692779,False,2,Gothersgade,tertiary,50,True,91.173,"LINESTRING (12.5718329 55.6850189, 12.5705123 55.6853625)",,,
209692779,False,2,Gothersgade,tertiary,50,False,117.98899999999999,"LINESTRING (12.5718329 55.6850189, 12.5721011 55.6849479, 12.5732064 55.6846711, 12.573317 55.6846434, 12.5735498 55.6845841)",,,
1929864,True,,Kjeld Langes Gade,residential,30,False,125.053,"LINESTRING (12.5643659 55.6828458, 12.562608 55.6833774)",,,
1018612468,True,1,Nansensgade,residential,30,False,74.375,"LINESTRING (12.5643659 55.6828458, 12.5644296 55.6829017, 12.5649872 55.6834156)",,,
1018612468,True,1,Nansensgade,residential,30,False,63.653999999999996,"LINESTRING (12.5637976 55.6823714, 12.5641237 55.6826436, 12.5643659 55.6828458)",,,
26454216,False,,Læssøesgade,residential,40,False,113.70700000000001,"LINESTRING (12.5647344 55.6906261, 12.5648168 55.6905852, 12.566095 55.6899497)",,,
788234433,False,2,Ryesgade,residential,40,True,66.022,"LINESTRING (12.5647344 55.6906261, 12.5643635 55.6903671, 12.5641123 55.6901922, 12.5640723 55.6901643)",,,
1931862,False,,Schleppegrellsgade,residential,40,False,115.281,"LINESTRING (12.5640723 55.6901643, 12.5641264 55.6901378, 12.5654596 55.6894836)",6.3,,
788234433,False,2,Ryesgade,residential,40,False,66.022,"LINESTRING (12.5640723 55.6901643, 12.5641123 55.6901922, 12.5643635 55.6903671, 12.5647344 55.6906261)",,,
788234433,False,2,Ryesgade,residential,40,True,61.819,"LINESTRING (12.5640723 55.6901643, 12.5635183 55.6898105, 12.5634196 55.6897475)",,,
1931864,False,,Ravnsborggade,residential,40,False,116.31199999999998,"LINESTRING (12.5634196 55.6897475, 12.5633541 55.6897022, 12.5630957 55.6895234, 12.5628199 55.6892848, 12.5626236 55.6891245, 12.5623627 55.6888893)",5.8,,
"[2400146, 8122723]",True,,"['Sankt Hans Gade', 'Sortedam Dossering']",residential,"['40', '50']",False,224.90699999999998,"LINESTRING (12.5634196 55.6897475, 12.5641013 55.6894315, 12.5648301 55.6890772, 12.564452 55.6888187, 12.5638033 55.688322, 12.5637723 55.6882966)",,,
788234433,False,2,Ryesgade,residential,40,False,61.819,"LINESTRING (12.5634196 55.6897475, 12.5635183 55.6898105, 12.5640723 55.6901643)",,,
26454216,False,,Læssøesgade,residential,40,True,113.70700000000001,"LINESTRING (12.566095 55.6899497, 12.5648168 55.6905852, 12.5647344 55.6906261)",,,
1931866,False,,Ravnsborg Tværgade,residential,40,False,110.226,"LINESTRING (12.5623627 55.6888893, 12.5637723 55.6882966)",,,
1931864,False,,Ravnsborggade,residential,40,True,116.312,"LINESTRING (12.5623627 55.6888893, 12.5626236 55.6891245, 12.5628199 55.6892848, 12.5630957 55.6895234, 12.5633541 55.6897022, 12.5634196 55.6897475)",5.8,,
27280403,True,3,Søtorvet,tertiary,50,False,59.308,"LINESTRING (12.564819 55.6855921, 12.5652262 55.6859699, 12.5653118 55.6860474)",,,
"[1069621301, 4234182]",True,2,Vendersgade,residential,30,False,146.18,"LINESTRING (12.5664936 55.6846777, 12.5656305 55.685158, 12.5654537 55.685257, 12.5653597 55.6853096, 12.5651633 55.6854161, 12.5650513 55.6854725, 12.5650457 55.6854753, 12.5650181 55.6854892, 12.564895 55.6855569, 12.5648929 55.685558, 12.5648855 55.6855621, 12.564819 55.6855921)","['5.5', '4']",,
27294502,False,,Nansensgade,residential,30,False,89.854,"LINESTRING (12.5664936 55.6846777, 12.5665248 55.684705, 12.5665576 55.6847331, 12.567291 55.6853492)",,,
27294504,True,,Vendersgade,residential,30,False,70.03,"LINESTRING (12.5664936 55.6846777, 12.5671535 55.6843133, 12.5671803 55.6842985, 12.5672061 55.6842841, 12.567258 55.684255, 12.5672974 55.6842412)",5.5,,
1148278727,False,,Vendersgade,residential,30,True,9.47,"LINESTRING (12.5672974 55.6842412, 12.5674243 55.684195)",5.5,,
1075746752,True,2,Nørre Farimagsgade,tertiary,50,False,56.614000000000004,"LINESTRING (12.5672974 55.6842412, 12.5672034 55.6841551, 12.5669454 55.6838606, 12.5669091 55.6837837)",,,
128007875,False,2,Øster Farimagsgade,tertiary,50,True,51.276,"LINESTRING (12.5729296 55.6883155, 12.573453 55.6886699)",,,
1987378,True,1,Gammeltoftsgade,residential,40,False,239.359,"LINESTRING (12.5729296 55.6883155, 12.5727907 55.6883822, 12.5725994 55.688474, 12.5725047 55.6885195, 12.5718972 55.6887932, 12.571539 55.6889561, 12.5707653 55.689308, 12.570598 55.6893778, 12.5699724 55.689677)",,,
