osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes
1137956140,Søndervangen,tertiary,50,False,False,11.587,"LINESTRING (12.4363284 55.840783, 12.4364681 55.8407144)",,,
4371289,Søndervangen,residential,50,False,True,132.885,"LINESTRING (12.4363284 55.840783, 12.4362101 55.8408356, 12.4355651 55.8411227, 12.4347782 55.841473, 12.4346605 55.8415254)",,,
61691044,Bistrupvej,secondary,50,True,False,387.186,"LINESTRING (12.4363284 55.840783, 12.4362314 55.8407237, 12.435878 55.8405077, 12.4355554 55.8403106, 12.4353986 55.8402148, 12.4342122 55.8394897, 12.4327566 55.8387318, 12.4323462 55.8385069, 12.4321679 55.8383915, 12.4320089 55.8382885)",207,,
743129372,Præstevangen,residential,,False,False,10.996,"LINESTRING (12.430728 55.836411, 12.4308973 55.8363838)",,,
233622341,Stationsvej,tertiary,50,False,False,13.671,"LINESTRING (12.4320089 55.8382885, 12.4321793 55.8382113)",,,
"[38244264, 38244181]",Bistrupvej,secondary,50,True,False,69.15299999999999,"LINESTRING (12.4320089 55.8382885, 12.4315973 55.837904, 12.4314622 55.8377482)",207,yes,2
233622341,Stationsvej,tertiary,50,False,True,40.218,"LINESTRING (12.4320089 55.8382885, 12.4318573 55.8383533, 12.4314698 55.8384857)",,,
125514420,Kajerødvej,tertiary,40,False,False,152.098,"LINESTRING (12.4209628 55.8383727, 12.421002 55.8385005, 12.4210088 55.8385558, 12.4210156 55.838611, 12.4210156 55.8390544, 12.421045 55.8397382)",,,2
599046998,Tornevangsvej,tertiary,50,False,True,130.197,"LINESTRING (12.4236875 55.8407392, 12.4235724 55.8407617, 12.4231648 55.8408607, 12.4230893 55.840879, 12.4229355 55.8409215, 12.4226341 55.8410047, 12.4225491 55.8410282, 12.4220839 55.8411492, 12.4219639 55.841177, 12.4217859 55.8412183)",,,2
599047038,Tornevangsvej,tertiary,50,True,False,43.266999999999996,"LINESTRING (12.4236875 55.8407392, 12.4240402 55.8406388, 12.424143 55.8406216, 12.424246 55.8406061, 12.4243251 55.8405908)",,,2
599047017,Stationsvej,residential,50,False,True,126.514,"LINESTRING (12.4294494 55.8390847, 12.4295306 55.839179, 12.4295515 55.8392132, 12.4296334 55.8393477, 12.4299572 55.8399256, 12.4301222 55.8401566)",,,
599047046,Stationsvej,tertiary,50,False,False,142.74899999999997,"LINESTRING (12.4294494 55.8390847, 12.4304206 55.8388196, 12.4305381 55.8387854, 12.4307139 55.8387329, 12.430923 55.8386691, 12.4314698 55.8384857)",,,2
1172704634,Stationsvej,tertiary,50,False,True,189.90300000000002,"LINESTRING (12.4294494 55.8390847, 12.4286821 55.8393103, 12.428536 55.8393474, 12.427893 55.8395187, 12.4267024 55.8398164)",,,2
27282450,Teglporten,residential,50,False,False,26.414,"LINESTRING (12.4314698 55.8384857, 12.4316638 55.8386968)",,,
233622341,Stationsvej,tertiary,50,False,False,40.218,"LINESTRING (12.4314698 55.8384857, 12.4318573 55.8383533, 12.4320089 55.8382885)",,,
599047046,Stationsvej,tertiary,50,False,True,142.749,"LINESTRING (12.4314698 55.8384857, 12.430923 55.8386691, 12.4307139 55.8387329, 12.4305381 55.8387854, 12.4304206 55.8388196, 12.4294494 55.8390847)",,,2
599047043,Rughaven,residential,50,True,False,6.786,"LINESTRING (12.4249494 55.8411897, 12.4250425 55.8411582)",,,
"[599046995, 30195214, 599046991]",Rolighedsvej,tertiary,50,True,False,65.63099999999999,"LINESTRING (12.4249494 55.8411897, 12.424899 55.8410999, 12.4248599 55.8410527, 12.4248183 55.8410057, 12.4246587 55.840881, 12.424589 55.8408094, 12.424552 55.8407715, 12.4244643 55.8406696)",,,2
1154469686,Hovedgaden,residential,50,False,True,94.504,"LINESTRING (12.4328561 55.842336, 12.43381 55.8429959)",,,
4371289,Søndervangen,residential,50,False,False,50.989000000000004,"LINESTRING (12.4328561 55.842336, 12.4330511 55.8422571, 12.4333504 55.84213, 12.4335041 55.8420572)",,,
34048383,Vilhelm la Cours Vej,residential,,False,False,30.505,"LINESTRING (12.4328561 55.842336, 12.432733 55.8423835, 12.4323938 55.8423804)",,,
26136854,Præstevangen,residential,,False,True,52.634,"LINESTRING (12.4334019 55.8359808, 12.4325916 55.8361112)",,,
