osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,width
27921653,Kongensgade,residential,False,True,99.00099999999999,"LINESTRING (10.5190321 54.855643, 10.5192172 54.8556578, 10.5197673 54.8556378, 10.5198998 54.8556457, 10.5205472 54.8557565)",40,,
27922524,Skovgyden,residential,False,False,107.179,"LINESTRING (10.5190321 54.855643, 10.5187703 54.8557912, 10.5186751 54.8558254, 10.5182449 54.8558681, 10.5181403 54.8558942, 10.5180238 54.8558989, 10.5176703 54.8558744, 10.5174988 54.8558788)",50,,
28579098,Kirkestræde,residential,False,True,47.72,"LINESTRING (10.5173872 54.8552243, 10.5172183 54.8556423)",,,
"[36842713, 747816841]",Kongensgade,residential,False,False,153.88400000000001,"LINESTRING (10.5173872 54.8552243, 10.5166264 54.8551114, 10.5165313 54.8550979, 10.5150549 54.8548887)",50,,
747799069,Kongensgade,residential,False,True,68.182,"LINESTRING (10.5173872 54.8552243, 10.5175728 54.8552537, 10.5182858 54.8554395, 10.5183678 54.8554609)",,,
27921655,Vestergade,residential,False,False,27.483,"LINESTRING (10.5150549 54.8548887, 10.5149589 54.8551296)",50,2,
27922181,Vestergade,residential,False,False,15.735,"LINESTRING (10.5150549 54.8548887, 10.5151216 54.8547525)",50,,
"[747816841, 36842713]",Kongensgade,residential,False,True,153.884,"LINESTRING (10.5150549 54.8548887, 10.5165313 54.8550979, 10.5166264 54.8551114, 10.5173872 54.8552243)",50,,
27921729,Bondebygade,residential,False,False,44.639,"LINESTRING (10.5146435 54.8560545, 10.5144796 54.8564447)",50,,
27921874,Møllevejen,tertiary,False,False,123.341,"LINESTRING (10.5146435 54.8560545, 10.5128137 54.8557067)",50,2,
27921655,Vestergade,residential,False,True,60.522,"LINESTRING (10.5146435 54.8560545, 10.5146877 54.8559702, 10.5148098 54.8555929, 10.514833 54.8555217)",50,2,
30701298,Skovgyden,unclassified,False,False,164.661,"LINESTRING (10.5146435 54.8560545, 10.5158776 54.8561463, 10.5162188 54.8561495, 10.5164396 54.8561374, 10.5168417 54.8560913, 10.5168946 54.8560786, 10.5169918 54.8560539, 10.5171563 54.8559974)",50,,
27922524,Skovgyden,residential,False,True,107.17899999999999,"LINESTRING (10.5174988 54.8558788, 10.5176703 54.8558744, 10.5180238 54.8558989, 10.5181403 54.8558942, 10.5182449 54.8558681, 10.5186751 54.8558254, 10.5187703 54.8557912, 10.5190321 54.855643)",50,,
28579098,Kirkestræde,residential,False,False,44.29,"LINESTRING (10.5174988 54.8558788, 10.5174861 54.8556559, 10.5173776 54.8556094, 10.5172183 54.8556423)",,,
30701298,Skovgyden,unclassified,False,True,25.761000000000003,"LINESTRING (10.5174988 54.8558788, 10.5172999 54.8559319, 10.5171563 54.8559974)",50,,
28579098,Kirkestræde,residential,False,False,47.72,"LINESTRING (10.5172183 54.8556423, 10.5173872 54.8552243)",,,
27921668,Nørregade,residential,False,False,52.391,"LINESTRING (10.5172183 54.8556423, 10.5171221 54.8556583, 10.5164074 54.8556165)",,,
28579098,Kirkestræde,residential,False,True,44.29,"LINESTRING (10.5172183 54.8556423, 10.5173776 54.8556094, 10.5174861 54.8556559, 10.5174988 54.8558788)",,,
27921668,Nørregade,residential,False,True,101.324,"LINESTRING (10.514833 54.8555217, 10.5164074 54.8556165)",,,
27921655,Vestergade,residential,False,False,60.522000000000006,"LINESTRING (10.514833 54.8555217, 10.5148098 54.8555929, 10.5146877 54.8559702, 10.5146435 54.8560545)",50,2,
27921655,Vestergade,residential,False,True,44.34,"LINESTRING (10.514833 54.8555217, 10.5149316 54.8552225, 10.5149589 54.8551296)",50,2,
27921668,Nørregade,residential,False,False,101.324,"LINESTRING (10.5164074 54.8556165, 10.514833 54.8555217)",,,
27921668,Nørregade,residential,False,True,52.391,"LINESTRING (10.5164074 54.8556165, 10.5171221 54.8556583, 10.5172183 54.8556423)",,,
27921670,Nørrevænget,residential,False,False,95.455,"LINESTRING (10.5164074 54.8556165, 10.5164411 54.8554192, 10.5153231 54.855272)",,,
27921670,Nørrevænget,residential,False,True,95.455,"LINESTRING (10.5153231 54.855272, 10.5164411 54.8554192, 10.5164074 54.8556165)",,,
27921674,Teglgade,residential,False,False,45.35,"LINESTRING (10.5171563 54.8559974, 10.5172088 54.8560615, 10.5172585 54.8561664, 10.5173071 54.8562691, 10.517343 54.8563028, 10.5173852 54.8563234, 10.5174679 54.85634)",,,
30701298,Skovgyden,unclassified,False,False,25.761000000000003,"LINESTRING (10.5171563 54.8559974, 10.5172999 54.8559319, 10.5174988 54.8558788)",50,,
30701298,Skovgyden,unclassified,False,True,164.661,"LINESTRING (10.5171563 54.8559974, 10.5169918 54.8560539, 10.5168946 54.8560786, 10.5168417 54.8560913, 10.5164396 54.8561374, 10.5162188 54.8561495, 10.5158776 54.8561463, 10.5146435 54.8560545)",50,,
27921674,Teglgade,residential,False,False,183.855,"LINESTRING (10.5174679 54.85634, 10.5181612 54.856382, 10.5188326 54.8564101, 10.5194784 54.8564371, 10.5195419 54.856459, 10.519585 54.8565197, 10.5196617 54.8565572, 10.5202078 54.8566429)",,,
27921674,Teglgade,residential,False,True,45.35,"LINESTRING (10.5174679 54.85634, 10.5173852 54.8563234, 10.517343 54.8563028, 10.5173071 54.8562691, 10.5172585 54.8561664, 10.5172088 54.8560615, 10.5171563 54.8559974)",,,
27921678,Bredgade,residential,False,False,48.400999999999996,"LINESTRING (10.5174679 54.85634, 10.5174765 54.8564587, 10.517483 54.856542, 10.5173692 54.8567657)",,,
27921674,Teglgade,residential,False,True,183.85500000000002,"LINESTRING (10.5202078 54.8566429, 10.5196617 54.8565572, 10.519585 54.8565197, 10.5195419 54.856459, 10.5194784 54.8564371, 10.5188326 54.8564101, 10.5181612 54.856382, 10.5174679 54.85634)",,,
43852294,Havnegade,unclassified,False,False,70.12700000000001,"LINESTRING (10.5202078 54.8566429, 10.5203498 54.8562884, 10.5204489 54.8560277)",40,,
"[27927656, 747799070]",H.C. Christensens Vej,unclassified,False,True,129.937,"LINESTRING (10.5202078 54.8566429, 10.5201185 54.8568018, 10.5199965 54.8570496, 10.5198445 54.8574074, 10.5197187 54.857776)","['40', '30']",,
27921679,Bredgade,residential,False,False,70.77,"LINESTRING (10.5173692 54.8567657, 10.518431 54.8569432)",,,
27921678,Bredgade,residential,False,False,102.892,"LINESTRING (10.5173692 54.8567657, 10.5173295 54.8568458, 10.5158701 54.8569034)",,,
27921678,Bredgade,residential,False,True,48.401,"LINESTRING (10.5173692 54.8567657, 10.517483 54.856542, 10.5174765 54.8564587, 10.5174679 54.85634)",,,
27921750,Mellemgade,residential,False,False,33.452,"LINESTRING (10.5158701 54.8569034, 10.5161415 54.8566463)",50,,
27921678,Bredgade,residential,False,True,102.892,"LINESTRING (10.5158701 54.8569034, 10.5173295 54.8568458, 10.5173692 54.8567657)",,,
27921750,Mellemgade,residential,False,True,28.7,"LINESTRING (10.5158701 54.8569034, 10.5158399 54.8569438, 10.5158305 54.8570013, 10.5158464 54.8571574)",50,,
27921679,Bredgade,residential,False,True,70.77,"LINESTRING (10.518431 54.8569432, 10.5173692 54.8567657)",,,
27921682,Danmarksgade,residential,False,False,43.913,"LINESTRING (10.5168036 54.8565927, 10.516203 54.856613, 10.5161415 54.8566463)",,,
27921729,Bondebygade,residential,False,True,19.42,"LINESTRING (10.5144241 54.8566164, 10.5144796 54.8564447)",50,,
27921682,Danmarksgade,residential,False,True,110.131,"LINESTRING (10.5144241 54.8566164, 10.5156686 54.8566422, 10.5160197 54.8566333, 10.5161415 54.8566463)",,,
27921729,Bondebygade,residential,False,False,30.126,"LINESTRING (10.5144241 54.8566164, 10.5144031 54.8567691, 10.5144163 54.8568866)",50,,
27921750,Mellemgade,residential,False,False,2.718,"LINESTRING (10.5158489 54.8571818, 10.5158464 54.8571574)",50,,
27921693,Østergade,residential,False,False,257.044,"LINESTRING (10.5158489 54.8571818, 10.5161661 54.8571936, 10.5164797 54.8572197, 10.5166928 54.8572512, 10.5174689 54.8573659, 10.5175316 54.8573757, 10.51822 54.8575017, 10.5185312 54.8575587, 10.5197187 54.857776)",30,,
27921750,Mellemgade,residential,False,True,81.754,"LINESTRING (10.5158489 54.8571818, 10.5158301 54.8572796, 10.5156811 54.8577753, 10.5156285 54.8579056)",50,,
27927656,H.C. Christensens Vej,unclassified,False,True,59.691,"LINESTRING (10.5197187 54.857776, 10.5195684 54.8583058)",30,,
27921693,Østergade,residential,False,True,257.044,"LINESTRING (10.5197187 54.857776, 10.5185312 54.8575587, 10.51822 54.8575017, 10.5175316 54.8573757, 10.5174689 54.8573659, 10.5166928 54.8572512, 10.5164797 54.8572197, 10.5161661 54.8571936, 10.5158489 54.8571818)",30,,
"[27927656, 747799070]",H.C. Christensens Vej,unclassified,False,False,129.937,"LINESTRING (10.5197187 54.857776, 10.5198445 54.8574074, 10.5199965 54.8570496, 10.5201185 54.8568018, 10.5202078 54.8566429)","['40', '30']",,
27921706,Toftevejen,residential,False,False,33.622,"LINESTRING (10.5195684 54.8583058, 10.5190582 54.8582338)",,,
27927656,H.C. Christensens Vej,unclassified,False,False,59.691,"LINESTRING (10.5195684 54.8583058, 10.5197187 54.857776)",30,,
27921706,Toftevejen,residential,False,True,33.622,"LINESTRING (10.5190582 54.8582338, 10.5195684 54.8583058)",,,
27921711,Rosenvejen,residential,False,False,46.709,"LINESTRING (10.5190582 54.8582338, 10.5188867 54.8586421)",,,
27921706,Toftevejen,residential,False,False,122.427,"LINESTRING (10.5190582 54.8582338, 10.5176514 54.8579912, 10.5172095 54.8579651)",,,
27921706,Toftevejen,residential,False,True,101.407,"LINESTRING (10.5156285 54.8579056, 10.5172095 54.8579651)",,,
27921750,Mellemgade,residential,False,True,24.243,"LINESTRING (10.5156285 54.8579056, 10.5154443 54.8580961)",50,,
27921750,Mellemgade,residential,False,False,81.754,"LINESTRING (10.5156285 54.8579056, 10.5156811 54.8577753, 10.5158301 54.8572796, 10.5158489 54.8571818)",50,,
27921711,Rosenvejen,residential,False,False,49.071,"LINESTRING (10.5188867 54.8586421, 10.5186398 54.8590599)",,,
27921711,Rosenvejen,residential,False,True,46.709,"LINESTRING (10.5188867 54.8586421, 10.5190582 54.8582338)",,,
27921712,Rosenvejen,residential,False,False,52.997,"LINESTRING (10.5188867 54.8586421, 10.5180886 54.8585151)",,,
27921712,Rosenvejen,residential,False,True,12.882,"LINESTRING (10.5188867 54.8586421, 10.519082 54.8586701)",,,
27921711,Rosenvejen,residential,False,True,49.071,"LINESTRING (10.5186398 54.8590599, 10.5188867 54.8586421)",,,
27921716,Søvænget,residential,False,False,120.319,"LINESTRING (10.5186398 54.8590599, 10.5168441 54.8587397)",,,
27921711,Rosenvejen,residential,False,False,55.984,"LINESTRING (10.5186398 54.8590599, 10.5186043 54.8590899, 10.5185718 54.8591174, 10.5182244 54.8595025)",,,
27921711,Rosenvejen,residential,False,True,55.984,"LINESTRING (10.5182244 54.8595025, 10.5185718 54.8591174, 10.5186043 54.8590899, 10.5186398 54.8590599)",,,
27921712,Rosenvejen,residential,False,True,52.997,"LINESTRING (10.5180886 54.8585151, 10.5188867 54.8586421)",,,
27921716,Søvænget,residential,False,True,120.319,"LINESTRING (10.5168441 54.8587397, 10.5186398 54.8590599)",,,
27921720,Toftevænget,residential,False,True,89.25,"LINESTRING (10.5168441 54.8587397, 10.5172095 54.8579651)",,,
27921716,Søvænget,residential,False,False,94.80199999999999,"LINESTRING (10.5168441 54.8587397, 10.5165989 54.8587038, 10.5164381 54.8586921, 10.5153724 54.8587091)",,,
27921720,Toftevænget,residential,False,False,82.114,"LINESTRING (10.5168441 54.8587397, 10.5168148 54.858827, 10.5168259 54.8589236, 10.5168634 54.8590031, 10.5172642 54.859413)",,,
27921775,Rolighedsvej,residential,False,False,154.404,"LINESTRING (10.5153724 54.8587091, 10.5161365 54.8600262)",,,
27921716,Søvænget,residential,False,True,94.80199999999999,"LINESTRING (10.5153724 54.8587091, 10.5164381 54.8586921, 10.5165989 54.8587038, 10.5168441 54.8587397)",,,
27921775,Rolighedsvej,residential,False,True,35.303,"LINESTRING (10.5153724 54.8587091, 10.5153072 54.8586411, 10.5150214 54.8584666)",,,
27921706,Toftevejen,residential,False,False,101.407,"LINESTRING (10.5172095 54.8579651, 10.5156285 54.8579056)",,,
27921720,Toftevænget,residential,False,False,89.25,"LINESTRING (10.5172095 54.8579651, 10.5168441 54.8587397)",,,
27921706,Toftevejen,residential,False,True,122.427,"LINESTRING (10.5172095 54.8579651, 10.5176514 54.8579912, 10.5190582 54.8582338)",,,
27921720,Toftevænget,residential,False,True,82.114,"LINESTRING (10.5172642 54.859413, 10.5168634 54.8590031, 10.5168259 54.8589236, 10.5168148 54.858827, 10.5168441 54.8587397)",,,
27921750,Mellemgade,residential,False,False,24.243,"LINESTRING (10.5154443 54.8580961, 10.5156285 54.8579056)",50,,
27921729,Bondebygade,residential,False,True,152.96200000000002,"LINESTRING (10.5154443 54.8580961, 10.5151136 54.8579271, 10.5148906 54.8577238, 10.5146949 54.8573817, 10.5145711 54.8571653, 10.5144538 54.8569601, 10.5144163 54.8568866)",50,,
27921736,Ommelsvejen,unclassified,False,False,49.319,"LINESTRING (10.5154443 54.8580961, 10.5152544 54.8582753, 10.5150214 54.8584666)",50,,
204938452,Ommelsvejen,unclassified,False,False,36.314,"LINESTRING (10.5150214 54.8584666, 10.5146433 54.8587101)",50,,
27921736,Ommelsvejen,unclassified,False,True,49.319,"LINESTRING (10.5150214 54.8584666, 10.5152544 54.8582753, 10.5154443 54.8580961)",50,,
27921775,Rolighedsvej,residential,False,False,35.303,"LINESTRING (10.5150214 54.8584666, 10.5153072 54.8586411, 10.5153724 54.8587091)",,,
"[747816832, 204938452]",Ommelsvejen,unclassified,False,True,258.687,"LINESTRING (10.5115915 54.8602342, 10.5124276 54.8598197, 10.5127986 54.8596418, 10.5129563 54.8595661, 10.5137064 54.8591987, 10.5142977 54.858909, 10.5146433 54.8587101)",50,,
27921775,Rolighedsvej,residential,False,True,154.404,"LINESTRING (10.5161365 54.8600262, 10.5153724 54.8587091)",,,
27921792,Pilevænget,residential,False,False,67.862,"LINESTRING (10.5161365 54.8600262, 10.5151843 54.8602947)",,,
27921792,Pilevænget,residential,False,True,67.862,"LINESTRING (10.5151843 54.8602947, 10.5161365 54.8600262)",,,
27921796,Pilevænget,residential,False,False,119.414,"LINESTRING (10.5151843 54.8602947, 10.5143756 54.8593269)",,,
27921796,Pilevænget,residential,False,True,119.414,"LINESTRING (10.5143756 54.8593269, 10.5151843 54.8602947)",,,
204938452,Ommelsvejen,unclassified,False,True,36.314,"LINESTRING (10.5146433 54.8587101, 10.5150214 54.8584666)",50,,
27921800,Ærøgade,residential,False,False,68.259,"LINESTRING (10.5146433 54.8587101, 10.5144015 54.8585734, 10.5138241 54.8583186)",,,
"[747816832, 204938452]",Ommelsvejen,unclassified,False,False,258.687,"LINESTRING (10.5146433 54.8587101, 10.5142977 54.858909, 10.5137064 54.8591987, 10.5129563 54.8595661, 10.5127986 54.8596418, 10.5124276 54.8598197, 10.5115915 54.8602342)",50,,
27921729,Bondebygade,residential,False,False,152.962,"LINESTRING (10.5144163 54.8568866, 10.5144538 54.8569601, 10.5145711 54.8571653, 10.5146949 54.8573817, 10.5148906 54.8577238, 10.5151136 54.8579271, 10.5154443 54.8580961)",50,,
27921729,Bondebygade,residential,False,True,30.126,"LINESTRING (10.5144163 54.8568866, 10.5144031 54.8567691, 10.5144241 54.8566164)",50,,
27921805,Halvejen,residential,False,False,51.601,"LINESTRING (10.5144163 54.8568866, 10.5139129 54.8568615, 10.5136131 54.8568466)",,,
27921805,Halvejen,residential,False,True,190.34199999999998,"LINESTRING (10.5109237 54.8559292, 10.5110263 54.8563162, 10.5111333 54.8567194, 10.5117188 54.8567512, 10.5127114 54.8568051)",,,
27921811,Grønnegade,residential,False,False,106.505,"LINESTRING (10.5109237 54.8559292, 10.5111218 54.8559191, 10.5113504 54.8559293, 10.5125421 54.8561176)",,,
27921811,Grønnegade,residential,False,True,40.255,"LINESTRING (10.5109237 54.8559292, 10.5103646 54.855983, 10.5103027 54.8559855)",,,
27921811,Grønnegade,residential,False,False,40.255,"LINESTRING (10.5103027 54.8559855, 10.5103646 54.855983, 10.5109237 54.8559292)",,,
27921729,Bondebygade,residential,False,False,19.42,"LINESTRING (10.5144796 54.8564447, 10.5144241 54.8566164)",50,,
27921729,Bondebygade,residential,False,True,44.639,"LINESTRING (10.5144796 54.8564447, 10.5146435 54.8560545)",50,,
27921811,Grønnegade,residential,False,True,129.238,"LINESTRING (10.5144796 54.8564447, 10.5125421 54.8561176)",,,
27921811,Grønnegade,residential,False,False,129.238,"LINESTRING (10.5125421 54.8561176, 10.5144796 54.8564447)",,,
27921825,Grønnegade,residential,False,False,48.886,"LINESTRING (10.5125421 54.8561176, 10.5128137 54.8557067)",,,
27921811,Grønnegade,residential,False,True,106.50500000000001,"LINESTRING (10.5125421 54.8561176, 10.5113504 54.8559293, 10.5111218 54.8559191, 10.5109237 54.8559292)",,,
27921805,Halvejen,residential,False,True,57.899,"LINESTRING (10.5127114 54.8568051, 10.5136131 54.8568466)",,,
27921805,Halvejen,residential,False,False,190.34199999999998,"LINESTRING (10.5127114 54.8568051, 10.5117188 54.8567512, 10.5111333 54.8567194, 10.5110263 54.8563162, 10.5109237 54.8559292)",,,
27921829,Syrenvej,residential,False,False,78.40299999999999,"LINESTRING (10.5127114 54.8568051, 10.5126686 54.8569731, 10.5126145 54.8570805, 10.5125052 54.8572083, 10.5122129 54.8574334)",,,
27921829,Syrenvej,residential,False,True,43.985,"LINESTRING (10.5104657 54.8587732, 10.5108668 54.858452)",,,
27921829,Syrenvej,residential,False,False,43.985,"LINESTRING (10.5108668 54.858452, 10.5104657 54.8587732)",,,
27921829,Syrenvej,residential,False,True,70.619,"LINESTRING (10.5108668 54.858452, 10.5115413 54.8579494)",,,
27921832,Tulipanvej,residential,False,False,73.356,"LINESTRING (10.5108668 54.858452, 10.5117684 54.8588593)",,,
27921832,Tulipanvej,residential,False,True,73.356,"LINESTRING (10.5117684 54.8588593, 10.5108668 54.858452)",,,
27921832,Tulipanvej,residential,False,False,75.93500000000002,"LINESTRING (10.5117684 54.8588593, 10.5118306 54.8588137, 10.5121607 54.8589628, 10.5120535 54.8590414, 10.5117234 54.8588923, 10.5117684 54.8588593)",,,
27921832,Tulipanvej,residential,False,True,75.935,"LINESTRING (10.5117684 54.8588593, 10.5117234 54.8588923, 10.5120535 54.8590414, 10.5121607 54.8589628, 10.5118306 54.8588137, 10.5117684 54.8588593)",,,
27921829,Syrenvej,residential,False,False,70.619,"LINESTRING (10.5115413 54.8579494, 10.5108668 54.858452)",,,
27921829,Syrenvej,residential,False,True,71.693,"LINESTRING (10.5115413 54.8579494, 10.5122129 54.8574334)",,,
27921842,Primulavej,residential,False,False,87.847,"LINESTRING (10.5115413 54.8579494, 10.5118808 54.858101, 10.512192 54.8582399, 10.5126258 54.8584336)",,,
27921842,Primulavej,residential,False,False,73.324,"LINESTRING (10.5126258 54.8584336, 10.5126848 54.8583882, 10.5129828 54.8585165, 10.512894 54.8585849, 10.5128625 54.858609, 10.5125646 54.8584807, 10.5126258 54.8584336)",,,
