osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
"[772699194, 51676172, 728192374]","['2', '3']",Fredensgade,tertiary,50,False,False,78.611,"LINESTRING (10.2083558 56.1524819, 10.2082616 56.1523156, 10.2082348 56.1522724, 10.2081092 56.1520572, 10.208083 56.1520068, 10.2080329 56.1519082, 10.2079679 56.151819, 10.2079615 56.1518103)",
"[161465009, 289756324]","['2', '3']",Sønder Allé,tertiary,50,False,"[False, True]",124.519,"LINESTRING (10.2083558 56.1524819, 10.2082857 56.1525089, 10.2082401 56.1525235, 10.2081911 56.1525359, 10.2081107 56.1525526, 10.2078914 56.1525941, 10.2077045 56.1526306, 10.2074051 56.1526858, 10.2064671 56.1528587)",
"[279054992, 728192376, 833318550, 1209922807]","['4', '3']",Sønder Allé,tertiary,50,False,True,102.062,"LINESTRING (10.2083558 56.1524819, 10.208513 56.1524174, 10.2085365 56.1524088, 10.2085641 56.1524005, 10.2086514 56.152381, 10.2087245 56.1523651, 10.2088847 56.1523298, 10.2092391 56.1522517, 10.2093381 56.1522299, 10.209539 56.1521856, 10.20973 56.1521435, 10.2098617 56.1521182)",
"[772699194, 51676172, 728192374]","['2', '3']",Fredensgade,tertiary,50,False,True,78.61099999999999,"LINESTRING (10.2079615 56.1518103, 10.2079679 56.151819, 10.2080329 56.1519082, 10.208083 56.1520068, 10.2081092 56.1520572, 10.2082348 56.1522724, 10.2082616 56.1523156, 10.2083558 56.1524819)",
16946268,,Marselisborg Allé,residential,50,False,False,81.6,"LINESTRING (10.2079653 56.1483927, 10.2079169 56.1482107, 10.2074812 56.1477173)",
"[429793777, 1209922787]",3,Jægergårdsgade,residential,50,False,False,87.50299999999999,"LINESTRING (10.2079653 56.1483927, 10.208301 56.1483624, 10.2086459 56.1483201, 10.208835 56.148296, 10.20896 56.1482815, 10.2090367 56.1482722, 10.2091383 56.1482584, 10.2093468 56.1482299)",
429793777,,Jægergårdsgade,residential,50,False,True,106.06,"LINESTRING (10.2079653 56.1483927, 10.207784 56.1484078, 10.2072173 56.1484422, 10.2071939 56.1484436, 10.2065138 56.1484561, 10.2062589 56.1484573)",
429793777,,Jægergårdsgade,residential,50,False,False,106.06,"LINESTRING (10.2062589 56.1484573, 10.2065138 56.1484561, 10.2071939 56.1484436, 10.2072173 56.1484422, 10.207784 56.1484078, 10.2079653 56.1483927)",
628911529,,Marselisborg Allé,residential,50,True,False,91.793,"LINESTRING (10.2056111 56.1453466, 10.2056282 56.1454436, 10.2056487 56.1455502, 10.206082 56.1460372, 10.2061952 56.1460819)",
"[161465009, 289756324]","['2', '3']",Sønder Allé,tertiary,50,False,"[False, True]",124.51899999999999,"LINESTRING (10.2064671 56.1528587, 10.2074051 56.1526858, 10.2077045 56.1526306, 10.2078914 56.1525941, 10.2081107 56.1525526, 10.2081911 56.1525359, 10.2082401 56.1525235, 10.2082857 56.1525089, 10.2083558 56.1524819)",
"[16113793, 1007190667, 1007190668]","['1', '2']",Amaliegade,residential,50,True,False,132.76199999999997,"LINESTRING (10.2064671 56.1528587, 10.2069329 56.1537806, 10.2069713 56.1538564, 10.2070116 56.1538886, 10.2070539 56.1539678, 10.2070783 56.1540007)",
16946268,,Marselisborg Allé,residential,50,False,False,19.681,"LINESTRING (10.207141 56.1473119, 10.2070014 56.1471529)",
16946268,,Marselisborg Allé,residential,50,False,True,49.761,"LINESTRING (10.207141 56.1473119, 10.2074812 56.1477173)",
16946268,,Marselisborg Allé,residential,50,False,False,77.97,"LINESTRING (10.2070014 56.1471529, 10.2064656 56.1465184)",
16946268,,Marselisborg Allé,residential,50,False,True,19.681,"LINESTRING (10.2070014 56.1471529, 10.207141 56.1473119)",
16946268,,Marselisborg Allé,residential,50,False,True,77.97,"LINESTRING (10.2064656 56.1465184, 10.2070014 56.1471529)",
16946268,,Marselisborg Allé,residential,50,False,False,53.048,"LINESTRING (10.2064656 56.1465184, 10.2061614 56.1461452, 10.2061682 56.1461107, 10.2061952 56.1460819)",
16946268,,Marselisborg Allé,residential,50,False,True,53.048,"LINESTRING (10.2061952 56.1460819, 10.2061682 56.1461107, 10.2061614 56.1461452, 10.2064656 56.1465184)",
