osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,ref
320264700,False,Greve Strandvej,secondary,50,False,8.176,"LINESTRING (12.3060899 55.5805758, 12.305983 55.5805339)",,2,151
320264700,False,Greve Strandvej,secondary,50,True,51.209,"LINESTRING (12.3060899 55.5805758, 12.3067597 55.580838)",,2,151
22987703,False,Søagervej,residential,,False,231.248,"LINESTRING (12.3060899 55.5805758, 12.3058608 55.5807168, 12.3047782 55.5813872, 12.3046128 55.5816169, 12.3038808 55.5822214)",,,
24507444,False,Mønstedsvej,residential,,False,143.665,"LINESTRING (12.3055255 55.5805482, 12.3042929 55.5812938, 12.3038908 55.5814424)",,,
24507444,False,Mønstedsvej,residential,,True,49.722,"LINESTRING (12.3001378 55.5828211, 12.300807 55.5825826)",,,
22987703,False,Søagervej,residential,,False,91.82700000000001,"LINESTRING (12.3001378 55.5828211, 12.2998064 55.5825336, 12.2995806 55.5823676, 12.2993734 55.5822267, 12.2992659 55.5821602)",,,
22987703,False,Søagervej,residential,,True,305.25,"LINESTRING (12.3001378 55.5828211, 12.3004591 55.5830993, 12.3006051 55.5832172, 12.3008241 55.5833683, 12.3038808 55.5822214)",,,
24507451,False,Rønne Alle,residential,,False,113.533,"LINESTRING (12.3032251 55.5807693, 12.3044176 55.5800024)",,,
24507451,False,Rønne Alle,residential,,True,113.533,"LINESTRING (12.3044176 55.5800024, 12.3032251 55.5807693)",,,
"[726092768, 320264703]",True,Greve Strandvej,secondary,50,False,45.983,"LINESTRING (12.3044176 55.5800024, 12.3039003 55.5798153, 12.3038071 55.5797749)",,,151
24507468,False,Hans Olsensvej,residential,,False,106.396,"LINESTRING (12.3058517 55.5792926, 12.3047342 55.5800113)",,,
24507476,False,Poppelsvinget,residential,,False,33.085,"LINESTRING (12.3063304 55.5819062, 12.3066652 55.5816766)",,,
24507476,False,Poppelsvinget,residential,,True,33.085,"LINESTRING (12.3066652 55.5816766, 12.3063304 55.5819062)",,,
24507476,False,Poppelsvinget,residential,,False,79.957,"LINESTRING (12.3066652 55.5816766, 12.3070077 55.5814417, 12.3071037 55.5813758, 12.3072012 55.581309, 12.3074743 55.5811217)",,,
320264688,False,Poppelsvinget,residential,,False,163.91299999999998,"LINESTRING (12.3066652 55.5816766, 12.3060291 55.5813973, 12.3059506 55.5814053, 12.3050544 55.5819784, 12.3048097 55.5821349)",,,
320264700,False,Greve Strandvej,secondary,50,True,14.129,"LINESTRING (12.3074743 55.5811217, 12.3076625 55.5811912)",,2,151
24507476,False,Poppelsvinget,residential,,True,79.957,"LINESTRING (12.3074743 55.5811217, 12.3072012 55.581309, 12.3071037 55.5813758, 12.3070077 55.5814417, 12.3066652 55.5816766)",,,
320264700,False,Greve Strandvej,secondary,50,False,40.879000000000005,"LINESTRING (12.3074743 55.5811217, 12.3069794 55.5809257, 12.3069417 55.5809107)",,2,151
38698228,True,Holmeagervej,tertiary,50,False,117.142,"LINESTRING (12.2942623 55.582919, 12.2946743 55.5832004, 12.2951828 55.5836316, 12.2953474 55.5837739)",,,
"[148809369, 847324453, 847324454]",False,Holmeagervej,tertiary,50,True,179.60799999999998,"LINESTRING (12.2942623 55.582919, 12.2937593 55.5826266, 12.2936911 55.5825913, 12.2935984 55.582542, 12.2930231 55.5822827, 12.2923747 55.5820351, 12.2921574 55.581961, 12.2920338 55.5819189)",,2,
171208592,True,,tertiary,50,False,10.498999999999999,"LINESTRING (12.2953474 55.5837739, 12.2954026 55.5837697, 12.2954576 55.5837747, 12.2955077 55.5837884)",roundabout,,
26233412,False,Brittavej,residential,,False,253.192,"LINESTRING (12.3022747 55.5842812, 12.3057353 55.5831154)",,,
24507388,False,Åvangsvej,residential,,False,146.125,"LINESTRING (12.3057353 55.5831154, 12.3074996 55.5839713)",,,
26233412,False,Brittavej,residential,,True,253.192,"LINESTRING (12.3057353 55.5831154, 12.3022747 55.5842812)",,,
24507388,False,Åvangsvej,residential,,True,77.28399999999999,"LINESTRING (12.3057353 55.5831154, 12.3055818 55.5830402, 12.3048062 55.5826601)",,,
26233417,False,Jerismosevej,residential,,True,93.28899999999999,"LINESTRING (12.3031282 55.5877569, 12.3029035 55.5875167, 12.3025618 55.5871515, 12.3024956 55.5870807, 12.3026133 55.5870481)",,,
"[26186337, 676111039]",False,Jerismosevej,unclassified,50,True,62.666000000000004,"LINESTRING (12.3031282 55.5877569, 12.3034886 55.5876523, 12.3038242 55.5875608, 12.3040176 55.5875022)",,2,
24505558,False,Nørrevang,residential,,False,103.637,"LINESTRING (12.3013518 55.5871893, 12.3015042 55.5871485, 12.3008179 55.5864071)",,,
26233417,False,Jerismosevej,residential,,False,93.289,"LINESTRING (12.3026133 55.5870481, 12.3024956 55.5870807, 12.3025618 55.5871515, 12.3029035 55.5875167, 12.3031282 55.5877569)",,,
24505559,False,Nørrevang,residential,,False,105.03399999999999,"LINESTRING (12.3024857 55.5868714, 12.3023357 55.5869166, 12.3016481 55.5861623)",,,
26233439,False,Stationsholmen,unclassified,,False,124.748,"LINESTRING (12.2962177 55.5821773, 12.2962974 55.5822438, 12.2964671 55.5823851, 12.2964756 55.5823922, 12.2965943 55.582491, 12.296677 55.5825599, 12.2969955 55.5828251, 12.2972265 55.5830175, 12.297283 55.5830646, 12.2973323 55.5831056)",,2,
26233439,False,Stationsholmen,unclassified,,True,124.74799999999999,"LINESTRING (12.2973323 55.5831056, 12.297283 55.5830646, 12.2972265 55.5830175, 12.2969955 55.5828251, 12.296677 55.5825599, 12.2965943 55.582491, 12.2964756 55.5823922, 12.2964671 55.5823851, 12.2962974 55.5822438, 12.2962177 55.5821773)",,2,
169675677,True,Greve Centervej,tertiary,50,False,137.666,"LINESTRING (12.2973323 55.5831056, 12.2971844 55.5831944, 12.2958341 55.5837426, 12.2955843 55.5838484)",,,
169675678,False,Greve Centervej,tertiary,50,True,160.685,"LINESTRING (12.2973323 55.5831056, 12.298273 55.5826489, 12.2992659 55.5821602)",,2,
26236462,False,Søagerparken,residential,,False,67.526,"LINESTRING (12.2934995 55.5872741, 12.2943983 55.5869413)",,,
24505544,False,Søagerparken,residential,,False,120.365,"LINESTRING (12.2939837 55.5865606, 12.2955836 55.5859655)",,,
24505544,False,Søagerparken,residential,,True,76.978,"LINESTRING (12.2939837 55.5865606, 12.2929619 55.5869424)",,,
26236467,False,Søagerparken,residential,,False,49.708,"LINESTRING (12.2939837 55.5865606, 12.2943983 55.5869413)",,,
26236467,False,Søagerparken,residential,,True,112.363,"LINESTRING (12.2939837 55.5865606, 12.2938349 55.5864225, 12.2937493 55.5863453, 12.2936843 55.5862903, 12.2935842 55.5862056, 12.2934643 55.586096, 12.293375 55.5860718, 12.2932369 55.5860441, 12.2932296 55.5860378, 12.2931338 55.5859547, 12.292979 55.5858205, 12.2929257 55.5857743)",,,
26236462,False,Søagerparken,residential,,False,119.465,"LINESTRING (12.2943983 55.5869413, 12.2959855 55.58635)",,,
26236462,False,Søagerparken,residential,,True,67.526,"LINESTRING (12.2943983 55.5869413, 12.2934995 55.5872741)",,,
26236467,False,Søagerparken,residential,,True,49.708,"LINESTRING (12.2943983 55.5869413, 12.2939837 55.5865606)",,,
26236462,False,Søagerparken,residential,,True,70.645,"LINESTRING (12.296926 55.586002, 12.2959855 55.58635)",,,
24505544,False,Søagerparken,residential,,True,120.365,"LINESTRING (12.2955836 55.5859655, 12.2939837 55.5865606)",,,
26236470,False,Søagerparken,residential,,False,49.657,"LINESTRING (12.2955836 55.5859655, 12.2959855 55.58635)",,,
24505544,False,Søagerparken,residential,,False,84.974,"LINESTRING (12.2955836 55.5859655, 12.2965306 55.5856078, 12.2967054 55.5855389)",,,
26236470,False,Søagerparken,residential,,True,27.607999999999997,"LINESTRING (12.2955836 55.5859655, 12.2954351 55.585832, 12.2953465 55.5857565)",,,
26236462,False,Søagerparken,residential,,False,70.645,"LINESTRING (12.2959855 55.58635, 12.296926 55.586002)",,,
26236462,False,Søagerparken,residential,,True,119.465,"LINESTRING (12.2959855 55.58635, 12.2943983 55.5869413)",,,
26236470,False,Søagerparken,residential,,True,49.657,"LINESTRING (12.2959855 55.58635, 12.2955836 55.5859655)",,,
554871419,False,Lykkevej,residential,,False,75.712,"LINESTRING (12.3006642 55.5798859, 12.3010472 55.579665, 12.3015073 55.5793996)",,,
554871419,False,Lykkevej,residential,,False,19.665,"LINESTRING (12.3015073 55.5793996, 12.3017263 55.5792733)",,,
26238688,False,Lykkevej,residential,,False,123.804,"LINESTRING (12.3015073 55.5793996, 12.3024693 55.5797941, 12.3029486 55.5800381, 12.3030514 55.5800886)",,,
554871419,False,Lykkevej,residential,,True,75.712,"LINESTRING (12.3015073 55.5793996, 12.3010472 55.579665, 12.3006642 55.5798859)",,,
169675675,True,Greve Centervej,tertiary,50,False,56.044,"LINESTRING (12.3030514 55.5800886, 12.3036414 55.5797107)",,,
26238688,False,Lykkevej,residential,,True,123.804,"LINESTRING (12.3030514 55.5800886, 12.3029486 55.5800381, 12.3024693 55.5797941, 12.3015073 55.5793996)",,,
149912356,False,Bakkevolden,unclassified,,False,7.117,"LINESTRING (12.2932539 55.5848524, 12.2933147 55.5849064)",,,
38698260,True,Greve Centervej,tertiary,50,False,162.02400000000003,"LINESTRING (12.2932539 55.5848524, 12.2939256 55.5845185, 12.2943885 55.5842686, 12.2949673 55.5840186, 12.2952178 55.5839107)",,,
149912356,False,Bakkevolden,unclassified,,True,89.12,"LINESTRING (12.2932539 55.5848524, 12.2929918 55.584607, 12.2924749 55.5841831)",,,
22987698,True,Greve Centervej,tertiary,50,False,70.774,"LINESTRING (12.2933147 55.5849064, 12.2924726 55.585329)",,,
149912356,False,Bakkevolden,unclassified,,True,7.117,"LINESTRING (12.2933147 55.5849064, 12.2932539 55.5848524)",,,
24507468,False,Hans Olsensvej,residential,,True,106.396,"LINESTRING (12.3047342 55.5800113, 12.3058517 55.5792926)",,,
726092775,True,Greve Strandvej,secondary,50,False,73.412,"LINESTRING (12.3047342 55.5800113, 12.3056939 55.5803876)",,,151
31664327,False,Søndervang,residential,,False,69.129,"LINESTRING (12.3000126 55.585099, 12.2994204 55.5845751)",,,
31664080,False,Søndervang,residential,,True,32.718,"LINESTRING (12.2994204 55.5845751, 12.298981 55.5847329)",,,
31664327,False,Søndervang,residential,,True,69.129,"LINESTRING (12.2994204 55.5845751, 12.3000126 55.585099)",,,
31664080,False,Søndervang,residential,,False,224.921,"LINESTRING (12.2994204 55.5845751, 12.3004344 55.5842182, 12.3005306 55.5842162, 12.3006204 55.5842526, 12.3017707 55.585049, 12.30197 55.5852175)",,,
31664080,False,Søndervang,residential,,True,58.326,"LINESTRING (12.3033306 55.5867412, 12.3029035 55.5862755)",,,
31664080,False,Søndervang,residential,,False,94.99600000000001,"LINESTRING (12.3033306 55.5867412, 12.3034741 55.5869002, 12.3040176 55.5875022)",,,
31664363,False,Søndervang,residential,,True,77.3,"LINESTRING (12.3033306 55.5867412, 12.3042805 55.5864709, 12.3043535 55.5865555)",,,
26186337,False,Jerismosevej,unclassified,50,False,47.382000000000005,"LINESTRING (12.3046882 55.5873076, 12.3042265 55.587446, 12.3040176 55.5875022)",,2,
26186337,False,Jerismosevej,unclassified,50,True,126.022,"LINESTRING (12.3046882 55.5873076, 12.3047971 55.5872788, 12.3055097 55.5870901, 12.3059057 55.5869778, 12.3064779 55.5867975)",,2,
38698260,True,Greve Centervej,tertiary,50,False,72.41499999999999,"LINESTRING (12.2924726 55.585329, 12.2927142 55.5851527, 12.292938 55.5850191, 12.2932539 55.5848524)",,,
320264700,False,Greve Strandvej,secondary,50,False,14.129,"LINESTRING (12.3076625 55.5811912, 12.3074743 55.5811217)",,2,151
35368987,False,Firkløvervej,residential,,False,98.578,"LINESTRING (12.307052 55.5798852, 12.3067906 55.5800438, 12.305983 55.5805339)",,,
35369054,False,Røde Låge,residential,,False,119.609,"LINESTRING (12.306997 55.5796037, 12.3056939 55.5803876)",,,
35369054,False,Røde Låge,residential,,True,119.609,"LINESTRING (12.3056939 55.5803876, 12.306997 55.5796037)",,,
968729714,True,Greve Strandvej,secondary,50,False,24.389,"LINESTRING (12.3056939 55.5803876, 12.305983 55.5805339)",,,151
320264700,False,Greve Strandvej,secondary,50,True,8.176,"LINESTRING (12.305983 55.5805339, 12.3060899 55.5805758)",,2,151
320264703,True,Greve Strandvej,secondary,50,False,41.874,"LINESTRING (12.305983 55.5805339, 12.3053959 55.5803559)",,,151
35368987,False,Firkløvervej,residential,,True,98.578,"LINESTRING (12.305983 55.5805339, 12.3067906 55.5800438, 12.307052 55.5798852)",,,
726092775,True,Greve Strandvej,secondary,50,False,12.333,"LINESTRING (12.3037541 55.5796311, 12.3039198 55.5796905)",,,151
22987697,True,Greve Centervej,tertiary,50,False,11.758,"LINESTRING (12.3039198 55.5796905, 12.3038071 55.5797749)",,,
726092775,True,Greve Strandvej,secondary,50,False,62.391,"LINESTRING (12.3039198 55.5796905, 12.3047342 55.5800113)",,,151
39594925,False,Ellevej,residential,,False,83.86099999999999,"LINESTRING (12.3053959 55.5803559, 12.3051691 55.5804977, 12.3044857 55.5809073)",,,
320264703,True,Greve Strandvej,secondary,50,False,72.981,"LINESTRING (12.3053959 55.5803559, 12.3050242 55.5802242, 12.3044176 55.5800024)",,,151
39594925,False,Ellevej,residential,,True,83.86099999999999,"LINESTRING (12.3044857 55.5809073, 12.3051691 55.5804977, 12.3053959 55.5803559)",,,
320264700,False,Greve Strandvej,secondary,50,False,51.209,"LINESTRING (12.3067597 55.580838, 12.3060899 55.5805758)",,2,151
320264700,False,Greve Strandvej,secondary,50,True,14.007,"LINESTRING (12.3067597 55.580838, 12.3069417 55.5809107)",,2,151
320264700,False,Greve Strandvej,secondary,50,False,14.007,"LINESTRING (12.3069417 55.5809107, 12.3067597 55.580838)",,2,151
320264700,False,Greve Strandvej,secondary,50,True,40.879000000000005,"LINESTRING (12.3069417 55.5809107, 12.3069794 55.5809257, 12.3074743 55.5811217)",,2,151
68705822,True,,tertiary,50,False,12.922,"LINESTRING (12.2920316 55.5818109, 12.2920572 55.5818361, 12.2920664 55.5818647, 12.2920583 55.5818934, 12.2920338 55.5819189)",roundabout,1,
148809362,False,Centerholmen,tertiary,50,False,67.80699999999999,"LINESTRING (12.2920316 55.5818109, 12.2921219 55.581778, 12.2922123 55.5817451, 12.292374 55.5816861, 12.292674 55.5815672, 12.2928251 55.5815066, 12.2929256 55.5814698)",,2,
"[148809369, 847324453, 847324454]",False,Holmeagervej,tertiary,50,False,179.608,"LINESTRING (12.2920338 55.5819189, 12.2921574 55.581961, 12.2923747 55.5820351, 12.2930231 55.5822827, 12.2935984 55.582542, 12.2936911 55.5825913, 12.2937593 55.5826266, 12.2942623 55.582919)",,2,
