osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,access,geometry,bridge,junction
43339519,,,Storchenweg,residential,30,False,True,47.44,,"LINESTRING (8.0757455 47.3718348, 8.075583 47.372247)",,
103218137,,,Hofstattmattenweg,residential,30,False,True,112.987,,"LINESTRING (8.0757455 47.3718348, 8.0742888 47.3715914)",,
25729792,,,Suhrestrasse,residential,30,False,True,113.003,,"LINESTRING (8.0759342 47.3713854, 8.0744938 47.3711005)",,
43339519,,,Storchenweg,residential,30,False,True,51.952,,"LINESTRING (8.0759342 47.3713854, 8.0757455 47.3718348)",,
25729792,,,Suhrestrasse,residential,30,False,False,236.856,,"LINESTRING (8.0759342 47.3713854, 8.0767143 47.3715382, 8.0770979 47.3716195, 8.0775518 47.3717158, 8.0783345 47.3718548, 8.0785308 47.3719087, 8.0786954 47.3719797, 8.0788824 47.372081)",,
43339524,,,Forellenweg,residential,,False,False,51.012,,"LINESTRING (8.0741063 47.3720332, 8.0742888 47.3715914)",,
43339524,,,Forellenweg,residential,,False,True,58.358,,"LINESTRING (8.0741063 47.3720332, 8.0739055 47.3725401)",,
43339521,,,Flurweg,residential,30,False,False,113.753,,"LINESTRING (8.0741063 47.3720332, 8.0748975 47.3721611, 8.075583 47.372247)",,
43339524,,,Forellenweg,residential,,False,False,56.727,,"LINESTRING (8.0742888 47.3715914, 8.0744938 47.3711005)",,
43339524,,,Forellenweg,residential,,False,True,51.012,,"LINESTRING (8.0742888 47.3715914, 8.0741063 47.3720332)",,
103218137,,,Hofstattmattenweg,residential,30,False,False,112.987,,"LINESTRING (8.0742888 47.3715914, 8.0757455 47.3718348)",,
43339524,,,Forellenweg,residential,,False,False,58.358,,"LINESTRING (8.0739055 47.3725401, 8.0741063 47.3720332)",,
43339529,,,Galeggenweg,residential,30,False,True,122.719,,"LINESTRING (8.0739055 47.3725401, 8.074616 47.3725892, 8.0748397 47.3725798, 8.075525 47.3725182)",,
25729792,,,Suhrestrasse,residential,30,False,False,113.003,,"LINESTRING (8.0744938 47.3711005, 8.0759342 47.3713854)",,
43339524,,,Forellenweg,residential,,False,True,56.727,,"LINESTRING (8.0744938 47.3711005, 8.0742888 47.3715914)",,
48132600,,,Obere Dorfstrasse,residential,30,False,True,16.068,,"LINESTRING (8.0787582 47.3721985, 8.0788824 47.372081)",,
43339525,,,Anna-Heer-Strasse,residential,,False,False,163.95600000000002,,"LINESTRING (8.0787582 47.3721985, 8.078835 47.372242, 8.0789963 47.37233, 8.0791209 47.3723989, 8.0791944 47.3724395, 8.0794686 47.372621, 8.0795561 47.3726789, 8.0798064 47.3728759, 8.0799242 47.3729686, 8.0800455 47.3730641, 8.0801875 47.3731259, 8.0803533 47.3731879)",,
48132600,,,Obere Dorfstrasse,residential,30,False,False,124.858,,"LINESTRING (8.0787582 47.3721985, 8.0785571 47.3723449, 8.0784634 47.3724215, 8.0782601 47.3725877, 8.0781551 47.3726889, 8.0780884 47.3727531, 8.0779399 47.3728804, 8.0777751 47.3729857, 8.0776701 47.3730405)",,
43339525,,,Anna-Heer-Strasse,residential,,False,True,163.956,,"LINESTRING (8.0803533 47.3731879, 8.0801875 47.3731259, 8.0800455 47.3730641, 8.0799242 47.3729686, 8.0798064 47.3728759, 8.0795561 47.3726789, 8.0794686 47.372621, 8.0791944 47.3724395, 8.0791209 47.3723989, 8.0789963 47.37233, 8.078835 47.372242, 8.0787582 47.3721985)",,
83077050,2,23,Tramstrasse,primary,50,False,False,70.977,,"LINESTRING (8.0803533 47.3731879, 8.0799428 47.3735316, 8.0798529 47.3736225, 8.079793 47.3736993)",,
"[83077050, 24744859, 1217605804, 83077053]","['2', '3', '4']",23,Tramstrasse,primary,50,False,True,135.704,,"LINESTRING (8.0803533 47.3731879, 8.080439 47.3731082, 8.0804904 47.3730512, 8.0805841 47.3729475, 8.0806749 47.3728446, 8.0807173 47.372796, 8.0810144 47.3725224, 8.0811718 47.3723566, 8.0812598 47.3722588, 8.0813694 47.3721833)",yes,
"[160096130, 35187307]",,,Postweg,residential,,False,False,160.61,,"LINESTRING (8.0783273 47.3749136, 8.0783947 47.3748371, 8.0785656 47.3745988, 8.0785798 47.374547, 8.0785924 47.3745009, 8.0786012 47.3744688, 8.0785796 47.3743153, 8.0785576 47.3742201, 8.0785308 47.374104, 8.0784537 47.3739866, 8.0783346 47.3738402, 8.0781143 47.3735863)",,
49533118,,,Mittlere Dorfstrasse,residential,30,False,False,42.7,,"LINESTRING (8.0783273 47.3749136, 8.078442 47.3749573, 8.0784963 47.374978, 8.0788176 47.3751065)",,
49533118,,,Mittlere Dorfstrasse,residential,30,False,True,68.817,,"LINESTRING (8.0783273 47.3749136, 8.0780347 47.3747991, 8.0777518 47.3747069, 8.0774997 47.3746586)",,
49533118,,,Mittlere Dorfstrasse,residential,30,False,True,42.7,,"LINESTRING (8.0788176 47.3751065, 8.0784963 47.374978, 8.078442 47.3749573, 8.0783273 47.3749136)",,
272678230,2,23,Tramstrasse,primary,50,False,False,162.807,,"LINESTRING (8.0788176 47.3751065, 8.0786799 47.375235, 8.0785688 47.3753547, 8.0784788 47.375466, 8.0783827 47.3756008, 8.0783457 47.3756679, 8.0783075 47.375737, 8.0781726 47.3760063, 8.0781313 47.376108, 8.0780725 47.3762524, 8.0780072 47.3764499)",,
272678230,2,23,Tramstrasse,primary,50,False,True,82.219,,"LINESTRING (8.0788176 47.3751065, 8.0790523 47.3748803, 8.0791636 47.3747668, 8.0792467 47.3746669, 8.0793232 47.374567, 8.0793862 47.3744771)",,
43339531,,,,residential,,False,False,44.668,,"LINESTRING (8.0819374 47.3717603, 8.0824235 47.3719905)",,
"[43339530, 611992147, 611992149, 113055015]",,,Bahnhofstrasse,residential,50,False,False,214.04999999999998,delivery,"LINESTRING (8.0819374 47.3717603, 8.0819323 47.3717298, 8.0818972 47.37167, 8.0818628 47.3716246, 8.0817798 47.371549, 8.0814607 47.3712869, 8.0813641 47.3712083, 8.0812753 47.371136, 8.081208 47.3710813, 8.0811121 47.3710855, 8.0810624 47.371048, 8.0807023 47.3707757, 8.080371 47.3705097, 8.080178 47.3703562, 8.0801175 47.3703334)",,
43339530,,,Bahnhofstrasse,residential,,False,True,65.003,,"LINESTRING (8.0819374 47.3717603, 8.0819042 47.3718199, 8.0818458 47.3718676, 8.0816147 47.3719696, 8.0814771 47.3720668, 8.0813694 47.3721833)",,
43339531,,,,residential,,False,True,44.668,,"LINESTRING (8.0824235 47.3719905, 8.0819374 47.3717603)",,
46626684,,,Heuweg,residential,,False,False,22.433,,"LINESTRING (8.0730194 47.3700614, 8.0730102 47.3700007, 8.0729366 47.3698691)",,
164633187,,,Schmittegasse,residential,30,False,True,53.181,,"LINESTRING (8.0730194 47.3700614, 8.0731199 47.370047, 8.0734369 47.3700179, 8.0737184 47.3699948)",,
"[173869393, 37517438]",,,Obere Dorfstrasse,residential,30,False,False,98.80000000000001,,"LINESTRING (8.079233 47.3709713, 8.0791943 47.3710626, 8.0791606 47.3711729, 8.0791412 47.3712875, 8.079132 47.3714125, 8.0791175 47.371546, 8.0790951 47.371752, 8.0790565 47.3718485)",,
"[164633187, 164633188]",,,Schmittegasse,residential,30,False,False,83.685,,"LINESTRING (8.079233 47.3709713, 8.0791682 47.3709227, 8.0791127 47.3708969, 8.0788478 47.3708268, 8.0784832 47.3707253, 8.0782332 47.3706587)",,
708084534,2,,,residential,50,True,False,24.099,,"LINESTRING (8.079233 47.3709713, 8.0793524 47.3708945, 8.0794563 47.3708163)",,
108040394,,,Belchenweg,residential,30,False,False,220.945,,"LINESTRING (8.0790565 47.3718485, 8.0788822 47.3717899, 8.0762681 47.3712353)",,
"[173869393, 71890292, 71890294]",,,Obere Dorfstrasse,residential,30,False,False,29.223,,"LINESTRING (8.0790565 47.3718485, 8.0790457 47.3718762, 8.0789798 47.3719827, 8.0789483 47.3720218, 8.0788824 47.372081)",yes,
"[173869393, 37517438]",,,Obere Dorfstrasse,residential,30,False,True,98.8,,"LINESTRING (8.0790565 47.3718485, 8.0790951 47.371752, 8.0791175 47.371546, 8.079132 47.3714125, 8.0791412 47.3712875, 8.0791606 47.3711729, 8.0791943 47.3710626, 8.079233 47.3709713)",,
"[160096130, 35187307]",,,Postweg,residential,,False,True,160.61,,"LINESTRING (8.0781143 47.3735863, 8.0783346 47.3738402, 8.0784537 47.3739866, 8.0785308 47.374104, 8.0785576 47.3742201, 8.0785796 47.3743153, 8.0786012 47.3744688, 8.0785924 47.3745009, 8.0785798 47.374547, 8.0785656 47.3745988, 8.0783947 47.3748371, 8.0783273 47.3749136)",,
43341428,,,Kapellenweg,residential,,False,True,94.32300000000001,,"LINESTRING (8.0766566 47.3770913, 8.0767623 47.3769855, 8.0767958 47.3769974, 8.0771152 47.3771165, 8.0773749 47.3772185, 8.0776962 47.3773305)",,
43339527,,,Junkerngasse,residential,30,False,False,138.31900000000002,,"LINESTRING (8.0763048 47.3755149, 8.0763906 47.3753395, 8.0764369 47.3751096, 8.0765754 47.3747656, 8.0766552 47.3746412, 8.0767305 47.374515, 8.0768316 47.3744269, 8.0769572 47.3744074)",,
43339527,,,Junkerngasse,residential,30,False,True,35.429,,"LINESTRING (8.0763048 47.3755149, 8.0763539 47.3755446, 8.0767147 47.3756687)",,
43341434,,,Tannenweg,residential,,False,False,35.051,,"LINESTRING (8.0763048 47.3755149, 8.0762208 47.3755413, 8.0761289 47.3755525, 8.075862 47.3754963)",,
43341434,,,Tannenweg,residential,,False,True,35.051,,"LINESTRING (8.075862 47.3754963, 8.0761289 47.3755525, 8.0762208 47.3755413, 8.0763048 47.3755149)",,
43341435,,,Winkelweg,residential,30,False,False,141.22700000000003,,"LINESTRING (8.0780072 47.3764499, 8.0774891 47.3764394, 8.0773912 47.3764516, 8.0773005 47.376463, 8.0769249 47.3766467, 8.0768593 47.3766441, 8.0766795 47.3765897, 8.0765058 47.3765543, 8.0762478 47.3765505)",,
272678230,2,23,Tramstrasse,primary,50,False,False,100.71699999999998,,"LINESTRING (8.0780072 47.3764499, 8.0777648 47.3770977, 8.0777425 47.3771631, 8.0777219 47.3772256, 8.0776962 47.3773305)",,
272678230,2,23,Tramstrasse,primary,50,False,True,162.80700000000002,,"LINESTRING (8.0780072 47.3764499, 8.0780725 47.3762524, 8.0781313 47.376108, 8.0781726 47.3760063, 8.0783075 47.375737, 8.0783457 47.3756679, 8.0783827 47.3756008, 8.0784788 47.375466, 8.0785688 47.3753547, 8.0786799 47.375235, 8.0788176 47.3751065)",,
272678230,2,23,Tramstrasse,primary,50,False,True,24.494,,"LINESTRING (8.0776386 47.3775473, 8.0776962 47.3773305)",,
43352533,,,Augustinergasse,residential,,False,True,150.74000000000004,,"LINESTRING (8.0810179 47.3752625, 8.0810807 47.3751551, 8.0812466 47.3748609, 8.0814629 47.3746486, 8.0817169 47.3743675, 8.0818463 47.3741773, 8.0818409 47.3740901, 8.0818174 47.3740523)",,
43352543,,,Mühleweg,residential,,False,False,47.997,,"LINESTRING (8.0810179 47.3752625, 8.0811981 47.3753816, 8.081392 47.3754992, 8.0814832 47.3755574)",,
43352543,,,Mühleweg,residential,,False,True,151.38799999999998,,"LINESTRING (8.0810179 47.3752625, 8.0809164 47.3751896, 8.0805038 47.374974, 8.080214 47.3748117, 8.0801457 47.3747757, 8.0799813 47.3747089, 8.0797406 47.3746102, 8.0794512 47.3744965, 8.0793862 47.3744771)",,
43352543,,,Mühleweg,residential,,False,True,12.737,,"LINESTRING (8.0815895 47.3756465, 8.0814832 47.3755574)",,
43352536,,,Mattenweg,residential,,False,False,125.23899999999999,,"LINESTRING (8.0815895 47.3756465, 8.0813313 47.3759526, 8.0811279 47.3762373, 8.0809815 47.3764169, 8.0808829 47.3765386, 8.0808216 47.376581, 8.0807624 47.3766175)",,
1228912373,,,Mühleweg,residential,,False,False,138.662,,"LINESTRING (8.0815895 47.3756465, 8.0818638 47.3757729, 8.0820342 47.3759148, 8.0822684 47.3762686, 8.0823681 47.3764521, 8.0824204 47.3765507, 8.0824774 47.3766269, 8.0825306 47.3766822)",,
43352543,,,Mühleweg,residential,,False,False,12.737,,"LINESTRING (8.0814832 47.3755574, 8.0815895 47.3756465)",,
43352539,,,Fröschenweg,residential,,False,False,17.549,,"LINESTRING (8.0814832 47.3755574, 8.0815986 47.3755467, 8.0817072 47.375518)",,
43352543,,,Mühleweg,residential,,False,True,47.997,,"LINESTRING (8.0814832 47.3755574, 8.081392 47.3754992, 8.0811981 47.3753816, 8.0810179 47.3752625)",,
43352539,,,Fröschenweg,residential,,False,True,17.549,,"LINESTRING (8.0817072 47.375518, 8.0815986 47.3755467, 8.0814832 47.3755574)",,
43352540,,,Fröschenweg,residential,,False,False,46.752,,"LINESTRING (8.0817072 47.375518, 8.0817374 47.3754559, 8.0818324 47.3753282, 8.0819654 47.3751362)",,
43352540,,,Fröschenweg,residential,,False,True,76.987,,"LINESTRING (8.0817072 47.375518, 8.0819982 47.3756284, 8.0822515 47.375713, 8.0826166 47.3758339)",,
43352540,,,Fröschenweg,residential,,False,True,46.751999999999995,,"LINESTRING (8.0819654 47.3751362, 8.0818324 47.3753282, 8.0817374 47.3754559, 8.0817072 47.375518)",,
43352540,,,Fröschenweg,residential,,False,False,76.98700000000001,,"LINESTRING (8.0826166 47.3758339, 8.0822515 47.375713, 8.0819982 47.3756284, 8.0817072 47.375518)",,
43352543,,,Mühleweg,residential,,False,False,151.38799999999998,,"LINESTRING (8.0793862 47.3744771, 8.0794512 47.3744965, 8.0797406 47.3746102, 8.0799813 47.3747089, 8.0801457 47.3747757, 8.080214 47.3748117, 8.0805038 47.374974, 8.0809164 47.3751896, 8.0810179 47.3752625)",,
83077050,2,23,Tramstrasse,primary,50,False,True,91.961,,"LINESTRING (8.0793862 47.3744771, 8.0794372 47.3743872, 8.0794828 47.3742973, 8.0795128 47.3742351, 8.0795927 47.3740405, 8.0796692 47.373875, 8.0797188 47.3737959, 8.079793 47.3736993)",,
272678230,2,23,Tramstrasse,primary,50,False,False,82.219,,"LINESTRING (8.0793862 47.3744771, 8.0793232 47.374567, 8.0792467 47.3746669, 8.0791636 47.3747668, 8.0790523 47.3748803, 8.0788176 47.3751065)",,
"[173869388, 46271797]",,,Hübel,residential,,False,False,63.41,,"LINESTRING (8.0742062 47.3733054, 8.0742337 47.3734158, 8.0742967 47.3736912, 8.0743373 47.3738687)",,
"[46271786, 173869390]",,,Lättweg,residential,,False,True,168.67,,"LINESTRING (8.0742062 47.3733054, 8.074304 47.3732703, 8.0745633 47.3732567, 8.0747821 47.3732452, 8.0748209 47.3732978, 8.0751823 47.3735456, 8.0752748 47.3736091, 8.0757131 47.3738863, 8.0758011 47.3739684, 8.075883 47.3740672)",,
"[46271786, 173869390]",,,Lättweg,residential,,False,False,168.67000000000002,,"LINESTRING (8.075883 47.3740672, 8.0758011 47.3739684, 8.0757131 47.3738863, 8.0752748 47.3736091, 8.0751823 47.3735456, 8.0748209 47.3732978, 8.0747821 47.3732452, 8.0745633 47.3732567, 8.074304 47.3732703, 8.0742062 47.3733054)",,
"[664804258, 46271796]",,,Hintere Kirchgasse,residential,,False,"[False, True]",261.919,,"LINESTRING (8.075883 47.3740672, 8.075513 47.3741482, 8.0753518 47.3741877, 8.0752901 47.3742729, 8.0752899 47.3743591, 8.0753128 47.374713, 8.0752839 47.3748672, 8.0752167 47.3749375, 8.0750661 47.3749757, 8.0748607 47.3750832, 8.0746944 47.3751409, 8.0742778 47.3752257, 8.0741902 47.3752774, 8.0741388 47.3753164, 8.0740647 47.3753571, 8.0740073 47.3753564, 8.0739641 47.3753199, 8.073952 47.3752618, 8.0739923 47.37522, 8.0740951 47.3751402)",,
46271804,,,Kirchgasse,residential,,False,True,87.08200000000001,,"LINESTRING (8.075883 47.3740672, 8.076224 47.3740408, 8.0768758 47.3739243, 8.0770147 47.3739193)",,
46271804,,,Kirchgasse,residential,,False,False,87.082,,"LINESTRING (8.0770147 47.3739193, 8.0768758 47.3739243, 8.076224 47.3740408, 8.075883 47.3740672)",,
"[173869392, 48759067]",,,Obere Dorfstrasse,residential,30,False,True,101.22999999999999,,"LINESTRING (8.0770147 47.3739193, 8.0770483 47.3738281, 8.0771574 47.3736728, 8.0772593 47.3735362, 8.0773273 47.3734117, 8.0774105 47.3732139, 8.0774522 47.3731596, 8.0774731 47.3731382, 8.0775493 47.3730969)",,
273804634,,,Obere Dorfstrasse,residential,30,False,False,54.948,,"LINESTRING (8.0770147 47.3739193, 8.0769969 47.3740201, 8.0769932 47.3740344, 8.0769906 47.3740654, 8.0769519 47.3741966, 8.0769307 47.3743016, 8.0769572 47.3744074)",,
164633186,,,Obere Dorfstrasse,residential,,False,False,11.049,,"LINESTRING (8.0776701 47.3730405, 8.0775493 47.3730969)",,
43339528,,,Metzgergasse,residential,30,False,False,177.707,,"LINESTRING (8.0776701 47.3730405, 8.0777865 47.3731131, 8.0779004 47.3731721, 8.0781 47.3732724, 8.0783687 47.3733549, 8.0784596 47.3733796, 8.0785428 47.3734022, 8.0796075 47.3736742, 8.0797132 47.3736885, 8.079793 47.3736993)",,
