osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,width
4473604,Schwarzackerstrasse,residential,50,False,False,81.976,"LINESTRING (8.5919759 47.4129391, 8.5918833 47.4129405, 8.591571 47.4130126, 8.5909404 47.4131593)",,,
"[735238209, 122398946, 4473603, 739545511, 4674550, 757341628]",Bahnhofplatz,residential,,False,False,215.038,"LINESTRING (8.5919759 47.4129391, 8.5920522 47.412882, 8.5921667 47.4128527, 8.5923966 47.4128005, 8.5925803 47.4127589, 8.5927744 47.4127149, 8.5930023 47.4126622, 8.5930578 47.4126493, 8.5931314 47.4126319, 8.5936712 47.4125045, 8.5938063 47.412474, 8.5941959 47.4123859, 8.5942511 47.4124215, 8.5943528 47.4125449, 8.594447 47.4126591)",,,
35110853,Bahnhofstrasse,tertiary,30,False,True,43.114000000000004,"LINESTRING (8.5889302 47.4154522, 8.5889518 47.4154328, 8.5890033 47.4153865, 8.5890823 47.4153091, 8.58926 47.4151352)",,,
670729284,,secondary,50,True,False,14.944,"LINESTRING (8.5889302 47.4154522, 8.5889703 47.415472, 8.5889983 47.4154997, 8.5890111 47.4155322, 8.5890071 47.4155657)",roundabout,,
670729282,Alte Winterthurerstrasse,secondary,50,False,True,68.173,"LINESTRING (8.5890071 47.4155657, 8.5890467 47.4155715, 8.5891257 47.415583, 8.5895035 47.4156012, 8.5896313 47.4156148, 8.5897446 47.4156367, 8.5898861 47.4156854)",,,
670729284,,secondary,50,True,False,19.173000000000002,"LINESTRING (8.5890071 47.4155657, 8.5889907 47.4155922, 8.5889638 47.4156144, 8.5889286 47.4156305, 8.588888 47.415639, 8.5888455 47.4156394, 8.5888047 47.4156315)",roundabout,,
76565612,Opfikonerstrasse,tertiary,50,False,False,37.5,"LINESTRING (8.5888047 47.4156315, 8.5887553 47.4156542, 8.5886603 47.415698, 8.5883705 47.4157956)",,2,
670729284,,secondary,50,True,False,17.719,"LINESTRING (8.5888047 47.4156315, 8.5887655 47.4156138, 8.5887365 47.4155887, 8.5887208 47.4155586, 8.5887201 47.4155268, 8.5887343 47.4154964)",roundabout,,
4674546,Alte Winterthurerstrasse,secondary,50,False,False,52.038000000000004,"LINESTRING (8.5887343 47.4154964, 8.5886924 47.415485, 8.5886032 47.4154606, 8.5884792 47.4154163, 8.5881225 47.4152795)",,,
670729284,,secondary,50,True,False,17.168,"LINESTRING (8.5887343 47.4154964, 8.588761 47.4154713, 8.5887977 47.415453, 8.588841 47.4154433, 8.5888866 47.415443, 8.5889302 47.4154522)",roundabout,,
4674546,Alte Winterthurerstrasse,secondary,50,False,False,54.397999999999996,"LINESTRING (8.587019 47.4149159, 8.5866996 47.4148385, 8.5863284 47.4147728)",,,
4674546,Alte Winterthurerstrasse,secondary,50,False,True,92.406,"LINESTRING (8.587019 47.4149159, 8.5876818 47.4151188, 8.5881225 47.4152795)",,,
151040426,Mattengasse,residential,,False,False,59.661,"LINESTRING (8.587019 47.4149159, 8.586939 47.4149548, 8.5863752 47.4152291)",,,
154903928,Alte Winterthurerstrasse,secondary,50,False,False,20.61,"LINESTRING (8.5914578 47.4167228, 8.5913695 47.4166517, 8.5912821 47.4165806)",,,
683368976,Alte Winterthurerstrasse,secondary,50,False,True,138.799,"LINESTRING (8.5914578 47.4167228, 8.5914891 47.41675, 8.5915928 47.4168404, 8.5917264 47.4169263, 8.5918415 47.416981, 8.5919738 47.4170347, 8.5922101 47.4171242, 8.592593 47.4172692, 8.592957 47.4174314)",,,
"[1228627889, 739565294]",Alpenstrasse,residential,50,False,True,126.969,"LINESTRING (8.5914578 47.4167228, 8.5913857 47.416757, 8.5911135 47.4168861, 8.591005 47.4169722, 8.5908778 47.4170469, 8.5901289 47.4174216)",,,
27990610,Brunnenstrasse,residential,50,False,True,11.285,"LINESTRING (8.5940097 47.418248, 8.5939719 47.4182899, 8.5939315 47.4183346)",,,
683368976,Alte Winterthurerstrasse,secondary,50,False,False,121.22800000000001,"LINESTRING (8.5940097 47.418248, 8.593873 47.4181727, 8.5937142 47.4180381, 8.5933701 47.4177019, 8.593247 47.4176074, 8.5931078 47.4175159, 8.592957 47.4174314)",,,
"[683368976, 10595262]",Alte Winterthurerstrasse,secondary,50,False,True,297.439,"LINESTRING (8.5940097 47.418248, 8.5942402 47.4183215, 8.5947011 47.4183914, 8.5950996 47.4184659, 8.5953341 47.418519, 8.5954304 47.4185497, 8.5955513 47.4185826, 8.5956643 47.4186249, 8.5963994 47.4189569, 8.5966787 47.4190889, 8.5971026 47.419342, 8.5973265 47.4194646, 8.5974268 47.4195112)",,,
10595281,Obere Kirchstrasse,residential,50,False,False,88.207,"LINESTRING (8.5983255 47.4178069, 8.5982118 47.4177432, 8.5977237 47.4174699, 8.5974224 47.4173011)",,,
1228586420,Riedenerstrasse,residential,50,False,True,26.103,"LINESTRING (8.5983255 47.4178069, 8.5982866 47.4178912, 8.5982808 47.4179102, 8.5982393 47.4180341)",,,
10595281,Obere Kirchstrasse,residential,50,False,True,61.713,"LINESTRING (8.5951378 47.4160515, 8.5957735 47.4164022)",,,
10595281,Obere Kirchstrasse,residential,50,False,False,112.673,"LINESTRING (8.5951378 47.4160515, 8.5943706 47.4156436, 8.5941732 47.4155385, 8.5939664 47.4154204)",,,
38291133,Bergliweg,residential,50,True,False,82.844,"LINESTRING (8.5951378 47.4160515, 8.5955341 47.4157122, 8.5955645 47.4156665, 8.5955799 47.4156272, 8.5955931 47.4154056)",,,
1228586420,Riedenerstrasse,residential,50,False,False,95.553,"LINESTRING (8.5981138 47.4195143, 8.5981094 47.4194855, 8.5980577 47.4191684, 8.5980595 47.4191354, 8.5980707 47.4191073, 8.5982653 47.4187343, 8.598278 47.418708, 8.5982813 47.4186821)",,,
"[1228586420, 1228586415]",Riedenerstrasse,residential,50,False,True,12.749000000000002,"LINESTRING (8.5981138 47.4195143, 8.5981033 47.4195504, 8.5980812 47.4196026, 8.5980704 47.419625)",,,
1228586420,Riedenerstrasse,residential,50,False,False,31.926000000000002,"LINESTRING (8.5982813 47.4186821, 8.5982745 47.4186356, 8.5982394 47.4185327, 8.598189 47.4184023)",,,
1228586420,Riedenerstrasse,residential,50,False,True,95.55299999999998,"LINESTRING (8.5982813 47.4186821, 8.598278 47.418708, 8.5982653 47.4187343, 8.5980707 47.4191073, 8.5980595 47.4191354, 8.5980577 47.4191684, 8.5981094 47.4194855, 8.5981138 47.4195143)",,,
739648175,Höhenstrasse,residential,50,False,True,46.591,"LINESTRING (8.5972995 47.4199693, 8.5966815 47.419996)",,,
825166527,Schäfligrabenstrasse,residential,50,False,False,53.049,"LINESTRING (8.5972995 47.4199693, 8.5972961 47.4197443, 8.5973102 47.4196764, 8.5973643 47.4195852, 8.5973892 47.4195557, 8.5974268 47.4195112)",,,
10595260,Alte Winterthurerstrasse,secondary,50,True,False,50.162,"LINESTRING (8.5974268 47.4195112, 8.5975683 47.4195297, 8.5976381 47.4195496, 8.5977752 47.4195798, 8.5980704 47.419625)",,1,
"[683368976, 10595262]",Alte Winterthurerstrasse,secondary,50,False,False,297.439,"LINESTRING (8.5974268 47.4195112, 8.5973265 47.4194646, 8.5971026 47.419342, 8.5966787 47.4190889, 8.5963994 47.4189569, 8.5956643 47.4186249, 8.5955513 47.4185826, 8.5954304 47.4185497, 8.5953341 47.418519, 8.5950996 47.4184659, 8.5947011 47.4183914, 8.5942402 47.4183215, 8.5940097 47.418248)",,,
825166527,Schäfligrabenstrasse,residential,50,False,True,53.049,"LINESTRING (8.5974268 47.4195112, 8.5973892 47.4195557, 8.5973643 47.4195852, 8.5973102 47.4196764, 8.5972961 47.4197443, 8.5972995 47.4199693)",,,
739648175,Höhenstrasse,residential,50,False,False,46.591,"LINESTRING (8.5966815 47.419996, 8.5972995 47.4199693)",,,
739648175,Höhenstrasse,residential,50,False,True,109.215,"LINESTRING (8.5966815 47.419996, 8.5964194 47.4199833, 8.5959842 47.4199282, 8.5952528 47.4198285)",,,
11005741,Höhenstrasse,residential,50,False,False,76.788,"LINESTRING (8.5927576 47.419752, 8.5928095 47.4197513, 8.5933904 47.4197463, 8.5937781 47.4197421)",,,6
11005741,Höhenstrasse,residential,50,False,True,212.629,"LINESTRING (8.5927576 47.419752, 8.592702 47.4197551, 8.5923093 47.4197801, 8.5918202 47.419855, 8.5913757 47.4199464, 8.5910187 47.4200383, 8.5906261 47.4201632, 8.5905438 47.420193, 8.5903548 47.4202614, 8.5901079 47.4203596)",,,6
11005807,Beetlistrasse,residential,50,False,True,223.44300000000004,"LINESTRING (8.5927576 47.419752, 8.5927964 47.4198457, 8.5928983 47.4200915, 8.5928864 47.4202468, 8.592846 47.4203447, 8.5923214 47.4203949, 8.591952 47.4204768, 8.5916175 47.4205633, 8.5909309 47.4208305)",,,
38290613,Reservoirstrasse,residential,50,False,False,58.502,"LINESTRING (8.5927576 47.419752, 8.5926365 47.4195174, 8.5924907 47.4192579)",,,
11005741,Höhenstrasse,residential,50,False,True,111.554,"LINESTRING (8.5952528 47.4198285, 8.5948942 47.4197908, 8.5947853 47.4197793, 8.5945862 47.4197645, 8.5941812 47.4197437, 8.5937781 47.4197421)",,,6
148498124,Zürichbrunnenstrasse,residential,,False,True,83.95299999999999,"LINESTRING (8.5952528 47.4198285, 8.5952332 47.4199426, 8.5951634 47.4204131, 8.5950265 47.4204295, 8.5949184 47.4204264)",,,
739648175,Höhenstrasse,residential,50,False,False,109.21499999999999,"LINESTRING (8.5952528 47.4198285, 8.5959842 47.4199282, 8.5964194 47.4199833, 8.5966815 47.419996)",,,
11005756,Schmittenackerstrasse,residential,50,False,False,124.801,"LINESTRING (8.5954793 47.4192663, 8.5949195 47.4191792, 8.5947134 47.4191471, 8.5945688 47.4191389, 8.5942323 47.4191399, 8.594045 47.4191454, 8.5938421 47.4191581)",,,
11005756,Schmittenackerstrasse,residential,50,False,True,102.289,"LINESTRING (8.5924907 47.4192579, 8.5931452 47.419215, 8.5935996 47.4191765, 8.5938421 47.4191581)",,,
38290613,Reservoirstrasse,residential,50,False,False,60.282000000000004,"LINESTRING (8.5924907 47.4192579, 8.5922545 47.4188792, 8.5921657 47.4187627)",,,
38290613,Reservoirstrasse,residential,50,False,True,58.502,"LINESTRING (8.5924907 47.4192579, 8.5926365 47.4195174, 8.5927576 47.419752)",,,
220641428,Schützenstrasse,residential,50,False,True,14.667,"LINESTRING (8.5909309 47.4208305, 8.5907739 47.4207523)",,,
11005807,Beetlistrasse,residential,50,False,False,223.44299999999998,"LINESTRING (8.5909309 47.4208305, 8.5916175 47.4205633, 8.591952 47.4204768, 8.5923214 47.4203949, 8.592846 47.4203447, 8.5928864 47.4202468, 8.5928983 47.4200915, 8.5927964 47.4198457, 8.5927576 47.419752)",,,
11006982,Froheimstrasse,residential,50,False,True,101.621,"LINESTRING (8.5914631 47.4179842, 8.5903558 47.4185075)",,,
11006982,Froheimstrasse,residential,50,False,False,128.111,"LINESTRING (8.5914631 47.4179842, 8.5925192 47.4175934, 8.5928842 47.4174583, 8.592957 47.4174314)",,,
38290613,Reservoirstrasse,residential,50,False,False,51.991,"LINESTRING (8.5914631 47.4179842, 8.5911798 47.4178338, 8.590888 47.4177282)",,,
38290613,Reservoirstrasse,residential,50,False,True,55.461,"LINESTRING (8.5914631 47.4179842, 8.5917206 47.4182199, 8.5918679 47.4183998)",,,
739565301,Alpenstrasse,living_street,20,False,True,58.859,"LINESTRING (8.5901289 47.4174216, 8.5894931 47.41773)",,,
38290613,Reservoirstrasse,residential,50,False,False,141.424,"LINESTRING (8.5901289 47.4174216, 8.5899803 47.4173472, 8.5898301 47.4172538, 8.5896091 47.4171343, 8.5894414 47.4170651, 8.589314 47.4170125, 8.5888366 47.4168466, 8.5886987 47.4167819, 8.5886289 47.4166862)",,,
38290613,Reservoirstrasse,residential,50,False,True,66.584,"LINESTRING (8.5901289 47.4174216, 8.5903013 47.4175046, 8.590888 47.4177282)",,,
"[1228627889, 739565294]",Alpenstrasse,residential,50,False,False,126.969,"LINESTRING (8.5901289 47.4174216, 8.5908778 47.4170469, 8.591005 47.4169722, 8.5911135 47.4168861, 8.5913857 47.416757, 8.5914578 47.4167228)",,,
148498124,Zürichbrunnenstrasse,residential,,False,False,83.953,"LINESTRING (8.5949184 47.4204264, 8.5950265 47.4204295, 8.5951634 47.4204131, 8.5952332 47.4199426, 8.5952528 47.4198285)",,,
83830904,Schützenstrasse,residential,50,False,False,94.054,"LINESTRING (8.5869234 47.4163786, 8.5869577 47.416408, 8.5871007 47.4165433, 8.5871763 47.4166049, 8.587273 47.4166714, 8.5873818 47.4167422, 8.5874924 47.4168344, 8.5875893 47.4169482, 8.5876181 47.4170047, 8.5876278 47.417061)",,,
220641429,Opfikonerstrasse,tertiary,50,False,False,125.29599999999999,"LINESTRING (8.5869234 47.4163786, 8.5863084 47.4165685, 8.5859001 47.4167204, 8.5854539 47.4169054)",,,
796869690,Opfikonerstrasse,tertiary,50,False,True,94.151,"LINESTRING (8.5869234 47.4163786, 8.5870752 47.4163221, 8.5873277 47.4162017, 8.5876679 47.4160658, 8.5877727 47.4160188, 8.587988 47.415935)",,,
35099620,Bodenackerstrasse,residential,50,False,False,153.50300000000001,"LINESTRING (8.5876278 47.417061, 8.5860577 47.4177248, 8.5858938 47.4177882)",,,
83830904,Schützenstrasse,residential,50,False,False,73.013,"LINESTRING (8.5876278 47.417061, 8.5876227 47.4171032, 8.5876182 47.4171365, 8.587588 47.4172296, 8.587563 47.4173068, 8.58752 47.4174729, 8.5875154 47.4175695, 8.5875648 47.4177067)",,,
83830904,Schützenstrasse,residential,50,False,True,94.054,"LINESTRING (8.5876278 47.417061, 8.5876181 47.4170047, 8.5875893 47.4169482, 8.5874924 47.4168344, 8.5873818 47.4167422, 8.587273 47.4166714, 8.5871763 47.4166049, 8.5871007 47.4165433, 8.5869577 47.416408, 8.5869234 47.4163786)",,,
1230263461,Alter Kirchenweg,residential,50,False,True,88.062,"LINESTRING (8.5876278 47.417061, 8.5882671 47.4168914, 8.5883336 47.4168729, 8.5885043 47.4168009, 8.5885685 47.4167481, 8.5886289 47.4166862)",,,
11006982,Froheimstrasse,residential,50,False,False,148.899,"LINESTRING (8.5887165 47.4192577, 8.5903558 47.4185075)",,,
"[916721228, 220641430]",Hardstrasse,residential,,False,True,78.651,"LINESTRING (8.5887165 47.4192577, 8.5886724 47.4193594, 8.5886343 47.419515, 8.5886208 47.4195681, 8.5885965 47.4196666, 8.5885721 47.4197654, 8.5885816 47.419955)",,,
1009660204,Schützenstrasse,residential,50,False,True,52.586999999999996,"LINESTRING (8.5887165 47.4192577, 8.5886799 47.4192301, 8.5883582 47.4188525)",,,
"[1123777354, 621150428]",Schützenstrasse,residential,50,False,False,51.178,"LINESTRING (8.5887165 47.4192577, 8.5889186 47.4194523, 8.5889525 47.4194847, 8.5891092 47.4196335)",,,6
24341259,Eigenheimstrasse,residential,50,False,False,148.749,"LINESTRING (8.5891092 47.4196335, 8.5900469 47.4191859, 8.5906906 47.4188839, 8.5907335 47.4188723)",,,
621150428,Schützenstrasse,residential,50,False,False,47.297,"LINESTRING (8.5891092 47.4196335, 8.5893342 47.4198527, 8.5894863 47.4199732)",,,6
"[1123777354, 621150428]",Schützenstrasse,residential,50,False,True,51.178,"LINESTRING (8.5891092 47.4196335, 8.5889525 47.4194847, 8.5889186 47.4194523, 8.5887165 47.4192577)",,,6
11006982,Froheimstrasse,residential,50,False,False,101.621,"LINESTRING (8.5903558 47.4185075, 8.5914631 47.4179842)",,,
11006982,Froheimstrasse,residential,50,False,True,148.899,"LINESTRING (8.5903558 47.4185075, 8.5887165 47.4192577)",,,
24341265,Turnhallenstrasse,residential,,False,False,50.998,"LINESTRING (8.5903558 47.4185075, 8.589961 47.4181347)",,,
24341265,Turnhallenstrasse,residential,,False,True,49.528,"LINESTRING (8.5903558 47.4185075, 8.5907335 47.4188723)",,,
11006982,Froheimstrasse,residential,50,False,True,128.111,"LINESTRING (8.592957 47.4174314, 8.5928842 47.4174583, 8.5925192 47.4175934, 8.5914631 47.4179842)",,,
683368976,Alte Winterthurerstrasse,secondary,50,False,False,138.799,"LINESTRING (8.592957 47.4174314, 8.592593 47.4172692, 8.5922101 47.4171242, 8.5919738 47.4170347, 8.5918415 47.416981, 8.5917264 47.4169263, 8.5915928 47.4168404, 8.5914891 47.41675, 8.5914578 47.4167228)",,,
683368976,Alte Winterthurerstrasse,secondary,50,False,True,121.228,"LINESTRING (8.592957 47.4174314, 8.5931078 47.4175159, 8.593247 47.4176074, 8.5933701 47.4177019, 8.5937142 47.4180381, 8.593873 47.4181727, 8.5940097 47.418248)",,,
916721228,Hardstrasse,residential,,False,False,73.058,"LINESTRING (8.5887366 47.4206036, 8.5885816 47.419955)",,,
23149772,Höhenstrasse,residential,50,False,False,143.232,"LINESTRING (8.5887366 47.4206036, 8.5886101 47.4206592, 8.5874042 47.4208576, 8.5872722 47.420825, 8.5869135 47.4208901)",,,
621150430,Höhenstrasse,residential,50,False,True,99.655,"LINESTRING (8.5887366 47.4206036, 8.5891352 47.4205372, 8.5895749 47.4204602, 8.5898691 47.4204088, 8.5899855 47.4203385)",,,
1230263449,Herrengütlistrasse,residential,50,False,False,16.542,"LINESTRING (8.5877656 47.4183861, 8.5879592 47.4183156)",,,
23149703,Gartenstrasse,residential,50,False,False,146.827,"LINESTRING (8.5877656 47.4183861, 8.587626 47.4183263, 8.5875587 47.4183231, 8.5874769 47.418348, 8.5869831 47.4185368, 8.5864631 47.4187608, 8.5861536 47.4188722, 8.5861264 47.4188983, 8.586123 47.4189305)",,,
23149705,Herrengütlistrasse,residential,50,False,True,140.358,"LINESTRING (8.5877656 47.4183861, 8.5877005 47.4184635, 8.5876011 47.4185963, 8.5874721 47.4187143, 8.586849 47.4191958, 8.5866185 47.419375)",,,
739565290,Schützenstrasse,residential,50,False,False,14.497,"LINESTRING (8.5879592 47.4183156, 8.588048 47.4184313)",,,
1230263449,Herrengütlistrasse,residential,50,False,True,16.542,"LINESTRING (8.5879592 47.4183156, 8.5877656 47.4183861)",,,
"[83830904, 1009660197]",Schützenstrasse,residential,50,False,True,73.99600000000001,"LINESTRING (8.5879592 47.4183156, 8.5878743 47.4181912, 8.5877225 47.4179686, 8.5876206 47.417821, 8.5875648 47.4177067)",,,
739565290,Schützenstrasse,residential,50,False,True,14.497,"LINESTRING (8.588048 47.4184313, 8.5879592 47.4183156)",,,
11005812,Alpenstrasse,residential,,False,False,133.891,"LINESTRING (8.588048 47.4184313, 8.5882031 47.4183715, 8.5885926 47.4181778, 8.5892218 47.417871, 8.5894931 47.41773)",,,
"[656538756, 1009660204]",Schützenstrasse,residential,50,False,False,52.328,"LINESTRING (8.588048 47.4184313, 8.5881296 47.4185421, 8.5882345 47.4186843, 8.5883582 47.4188525)",,,
787469185,Alte Winterthurerstrasse,secondary,50,False,True,34.005,"LINESTRING (8.5902513 47.4158619, 8.5905928 47.4160622)",,,
787469184,Alte Winterthurerstrasse,secondary,50,False,False,33.775,"LINESTRING (8.5902513 47.4158619, 8.5901044 47.4157871, 8.5898861 47.4156854)",,,
"[11421345, 1228627893]",Parkstrasse,residential,50,True,False,157.195,"LINESTRING (8.5886289 47.4166862, 8.5887682 47.4166078, 8.5889297 47.4165497, 8.5895321 47.4162982, 8.5901499 47.416032, 8.590192 47.4160086, 8.5902169 47.4159893, 8.5902472 47.415915, 8.5902513 47.4158619)",,,
38290613,Reservoirstrasse,residential,50,False,True,141.424,"LINESTRING (8.5886289 47.4166862, 8.5886987 47.4167819, 8.5888366 47.4168466, 8.589314 47.4170125, 8.5894414 47.4170651, 8.5896091 47.4171343, 8.5898301 47.4172538, 8.5899803 47.4173472, 8.5901289 47.4174216)",,,
796869689,Alter Kirchenweg,residential,50,False,True,62.227999999999994,"LINESTRING (8.5886289 47.4166862, 8.5886803 47.4165643, 8.5886777 47.4164303, 8.5886547 47.4163306, 8.5885672 47.4162091, 8.5885088 47.4161603)",,,
1230263461,Alter Kirchenweg,residential,50,False,False,88.062,"LINESTRING (8.5886289 47.4166862, 8.5885685 47.4167481, 8.5885043 47.4168009, 8.5883336 47.4168729, 8.5882671 47.4168914, 8.5876278 47.417061)",,,
220641429,Opfikonerstrasse,tertiary,50,False,True,125.29599999999999,"LINESTRING (8.5854539 47.4169054, 8.5859001 47.4167204, 8.5863084 47.4165685, 8.5869234 47.4163786)",,,
11421418,Püntengasse,residential,50,False,False,52.16,"LINESTRING (8.5858938 47.4177882, 8.5861499 47.4182241)",,,
35099620,Bodenackerstrasse,residential,50,False,True,153.50300000000001,"LINESTRING (8.5858938 47.4177882, 8.5860577 47.4177248, 8.5876278 47.417061)",,,
11421418,Püntengasse,residential,50,False,True,52.16,"LINESTRING (8.5861499 47.4182241, 8.5858938 47.4177882)",,,
35099607,Lägernstrasse,residential,50,False,True,121.121,"LINESTRING (8.5861499 47.4182241, 8.5874913 47.4177222, 8.5875648 47.4177067)",,,
35099607,Lägernstrasse,residential,50,False,False,121.121,"LINESTRING (8.5875648 47.4177067, 8.5874913 47.4177222, 8.5861499 47.4182241)",,,
"[83830904, 1009660197]",Schützenstrasse,residential,50,False,False,73.99600000000001,"LINESTRING (8.5875648 47.4177067, 8.5876206 47.417821, 8.5877225 47.4179686, 8.5878743 47.4181912, 8.5879592 47.4183156)",,,
83830904,Schützenstrasse,residential,50,False,True,73.013,"LINESTRING (8.5875648 47.4177067, 8.5875154 47.4175695, 8.58752 47.4174729, 8.587563 47.4173068, 8.587588 47.4172296, 8.5876182 47.4171365, 8.5876227 47.4171032, 8.5876278 47.417061)",,,
11421498,Glärnischstrasse,residential,50,False,False,50.696,"LINESTRING (8.5966628 47.415446, 8.5966978 47.4149907)",,,
221349879,Bürglistrasse,residential,50,False,False,64.299,"LINESTRING (8.5966628 47.415446, 8.5963187 47.4154285, 8.5958101 47.4154082)",,,
221349879,Bürglistrasse,residential,50,False,True,37.613,"LINESTRING (8.5966628 47.415446, 8.5968416 47.4154536, 8.5971617 47.4154673)",,,
11421503,Säntisstrasse,residential,30,False,False,18.259,"LINESTRING (8.5965154 47.4137066, 8.596751 47.4136673)",,,
11421498,Glärnischstrasse,residential,50,False,True,143.671,"LINESTRING (8.5965154 47.4137066, 8.596573 47.413887, 8.5966509 47.4143564, 8.596691 47.414817, 8.5966978 47.4149907)",,,
11421503,Säntisstrasse,residential,30,False,True,234.371,"LINESTRING (8.5965154 47.4137066, 8.5956705 47.4138897, 8.5948061 47.4140991, 8.5937559 47.414341, 8.5935583 47.4143623)",,,
"[783082312, 221348690]",Rosenbergstrasse,residential,30,False,False,381.04300000000006,"LINESTRING (8.5978102 47.4125085, 8.5972306 47.4127279, 8.5969187 47.41286, 8.5957158 47.4133718, 8.5953766 47.4135443, 8.5951909 47.4136398, 8.5940164 47.4141398, 8.5936945 47.4142777, 8.5935583 47.4143623)",,,
221360825,Rosenbergstrasse,residential,30,False,True,257.058,"LINESTRING (8.5898861 47.4156854, 8.5899093 47.4156546, 8.5899637 47.415605, 8.5901068 47.415505, 8.5906478 47.4153662, 8.5910771 47.4152437, 8.5914976 47.415105, 8.5928086 47.4146597, 8.5928976 47.4146572)",,,
670729282,Alte Winterthurerstrasse,secondary,50,False,False,68.173,"LINESTRING (8.5898861 47.4156854, 8.5897446 47.4156367, 8.5896313 47.4156148, 8.5895035 47.4156012, 8.5891257 47.415583, 8.5890467 47.4155715, 8.5890071 47.4155657)",,,
787469184,Alte Winterthurerstrasse,secondary,50,False,True,33.775,"LINESTRING (8.5898861 47.4156854, 8.5901044 47.4157871, 8.5902513 47.4158619)",,,
11421503,Säntisstrasse,residential,30,False,False,234.371,"LINESTRING (8.5935583 47.4143623, 8.5937559 47.414341, 8.5948061 47.4140991, 8.5956705 47.4138897, 8.5965154 47.4137066)",,,
221349163,Rosenbergstrasse,residential,30,False,False,23.122,"LINESTRING (8.5935583 47.4143623, 8.5934374 47.4144014, 8.5932823 47.4144537)",,,
"[783082312, 221348690]",Rosenbergstrasse,residential,30,False,True,381.04300000000006,"LINESTRING (8.5935583 47.4143623, 8.5936945 47.4142777, 8.5940164 47.4141398, 8.5951909 47.4136398, 8.5953766 47.4135443, 8.5957158 47.4133718, 8.5969187 47.41286, 8.5972306 47.4127279, 8.5978102 47.4125085)",,,
27808245,Südstrasse,residential,50,False,False,41.319,"LINESTRING (8.5980981 47.4140436, 8.5982078 47.4144077)",,,
27808245,Südstrasse,residential,50,False,True,60.287,"LINESTRING (8.5980981 47.4140436, 8.5978821 47.4135215)",,,
27808245,Südstrasse,residential,50,False,True,50.791,"LINESTRING (8.5982383 47.4154877, 8.5982507 47.415031)",,,
221349879,Bürglistrasse,residential,50,False,False,81.039,"LINESTRING (8.5982383 47.4154877, 8.5971617 47.4154673)",,,
10595281,Obere Kirchstrasse,residential,50,False,False,61.713,"LINESTRING (8.5957735 47.4164022, 8.5951378 47.4160515)",,,
