osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,tunnel,access
"[225801965, 183229407]",False,Rue de la Fontenette,secondary,50,True,24.311,"LINESTRING (6.145971 46.1848304, 6.1459921 46.1848774, 6.146023 46.1849488, 6.1460587 46.1850404)",3,,,,
79239614,True,Place Sigismond,secondary,,False,11.979,"LINESTRING (6.1451 46.1822366, 6.1450463 46.1822637, 6.145015 46.182271, 6.1449595 46.1822767)",,,roundabout,,
79239615,True,Rue de la Fontenette,secondary,,False,17.195,"LINESTRING (6.1451 46.1822366, 6.1451348 46.1822952, 6.1451733 46.1823825)",,,,,
5228521,True,Place Sigismond,secondary,,False,7.041,"LINESTRING (6.1451285 46.1821769, 6.1451187 46.1822093, 6.1451 46.1822366)",,,roundabout,,
82121223,True,Place Sigismond,secondary,,False,6.461,"LINESTRING (6.145115 46.1821199, 6.1451269 46.1821508, 6.1451285 46.1821769)",,,roundabout,,
82121223,True,Place Sigismond,secondary,,False,6.84,"LINESTRING (6.1449385 46.182052, 6.1449895 46.1820525, 6.1450263 46.1820586)",,,roundabout,,
79239619,True,Place Sigismond,secondary,,False,7.426,"LINESTRING (6.1448133 46.1821846, 6.1448113 46.1821539, 6.1448238 46.1821189)",,,roundabout,,
"[1036098127, 1036098128, 182559540, 14328919, 1036098136, 1036098137]",False,Rue de Veyrier,residential,30,False,292.309,"LINESTRING (6.1421086 46.1842896, 6.1422099 46.1842946, 6.1428908 46.1843687, 6.1429394 46.1843731, 6.1434824 46.1844361, 6.1435342 46.1844422, 6.1439912 46.1844917, 6.1440516 46.1844982, 6.1441191 46.1845055, 6.1442828 46.1845241, 6.1444005 46.184536, 6.1450745 46.1846102, 6.1451906 46.184623, 6.1455401 46.1846615, 6.1455962 46.1846664, 6.1456473 46.1846684, 6.1456936 46.1846659, 6.1457364 46.1846594, 6.1457768 46.1846515, 6.1458559 46.1846334)",2,,,,
83377112,True,Rue Vautier,residential,30,False,117.64799999999998,"LINESTRING (6.1421086 46.1842896, 6.1421207 46.1843833, 6.1421322 46.1844409, 6.1421463 46.1846019, 6.142137 46.1846734, 6.1422245 46.185166, 6.1422956 46.1853354)",,,,,
5130838,True,Rue Vautier,residential,30,False,101.94699999999999,"LINESTRING (6.1415578 46.183326, 6.141622 46.1833878, 6.1420207 46.1838532, 6.1420315 46.1838723, 6.1420405 46.1838962, 6.1420766 46.1840897, 6.1420875 46.1841485)",,,,,
8022409,False,Rue des Moraines,residential,30,False,128.16,"LINESTRING (6.1415578 46.183326, 6.1416142 46.183318, 6.1416645 46.1833035, 6.1417517 46.1832735, 6.1419696 46.183188, 6.1425928 46.1829154, 6.1426635 46.1828868, 6.1429245 46.1827813, 6.1429973 46.1827529)",,,,,
83377134,False,Rue du Collège,residential,30,True,18.808,"LINESTRING (6.1415578 46.183326, 6.1413368 46.1833171, 6.1413139 46.1833164)",,,,,
"[701389930, 143724491]",True,Rue Jacques-Dalphin,residential,30,False,146.12,"LINESTRING (6.1403514 46.1806987, 6.1403364 46.1807075, 6.140241 46.1807599, 6.1402118 46.1807869, 6.14019 46.1808204, 6.1401679 46.1809131, 6.1401155 46.181158, 6.1400775 46.1813156, 6.1399443 46.1819055, 6.139909 46.181946)",,,,,
184071653,False,Rue Joseph-Girard,tertiary,50,True,101.953,"LINESTRING (6.1403514 46.1806987, 6.1403688 46.1806953, 6.1404239 46.1806838, 6.1405299 46.1806831, 6.1409162 46.1807266, 6.1415261 46.1807984, 6.1416567 46.1808142)",,,,,
4272845,True,Avenue Cardinal-Mermillod,tertiary,50,False,34.518,"LINESTRING (6.142578 46.1860604, 6.1425477 46.1861166, 6.142459 46.1863594)",,,,,
8022401,True,,tertiary,,False,12.647,"LINESTRING (6.142578 46.1860604, 6.1425529 46.1860528, 6.1425308 46.1860416, 6.1425128 46.1860273, 6.1424999 46.1860106, 6.1424926 46.1859924, 6.1424912 46.1859734)",,,roundabout,,
79239626,True,,tertiary,,False,19.608,"LINESTRING (6.1427348 46.1859609, 6.142735 46.1859961, 6.1427146 46.1860284, 6.142677 46.1860523, 6.1426287 46.1860636, 6.142578 46.1860604)",1,,roundabout,,
"[109743328, 84194369, 84194353, 905756950, 14328186]",False,Avenue Cardinal-Mermillod,tertiary,50,True,276.079,"LINESTRING (6.1427348 46.1859609, 6.1428328 46.1859419, 6.1429796 46.1859045, 6.1431136 46.1858707, 6.1431741 46.185854, 6.1439488 46.1856479, 6.1441556 46.1855918, 6.1442342 46.1855704, 6.1444119 46.1855268, 6.1449157 46.1853967, 6.1452921 46.1852994, 6.1454411 46.1852568, 6.1455415 46.1852279, 6.1456367 46.1851982, 6.1459031 46.1851144, 6.1460587 46.1850404)","['2', '3']",,,building_passage,
"[109743328, 84194369, 84194353, 905756950, 14328186]",False,Avenue Cardinal-Mermillod,tertiary,50,False,276.07899999999995,"LINESTRING (6.1460587 46.1850404, 6.1459031 46.1851144, 6.1456367 46.1851982, 6.1455415 46.1852279, 6.1454411 46.1852568, 6.1452921 46.1852994, 6.1449157 46.1853967, 6.1444119 46.1855268, 6.1442342 46.1855704, 6.1441556 46.1855918, 6.1439488 46.1856479, 6.1431741 46.185854, 6.1431136 46.1858707, 6.1429796 46.1859045, 6.1428328 46.1859419, 6.1427348 46.1859609)","['2', '3']",,,building_passage,
"[225801965, 183229407]",False,Rue de la Fontenette,secondary,50,False,24.311,"LINESTRING (6.1460587 46.1850404, 6.146023 46.1849488, 6.1459921 46.1848774, 6.145971 46.1848304)",3,,,,
26723958,True,Avenue Vibert,secondary,50,False,64.95899999999999,"LINESTRING (6.1351547 46.1834934, 6.1350803 46.1834401, 6.1346577 46.1831661, 6.1345957 46.1831157, 6.1345555 46.1830829)",,,,,
643036634,True,,secondary,50,False,9.657,"LINESTRING (6.1351547 46.1834934, 6.1351674 46.1834735, 6.1351852 46.1834557, 6.1352077 46.1834406, 6.135234 46.1834287)",,,roundabout,,
14323675,True,,tertiary,,False,15.335999999999999,"LINESTRING (6.1357373 46.1854605, 6.1356889 46.1854687, 6.1356397 46.1854637, 6.1355967 46.1854463, 6.1355662 46.185419)",1,,roundabout,,
26014109,False,Rue Jacques-Grosselin,tertiary,30,False,40.997,"LINESTRING (6.1357373 46.1854605, 6.1357584 46.1855478, 6.1357814 46.1856745, 6.1358088 46.1858258)",,,,,
14323675,True,,tertiary,,False,19.512,"LINESTRING (6.1355662 46.185419, 6.1355527 46.1853852, 6.1355589 46.1853504, 6.1355838 46.1853198, 6.1356236 46.1852981, 6.1356728 46.1852894)",1,,roundabout,,
14325558,True,Rue Alexandre-Gavard,residential,30,False,121.77299999999998,"LINESTRING (6.1355662 46.185419, 6.1354303 46.1854786, 6.1353485 46.1855026, 6.135249 46.1855205, 6.1346004 46.1856167, 6.1341913 46.1856747, 6.1340459 46.1856953)",,,,,
143724492,False,Rue Jacques-Grosselin,tertiary,,False,185.295,"LINESTRING (6.1356728 46.1852894, 6.1356509 46.1851856, 6.1356445 46.1851556, 6.1356097 46.1849936, 6.1355783 46.184847, 6.1355509 46.1847186, 6.1355302 46.184614, 6.1354748 46.1843535, 6.1354627 46.1842965, 6.1354073 46.1840039, 6.1353582 46.1837292, 6.135342 46.1836389)",,,,,
681405157,True,,tertiary,,False,17.519,"LINESTRING (6.1356728 46.1852894, 6.1357178 46.1852916, 6.1357589 46.1853053, 6.1357907 46.1853279, 6.1358092 46.1853568, 6.1358123 46.1853883)",1,,roundabout,,
140544537,False,Rue du Centenaire,residential,30,True,125.419,"LINESTRING (6.1358123 46.1853883, 6.1359483 46.1853922, 6.1363172 46.1854091, 6.1373251 46.1854628, 6.1373968 46.1854694, 6.1374351 46.1854777)",,,,,
681405157,True,,tertiary,,False,10.315,"LINESTRING (6.1358123 46.1853883, 6.1358045 46.1854108, 6.1357886 46.1854312, 6.1357657 46.1854482, 6.1357373 46.1854605)",1,,roundabout,,
26014105,False,Rue Jacques-Grosselin,tertiary,30,False,77.553,"LINESTRING (6.1360533 46.186992, 6.1360754 46.1870864, 6.1361037 46.1872551, 6.136132 46.1874451, 6.1361535 46.187602, 6.1361687 46.1876847)",2,,,,
1118138864,True,,tertiary,30,False,12.455,"LINESTRING (6.1360533 46.186992, 6.1360036 46.1869855, 6.1359733 46.1869717, 6.1359531 46.1869544, 6.1359414 46.1869259)",,,roundabout,,
14323714,True,,tertiary,30,False,13.227,"LINESTRING (6.1359414 46.1869259, 6.1359453 46.1868992, 6.1359567 46.1868749, 6.13598 46.1868546, 6.1360113 46.1868426, 6.1360336 46.1868389)",,,roundabout,,
"[1036559296, 1036559299, 1036559300, 1036561160, 1036561161, 1036559295]",False,Avenue de la Praille,tertiary,30,True,132.591,"LINESTRING (6.1359414 46.1869259, 6.1358501 46.1869437, 6.135783 46.1869448, 6.1357069 46.1869457, 6.1353434 46.18695, 6.1352469 46.1869521, 6.1350694 46.1869561, 6.1349794 46.1869581, 6.13484 46.1869612, 6.1346321 46.1869665, 6.1343725 46.1869716, 6.134315 46.1869727, 6.1342233 46.186976)",2,,,,
26014109,False,Rue Jacques-Grosselin,tertiary,30,True,114.029,"LINESTRING (6.1360336 46.1868389, 6.1360106 46.1867835, 6.1359672 46.186571, 6.1358423 46.1859788, 6.1358088 46.1858258)",,,,,
681405158,True,,tertiary,30,False,6.423,"LINESTRING (6.1360336 46.1868389, 6.1360708 46.1868398, 6.1361131 46.1868527)",,,roundabout,,
140544537,False,Rue du Centenaire,residential,30,False,125.419,"LINESTRING (6.1374351 46.1854777, 6.1373968 46.1854694, 6.1373251 46.1854628, 6.1363172 46.1854091, 6.1359483 46.1853922, 6.1358123 46.1853883)",,,,,
317745734,True,,tertiary,30,False,8.016,"LINESTRING (6.1374351 46.1854777, 6.1374491 46.1854566, 6.1374755 46.1854431, 6.1375109 46.185434)",1,,roundabout,,
808452975,False,Boulevard des Promenades,secondary,50,False,38.737,"LINESTRING (6.1383481 46.1807843, 6.1384302 46.1804406)",4,,,,
26713054,True,Rue Jacques-Grosselin,tertiary,50,False,78.45700000000001,"LINESTRING (6.1383481 46.1807843, 6.1382799 46.1805373, 6.138231 46.1804468, 6.1381907 46.1804086, 6.1381643 46.1803915, 6.138125 46.1803716, 6.1380902 46.1803625, 6.1380517 46.1803554, 6.1380125 46.1803529, 6.1379676 46.1803571, 6.1379264 46.1803652, 6.1378872 46.1803785, 6.1378491 46.1803983, 6.1378243 46.180414, 6.1378032 46.1804322)",,,,,
"[342120210, 870419438]",False,Boulevard des Promenades,secondary,40,True,39.436,"LINESTRING (6.1383481 46.1807843, 6.1383286 46.1808676, 6.1382662 46.1811344)",,,,,
28483148,False,Rue Caroline,residential,30,True,60.903,"LINESTRING (6.1383673 46.1887599, 6.1383634 46.1886781, 6.138341 46.1882704, 6.1383137 46.1882157)",,,,,
132573716,False,Rue des Mouettes,residential,30,False,97.45599999999999,"LINESTRING (6.1383673 46.1887599, 6.1384884 46.1887537, 6.139115 46.1887217, 6.1392053 46.1887168, 6.1395202 46.1886997, 6.1396297 46.1886938)",,,,,
132573716,False,Rue des Mouettes,residential,30,True,50.864,"LINESTRING (6.1383673 46.1887599, 6.1382634 46.1887633, 6.1379019 46.1887835, 6.1378107 46.1887874, 6.1377082 46.1887917)",,,,,
14325912,False,Rue des Allobroges,residential,30,False,116.623,"LINESTRING (6.1396297 46.1886938, 6.1396244 46.1886168, 6.1396027 46.1882979, 6.139599 46.1881111, 6.1395976 46.1879603, 6.1396048 46.1878663, 6.139626 46.1877074, 6.1396415 46.1876472)",,,,,
132573716,False,Rue des Mouettes,residential,30,True,97.456,"LINESTRING (6.1396297 46.1886938, 6.1395202 46.1886997, 6.1392053 46.1887168, 6.139115 46.1887217, 6.1384884 46.1887537, 6.1383673 46.1887599)",,,,,
79239624,False,Place d'Armes,tertiary,30,True,10.874,"LINESTRING (6.1396762 46.1875524, 6.1396415 46.1876472)",2,,,,
317746566,False,Place d'Armes,tertiary,30,False,19.551,"LINESTRING (6.1396762 46.1875524, 6.1396976 46.1873772)",2,,,,
"[734866625, 14325948, 287716876]",False,Place de l'Octroi,tertiary,30,True,135.122,"LINESTRING (6.1396762 46.1875524, 6.1397716 46.1875697, 6.140012 46.1876295, 6.1402355 46.1876845, 6.1404713 46.187739, 6.1406542 46.1877694, 6.1407641 46.187786, 6.1409726 46.1878176, 6.1411342 46.1878407, 6.1412027 46.1878505, 6.1413407 46.1878595, 6.1413684 46.1878614)","['2', '3']",,,,
317746566,False,Place d'Armes,tertiary,30,True,19.551,"LINESTRING (6.1396976 46.1873772, 6.1396762 46.1875524)",2,,,,
"[145403562, 132573715]",True,Place d'Armes,residential,30,False,92.364,"LINESTRING (6.1396976 46.1873772, 6.1397121 46.1873318, 6.1398177 46.1869943, 6.1398364 46.1869391, 6.1398231 46.1868599, 6.1398591 46.1866976, 6.1399141 46.1865731, 6.1399116 46.1865653)","['1', '2']",,,,
83377134,False,Rue du Collège,residential,30,False,18.808,"LINESTRING (6.1413139 46.1833164, 6.1413368 46.1833171, 6.1415578 46.183326)",,,,,
184149546,True,Rue Ancienne,residential,30,False,129.517,"LINESTRING (6.1413139 46.1833164, 6.1413756 46.1832467, 6.1413928 46.1832232, 6.1414047 46.1831985, 6.1414124 46.183173, 6.1414156 46.183147, 6.1414143 46.183121, 6.1414085 46.1830952, 6.1413893 46.1830363, 6.1412279 46.1825872, 6.1411756 46.1824297, 6.1411101 46.1821924)",,,,,
83377137,True,Rue du Marché,residential,30,False,90.64900000000002,"LINESTRING (6.1406545 46.1839918, 6.1407223 46.1839224, 6.1412495 46.183383, 6.1413139 46.1833164)",,,,,
83377145,True,Place du Marché,residential,30,False,111.692,"LINESTRING (6.1406545 46.1839918, 6.1406752 46.1839945, 6.1407569 46.184004, 6.1420107 46.1841417, 6.1420875 46.1841485)",,,,,
905813753,False,Rue de la Fontenette,secondary,50,False,23.63,"LINESTRING (6.1458559 46.1846334, 6.145971 46.1848304)",4,,,,
"[1036098127, 1036098128, 182559540, 14328919, 1036098136, 1036098137]",False,Rue de Veyrier,residential,30,True,292.30899999999997,"LINESTRING (6.1458559 46.1846334, 6.1457768 46.1846515, 6.1457364 46.1846594, 6.1456936 46.1846659, 6.1456473 46.1846684, 6.1455962 46.1846664, 6.1455401 46.1846615, 6.1451906 46.184623, 6.1450745 46.1846102, 6.1444005 46.184536, 6.1442828 46.1845241, 6.1441191 46.1845055, 6.1440516 46.1844982, 6.1439912 46.1844917, 6.1435342 46.1844422, 6.1434824 46.1844361, 6.1429394 46.1843731, 6.1428908 46.1843687, 6.1422099 46.1842946, 6.1421086 46.1842896)",2,,,,
"[342470370, 342470371, 225801964]",False,Rue de la Fontenette,secondary,50,True,221.836,"LINESTRING (6.1458559 46.1846334, 6.1458015 46.1845173, 6.145756 46.1844085, 6.1456728 46.1841754, 6.1456019 46.1839875, 6.1455798 46.1839232, 6.1454861 46.1836, 6.1453377 46.1830775, 6.1453194 46.1830216, 6.1452595 46.1828297, 6.1452141 46.1826897)","['4', '3']",,,,
471431186,True,Rue Vautier,residential,30,False,15.773,"LINESTRING (6.1420875 46.1841485, 6.1421086 46.1842896)",,,,,
27949208,False,Rue Roi-Victor-Amé,residential,30,True,95.343,"LINESTRING (6.1422956 46.1853354, 6.1421179 46.1853466, 6.1419913 46.1853399, 6.1410682 46.1852457)",,,,,
83377112,True,Rue Vautier,residential,30,False,66.37400000000001,"LINESTRING (6.1422956 46.1853354, 6.1423536 46.1854181, 6.1424946 46.1857175, 6.1425619 46.1858406, 6.1425945 46.1858945)",,,,,
8022409,False,Rue des Moraines,residential,30,False,132.96800000000002,"LINESTRING (6.1429973 46.1827529, 6.1432028 46.1826791, 6.1433058 46.1826424, 6.1434725 46.1825876, 6.1435618 46.1825595, 6.1436725 46.1825271, 6.1438633 46.1824713, 6.1445851 46.1822859)",,,,,
8022409,False,Rue des Moraines,residential,30,True,128.15999999999997,"LINESTRING (6.1429973 46.1827529, 6.1429245 46.1827813, 6.1426635 46.1828868, 6.1425928 46.1829154, 6.1419696 46.183188, 6.1417517 46.1832735, 6.1416645 46.1833035, 6.1416142 46.183318, 6.1415578 46.183326)",,,,,
14329299,True,Rue de la Tannerie,residential,30,False,196.47,"LINESTRING (6.1429973 46.1827529, 6.1429624 46.1827005, 6.1429298 46.1826516, 6.1425926 46.1821859, 6.1425035 46.1820576, 6.1425605 46.1820214, 6.1428108 46.181847, 6.1430488 46.1816828, 6.1434991 46.1813446)",,,,,
82121227,False,Rue Joseph-Girard,tertiary,50,False,45.245999999999995,"LINESTRING (6.1434991 46.1813446, 6.1431832 46.181151, 6.1431334 46.1811192, 6.1430614 46.1810731)",2,,,,
82121227,False,Rue Joseph-Girard,tertiary,50,True,107.10500000000002,"LINESTRING (6.1434991 46.1813446, 6.1437191 46.1814801, 6.1438481 46.1815377, 6.1440035 46.1816072, 6.1442317 46.1817076, 6.1442718 46.1817255, 6.1445071 46.1818303, 6.1446369 46.1818955)",2,,,,
14329329,True,Rue Saint-Nicolas-le-Vieux,residential,30,False,65.10900000000001,"LINESTRING (6.1461724 46.1824496, 6.1456761 46.1823086, 6.145384 46.1822383)",,,,,
14329453,False,Rue du Collège,residential,30,False,43.807,"LINESTRING (6.1378498 46.1829548, 6.1379857 46.1829656, 6.1382323 46.1829907, 6.1384126 46.1830123)",,,,,
32720108,False,Boulevard des Promenades,secondary,50,True,82.936,"LINESTRING (6.1378498 46.1829548, 6.1377937 46.1832122, 6.1377823 46.183269, 6.1377129 46.1836007, 6.1376985 46.1836932)",4,,,,
"[82878656, 342120210]",False,Boulevard des Promenades,secondary,"['40', '50']",False,204.945,"LINESTRING (6.1378498 46.1829548, 6.1378695 46.182868, 6.1378777 46.1828296, 6.1380547 46.1820311, 6.1380708 46.1819584, 6.1381214 46.181745, 6.1382662 46.1811344)",,,,,
109743330,True,Rue Jacques-Dalphin,living_street,20,False,61.956,"LINESTRING (6.1396156 46.1831406, 6.1396107 46.183179, 6.13961 46.1832451, 6.1395637 46.1834378, 6.1394986 46.183691)",,,,,
342120226,True,Rue du Collège,residential,30,False,132.24,"LINESTRING (6.1396156 46.1831406, 6.1397356 46.1831528, 6.1404849 46.1832279, 6.1409923 46.1832881, 6.1411606 46.1833081, 6.1412923 46.1833152, 6.1413139 46.1833164)",,,,,
14329453,False,Rue du Collège,residential,30,True,43.806999999999995,"LINESTRING (6.1384126 46.1830123, 6.1382323 46.1829907, 6.1379857 46.1829656, 6.1378498 46.1829548)",,,,,
14329469,False,Rue de la Faïencerie,residential,30,False,226.15800000000002,"LINESTRING (6.1384126 46.1830123, 6.1384298 46.1829505, 6.1386882 46.1818904, 6.1386977 46.1818628, 6.1387077 46.1818438, 6.1387295 46.1818302, 6.1387707 46.1818237, 6.139445 46.1818923, 6.1395046 46.1818996, 6.1396229 46.1819125, 6.1398437 46.1819407, 6.139909 46.181946)",,,,,
701389931,True,Rue du Collège,residential,30,False,93.709,"LINESTRING (6.1384126 46.1830123, 6.1387871 46.1830545, 6.1395215 46.1831307, 6.1396156 46.1831406)",,,,,
342120222,False,Rue Jacques-Dalphin,residential,30,False,20.151,"LINESTRING (6.139909 46.181946, 6.1398646 46.1821246)",,,,,
14329469,False,Rue de la Faïencerie,residential,30,True,226.15800000000002,"LINESTRING (6.139909 46.181946, 6.1398437 46.1819407, 6.1396229 46.1819125, 6.1395046 46.1818996, 6.139445 46.1818923, 6.1387707 46.1818237, 6.1387295 46.1818302, 6.1387077 46.1818438, 6.1386977 46.1818628, 6.1386882 46.1818904, 6.1384298 46.1829505, 6.1384126 46.1830123)",,,,,
"[14329514, 284335499]",False,Rue du Vieux-Canal,residential,,False,82.738,"LINESTRING (6.1382662 46.1811344, 6.1383745 46.1811454, 6.1385104 46.1811593, 6.1386771 46.1811758, 6.1386867 46.1811384, 6.1387206 46.1810064, 6.1387445 46.1808921, 6.1387823 46.1807251)",,,,,destination
"[342120210, 870419438]",False,Boulevard des Promenades,secondary,40,False,39.436,"LINESTRING (6.1382662 46.1811344, 6.1383286 46.1808676, 6.1383481 46.1807843)",,,,,
"[82878656, 342120210]",False,Boulevard des Promenades,secondary,"['40', '50']",True,204.945,"LINESTRING (6.1382662 46.1811344, 6.1381214 46.181745, 6.1380708 46.1819584, 6.1380547 46.1820311, 6.1378777 46.1828296, 6.1378695 46.182868, 6.1378498 46.1829548)",,,,,
184071653,False,Rue Joseph-Girard,tertiary,50,False,101.953,"LINESTRING (6.1416567 46.1808142, 6.1415261 46.1807984, 6.1409162 46.1807266, 6.1405299 46.1806831, 6.1404239 46.1806838, 6.1403688 46.1806953, 6.1403514 46.1806987)",,,,,
184071653,False,Rue Joseph-Girard,tertiary,50,True,93.065,"LINESTRING (6.1416567 46.1808142, 6.1419341 46.1808499, 6.1421054 46.1808719, 6.1421458 46.1808771, 6.142239 46.1808891, 6.1426845 46.1809488, 6.1428445 46.1809695)",,,,,
"[1036559296, 1036559299, 1036559300, 1036561160, 1036561161, 1036559295]",False,Avenue de la Praille,tertiary,30,False,132.59099999999998,"LINESTRING (6.1342233 46.186976, 6.134315 46.1869727, 6.1343725 46.1869716, 6.1346321 46.1869665, 6.13484 46.1869612, 6.1349794 46.1869581, 6.1350694 46.1869561, 6.1352469 46.1869521, 6.1353434 46.18695, 6.1357069 46.1869457, 6.135783 46.1869448, 6.1358501 46.1869437, 6.1359414 46.1869259)",2,,,,
181673491,False,Rue du Grand-Bureau,tertiary,30,False,17.93,"LINESTRING (6.1372755 46.188869, 6.1372708 46.1888016, 6.1372624 46.1887682, 6.1372326 46.188712)",,,,,
26713044,False,Rue Baylon,secondary,50,False,106.43299999999999,"LINESTRING (6.1343131 46.1803797, 6.1343206 46.1804116, 6.1343478 46.180447, 6.1343761 46.1804684, 6.1349544 46.1808432, 6.1352784 46.1810532)",,,,,
79995292,False,Boulevard des Promenades,secondary,50,True,8.714,"LINESTRING (6.1376985 46.1836932, 6.1376849 46.183771)",4,,,,
32720108,False,Boulevard des Promenades,secondary,50,False,82.936,"LINESTRING (6.1376985 46.1836932, 6.1377129 46.1836007, 6.1377823 46.183269, 6.1377937 46.1832122, 6.1378498 46.1829548)",4,,,,
681405154,True,,secondary,50,False,10.57,"LINESTRING (6.1354498 46.1835844, 6.1354298 46.1836037, 6.1354043 46.1836197, 6.1353747 46.1836316, 6.135342 46.1836389)",,,roundabout,,
683470286,True,,secondary,50,False,12.291,"LINESTRING (6.135234 46.1834287, 6.1352714 46.1834191, 6.1353111 46.183416, 6.1353506 46.1834198, 6.1353876 46.1834302)",,,roundabout,,
84501833,False,Rue Jacques-Grosselin,tertiary,50,False,190.68200000000002,"LINESTRING (6.1378032 46.1804322, 6.1372893 46.181066, 6.1369307 46.181508, 6.1366918 46.1818017, 6.1366003 46.1818656, 6.1365406 46.1819003)",,,,,
83377123,True,,tertiary,30,False,19.822999999999997,"LINESTRING (6.1375109 46.185434, 6.1375476 46.1854388, 6.1375793 46.1854579, 6.1376071 46.1854816, 6.1376196 46.1855105, 6.1376287 46.1855421, 6.1376288 46.1855725)",1,,roundabout,,
"[807827688, 342120209, 807827687]",False,Boulevard des Promenades,tertiary,"['30', '50']",False,185.43199999999996,"LINESTRING (6.1375109 46.185434, 6.1375127 46.185404, 6.1375133 46.1853765, 6.1375216 46.1852978, 6.1375353 46.1851408, 6.1375468 46.1849689, 6.1375607 46.1847835, 6.1375827 46.1845711, 6.1375866 46.1845351, 6.1375905 46.1845088, 6.1376066 46.1843755, 6.1376513 46.1840363, 6.1376754 46.183846, 6.1376849 46.183771)",3,,,,
26714484,True,,tertiary,50,False,6.961,"LINESTRING (6.1430551 46.1809286, 6.1430849 46.1809521, 6.1431013 46.1809813)",,,roundabout,,
