osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
27330985,1,Lindenkreisel,secondary,50,roundabout,True,False,18.952,"LINESTRING (7.5031192 46.8921669, 7.5031269 46.8921948, 7.5031217 46.892223, 7.5031041 46.8922487, 7.5030758 46.8922696, 7.5030396 46.8922834, 7.5029988 46.8922891)",,
324496349,,Rubigenstrasse,secondary,50,,False,True,168.56300000000002,"LINESTRING (7.5028669 46.8922286, 7.5027534 46.8922443, 7.5024893 46.8923128, 7.5023529 46.8923595, 7.5022103 46.8924097, 7.5020167 46.8924862, 7.5018431 46.8925636, 7.5016564 46.8926523, 7.5011671 46.8928909, 7.5009672 46.8929908)",221.2,
1232753293,1,Lindenkreisel,secondary,50,roundabout,True,False,15.494000000000002,"LINESTRING (7.5028669 46.8922286, 7.5028591 46.8922012, 7.5028637 46.8921735, 7.5028803 46.8921481, 7.5029074 46.8921272, 7.5029423 46.8921129)",,
4978468,,Käsereistrasse,tertiary,50,,False,False,12.530999999999999,"LINESTRING (7.5029423 46.8921129, 7.5029037 46.8920457, 7.5028806 46.8920084)",,
1232753291,1,Lindenkreisel,secondary,50,roundabout,True,False,16.392,"LINESTRING (7.5029423 46.8921129, 7.5029844 46.8921062, 7.5030273 46.8921091, 7.5030667 46.8921211, 7.5030984 46.8921411, 7.5031192 46.8921669)",,
155110350,,Seftigenstrasse,secondary,50,,False,True,10.309,"LINESTRING (7.4957636 46.8868269, 7.495757 46.8869195)",221,
249759834,,Hohlestrasse,secondary,50,,False,True,356.261,"LINESTRING (7.4957636 46.8868269, 7.4958321 46.8868302, 7.4958695 46.8868388, 7.4959061 46.8868506, 7.4959325 46.8868676, 7.4959464 46.8868863, 7.4959635 46.8869201, 7.4960349 46.8871109, 7.4961966 46.8875543, 7.496221 46.8876297, 7.4963113 46.887881, 7.4963662 46.8880155, 7.4964094 46.8880918, 7.4964487 46.8881451, 7.4964994 46.8882013, 7.4965904 46.888285, 7.4968578 46.888495, 7.496935 46.8885562, 7.497206 46.8887741, 7.497309 46.8888643, 7.4974317 46.8890096, 7.497518 46.8891433, 7.4975373 46.8891941, 7.4975527 46.8892489, 7.4975694 46.8893761, 7.4975755 46.8896461)",,
310659597,,Bahnhofstrasse,secondary,50,,False,False,2.59,"LINESTRING (7.4977997 46.8903034, 7.4977728 46.8902891)",,
"[25531432, 722776233, 686624596]",3,Belpbergstrasse,residential,,,False,False,78.693,"LINESTRING (7.4977997 46.8903034, 7.4978409 46.8902431, 7.4978585 46.8902173, 7.4979042 46.8901503, 7.4981392 46.8898713, 7.4982136 46.8898092, 7.4982647 46.8897802, 7.4983366 46.8897468, 7.4983771 46.8897312)",,
"[418328140, 667781935, 28437010, 28437203, 28437205, 965001695]",3,Bahnhofstrasse,secondary,50,,False,True,157.00000000000003,"LINESTRING (7.4977997 46.8903034, 7.4980251 46.8904537, 7.4980946 46.8904932, 7.498279 46.8906004, 7.4982906 46.8906068, 7.4983325 46.8906401, 7.4983588 46.8906607, 7.4984149 46.8907087, 7.4984949 46.8907831, 7.4985813 46.8908713, 7.4986474 46.8909353, 7.4988394 46.8911507, 7.4989799 46.8913128, 7.4989994 46.8913525, 7.4990081 46.8913839, 7.499013 46.8914191)",,yes
"[25764473, 915595426]",,Hohburgstrasse,residential,,,False,False,156.86900000000003,"LINESTRING (7.5038894 46.8906664, 7.5038251 46.8906784, 7.5037564 46.8906811, 7.5035967 46.890703, 7.503062 46.8908071, 7.5027532 46.8908574, 7.5024551 46.8908791, 7.5021037 46.8909409, 7.5020335 46.8909608, 7.5020168 46.8909724, 7.5019221 46.8910334)",,
147969230,,Burggässli,residential,,,False,False,181.95,"LINESTRING (7.5038894 46.8906664, 7.5038837 46.8907479, 7.5039534 46.8911229, 7.50393 46.8912219, 7.5038711 46.8913193, 7.5037865 46.8914004, 7.5036378 46.8915049, 7.5035426 46.8915681, 7.503437 46.8916447, 7.503354 46.8917049, 7.5029944 46.8919654, 7.5029284 46.891989, 7.5028806 46.8920084)",,
"[313532075, 27330965, 27330967]",,"['Dorfstrasse', 'Sägetstrasse']",residential,30,,False,True,117.578,"LINESTRING (7.5012746 46.8897742, 7.5011534 46.8897231, 7.5010908 46.8896795, 7.5010545 46.8896327, 7.50103 46.8895811, 7.5009665 46.889364, 7.5009591 46.8893268, 7.5009031 46.8890997, 7.5008673 46.8889895, 7.500803 46.888805)",,yes
28437009,,Mühlestrasse,tertiary,50,,False,False,367.14899999999994,"LINESTRING (7.5012746 46.8897742, 7.5013351 46.8897262, 7.5013901 46.8896962, 7.5014671 46.889657, 7.501716 46.8895473, 7.5018216 46.8895, 7.5019418 46.8894494, 7.5021012 46.8893746, 7.5022333 46.8893, 7.5023493 46.889219, 7.5024573 46.8891244, 7.5025474 46.889019, 7.5026165 46.8889124, 7.5026968 46.8887668, 7.502708 46.8887451, 7.5028243 46.8885251, 7.5029373 46.8883092, 7.5029535 46.8882805, 7.5031221 46.8879615, 7.5032929 46.8876433, 7.5033627 46.8874992, 7.5034187 46.8873586, 7.503481 46.8871808, 7.5035348 46.8869971)",,
409067765,,Dorfstrasse,tertiary,50,,False,True,132.50500000000002,"LINESTRING (7.5012746 46.8897742, 7.5012194 46.8898382, 7.5011884 46.8899034, 7.5011749 46.8899731, 7.5011886 46.8900697, 7.5012095 46.8901375, 7.5012664 46.8902583, 7.5013254 46.890364, 7.5014426 46.8905728, 7.5014707 46.8906228, 7.501635 46.8908955)",,
27330856,,Husmattstrasse,residential,,,False,False,117.073,"LINESTRING (7.5029842 46.8858982, 7.5029303 46.8860799, 7.5029238 46.8861019, 7.5029105 46.886493, 7.5029111 46.8865532, 7.5029069 46.8869468)",,
217566408,,Thalgutstrasse,residential,,,False,False,78.31,"LINESTRING (7.5029842 46.8858982, 7.5032021 46.8860391, 7.5033896 46.8861603, 7.5036858 46.8863517, 7.5037326 46.8863823)",,
28437009,,Mühlestrasse,tertiary,50,,False,True,70.15899999999999,"LINESTRING (7.5037326 46.8863823, 7.5036517 46.8865489, 7.5036241 46.886633, 7.5036085 46.88671, 7.5035348 46.8869971)",,
