osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width
1093746777,Weiningerstrasse,tertiary,50,False,True,9.591,,,"LINESTRING (8.4699236 47.4274477, 8.4698142 47.4274034)",
36705052,Hönggerstrasse,secondary,60,True,False,191.89100000000005,1,295.3,"LINESTRING (8.4699236 47.4274477, 8.4692624 47.4281496, 8.4691852 47.4282599, 8.4691198 47.4284095, 8.4690983 47.4285279, 8.4691018 47.4286205, 8.4691392 47.4287875, 8.4691739 47.4288685, 8.4692441 47.429011)",
67611403,Ostring,secondary,60,True,False,122.87299999999999,,295.3,"LINESTRING (8.4711663 47.4329005, 8.4710974 47.4323925, 8.4709649 47.4320433, 8.4708787 47.4318163)",
10696690,Hardrainstrasse,residential,,False,True,47.082,,,"LINESTRING (8.4732806 47.4357919, 8.473471 47.4357983, 8.4738012 47.4356064)",
"[210939091, 640412533]",Watterstrasse,residential,,False,True,174.16599999999997,,,"LINESTRING (8.4732806 47.4357919, 8.4732387 47.4357251, 8.472926 47.4355456, 8.4728173 47.4354832, 8.4726015 47.4353592, 8.4725095 47.4353064, 8.472413 47.435251, 8.472279 47.4351841, 8.471903 47.4349869, 8.4716207 47.4348617, 8.471496 47.4348112)",
"[1233364388, 640412534]",Hardrainstrasse,residential,,False,False,91.47299999999998,,,"LINESTRING (8.4732806 47.4357919, 8.4732572 47.435831, 8.4727239 47.4361256, 8.4725547 47.4361864, 8.4725009 47.4362001, 8.4724062 47.4362241, 8.4722985 47.4362515)",
37276306,Riedthofstrasse,residential,30,False,True,95.969,,,"LINESTRING (8.471113 47.4346732, 8.4710491 47.434746, 8.4705499 47.4350999, 8.4702601 47.4353126)",
210939091,Watterstrasse,residential,,False,False,32.646,,,"LINESTRING (8.471113 47.4346732, 8.4712948 47.4347354, 8.471496 47.4348112)",
210939091,Watterstrasse,residential,,False,True,170.18900000000002,,,"LINESTRING (8.471113 47.4346732, 8.4700003 47.4343305, 8.4697863 47.4342574, 8.4694807 47.4341512, 8.4692038 47.434042, 8.4690877 47.4339938)",
183729890,Roosstrasse,residential,60,False,True,10.99,,,"LINESTRING (8.4710154 47.4317814, 8.4708787 47.4318163)",
36997250,Roosstrasse,residential,30,False,False,292.794,,,"LINESTRING (8.4710154 47.4317814, 8.4711494 47.4317411, 8.4715324 47.4316511, 8.4716894 47.4316038, 8.4721298 47.4314324, 8.4723499 47.4313229, 8.4724956 47.4312473, 8.4725469 47.4312189, 8.4726677 47.4311521, 8.4731245 47.4309088, 8.4732655 47.4308304, 8.4733217 47.4308003, 8.4735004 47.430668, 8.4736338 47.4305587, 8.4738734 47.4303609, 8.4740725 47.4302153)",
73899911,Ostring,secondary,60,True,False,126.16900000000001,,295.3,"LINESTRING (8.4710154 47.4317814, 8.4710762 47.4319036, 8.4711539 47.4321152, 8.4711607 47.4321554, 8.4712014 47.4323945, 8.4711663 47.4329005)",
"[1042367209, 1042367210, 289184219]",Affolternstrasse,tertiary,60,False,False,234.231,3,,"LINESTRING (8.4743596 47.4273887, 8.4736921 47.4276076, 8.4734543 47.4276874, 8.4731554 47.4277888, 8.4730486 47.4278251, 8.4715686 47.4283225)",
37276306,Riedthofstrasse,residential,30,False,False,95.96900000000001,,,"LINESTRING (8.4702601 47.4353126, 8.4705499 47.4350999, 8.4710491 47.434746, 8.471113 47.4346732)",
743003146,Stationsstrasse,residential,30,False,False,67.142,,,"LINESTRING (8.4702601 47.4353126, 8.4704887 47.4354772, 8.4708113 47.4356877, 8.4708919 47.4357389)",
743003146,Stationsstrasse,residential,30,False,True,132.94299999999998,,,"LINESTRING (8.4702601 47.4353126, 8.4702198 47.4352831, 8.4699643 47.4350759, 8.4696667 47.4348097, 8.4695558 47.4347079, 8.4691788 47.4343674)",
743003146,Stationsstrasse,residential,30,False,True,37.009,,,"LINESTRING (8.4712538 47.4359644, 8.4708919 47.4357389)",
36997250,Roosstrasse,residential,30,False,True,292.794,,,"LINESTRING (8.4740725 47.4302153, 8.4738734 47.4303609, 8.4736338 47.4305587, 8.4735004 47.430668, 8.4733217 47.4308003, 8.4732655 47.4308304, 8.4731245 47.4309088, 8.4726677 47.4311521, 8.4725469 47.4312189, 8.4724956 47.4312473, 8.4723499 47.4313229, 8.4721298 47.4314324, 8.4716894 47.4316038, 8.4715324 47.4316511, 8.4711494 47.4317411, 8.4710154 47.4317814)",
10696833,Hofwiesenstrasse,residential,30,False,False,185.899,,,"LINESTRING (8.4743635 47.4284234, 8.4737053 47.4285774, 8.4733761 47.4286544, 8.4724744 47.4288654, 8.472028 47.4289699)",
38868101,Dreifelsstrasse,residential,30,False,False,92.428,,,"LINESTRING (8.4743635 47.4284234, 8.4742554 47.4281897, 8.4739966 47.4276301)",
10696823,Ackerstrasse,residential,30,False,True,49.785,,,"LINESTRING (8.4722895 47.4293812, 8.472028 47.4289699)",
10696823,Ackerstrasse,residential,30,False,False,78.399,,,"LINESTRING (8.4722895 47.4293812, 8.4727183 47.4300165, 8.4727219 47.4300227)",
"[10696833, 10696837]","['Nelkenstrasse', 'Hofwiesenstrasse']",residential,30,False,True,204.15300000000002,,,"LINESTRING (8.4722895 47.4293812, 8.4719918 47.4294492, 8.471564 47.4295672, 8.4707289 47.429867, 8.4705821 47.4299008, 8.4704449 47.4299189, 8.4702921 47.4299257, 8.4701794 47.4299189, 8.4700912 47.4299017, 8.4699792 47.4298281, 8.469881 47.4297234)",
10696823,Ackerstrasse,residential,30,False,False,49.785,,,"LINESTRING (8.472028 47.4289699, 8.4722895 47.4293812)",
10696833,Hofwiesenstrasse,residential,30,False,False,182.203,,,"LINESTRING (8.472028 47.4289699, 8.471564 47.4291024, 8.4709488 47.4293027, 8.4701373 47.4296275, 8.469881 47.4297234)",
10696833,Hofwiesenstrasse,residential,30,False,True,185.899,,,"LINESTRING (8.472028 47.4289699, 8.4724744 47.4288654, 8.4733761 47.4286544, 8.4737053 47.4285774, 8.4743635 47.4284234)",
75723594,Ackerstrasse,residential,30,False,False,79.863,,,"LINESTRING (8.472028 47.4289699, 8.4718472 47.4287279, 8.4716287 47.4284105, 8.4715686 47.4283225)",
36705058,Adlikerstrasse,residential,30,False,False,94.404,,,"LINESTRING (8.4656234 47.4324069, 8.4658099 47.4323433, 8.4658395 47.4323332, 8.4662284 47.4322005, 8.4665039 47.4320987, 8.4665745 47.4320721, 8.4667255 47.4320025)",6
114553320,Schulstrasse,residential,30,False,False,173.523,,,"LINESTRING (8.4656234 47.4324069, 8.4654271 47.4320917, 8.4653649 47.4319919, 8.4652003 47.4317277, 8.4651293 47.4316137, 8.4650386 47.4314348, 8.4650236 47.4313518, 8.465025 47.4312955, 8.4650427 47.4311863, 8.4650813 47.4310679, 8.4651072 47.4309885, 8.4651164 47.4309305)",
"[22945010, 114553324]",Schulstrasse,residential,30,False,True,198.07399999999998,,,"LINESTRING (8.4656234 47.4324069, 8.4656445 47.4324391, 8.4659677 47.4329411, 8.4660442 47.4330599, 8.466098 47.4331436, 8.4661459 47.433218, 8.4661993 47.4332997, 8.4663558 47.4335407, 8.4664982 47.4337599, 8.4666481 47.4340471)",
36705058,Adlikerstrasse,residential,30,False,True,94.404,,,"LINESTRING (8.4667255 47.4320025, 8.4665745 47.4320721, 8.4665039 47.4320987, 8.4662284 47.4322005, 8.4658395 47.4323332, 8.4658099 47.4323433, 8.4656234 47.4324069)",6
"[720165255, 210219528, 720165256, 743003129, 640414779]",Watterstrasse,residential,50,False,True,147.59600000000003,3,,"LINESTRING (8.4667255 47.4320025, 8.4665522 47.4318187, 8.4664692 47.4317264, 8.4663692 47.4316017, 8.4663027 47.4314948, 8.4662613 47.4314102, 8.4662069 47.4312877, 8.4661874 47.4312437, 8.4661806 47.4312282, 8.4661351 47.4311183, 8.4660806 47.4309866, 8.4660525 47.4309188, 8.4659917 47.4307818)",
"[743003144, 743003133]",Watterstrasse,residential,50,False,False,91.868,3,,"LINESTRING (8.4667255 47.4320025, 8.4668322 47.4321106, 8.4670773 47.4323309, 8.4673219 47.4325509, 8.4674466 47.4326691)",
36997251,Watterstrasse,residential,,False,False,55.651,3,,"LINESTRING (8.4674466 47.4326691, 8.467869 47.43308)",
"[743003136, 9852916]",Roosstrasse,residential,,False,False,275.17499999999995,3,,"LINESTRING (8.4674466 47.4326691, 8.4676123 47.4326152, 8.4682432 47.4324501, 8.4685355 47.4323798, 8.468587 47.4323674, 8.4686388 47.432355, 8.4692778 47.4321961, 8.4695603 47.4321244, 8.4701493 47.432003, 8.4707435 47.4318509, 8.4708787 47.4318163)",
"[743003144, 743003133]",Watterstrasse,residential,50,False,True,91.868,3,,"LINESTRING (8.4674466 47.4326691, 8.4673219 47.4325509, 8.4670773 47.4323309, 8.4668322 47.4321106, 8.4667255 47.4320025)",
36997251,Watterstrasse,residential,,False,True,55.651,3,,"LINESTRING (8.467869 47.43308, 8.4674466 47.4326691)",
"[36997251, 743003124]",Watterstrasse,residential,,False,False,102.967,"['2', '3']",,"LINESTRING (8.467869 47.43308, 8.4679414 47.4331522, 8.4682065 47.4334215, 8.468428 47.4336177, 8.4684727 47.4336482, 8.4686058 47.4337391, 8.4687172 47.4338009)",
38901435,Gartenweg,residential,,False,False,84.42099999999999,,,"LINESTRING (8.467869 47.43308, 8.4677893 47.4331098, 8.467097 47.4333246, 8.4670636 47.4333059, 8.4669969 47.4332685, 8.4668649 47.4332993)",
"[22945010, 114553324]",Schulstrasse,residential,30,False,False,198.07399999999996,,,"LINESTRING (8.4666481 47.4340471, 8.4664982 47.4337599, 8.4663558 47.4335407, 8.4661993 47.4332997, 8.4661459 47.433218, 8.466098 47.4331436, 8.4660442 47.4330599, 8.4659677 47.4329411, 8.4656445 47.4324391, 8.4656234 47.4324069)",
114553318,Dällikerstrasse,residential,30,False,True,67.802,,,"LINESTRING (8.4651164 47.4309305, 8.4649578 47.4309213, 8.4647922 47.4308897, 8.4643311 47.4307522, 8.4642695 47.4307358)",8.2
114553320,Schulstrasse,residential,30,False,True,173.52300000000002,,,"LINESTRING (8.4651164 47.4309305, 8.4651072 47.4309885, 8.4650813 47.4310679, 8.4650427 47.4311863, 8.465025 47.4312955, 8.4650236 47.4313518, 8.4650386 47.4314348, 8.4651293 47.4316137, 8.4652003 47.4317277, 8.4653649 47.4319919, 8.4654271 47.4320917, 8.4656234 47.4324069)",
"[114553346, 743414901]",Dällikerstrasse,residential,30,False,False,68.149,,,"LINESTRING (8.4651164 47.4309305, 8.4652277 47.4309267, 8.4653378 47.4309154, 8.4658767 47.4308022, 8.4659917 47.4307818)",4.2
114553318,Dällikerstrasse,residential,30,False,False,67.802,,,"LINESTRING (8.4642695 47.4307358, 8.4643311 47.4307522, 8.4647922 47.4308897, 8.4649578 47.4309213, 8.4651164 47.4309305)",8.2
752710699,Untere Mühlestrasse,residential,30,False,True,84.888,,,"LINESTRING (8.4642695 47.4307358, 8.464198 47.4306923, 8.4641434 47.430648, 8.464104 47.4305972, 8.4640238 47.430431, 8.4639153 47.4302824, 8.4638877 47.4302481, 8.4638132 47.4301554, 8.4637671 47.4300623)",
23363619,Feldblumenstrasse,residential,30,False,False,149.381,,,"LINESTRING (8.4669887 47.4347032, 8.4672598 47.4345699, 8.4678639 47.4342608, 8.4683164 47.4340361, 8.4685422 47.4339375, 8.4685966 47.4339156)",
23363619,Feldblumenstrasse,residential,30,False,True,87.432,,,"LINESTRING (8.4669887 47.4347032, 8.4668087 47.4347927, 8.4661704 47.4351117, 8.4660534 47.4351701)",
27926087,Schulstrasse,residential,30,False,False,68.619,,,"LINESTRING (8.4669887 47.4347032, 8.4670176 47.4347321, 8.4672601 47.4349572, 8.4675319 47.4351989)",
640412525,Watterstrasse,residential,,False,False,35.167,2,,"LINESTRING (8.4687172 47.4338009, 8.4690877 47.4339938)",
"[36997251, 743003124]",Watterstrasse,residential,,False,True,102.96700000000001,"['2', '3']",,"LINESTRING (8.4687172 47.4338009, 8.4686058 47.4337391, 8.4684727 47.4336482, 8.468428 47.4336177, 8.4682065 47.4334215, 8.4679414 47.4331522, 8.467869 47.43308)",
"[23363619, 743003126]",Feldblumenstrasse,residential,30,False,True,15.658000000000001,,,"LINESTRING (8.4687172 47.4338009, 8.4686789 47.4338409, 8.4685966 47.4339156)",
640412525,Watterstrasse,residential,,False,True,35.167,2,,"LINESTRING (8.4690877 47.4339938, 8.4687172 47.4338009)",
10696778,Stationsstrasse,residential,30,False,False,20.489,,,"LINESTRING (8.4690877 47.4339938, 8.4690539 47.4340281, 8.4690282 47.4340543, 8.468937 47.4341473)",
210939091,Watterstrasse,residential,,False,False,170.189,,,"LINESTRING (8.4690877 47.4339938, 8.4692038 47.434042, 8.4694807 47.4341512, 8.4697863 47.4342574, 8.4700003 47.4343305, 8.471113 47.4346732)",
