osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
8079039,False,,Gallusstrasse,living_street,20,True,113.31200000000001,"LINESTRING (9.3769119 47.4241231, 9.3766063 47.4240414, 9.3765084 47.4239666, 9.3763696 47.4237382, 9.3761763 47.4234676, 9.3760836 47.4233321)",,,,
"[380131280, 4087322]",False,,Zeughausgasse,living_street,20,False,162.63400000000001,"LINESTRING (9.3769119 47.4241231, 9.3774702 47.4242605, 9.377864 47.4243303, 9.3780522 47.4243426, 9.3784036 47.4242715, 9.3789901 47.4241717)",,,,
"[407211153, 8079074, 33773503]",True,,"['Gallusstrasse', 'Webergasse']",living_street,20,False,192.19,"LINESTRING (9.3745419 47.4237348, 9.3747179 47.4234983, 9.3748568 47.4232366, 9.3748838 47.4231932, 9.375159 47.4229073, 9.3754388 47.4226028, 9.3754617 47.4225804, 9.3755408 47.4225028, 9.3755931 47.4224637, 9.3756937 47.4223885, 9.3758744 47.4222806)",,,,
"[8071146, 1122474539]",True,,Metzgergasse,"['residential', 'living_street']","['20', '50']",False,111.71000000000001,"LINESTRING (9.3759432 47.4263725, 9.3759327 47.4263862, 9.3759111 47.4264116, 9.3758808 47.4264472, 9.3758612 47.4264644, 9.3758081 47.4265081, 9.3757285 47.4265753, 9.3755134 47.4267383, 9.3754855 47.4267616, 9.3750033 47.4271483)",,,,
1221433082,False,4,Marktplatz,residential,50,False,13.863,"LINESTRING (9.3759432 47.4263725, 9.3759957 47.4263845, 9.3760566 47.4263938, 9.3761226 47.4263989)",,,,
"[1221433082, 137896218]",False,4,Marktplatz,residential,50,True,84.114,"LINESTRING (9.3759432 47.4263725, 9.3758978 47.4263606, 9.3758149 47.426332, 9.3751193 47.4260306, 9.3750349 47.4260065, 9.3749793 47.4259937)",,,,
25138178,False,2,Bohl,residential,50,False,80.22200000000001,"LINESTRING (9.3761226 47.4263989, 9.3762623 47.4264066, 9.3767237 47.4264187, 9.37709 47.4264321, 9.3771875 47.4264357)",,,,
140561118,False,,Marktgasse,residential,20,True,13.385000000000002,"LINESTRING (9.3761226 47.4263989, 9.3761252 47.4263856, 9.3761512 47.4262801)",,,,
"[255968460, 1122474541]",True,,Goliathgasse,"['residential', 'living_street']","['20', '50']",False,59.495,"LINESTRING (9.3761226 47.4263989, 9.3761206 47.4264171, 9.376115 47.4264554, 9.3761105 47.4264864, 9.3761164 47.4265638, 9.3762019 47.4269289)",,,,
1221433082,False,4,Marktplatz,residential,50,True,13.863,"LINESTRING (9.3761226 47.4263989, 9.3760566 47.4263938, 9.3759957 47.4263845, 9.3759432 47.4263725)",,,,
25527819,True,,Bahnhofstrasse,residential,50,False,118.92000000000002,"LINESTRING (9.3739474 47.4259308, 9.3738472 47.4259167, 9.3737263 47.425897, 9.3736078 47.4258699, 9.3734405 47.4258242, 9.3733097 47.425785, 9.373257 47.4257692, 9.3731346 47.4257282, 9.3726854 47.4255614, 9.3725813 47.4255196, 9.3725144 47.4254927)",,,,
28653911,True,,Oberer Graben,secondary,50,False,21.808,"LINESTRING (9.3739474 47.4259308, 9.3739496 47.4259177, 9.3739612 47.4258527, 9.3739713 47.4258134, 9.3739868 47.425775, 9.3740078 47.42574)",,,,
1062104679,False,2,Blumenbergplatz,tertiary,50,True,24.482,"LINESTRING (9.3742147 47.427556, 9.3740665 47.4274651, 9.3739771 47.4274056)",,,,
424706976,False,4,Unterer Graben,primary,50,False,3.643,"LINESTRING (9.3744976 47.4273772, 9.3745318 47.4274004)",,7,,
"[8071153, 315283622, 424706975]",False,3,Unterer Graben,primary,50,"[False, True]",113.62200000000001,"LINESTRING (9.3744976 47.4273772, 9.3744617 47.4273505, 9.3744101 47.4273083, 9.3743133 47.4272179, 9.3741939 47.4270909, 9.3741074 47.427002, 9.3740159 47.4269253, 9.3739411 47.4268699, 9.3737575 47.4267515, 9.3736931 47.4267151, 9.3735264 47.426601)",,7,,
"[1122474537, 8071146, 1122474538]",True,,Metzgergasse,"['living_street', 'residential']","['20', '50']",False,44.98100000000001,"LINESTRING (9.3750033 47.4271483, 9.3746853 47.4273391, 9.3746449 47.4273641, 9.3746299 47.4273731, 9.3746223 47.4273777, 9.3745574 47.4274178)",,,,
"[4087322, 4087326]",False,,Zeughausgasse,living_street,20,True,42.586,"LINESTRING (9.3792437 47.4244391, 9.3791413 47.4241672, 9.3789901 47.4241717)",,,,
8080969,True,,Marktgasse,living_street,20,False,41.679,"LINESTRING (9.3767211 47.424475, 9.3769119 47.4241231)",,,,
4087328,True,,Schmiedgasse,living_street,20,False,101.146,"LINESTRING (9.3767211 47.424475, 9.3763535 47.4242911, 9.3759713 47.4240924, 9.3756683 47.4239103)",,,,
8080907,False,,Gallusstrasse,living_street,20,False,89.41499999999999,"LINESTRING (9.3758744 47.4222806, 9.3758934 47.4222215, 9.3758687 47.4221847, 9.3758061 47.4221367, 9.3756214 47.4220262, 9.3755587 47.4219821, 9.3753493 47.4218822, 9.3751199 47.4217763, 9.3750574 47.4217497)",,,,
139392927,False,,Gallusstrasse,living_street,20,True,20.728,"LINESTRING (9.3758744 47.4222806, 9.3759117 47.422317, 9.3760015 47.4223533, 9.3760997 47.4223793)",,,,
28115133,False,,Berneggstrasse,living_street,20,True,27.577,"LINESTRING (9.3750574 47.4217497, 9.3753186 47.4215757)",,,,
"[8079245, 1110780839]",False,,Oberer Graben,"['living_street', 'residential']","['20', '30']",False,60.509,"LINESTRING (9.3750574 47.4217497, 9.3750025 47.4217795, 9.3749723 47.4218076, 9.3747658 47.4220774, 9.3747287 47.4221259, 9.3746688 47.422221)",,,,
8080907,False,,Gallusstrasse,living_street,20,True,89.41499999999999,"LINESTRING (9.3750574 47.4217497, 9.3751199 47.4217763, 9.3753493 47.4218822, 9.3755587 47.4219821, 9.3756214 47.4220262, 9.3758061 47.4221367, 9.3758687 47.4221847, 9.3758934 47.4222215, 9.3758744 47.4222806)",,,,
29020030,False,,Wassergasse,living_street,20,False,80.63999999999999,"LINESTRING (9.3750574 47.4217497, 9.374977 47.4217155, 9.3749138 47.4216899, 9.3747309 47.4216543, 9.3745377 47.4216198, 9.3743983 47.4215817, 9.3743108 47.4215518, 9.3741983 47.4215045, 9.3740863 47.4214569)",,,,
"[315285980, 27288444]",True,2,Oberer Graben,tertiary,,False,72.309,"LINESTRING (9.3746688 47.422221, 9.3745941 47.4223883, 9.3745244 47.4225326, 9.3744356 47.4227445, 9.3743953 47.4228443)",,,,
"[8079245, 1110780839]",False,,Oberer Graben,"['residential', 'living_street']","['20', '30']",True,60.509,"LINESTRING (9.3746688 47.422221, 9.3747287 47.4221259, 9.3747658 47.4220774, 9.3749723 47.4218076, 9.3750025 47.4217795, 9.3750574 47.4217497)",,,,
25138180,True,,Frongartenstrasse,living_street,20,False,30.673000000000002,"LINESTRING (9.3743953 47.4228443, 9.3743158 47.4228222, 9.3740303 47.4227218)",,,,
315285980,True,2,Oberer Graben,tertiary,,False,76.78999999999999,"LINESTRING (9.3743953 47.4228443, 9.3743746 47.4228887, 9.3743004 47.4230321, 9.3741683 47.4233678, 9.3741153 47.423508)",,,,
"[28706530, 25138179]",True,,Vadianstrasse,"['residential', 'living_street']",20,False,35.83,"LINESTRING (9.3741153 47.423508, 9.3740566 47.4234782, 9.3739028 47.423401, 9.3737326 47.4233162)",no,,,
"[33773500, 33773501]",True,2,Oberer Graben,tertiary,50,False,68.04299999999999,"LINESTRING (9.3741153 47.423508, 9.3740449 47.423729, 9.3740104 47.4239681, 9.3740006 47.4240133, 9.3739948 47.4240309, 9.3739812 47.4240534, 9.3739584 47.4240706, 9.3739134 47.4240868)",,,,
465607802,False,,Vadianstrasse,living_street,20,True,11.386,"LINESTRING (9.3711309 47.4219673, 9.3710682 47.4218741)",,,,
802177314,True,2,Unterer Graben,primary,50,False,72.36099999999999,"LINESTRING (9.3772188 47.4283634, 9.3771043 47.4283506, 9.3769382 47.4283506, 9.3768379 47.4283541, 9.3767924 47.4283557, 9.3765004 47.428374, 9.3763887 47.4283747, 9.3762614 47.4283613)",,7,,
1121686931,False,3,Torstrasse,primary,50,True,16.004,"LINESTRING (9.3772188 47.4283634, 9.3772548 47.4282971, 9.377301 47.4282308)",,7,,
"[8071169, 1132017577]",False,3,Torstrasse,primary,50,False,32.843,"LINESTRING (9.3778824 47.4274852, 9.3778623 47.4275572, 9.3778155 47.427684, 9.3777633 47.4277683)",,7,,
8071169,False,3,Torstrasse,primary,50,True,110.179,"LINESTRING (9.3778824 47.4274852, 9.3779326 47.4271894, 9.3779474 47.4270909, 9.3780312 47.4264995)",,7,,
"[1122474542, 25138191]",False,,Schwertgasse,"['residential', 'living_street']",20,False,21.9,"LINESTRING (9.3778824 47.4274852, 9.3777905 47.4274797, 9.3776873 47.4274779, 9.3775917 47.4274762)",,,,
540768101,False,2,Rosenbergstrasse,primary,50,False,141.238,"LINESTRING (9.3714133 47.4251569, 9.3718078 47.4253897, 9.3718691 47.425424, 9.372061 47.4255313, 9.3723242 47.4257173, 9.372735 47.4260536)",,7,,
53634627,False,,Dufourstrasse,tertiary,50,False,173.64199999999997,"LINESTRING (9.3739215 47.4295773, 9.3732101 47.4290326, 9.3726976 47.4286418, 9.3725469 47.4285255, 9.3724683 47.428455, 9.372431 47.4283904)",,,,
24863890,False,,Winkelriedstrasse,tertiary,50,True,175.364,"LINESTRING (9.3697037 47.4256819, 9.3697299 47.4257138, 9.3697471 47.4257462, 9.3697622 47.4257771, 9.3697794 47.425808, 9.3698074 47.4258365, 9.3699609 47.4259547, 9.3702197 47.4261523, 9.3710438 47.4267762, 9.3711132 47.4268333, 9.3711755 47.4268946)",,,,
4087334,False,2,St. Leonhard-Strasse,secondary,50,True,84.006,"LINESTRING (9.3716275 47.4228397, 9.3717527 47.422892, 9.3723604 47.4231447, 9.3725041 47.4232147, 9.3725673 47.4232469)",,,,
"[8008805, 899403815]",True,"['2', '3']",Kornhausstrasse,secondary,50,False,61.68599999999999,"LINESTRING (9.3716275 47.4228397, 9.3716666 47.4227809, 9.3716848 47.422743, 9.371693 47.422723, 9.371772 47.4225194, 9.3718542 47.4223074)",,,,
4087330,True,,Vadianstrasse,living_street,20,False,68.86800000000001,"LINESTRING (9.3718542 47.4223074, 9.3717734 47.4222795, 9.3711398 47.4220279, 9.3711309 47.4219673)",,,,
74285294,True,2,Kornhausstrasse,secondary,50,False,67.134,"LINESTRING (9.3718542 47.4223074, 9.3718711 47.4222629, 9.3719001 47.4221899, 9.3719659 47.4220154, 9.3720305 47.4218441, 9.3720478 47.4217984, 9.3720798 47.4217233)",,,,
"[1168422424, 315285490, 25138187]",False,,"['Bleichestrasse', 'Raiffeisenplatz']",living_street,20,False,107.901,"LINESTRING (9.3720798 47.4217233, 9.3721651 47.4217362, 9.3724672 47.4217819, 9.3725699 47.4218182, 9.3730775 47.4219125, 9.3730218 47.4220788, 9.3730641 47.4221712)",no,,,
899403814,True,2,Kornhausstrasse,secondary,50,False,34.013999999999996,"LINESTRING (9.3720798 47.4217233, 9.3721117 47.4216421, 9.3721476 47.4215422, 9.3721721 47.4214243)",,,,
8080743,True,,Gartenstrasse,tertiary,,False,123.81,"LINESTRING (9.3721721 47.4214243, 9.3722411 47.4214202, 9.3723647 47.4214186, 9.3725385 47.4214253, 9.3726569 47.4214324, 9.3727893 47.421445, 9.3729143 47.4214639, 9.3730514 47.4214955, 9.3731916 47.4215325, 9.3733402 47.4215822, 9.3734733 47.4216345, 9.3737132 47.4217361)",,,,
1119827422,False,2,Teufener Strasse,secondary,50,False,36.937,"LINESTRING (9.3721721 47.4214243, 9.3721135 47.4214222, 9.3720774 47.4214188, 9.3720527 47.4214142, 9.3720304 47.4214063, 9.3720121 47.4213956, 9.3719973 47.4213837, 9.3719504 47.4213397, 9.3718209 47.4212213)",,,,
4087334,False,2,St. Leonhard-Strasse,secondary,50,False,23.658,"LINESTRING (9.3739134 47.4240868, 9.3738545 47.4240386, 9.3738164 47.4240108, 9.3736946 47.4239345)",,,,
"[74406379, 8061053]",False,2,Oberer Graben,secondary,50,True,123.963,"LINESTRING (9.3739134 47.4240868, 9.3739333 47.4241194, 9.3739544 47.4241659, 9.3739839 47.4242584, 9.3740074 47.424361, 9.3740349 47.4244989, 9.3740765 47.4246342, 9.3741294 47.424767, 9.3741711 47.4248624, 9.3742046 47.4249331, 9.3742294 47.4249834, 9.3742663 47.4250623, 9.3743112 47.425166)",,,,
"[4087328, 8080798]",True,,"['Schmiedgasse', 'Bankgasse']",living_street,20,False,76.702,"LINESTRING (9.3756683 47.4239103, 9.3753576 47.4236671, 9.3753064 47.4236053, 9.3754973 47.4233373)",,,,
8080876,True,1,Moosbruggstrasse,residential,50,False,23.994,"LINESTRING (9.3796292 47.4240911, 9.3797281 47.4241777, 9.3798271 47.4242603)",,,,
305413309,False,,Moosbruggstrasse,residential,30,False,264.166,"LINESTRING (9.3796292 47.4240911, 9.379465 47.4238194, 9.3793693 47.4236562, 9.3793298 47.4235978, 9.3792856 47.4235325, 9.3792227 47.4234512, 9.3791997 47.4234256, 9.3791355 47.4233538, 9.3790395 47.4232602, 9.3789346 47.4231706, 9.3788217 47.4230855, 9.3787876 47.4230629, 9.3787011 47.4230054, 9.3785733 47.4229306, 9.378369 47.4228202, 9.3777514 47.4225083, 9.3776968 47.4224778, 9.3776648 47.422453, 9.3776237 47.4224151, 9.3775912 47.4223711, 9.3775728 47.4223294, 9.3775698 47.4223118, 9.3775717 47.4222907, 9.3775823 47.4222714, 9.3775952 47.4222588)",,,,
8080877,False,,St. Georgen-Strasse,living_street,20,False,44.107,"LINESTRING (9.3775952 47.4222588, 9.3774269 47.4221913, 9.3772723 47.4221279, 9.3772282 47.4221236, 9.3771842 47.422135, 9.3770976 47.4221894)",,,,
8094424,True,1,St. Georgen-Strasse,residential,30,False,17.945,"LINESTRING (9.3775952 47.4222588, 9.3776281 47.4222485, 9.3776565 47.4222452, 9.3777142 47.4222508, 9.377758 47.4222579, 9.3778232 47.4222754)",,,,
305413309,False,,Moosbruggstrasse,residential,30,True,264.166,"LINESTRING (9.3775952 47.4222588, 9.3775823 47.4222714, 9.3775717 47.4222907, 9.3775698 47.4223118, 9.3775728 47.4223294, 9.3775912 47.4223711, 9.3776237 47.4224151, 9.3776648 47.422453, 9.3776968 47.4224778, 9.3777514 47.4225083, 9.378369 47.4228202, 9.3785733 47.4229306, 9.3787011 47.4230054, 9.3787876 47.4230629, 9.3788217 47.4230855, 9.3789346 47.4231706, 9.3790395 47.4232602, 9.3791355 47.4233538, 9.3791997 47.4234256, 9.3792227 47.4234512, 9.3792856 47.4235325, 9.3793298 47.4235978, 9.3793693 47.4236562, 9.379465 47.4238194, 9.3796292 47.4240911)",,,,
8080877,False,,St. Georgen-Strasse,living_street,20,False,38.403,"LINESTRING (9.3770976 47.4221894, 9.3769786 47.4222885, 9.376874 47.4223484, 9.3767446 47.4224029, 9.3767137 47.4224092)",,,,
8080877,False,,St. Georgen-Strasse,living_street,20,True,44.107,"LINESTRING (9.3770976 47.4221894, 9.3771842 47.422135, 9.3772282 47.4221236, 9.3772723 47.4221279, 9.3774269 47.4221913, 9.3775952 47.4222588)",,,,
28109547,False,,Pic-o-Pello-Platz,living_street,20,False,29.71,"LINESTRING (9.3770976 47.4221894, 9.3770477 47.4221558, 9.3769327 47.4220597, 9.3768609 47.421977)",,,,
8080877,False,,St. Georgen-Strasse,living_street,20,True,13.682,"LINESTRING (9.3765374 47.4224373, 9.3766326 47.4224278, 9.3767137 47.4224092)",,,,
139392964,False,,St. Georgen-Strasse,living_street,20,True,33.575,"LINESTRING (9.3765374 47.4224373, 9.376316 47.4224132, 9.3760997 47.4223793)",,,,
139392976,False,,St. Georgen-Strasse,living_street,20,False,32.723,"LINESTRING (9.3765374 47.4224373, 9.376412 47.4224567, 9.3763062 47.4224884, 9.3761626 47.4225732)",,,,
8079039,False,,Gallusstrasse,living_street,20,False,113.312,"LINESTRING (9.3760836 47.4233321, 9.3761763 47.4234676, 9.3763696 47.4237382, 9.3765084 47.4239666, 9.3766063 47.4240414, 9.3769119 47.4241231)",,,,
8079039,False,,Gallusstrasse,living_street,20,True,39.611000000000004,"LINESTRING (9.3760836 47.4233321, 9.3759842 47.4231866, 9.3759183 47.4230897, 9.3758901 47.4230025)",,,,
8079068,True,,Rosengasse,living_street,20,False,71.675,"LINESTRING (9.3760836 47.4233321, 9.3758926 47.4235455, 9.3756683 47.4239103)",,,,
24980850,False,,Augustinergasse,residential,20,True,11.497,"LINESTRING (9.3741814 47.4269444, 9.374222 47.4269382, 9.3743305 47.4269217)",,,,
310025503,True,,Unterer Graben,secondary,50,False,55.225,"LINESTRING (9.3741814 47.4269444, 9.3742178 47.4269989, 9.3743179 47.4270958, 9.3745033 47.427289, 9.3744976 47.4273772)",,,,
74284012,True,,Oberer Graben,secondary,50,False,10.205,"LINESTRING (9.3741642 47.4258656, 9.3741057 47.4259318, 9.3740949 47.4259445)",,,,
74284255,True,,Oberer Graben,secondary,50,False,9.301,"LINESTRING (9.3741642 47.4258656, 9.3741575 47.4259364, 9.3741574 47.4259491)",,,,
4079061,True,2,Schibenertor,residential,50,False,4.73,"LINESTRING (9.3741574 47.4259491, 9.3740949 47.4259445)",,,,
28653791,True,,Unterer Graben,secondary,50,False,111.674,"LINESTRING (9.3741574 47.4259491, 9.3741589 47.4259609, 9.3741764 47.4260667, 9.3741877 47.4261315, 9.3741895 47.4262031, 9.3741381 47.426553, 9.3741172 47.4267018, 9.3741246 47.4268087, 9.3741814 47.4269444)",,,,
74283827,False,3,Marktplatz,residential,50,False,19.521,"LINESTRING (9.3741574 47.4259491, 9.3742477 47.4259548, 9.3743018 47.4259569, 9.3744162 47.4259614)",,,,
28653911,True,,Oberer Graben,secondary,50,False,37.766,"LINESTRING (9.3740078 47.42574, 9.3742426 47.4254398)",,,,
25624229,True,,Hintere Bahnhofstrasse,residential,,False,29.841,"LINESTRING (9.3740078 47.42574, 9.3739437 47.4257161, 9.3736602 47.4256107)",,,,
35565687,True,,Vadianstrasse,living_street,20,False,40.025999999999996,"LINESTRING (9.3706613 47.4216565, 9.3709433 47.4217619, 9.3710328 47.4218256, 9.3710682 47.4218741)",,,,
1164124230,False,,Vadianstrasse,living_street,20,False,48.069,"LINESTRING (9.3706613 47.4216565, 9.3705696 47.4216198, 9.3701611 47.4214565, 9.3701103 47.4214377)",,,,
"[8079357, 465607806]",False,,Gäbrisstrasse,living_street,30,False,34.415,"LINESTRING (9.3701103 47.4214377, 9.3700279 47.4215323, 9.3699766 47.4215885, 9.369875 47.4217031)",,,,
1164124230,False,,Vadianstrasse,living_street,20,True,48.069,"LINESTRING (9.3701103 47.4214377, 9.3701611 47.4214565, 9.3705696 47.4216198, 9.3706613 47.4216565)",,,,
1062104679,False,2,Blumenbergplatz,tertiary,50,False,24.482,"LINESTRING (9.3739771 47.4274056, 9.3740665 47.4274651, 9.3742147 47.427556)",,,,
1062104679,False,2,Blumenbergplatz,tertiary,50,True,84.43599999999998,"LINESTRING (9.3739771 47.4274056, 9.3739361 47.427376, 9.3737863 47.427223, 9.3736567 47.4270512, 9.3735396 47.4268383, 9.3735243 47.4268062, 9.3735147 47.4267644, 9.3735141 47.4267252)",,,,
8081627,True,,Oberer Graben,secondary,,False,15.683,"LINESTRING (9.3742742 47.4253895, 9.3744145 47.4253938, 9.3744476 47.4254019, 9.3744682 47.4254192)",,,,
28653911,True,,Oberer Graben,secondary,50,False,25.139,"LINESTRING (9.3742742 47.4253895, 9.3742911 47.4253509, 9.3742975 47.4253296, 9.3743097 47.42526, 9.3743112 47.425166)",,,,
8079033,False,,Gallusstrasse,living_street,20,True,52.718,"LINESTRING (9.3761626 47.4225732, 9.3760711 47.4226425, 9.3759975 47.422752, 9.3759695 47.4228133, 9.3759257 47.4229095, 9.3758901 47.4230025)",,,,
139392976,False,,St. Georgen-Strasse,living_street,20,True,32.723,"LINESTRING (9.3761626 47.4225732, 9.3763062 47.4224884, 9.376412 47.4224567, 9.3765374 47.4224373)",,,,
139463416,False,,Gallusstrasse,living_street,20,False,25.176000000000002,"LINESTRING (9.3761626 47.4225732, 9.3761861 47.4225276, 9.3762001 47.4224705, 9.3761739 47.422414, 9.3760997 47.4223793)",,,,
"[74406379, 8061053]",False,2,Oberer Graben,secondary,50,False,123.96300000000001,"LINESTRING (9.3743112 47.425166, 9.3742663 47.4250623, 9.3742294 47.4249834, 9.3742046 47.4249331, 9.3741711 47.4248624, 9.3741294 47.424767, 9.3740765 47.4246342, 9.3740349 47.4244989, 9.3740074 47.424361, 9.3739839 47.4242584, 9.3739544 47.4241659, 9.3739333 47.4241194, 9.3739134 47.4240868)",,,,
8079171,True,,Oberer Graben,secondary,50,False,31.774,"LINESTRING (9.3743112 47.425166, 9.3744061 47.4252347, 9.3744413 47.4252846, 9.3744531 47.4253159, 9.3744666 47.4253671, 9.3744682 47.4254192)",,,,
"[8081692, 1122137830]",False,,Bohl,residential,,False,37.574,"LINESTRING (9.37804 47.4263047, 9.3779486 47.4263098, 9.3775613 47.4263961)",no,,,
429378227,False,3,Torstrasse,primary,50,True,21.671,"LINESTRING (9.37804 47.4263047, 9.3780342 47.4264335, 9.3780312 47.4264995)",,7,,
"[140561120, 908488753, 908331802]",False,2,Rorschacher Strasse,primary,50,False,356.87600000000003,"LINESTRING (9.37804 47.4263047, 9.3796438 47.4263291, 9.3800464 47.4263389, 9.3806629 47.4263523, 9.3807005 47.4263528, 9.3810495 47.4263549, 9.3813529 47.4263422, 9.3813937 47.4263403, 9.3817018 47.4263316, 9.3819986 47.4263494, 9.3822203 47.426408, 9.3826743 47.426611)",,7,,
"[1003178256, 1003178257, 140561110]",False,"['2', '3']",Burggraben,secondary,50,False,218.425,"LINESTRING (9.37804 47.4263047, 9.3780627 47.4262848, 9.3781941 47.426191, 9.3782967 47.4261056, 9.3786012 47.4258377, 9.378702 47.425757, 9.3787267 47.4257373, 9.3788329 47.4256522, 9.378968 47.425544, 9.3791693 47.4253701, 9.3792259 47.425322, 9.3792728 47.4252787, 9.379317 47.425225, 9.3793501 47.4251823, 9.3794289 47.4250705, 9.3795092 47.4249388, 9.379626 47.4246854)",,,,
140561110,False,2,Burggraben,secondary,50,False,2.195,"LINESTRING (9.379626 47.4246854, 9.3796344 47.4246665)",,,,
25763474,False,,Obere Büschenstrasse,residential,,True,50.644999999999996,"LINESTRING (9.379626 47.4246854, 9.3797042 47.4246974, 9.3797288 47.4247022, 9.3797429 47.4247055, 9.3797586 47.4247091, 9.3802635 47.4248307)",,,,
"[1003178256, 1003178257, 140561110]",False,"['2', '3']",Burggraben,secondary,50,True,218.42499999999998,"LINESTRING (9.379626 47.4246854, 9.3795092 47.4249388, 9.3794289 47.4250705, 9.3793501 47.4251823, 9.379317 47.425225, 9.3792728 47.4252787, 9.3792259 47.425322, 9.3791693 47.4253701, 9.378968 47.425544, 9.3788329 47.4256522, 9.3787267 47.4257373, 9.378702 47.425757, 9.3786012 47.4258377, 9.3782967 47.4261056, 9.3781941 47.426191, 9.3780627 47.4262848, 9.37804 47.4263047)",,,,
140561110,False,2,Burggraben,secondary,50,True,2.195,"LINESTRING (9.3796344 47.4246665, 9.379626 47.4246854)",,,,
305413312,True,1,Burggraben,secondary,50,False,29.354,"LINESTRING (9.3796344 47.4246665, 9.3796138 47.4245891, 9.3796255 47.424529, 9.3796563 47.4244464, 9.3796856 47.4244122)",,,,
28108971,False,,Harfenbergstrasse,residential,30,False,103.254,"LINESTRING (9.3802825 47.4243379, 9.3802858 47.4243179, 9.3802911 47.4242908, 9.3803166 47.4241823, 9.3803134 47.4241498, 9.3802632 47.4240733, 9.3802555 47.4240447, 9.3802681 47.4238911, 9.3802861 47.4238561, 9.3803246 47.4238227, 9.3803734 47.423802, 9.3808637 47.4236793)",,,,
305413314,False,2,Linsebühlstrasse,secondary,50,False,87.911,"LINESTRING (9.3802825 47.4243379, 9.3812199 47.4244085, 9.3814438 47.4244258)",,446,,
305413315,True,1,Linsebühlstrasse,secondary,50,False,22.246999999999996,"LINESTRING (9.3802825 47.4243379, 9.3801681 47.4243538, 9.380115 47.4243526, 9.3800777 47.4243541, 9.3800313 47.4243591, 9.3799918 47.4243676)",,446,,
28108970,False,,Hafnerstrasse,residential,30,False,96.91899999999998,"LINESTRING (9.3814438 47.4244258, 9.3814471 47.4244113, 9.3814489 47.424363, 9.3814517 47.4242882, 9.3814429 47.4242452, 9.3814166 47.4242006, 9.3811114 47.4239334, 9.3810074 47.4238312, 9.3809605 47.4237818, 9.3809106 47.4237215, 9.3808637 47.4236793)",,,,
305413314,False,2,Linsebühlstrasse,secondary,50,False,56.721,"LINESTRING (9.3814438 47.4244258, 9.3816123 47.4244451, 9.3817182 47.4244734, 9.38186 47.4245154, 9.3819534 47.4245316, 9.3820638 47.4245364, 9.3821698 47.4245249)",,446,,
305413314,False,2,Linsebühlstrasse,secondary,50,True,87.911,"LINESTRING (9.3814438 47.4244258, 9.3812199 47.4244085, 9.3802825 47.4243379)",,446,,
172609361,False,2,Speicherstrasse,secondary,50,False,12.088000000000001,"LINESTRING (9.3821698 47.4245249, 9.3822836 47.4244917, 9.3823167 47.4244809)",,446,,
