osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,ref,bridge,access
27841215,Mühlestrasse,residential,30,False,False,37.353,"LINESTRING (8.7464757 47.1271895, 8.7463796 47.1270801, 8.7462315 47.1268976)",,,,,
"[1196914712, 38503689]",Hauptstrasse,residential,30,True,False,58.926,"LINESTRING (8.7464757 47.1271895, 8.746624 47.1271585, 8.7467082 47.1271489, 8.7467706 47.1271419, 8.7469012 47.1271313, 8.7469986 47.1271322, 8.7471673 47.1271275, 8.747243 47.1271167)",,,,,
27840648,Kornhausstrasse,residential,50,False,True,9.269,"LINESTRING (8.7441324 47.1265103, 8.7442413 47.1264721)",5.50,,,,
27840791,Rössligasse,residential,,True,False,64.483,"LINESTRING (8.747243 47.1271167, 8.7472607 47.127165, 8.7472197 47.1272717, 8.7471242 47.12738, 8.7470497 47.1275795, 8.7470179 47.1276645)",,,,,
"[1196914712, 258138189]",Hauptstrasse,residential,30,True,False,108.038,"LINESTRING (8.747243 47.1271167, 8.7472555 47.127114, 8.7472805 47.1271108, 8.7474742 47.1270889, 8.7475399 47.1270771, 8.7478449 47.1270385, 8.7479177 47.1270292, 8.7479361 47.1270269, 8.7480238 47.1270219, 8.7482689 47.1270233, 8.7484766 47.1270261, 8.7485833 47.1270248, 8.7486575 47.1270196)",,,,,
27841156,Benzigerstrasse,residential,30,False,True,88.263,"LINESTRING (8.7493551 47.1279356, 8.749359 47.1276694, 8.7493881 47.1275553, 8.7494097 47.1275168, 8.749616 47.127467, 8.7498495 47.1273125)",5.00,,,,
68456988,Schmiedenstrasse,residential,30,True,False,56.795,"LINESTRING (8.7493551 47.1279356, 8.7490112 47.1279622, 8.7486066 47.127964)",,,,,
192668595,Benzigerstrasse,residential,30,False,False,108.983,"LINESTRING (8.7493551 47.1279356, 8.749353 47.1284428, 8.7493537 47.1285849, 8.7493511 47.1288702, 8.7493507 47.1289157)",,,,,
"[258169264, 27841034]",Schmiedenstrasse,residential,30,True,False,138.69799999999998,"LINESTRING (8.7510814 47.1275779, 8.7509495 47.1276214, 8.7507657 47.127682, 8.7505469 47.1277649, 8.7503496 47.1278246, 8.7502744 47.1278406, 8.7502139 47.1278542, 8.7501056 47.1278781, 8.7500264 47.127885, 8.7499692 47.1278841, 8.7498652 47.1278749, 8.7493551 47.1279356)",,,,,
285515028,Hauptstrasse,residential,30,False,False,96.05199999999999,"LINESTRING (8.7510814 47.1275779, 8.7512535 47.1277388, 8.7514227 47.1278728, 8.7517088 47.1281096, 8.75178 47.1281802, 8.7518157 47.1282179, 8.7518457 47.1282648)",,,,,
"[41975209, 1233331958]",Birchlistrasse,residential,30,False,True,49.138,"LINESTRING (8.7510814 47.1275779, 8.7510408 47.1275391, 8.7506846 47.1272281)",,,,,
"[310053195, 38418175]",Ochsnerstrasse,residential,30,True,False,142.423,"LINESTRING (8.7470179 47.1276645, 8.7470115 47.1283311, 8.7470118 47.1283467, 8.7470126 47.1283875, 8.747038 47.1289024, 8.7470401 47.128945)",,,,,
68456952,Schmiedenstrasse,residential,30,True,False,52.815,"LINESTRING (8.7470179 47.1276645, 8.746909 47.1276502, 8.746708 47.127638, 8.7463232 47.1276526)",,,,,
38687763,Kronenstrasse,residential,30,False,True,106.441,"LINESTRING (8.7486066 47.127964, 8.7485972 47.1283328, 8.7485822 47.1289211)",5.0,,,,
68456990,Schmiedenstrasse,residential,30,True,False,64.095,"LINESTRING (8.7486066 47.127964, 8.7481794 47.1279521, 8.7480166 47.1279306, 8.7478986 47.127904, 8.7477766 47.1278744)",,,,,
68456952,Schmiedenstrasse,residential,30,True,False,62.010999999999996,"LINESTRING (8.7477766 47.1278744, 8.7472443 47.1277381, 8.7470179 47.1276645)",,,,,
27841099,Nordstrasse,residential,,False,True,105.88499999999999,"LINESTRING (8.7477952 47.1289258, 8.7477971 47.1289653, 8.7477902 47.1298499, 8.7477898 47.129878)",,,,,
78760237,Eisenbahnstrasse,tertiary,50,False,False,59.544,"LINESTRING (8.7477952 47.1289258, 8.7478612 47.1289272, 8.7485822 47.1289211)",6.00,,,,
78760237,Eisenbahnstrasse,tertiary,50,False,True,57.167,"LINESTRING (8.7477952 47.1289258, 8.7477244 47.128929, 8.7470401 47.128945)",6.00,,,,
313083574,Nordstrasse,residential,30,True,False,116.964,"LINESTRING (8.7477952 47.1289258, 8.747795 47.1288946, 8.7477909 47.1283406, 8.7477879 47.1279366, 8.7477766 47.1278744)",,,,,
170193232,Benzigerstrasse,residential,,False,False,103.21100000000001,"LINESTRING (8.7493507 47.1289157, 8.749351 47.1289489, 8.749332 47.1298438)",,,,,
170193233,Eisenbahnstrasse,tertiary,50,False,False,153.061,"LINESTRING (8.7493507 47.1289157, 8.749417 47.1289152, 8.7500577 47.1289067, 8.7502289 47.1288956, 8.7504858 47.1288539, 8.7509517 47.1287223, 8.7512991 47.1286252)",6.00,,,,
192668595,Benzigerstrasse,residential,30,False,True,108.983,"LINESTRING (8.7493507 47.1289157, 8.7493511 47.1288702, 8.7493537 47.1285849, 8.749353 47.1284428, 8.7493551 47.1279356)",,,,,
"[1178014170, 78760237]",Eisenbahnstrasse,tertiary,50,False,True,58.143,"LINESTRING (8.7493507 47.1289157, 8.7486605 47.1289217, 8.7485822 47.1289211)",6.00,,,,
78760237,Eisenbahnstrasse,tertiary,50,False,False,57.167,"LINESTRING (8.7470401 47.128945, 8.7477244 47.128929, 8.7477952 47.1289258)",6.00,,,,
78760237,Eisenbahnstrasse,tertiary,50,False,True,54.16,"LINESTRING (8.7470401 47.128945, 8.7470176 47.1289449, 8.7469543 47.1289446, 8.7468228 47.1289452, 8.7463242 47.1289475)",6.00,,,,
27841156,Benzigerstrasse,residential,30,False,False,56.016999999999996,"LINESTRING (8.7504712 47.1270389, 8.7502672 47.1271298, 8.7499866 47.1272525, 8.7498495 47.1273125)",5.00,,,,
35978062,Hauptstrasse,residential,30,False,True,57.336,"LINESTRING (8.7504712 47.1270389, 8.7502613 47.1268412, 8.7502179 47.126795, 8.7501822 47.1267458, 8.7501549 47.1266941, 8.7501365 47.126642, 8.7501266 47.1265889)",,2,,,
316738703,Hauptstrasse,residential,30,False,False,26.519000000000002,"LINESTRING (8.7504712 47.1270389, 8.7505543 47.1271126, 8.7506846 47.1272281)",,2,,,
314777814,Schwanenstrasse,residential,30,False,False,12.213,"LINESTRING (8.7493473 47.1263868, 8.7495015 47.1263543)",,,,,
314777814,Schwanenstrasse,residential,30,False,True,81.495,"LINESTRING (8.7493473 47.1263868, 8.7492187 47.1263637, 8.7491715 47.1263341, 8.7490893 47.1262864, 8.748995 47.1262717, 8.7488404 47.1262494, 8.7486531 47.126251, 8.7485043 47.1262203, 8.7483305 47.1262299)",,,,,
314777814,Schwanenstrasse,residential,30,False,True,12.213,"LINESTRING (8.7495015 47.1263543, 8.7493473 47.1263868)",,,,,
196359477,Rabengasse,residential,,False,False,42.016,"LINESTRING (8.7495015 47.1263543, 8.7495624 47.1261353, 8.7496318 47.1259877)",,,,,
314777814,Schwanenstrasse,residential,30,False,False,43.495000000000005,"LINESTRING (8.7495015 47.1263543, 8.7496499 47.1263357, 8.7500716 47.1263056)",,,,,
27919919,Erlenbachstrasse,residential,,False,True,31.54,"LINESTRING (8.7500427 47.1260356, 8.7496318 47.1259877)",,,,,
27842019,Ilgenweidstrasse,residential,,False,False,30.102000000000004,"LINESTRING (8.7500427 47.1260356, 8.7500565 47.1261569, 8.7500716 47.1263056)",,,,,
"[38418395, 27842020]",Ilgenweidstrasse,residential,,False,False,185.805,"LINESTRING (8.7500427 47.1260356, 8.7500568 47.1259792, 8.7501482 47.1255179, 8.7501779 47.1254315, 8.750198 47.1254007, 8.750199 47.1253693, 8.7500344 47.1253164, 8.7497741 47.1253111, 8.7494403 47.125336, 8.7487745 47.1254407)",,,,,
27841174,Bärengasse,unclassified,,True,False,43.484,"LINESTRING (8.7496743 47.1267084, 8.7493473 47.1263868)",,,,,
"[263820440, 285515031]",Hauptstrasse,residential,30,True,False,37.724999999999994,"LINESTRING (8.7496743 47.1267084, 8.7497659 47.1266687, 8.7499156 47.1266075, 8.7499437 47.1265996, 8.7500119 47.1265889, 8.7500692 47.1265861, 8.7501266 47.1265889)",,,,,
314777814,Schwanenstrasse,residential,30,False,False,4.913,"LINESTRING (8.7482675 47.1262406, 8.7483305 47.1262299)",,,,,
38630911,Luegetenstrasse,residential,30,False,False,97.81900000000002,"LINESTRING (8.7482675 47.1262406, 8.7482399 47.126192, 8.748125 47.1259414, 8.7480977 47.1258801, 8.7479274 47.1256772, 8.7477162 47.1254517)",,,,,
314777814,Schwanenstrasse,residential,30,False,True,102.30000000000001,"LINESTRING (8.7482675 47.1262406, 8.7482205 47.1262787, 8.748129 47.1263369, 8.7481018 47.1263699, 8.748063 47.1264434, 8.747959 47.1265415, 8.7478698 47.1265714, 8.7477963 47.126596, 8.7476384 47.1266139, 8.7474704 47.1265952, 8.7473096 47.1265837, 8.7471776 47.1265775)",,,,,
27841215,Mühlestrasse,residential,30,False,False,125.495,"LINESTRING (8.7462315 47.1268976, 8.7461767 47.1268213, 8.7460896 47.1266769, 8.7460528 47.1265588, 8.746015 47.1265127, 8.7459268 47.1264322, 8.7453588 47.1261475, 8.7452061 47.1260634)",,,,,
27841215,Mühlestrasse,residential,30,False,True,37.353,"LINESTRING (8.7462315 47.1268976, 8.7463796 47.1270801, 8.7464757 47.1271895)",,,,,
38452527,Schwanenstrasse,residential,30,False,False,80.081,"LINESTRING (8.7462315 47.1268976, 8.7471328 47.126583, 8.7471776 47.1265775)",,,,,
38452527,Schwanenstrasse,residential,30,False,True,75.63799999999999,"LINESTRING (8.7462315 47.1268976, 8.7455297 47.1271524, 8.7454573 47.1271723, 8.7453404 47.1272047)",,,,,
263820440,Hauptstrasse,residential,30,True,False,48.142,"LINESTRING (8.7487588 47.127008, 8.7488714 47.1269914, 8.7488937 47.1269864, 8.7489738 47.1269682, 8.749101 47.1269335, 8.7492068 47.1268984, 8.7493447 47.1268453)",,,,,
314777814,Schwanenstrasse,residential,30,False,True,4.913,"LINESTRING (8.7483305 47.1262299, 8.7482675 47.1262406)",,,,,
27841193,Amaliengasse,residential,,True,False,92.657,"LINESTRING (8.7483305 47.1262299, 8.7483401 47.126263, 8.7484672 47.1264536, 8.7485667 47.1266028, 8.7486506 47.1267472, 8.7486827 47.1268109, 8.7487588 47.127008)",,,,,
314777814,Schwanenstrasse,residential,30,False,False,81.49499999999999,"LINESTRING (8.7483305 47.1262299, 8.7485043 47.1262203, 8.7486531 47.126251, 8.7488404 47.1262494, 8.748995 47.1262717, 8.7490893 47.1262864, 8.7491715 47.1263341, 8.7492187 47.1263637, 8.7493473 47.1263868)",,,,,
85131516,Hauptstrasse,secondary,50,False,True,21.445999999999998,"LINESTRING (8.7439122 47.1277451, 8.7437456 47.1278074, 8.7436711 47.1278457)",,2,386.1,,
"[737867834, 1229882549]",Hauptstrasse,secondary,50,False,False,19.756,"LINESTRING (8.7439122 47.1277451, 8.7439983 47.127719, 8.7441646 47.1277096)",,2,386.1,,
27919919,Erlenbachstrasse,residential,,False,False,31.54,"LINESTRING (8.7496318 47.1259877, 8.7500427 47.1260356)",,,,,
27919919,Erlenbachstrasse,residential,,False,True,91.27,"LINESTRING (8.7496318 47.1259877, 8.7493075 47.1257998, 8.7492949 47.1257937, 8.7488871 47.125595, 8.7487895 47.125516, 8.7487745 47.1254407)",,,,,
196359477,Rabengasse,residential,,False,True,42.016,"LINESTRING (8.7496318 47.1259877, 8.7495624 47.1261353, 8.7495015 47.1263543)",,,,,
"[27842019, 541770860]",Ilgenweidstrasse,residential,,False,False,31.788999999999998,"LINESTRING (8.7500716 47.1263056, 8.7501117 47.1264802, 8.7501266 47.1265889)",,,,,
27842019,Ilgenweidstrasse,residential,,False,True,30.102000000000004,"LINESTRING (8.7500716 47.1263056, 8.7500565 47.1261569, 8.7500427 47.1260356)",,,,,
314777814,Schwanenstrasse,residential,30,False,True,43.495000000000005,"LINESTRING (8.7500716 47.1263056, 8.7496499 47.1263357, 8.7495015 47.1263543)",,,,,
263820440,Hauptstrasse,residential,30,True,False,29.215,"LINESTRING (8.7493447 47.1268453, 8.7494945 47.1267828, 8.7496743 47.1267084)",,,,,
44891286,Furrenstrasse,residential,,False,False,198.13100000000003,"LINESTRING (8.7500809 47.130202, 8.7501513 47.1301121, 8.7503269 47.129903, 8.7509805 47.1290631, 8.7510503 47.1289691, 8.7511051 47.1288954, 8.7512813 47.1286575, 8.7512991 47.1286252)",,,,,
44891286,Furrenstrasse,residential,,False,True,198.131,"LINESTRING (8.7512991 47.1286252, 8.7512813 47.1286575, 8.7511051 47.1288954, 8.7510503 47.1289691, 8.7509805 47.1290631, 8.7503269 47.129903, 8.7501513 47.1301121, 8.7500809 47.130202)",,,,,
170193233,Eisenbahnstrasse,tertiary,50,False,False,22.689999999999998,"LINESTRING (8.7512991 47.1286252, 8.7514667 47.1285793, 8.7515509 47.1285381, 8.7515635 47.1285319)",6.00,,,,
170193233,Eisenbahnstrasse,tertiary,50,False,True,153.061,"LINESTRING (8.7512991 47.1286252, 8.7509517 47.1287223, 8.7504858 47.1288539, 8.7502289 47.1288956, 8.7500577 47.1289067, 8.749417 47.1289152, 8.7493507 47.1289157)",6.00,,,,
27841156,Benzigerstrasse,residential,30,False,False,88.263,"LINESTRING (8.7498495 47.1273125, 8.749616 47.127467, 8.7494097 47.1275168, 8.7493881 47.1275553, 8.749359 47.1276694, 8.7493551 47.1279356)",5.00,,,,
27841156,Benzigerstrasse,residential,30,False,True,56.016999999999996,"LINESTRING (8.7498495 47.1273125, 8.7499866 47.1272525, 8.7502672 47.1271298, 8.7504712 47.1270389)",5.00,,,,
27842108,Strählgasse,residential,,True,False,27.519999999999996,"LINESTRING (8.7498495 47.1273125, 8.7497709 47.1272599, 8.7496102 47.1271265)",,,,,
27919919,Erlenbachstrasse,residential,,False,False,91.27000000000001,"LINESTRING (8.7487745 47.1254407, 8.7487895 47.125516, 8.7488871 47.125595, 8.7492949 47.1257937, 8.7493075 47.1257998, 8.7496318 47.1259877)",,,,,
"[38418395, 27842020]",Ilgenweidstrasse,residential,,False,True,185.805,"LINESTRING (8.7487745 47.1254407, 8.7494403 47.125336, 8.7497741 47.1253111, 8.7500344 47.1253164, 8.750199 47.1253693, 8.750198 47.1254007, 8.7501779 47.1254315, 8.7501482 47.1255179, 8.7500568 47.1259792, 8.7500427 47.1260356)",,,,,
247430743,Ilgenweidstrasse,residential,30,False,False,80.096,"LINESTRING (8.7487745 47.1254407, 8.7483547 47.1254375, 8.7477162 47.1254517)",,,,,
63777979,Ilgenweidstrasse,residential,,False,True,8.257,"LINESTRING (8.7476075 47.1254583, 8.7477162 47.1254517)",,,,,
38418504,Luegetenhalde,residential,,False,False,70.563,"LINESTRING (8.7458615 47.1256119, 8.7452061 47.1260634)",,,,,
259380596,Werner-Kälin-Strasse,residential,30,False,True,31.891,"LINESTRING (8.7458615 47.1256119, 8.7456897 47.12535)",,,,,
259380596,Werner-Kälin-Strasse,residential,30,False,False,147.938,"LINESTRING (8.7458615 47.1256119, 8.7459294 47.1256609, 8.7465833 47.1261198, 8.7469245 47.1263256, 8.7470833 47.12645, 8.7471646 47.1265131, 8.7471776 47.1265775)",,,,,
38418504,Luegetenhalde,residential,,False,True,70.563,"LINESTRING (8.7452061 47.1260634, 8.7458615 47.1256119)",,,,,
27841215,Mühlestrasse,residential,30,False,False,34.576,"LINESTRING (8.7452061 47.1260634, 8.744975 47.1259554, 8.7449186 47.1259397, 8.7448038 47.1259298)",,,,,
27841215,Mühlestrasse,residential,30,False,True,125.49499999999999,"LINESTRING (8.7452061 47.1260634, 8.7453588 47.1261475, 8.7459268 47.1264322, 8.746015 47.1265127, 8.7460528 47.1265588, 8.7460896 47.1266769, 8.7461767 47.1268213, 8.7462315 47.1268976)",,,,,
"[211939409, 196376905, 211939418]",Hintere Luegeten,residential,,False,False,35.467,"LINESTRING (8.7438276 47.1247329, 8.7440219 47.1247081, 8.7441005 47.1246934, 8.7441546 47.1246911, 8.7442897 47.1246853)",,,,yes,
259232364,Wänibachstrasse,residential,,False,True,149.905,"LINESTRING (8.7438276 47.1247329, 8.7440322 47.1250631, 8.7441177 47.1251546, 8.7443064 47.1253564, 8.7447018 47.1259395)",,,,,
27841215,Mühlestrasse,residential,30,False,True,7.792,"LINESTRING (8.7447018 47.1259395, 8.7448038 47.1259298)",,,,,
77906078,,residential,,False,True,51.203,"LINESTRING (8.7447018 47.1259395, 8.7447822 47.1260196, 8.7448802 47.1262016, 8.7449725 47.1263592)",,,,,
259232364,Wänibachstrasse,residential,,False,False,149.905,"LINESTRING (8.7447018 47.1259395, 8.7443064 47.1253564, 8.7441177 47.1251546, 8.7440322 47.1250631, 8.7438276 47.1247329)",,,,,
259380581,Mühlestrasse,residential,30,False,False,55.507999999999996,"LINESTRING (8.7447018 47.1259395, 8.7444119 47.1260545, 8.7441691 47.1261432, 8.7440676 47.1261899)",,,,,
39930750,Sagenplatz,residential,,False,True,21.617,"LINESTRING (8.745401 47.1277646, 8.7451153 47.1277616)",,,,,
314623696,,residential,,False,False,43.056,"LINESTRING (8.745401 47.1277646, 8.7454775 47.1273809)",,,,,
314623697,Sagenplatz,residential,,True,False,87.179,"LINESTRING (8.745401 47.1277646, 8.7455758 47.1278464, 8.7456497 47.1279186, 8.745705 47.1280304, 8.7457349 47.1281711, 8.7457165 47.1282855, 8.7456687 47.1284044, 8.7456624 47.1284153, 8.74564 47.1284539)",,,,,
38418283,Postgasse,residential,,False,False,34.702,"LINESTRING (8.7496102 47.1271265, 8.75 47.126962)",,,,,
258169267,Strählgasse,residential,,True,False,37.199,"LINESTRING (8.7496102 47.1271265, 8.7495079 47.127028, 8.7494014 47.1269159, 8.7493447 47.1268453)",,,,,
38418283,Postgasse,residential,,False,True,34.702,"LINESTRING (8.75 47.126962, 8.7496102 47.1271265)",,,,,
27841204,Werner-Kälin-Strasse,residential,30,False,False,76.255,"LINESTRING (8.7452788 47.1247238, 8.7454945 47.1250525, 8.7456897 47.12535)",,,,,
35978063,Hauptstrasse,residential,30,False,True,14.64,"LINESTRING (8.7456686 47.1274016, 8.7454775 47.1273809)",,,,,
38503689,Hauptstrasse,residential,30,True,False,65.764,"LINESTRING (8.7456686 47.1274016, 8.7457117 47.127394, 8.7457651 47.1273907, 8.7458315 47.1273809, 8.7458967 47.1273643, 8.7459466 47.1273519, 8.7464757 47.1271895)",,,,,
26552261,Langrütistrasse,secondary,50,False,False,77.526,"LINESTRING (8.7450103 47.1272087, 8.7449391 47.1271094, 8.7445967 47.1268254, 8.7443918 47.126656)",,,386.1,,
26552261,Langrütistrasse,secondary,50,False,True,14.437,"LINESTRING (8.7450103 47.1272087, 8.7450091 47.1272483, 8.7450093 47.1272655, 8.7450098 47.1272956, 8.7450078 47.1273385)",,,386.1,,
38452527,Schwanenstrasse,residential,30,False,False,24.979,"LINESTRING (8.7450103 47.1272087, 8.7450559 47.1272078, 8.7451703 47.1272055, 8.7453404 47.1272047)",,,,,
40707897,Langrütistrasse,secondary,50,False,False,23.405,"LINESTRING (8.7443918 47.126656, 8.7442413 47.1264721)",,,386.1,,
26552261,Langrütistrasse,secondary,50,False,True,77.526,"LINESTRING (8.7443918 47.126656, 8.7445967 47.1268254, 8.7449391 47.1271094, 8.7450103 47.1272087)",,,386.1,,
77906063,,unclassified,,False,True,83.87,"LINESTRING (8.7443918 47.126656, 8.7443145 47.1267458, 8.7444065 47.1269151, 8.7444367 47.1270218, 8.7445225 47.1271626, 8.7446613 47.1273486)",,,,,
27840648,Kornhausstrasse,residential,50,False,False,9.269,"LINESTRING (8.7442413 47.1264721, 8.7441324 47.1265103)",5.50,,,,
40707897,Langrütistrasse,secondary,50,False,True,23.405,"LINESTRING (8.7442413 47.1264721, 8.7443918 47.126656)",,,386.1,,
40707897,Langrütistrasse,secondary,50,False,False,34.025999999999996,"LINESTRING (8.7442413 47.1264721, 8.744199 47.1264045, 8.7440828 47.126219, 8.7440676 47.1261899)",,,386.1,,
38504133,Kronenstrasse,residential,,False,True,104.65100000000001,"LINESTRING (8.7485822 47.1289211, 8.7486009 47.1289618, 8.7486049 47.1298603)",,,,,
38687763,Kronenstrasse,residential,30,False,False,106.441,"LINESTRING (8.7485822 47.1289211, 8.7485972 47.1283328, 8.7486066 47.127964)",5.0,,,,
"[1178014170, 78760237]",Eisenbahnstrasse,tertiary,50,False,False,58.143,"LINESTRING (8.7485822 47.1289211, 8.7486605 47.1289217, 8.7493507 47.1289157)",6.00,,,,
78760237,Eisenbahnstrasse,tertiary,50,False,True,59.544,"LINESTRING (8.7485822 47.1289211, 8.7478612 47.1289272, 8.7477952 47.1289258)",6.00,,,,
63777979,Ilgenweidstrasse,residential,,False,False,8.257,"LINESTRING (8.7477162 47.1254517, 8.7476075 47.1254583)",,,,,
38630911,Luegetenstrasse,residential,30,False,True,97.819,"LINESTRING (8.7477162 47.1254517, 8.7479274 47.1256772, 8.7480977 47.1258801, 8.748125 47.1259414, 8.7482399 47.126192, 8.7482675 47.1262406)",,,,,
247430743,Ilgenweidstrasse,residential,30,False,True,80.096,"LINESTRING (8.7477162 47.1254517, 8.7483547 47.1254375, 8.7487745 47.1254407)",,,,,
38631598,Gutenbergstrasse,residential,,False,False,61.694,"LINESTRING (8.7477898 47.129878, 8.7486049 47.1298603)",,,,,
27841099,Nordstrasse,residential,,False,False,105.88499999999999,"LINESTRING (8.7477898 47.129878, 8.7477902 47.1298499, 8.7477971 47.1289653, 8.7477952 47.1289258)",,,,,
27841099,Nordstrasse,residential,,False,True,72.163,"LINESTRING (8.7477898 47.129878, 8.7477826 47.1304879, 8.7477774 47.1305268)",,,,,
38631598,Gutenbergstrasse,residential,,False,True,55.284,"LINESTRING (8.749332 47.1298438, 8.749284 47.1298568, 8.7486049 47.1298603)",,,,,
40770192,Gutenbergstrasse,residential,,False,True,71.624,"LINESTRING (8.749332 47.1298438, 8.7493906 47.1298424, 8.7502787 47.1298481)",,,,,destination
170193232,Benzigerstrasse,residential,,False,False,66.655,"LINESTRING (8.749332 47.1298438, 8.7493345 47.1300352, 8.7493413 47.1304432)",,,,,
170193232,Benzigerstrasse,residential,,False,True,103.21100000000001,"LINESTRING (8.749332 47.1298438, 8.749351 47.1289489, 8.7493507 47.1289157)",,,,,
38631598,Gutenbergstrasse,residential,,False,True,61.694,"LINESTRING (8.7486049 47.1298603, 8.7477898 47.129878)",,,,,
38504133,Kronenstrasse,residential,,False,False,104.65100000000001,"LINESTRING (8.7486049 47.1298603, 8.7486009 47.1289618, 8.7485822 47.1289211)",,,,,
38504133,Kronenstrasse,residential,,False,True,223.75300000000001,"LINESTRING (8.7486049 47.1298603, 8.748624 47.1316262, 8.7487652 47.131853)",,,,,
38631598,Gutenbergstrasse,residential,,False,False,55.284,"LINESTRING (8.7486049 47.1298603, 8.749284 47.1298568, 8.749332 47.1298438)",,,,,
38632382,Eisenbahnstrasse,residential,50,False,True,27.651999999999997,"LINESTRING (8.7519171 47.1285799, 8.7518466 47.1285651, 8.7517715 47.1285442, 8.7517251 47.1285355, 8.7516711 47.1285307, 8.7516259 47.1285288, 8.751596 47.1285288, 8.7515635 47.1285319)",,,,,
1151928064,Etzelstrasse,tertiary,50,False,True,35.469,"LINESTRING (8.7519171 47.1285799, 8.7518799 47.1283992, 8.751863 47.1283368, 8.751857 47.1283218, 8.7518457 47.1282648)",,,,,
1081566347,,residential,,True,False,18.344,"LINESTRING (8.745377 47.1288617, 8.7454921 47.1287165)",,,,,
"[35978059, 150685556]","['Eisenbahnstrasse', 'Bahnhofplatz']",tertiary,50,False,False,30.416000000000004,"LINESTRING (8.745377 47.1288617, 8.7454631 47.1289087, 8.7455107 47.128925, 8.7455794 47.1289394, 8.7456854 47.1289506, 8.7457446 47.1289518)",6.00,,,,
